t_s,v_trig,v_dac,v_out
0.00796,0,0.2,0.6
0.00798,0,0.2,0.6
0.008,0,0.2,0.6
0.00802,0,0.2,0.6
0.00804,0,0.2,0.6
0.00806,0,0.2,0.56
0.00808,0,0.2,0.56
0.0081,0,0.2,0.6
0.00812,0,0.2,0.6
0.00814,0,0.2,0.56
0.00816,0,0.2,0.6
0.00818,0,0.2,0.6
0.0082,0,0.2,0.6
0.00822,0,0.2,0.6
0.00824,0,0.2,0.6
0.00826,0,0.2,0.56
0.00828,0,0.2,0.6
0.0083,0,0.2,0.6
0.00832,0,0.2,0.6
0.00834,0,0.2,0.6
0.00836,0,0.2,0.6
0.00838,0,0.2,0.6
0.0084,0,0.2,0.6
0.00842,0,0.2,0.6
0.00844,0,0.2,0.6
0.00846,0,0.2,0.6
0.00848,0,0.2,0.6
0.0085,0,0.2,0.6
0.00852,0,0.2,0.6
0.00854,0,0.2,0.6
0.00856,0,0.2,0.6
0.00858,0,0.2,0.6
0.0086,0,0.2,0.6
0.00862,0,0.24,0.6
0.00864,0,0.2,0.6
0.00866,0,0.2,0.6
0.00868,0,0.2,0.6
0.0087,0,0.2,0.6
0.00872,0,0.2,0.6
0.00874,0,0.2,0.6
0.00876,0,0.2,0.6
0.00878,0,0.2,0.56
0.0088,0,0.2,0.6
0.00882,0,0.2,0.6
0.00884,0.04,0.24,0.6
0.00886,0,0.2,0.6
0.00888,0,0.2,0.6
0.0089,0,0.2,0.6
0.00892,0,0.2,0.6
0.00894,0,0.2,0.6
0.00896,0,0.2,0.6
0.00898,0,0.2,0.6
0.009,0,0.2,0.6
0.00902,0,0.2,0.6
0.00904,0,0.24,0.6
0.00906,0,0.2,0.6
0.00908,0,0.2,0.6
0.0091,0,0.2,0.6
0.00912,0,0.2,0.6
0.00914,0,0.2,0.56
0.00916,0,0.2,0.6
0.00918,0,0.2,0.6
0.0092,0,0.2,0.6
0.00922,0,0.2,0.56
0.00924,0,0.2,0.56
0.00926,0,0.2,0.6
0.00928,0,0.2,0.56
0.0093,0,0.2,0.6
0.00932,0,0.2,0.6
0.00934,0,0.2,0.6
0.00936,0,0.2,0.56
0.00938,0,0.2,0.6
0.0094,0,0.2,0.6
0.00942,0,0.2,0.6
0.00944,0,0.2,0.6
0.00946,0,0.2,0.6
0.00948,0,0.2,0.6
0.0095,0,0.2,0.56
0.00952,0.04,0.2,0.56
0.00954,0,0.24,0.6
0.00956,0,0.24,0.56
0.00958,0,0.2,0.56
0.0096,0,0.2,0.6
0.00962,0,0.2,0.6
0.00964,0,0.2,0.6
0.00966,0,0.2,0.6
0.00968,0,0.24,0.6
0.0097,0,0.2,0.6
0.00972,0,0.2,0.6
0.00974,0,0.2,0.6
0.00976,0,0.2,0.6
0.00978,0,0.24,0.6
0.0098,0,0.2,0.6
0.00982,0,0.2,0.6
0.00984,0,0.2,0.6
0.00986,0,0.2,0.6
0.00988,0,0.2,0.6
0.0099,0,0.2,0.56
0.00992,0,0.2,0.6
0.00994,0,0.2,0.6
0.00996,0,0.2,0.6
0.00998,0,0.2,0.6
0.01,0,0.2,0.6
0.01002,0,0.2,0.6
0.01004,0,0.2,0.6
0.01006,0,0.2,0.6
0.01008,0,0.2,0.6
0.0101,0,0.2,0.56
0.01012,0,0.2,0.6
0.01014,0,0.24,0.6
0.01016,0,0.2,0.6
0.01018,0,0.2,0.6
0.0102,0,0.2,0.6
0.01022,0,0.24,0.6
0.01024,0,0.2,0.6
0.01026,0,0.2,0.6
0.01028,0,0.2,0.6
0.0103,0,0.2,0.6
0.01032,0,0.24,0.6
0.01034,0,0.2,0.6
0.01036,0,0.2,0.6
0.01038,0,0.2,0.6
0.0104,0,0.2,0.6
0.01042,0,0.2,0.6
0.01044,0,0.2,0.6
0.01046,0,0.2,0.6
0.01048,0,0.24,0.6
0.0105,0,0.2,0.56
0.01052,0,0.2,0.6
0.01054,0,0.2,0.6
0.01056,0,0.2,0.6
0.01058,0,0.2,0.6
0.0106,0,0.24,0.6
0.01062,0,0.2,0.6
0.01064,0,0.2,0.6
0.01066,0,0.2,0.6
0.01068,0,0.2,0.6
0.0107,0,0.2,0.6
0.01072,0,0.2,0.6
0.01074,0,0.2,0.6
0.01076,0,0.2,0.6
0.01078,0,0.2,0.6
0.0108,0,0.2,0.6
0.01082,0,0.2,0.6
0.01084,0,0.2,0.6
0.01086,0,0.2,0.6
0.01088,0,0.2,0.56
0.0109,0,0.2,0.6
0.01092,0,0.2,0.6
0.01094,0,0.2,0.6
0.01096,0,0.2,0.6
0.01098,0,0.2,0.6
0.011,0,0.2,0.6
0.01102,0,0.2,0.56
0.01104,0,0.2,0.6
0.01106,0,0.2,0.6
0.01108,0.04,0.2,0.6
0.0111,0,0.2,0.6
0.01112,0,0.24,0.6
