host_timestamp_s,monotonic_s,firmware_timestamp_us,src,channel,value,raw_code,hw_us,seq
1783534130.097958,700782.484000,33894000,2,load,-2.35431800,-3949890,34252719,12335
1783534130.803192,700783.187000,33896000,2,load,-2.35431800,-3949890,34254741,12336
1783534130.880782,700783.265000,33897000,1,laser,4.22563200,1814895033,34255748,12293
1783534130.890865,700783.265000,33903000,1,laser,4.22663200,1815324628,34261816,12294
1783534130.890865,700783.265000,33904000,2,load,-2.35936000,-3958350,34262825,12337
1783534130.891863,700783.265000,33905000,1,laser,4.22741500,1815660783,34263832,12295
1783534130.891863,700783.265000,33905000,3,sma_v,0.51104700,141,34263832,147
1783534130.892865,700783.281000,33905000,4,sma_i,0.11533900,0,34263832,147
1783534130.892865,700783.281000,33905000,5,sma_r,4.33081800,0,34263832,147
1783534130.893866,700783.281000,33907000,1,laser,4.22741500,1815660783,34265854,12296
1783534130.894863,700783.281000,33909000,1,laser,4.22738100,1815646413,34267876,12297
1783534130.894863,700783.281000,33910000,2,load,-2.34798200,-3939260,34268892,12339
1783534130.894863,700783.281000,33911000,1,laser,4.22597700,1815043422,34269899,12298
1783534130.895863,700783.281000,33912000,2,load,-2.35294700,-3947590,34270914,12340
1783534130.923761,700783.296000,33913000,1,laser,4.22575400,1814947500,34271921,12299
1783534130.924272,700783.312000,33915000,1,laser,4.22689500,1815437677,34273944,12300
1783534130.924805,700783.312000,33916000,2,load,-2.36149400,-3961930,34274953,12341
1783534130.925326,700783.312000,33917000,1,laser,4.22689500,1815437677,34275966,12301
1783534130.925326,700783.312000,33918000,2,load,-2.36210800,-3962960,34276975,12342
1783534130.925849,700783.312000,33920000,2,load,-2.35692900,-3954270,34278997,12343
1783534130.926372,700783.312000,33921000,1,laser,4.22724100,1815586102,34280011,12302
1783534130.932825,700783.312000,33922000,2,load,-2.35021700,-3943010,34281020,12344
1783534130.934413,700783.312000,33923000,1,laser,4.22733900,1815628220,34282027,12303
1783534130.934937,700783.312000,33924000,2,load,-2.35880000,-3957410,34283042,12345
1783534130.955414,700783.343000,33926000,2,load,-2.36314500,-3964700,34285065,12346
1783534130.955942,700783.343000,33927000,1,laser,4.22606200,1815079931,34286072,12304
1783534130.956473,700783.343000,33928000,2,load,-2.36314500,-3964700,34287087,12347
1783534130.957000,700783.343000,33929000,1,laser,4.22591300,1815015874,34288094,12305
1783534130.957000,700783.343000,33930000,2,load,-2.36935600,-3975120,34289109,12348
1783534130.957525,700783.343000,33932000,2,load,-2.36644700,-3970240,34291132,12349
1783534130.962667,700783.343000,33933000,1,laser,4.22674100,1815371429,34292139,12306
1783534130.964204,700783.343000,33934000,2,load,-2.35738200,-3955030,34293148,12350
1783534130.985511,700783.359000,33935000,1,laser,4.22734200,1815629719,34294161,12307
1783534130.986040,700783.359000,33937000,1,laser,4.22757200,1815728695,34296184,12308
1783534130.986040,700783.359000,33938000,2,load,-2.35986100,-3959190,34297193,12351
1783534130.986040,700783.359000,33939000,1,laser,4.22757200,1815728695,34298206,12309
1783534130.987047,700783.375000,33940000,2,load,-2.34970500,-3942150,34299215,12352
1783534130.997590,700783.375000,33941000,1,laser,4.22626700,1815167735,34300222,12310
1783534130.998114,700783.375000,33943000,1,laser,4.22583000,1814980097,34302244,12311
1783534130.998645,700783.375000,33944000,2,load,-2.35576600,-3952320,34303260,12353
1783534130.999178,700783.375000,33945000,1,laser,4.22697000,1815469720,34304267,12312
1783534130.999712,700783.375000,33946000,2,load,-2.35459800,-3950360,34305282,12354
1783534131.000236,700783.375000,33947000,1,laser,4.22677300,1815385387,34306289,12313
1783534131.000236,700783.375000,33949000,1,laser,4.22677300,1815385387,34308312,12314
1783534131.000764,700783.375000,33950000,2,load,-2.35713700,-3954620,34309327,12355
1783534131.001297,700783.375000,33951000,1,laser,4.22720400,1815570418,34310334,12315
1783534131.001822,700783.375000,33952000,2,load,-2.35893700,-3957640,34311349,12356
1783534131.002354,700783.390000,33953000,1,laser,4.22765800,1815765452,34312356,12316
1783534131.002891,700783.390000,33955000,1,laser,4.22628600,1815176160,34314379,12317
1783534131.002891,700783.390000,33956000,2,load,-2.36821800,-3973210,34315388,12357
1783534131.003420,700783.390000,33957000,1,laser,4.22562400,1814891474,34316401,12318
1783534131.003943,700783.390000,33958000,2,load,-2.36117200,-3961390,34317410,12358
1783534131.004468,700783.390000,33959000,1,laser,4.22562400,1814891474,34318424,12319
1783534131.005047,700783.390000,33961000,1,laser,4.22661200,1815316129,34320440,12320
1783534131.005564,700783.390000,33962000,2,load,-2.36257300,-3963740,34321455,12359
1783534131.006094,700783.390000,33963000,1,laser,4.22654000,1815284929,34322462,12321
1783534131.006094,700783.390000,33964000,2,load,-2.35630900,-3953230,34323477,12360
1783534131.006619,700783.390000,33965000,1,laser,4.22680300,1815398076,34324484,12322
1783534131.007145,700783.390000,33967000,1,laser,4.22727500,1815600905,34326507,12323
1783534131.007676,700783.390000,33968000,2,load,-2.34952000,-3941840,34327522,12361
1783534131.008204,700783.390000,33969000,1,laser,4.22727500,1815600905,34328529,12324
1783534131.008728,700783.390000,33970000,2,load,-2.34952000,-3941840,34329545,12362
1783534131.008728,700783.390000,33971000,1,laser,4.22617000,1815126098,34330552,12325
1783534131.008728,700783.390000,33972000,2,load,-2.35774500,-3955640,34331561,12363
1783534131.009733,700783.390000,33973000,1,laser,4.22547500,1814827613,34332574,12326
1783534131.009733,700783.390000,33974000,2,load,-2.36504700,-3967890,34333583,12364
1783534131.010734,700783.390000,33975000,1,laser,4.22649800,1815267198,34334596,12327
1783534131.010734,700783.390000,33976000,2,load,-2.35949800,-3958580,34335605,12365
1783534131.011735,700783.390000,33977000,1,laser,4.22677000,1815383913,34336619,12328
1783534131.012736,700783.390000,33978000,2,load,-2.36814600,-3973090,34337628,12366
1783534131.013733,700783.390000,33979000,1,laser,4.22701400,1815488464,34339028,12329
1783534131.013733,700783.390000,33980000,2,load,-2.36814600,-3973090,34339650,12367
1783534131.014733,700783.390000,33981000,1,laser,4.22701400,1815488464,34340657,12330
1783534131.014733,700783.390000,33983000,1,laser,4.22764900,1815761268,34342680,12331
1783534131.014733,700783.390000,33985000,1,laser,4.22664000,1815328129,34344702,12332
1783534131.016238,700783.390000,33986000,2,load,-2.35886000,-3957510,34345717,12369
1783534131.016773,700783.390000,33987000,1,laser,4.22579500,1814965103,34346724,12333
1783534131.017300,700783.390000,33988000,2,load,-2.36010000,-3959590,34347740,12370
1783534131.017300,700783.390000,33989000,1,laser,4.22654300,1815286445,34348747,12334
1783534131.017826,700783.390000,33990000,2,load,-2.36010000,-3959590,34349756,12371
1783534131.018355,700783.406000,33992000,2,load,-2.35830500,-3956580,34351778,12372
1783534131.018886,700783.406000,33993000,1,laser,4.22697100,1815470175,34352792,12335
1783534131.019412,700783.406000,33994000,2,load,-2.34918600,-3941280,34353801,12373
1783534131.019938,700783.406000,33995000,1,laser,4.22702000,1815491451,34354814,12336
1783534131.026798,700783.406000,33997000,1,laser,4.22764500,1815759655,34356836,12337
1783534131.027803,700783.406000,33998000,2,load,-2.36249000,-3963600,34357845,12374
1783534131.028803,700783.406000,33999000,1,laser,4.22676400,1815381320,34358852,12338
1783534131.051261,700783.437000,34000000,2,load,-2.34866100,-3940400,34359868,12375
1783534131.051261,700783.437000,34002000,2,load,-2.34866100,-3940400,34361890,12376
1783534131.052261,700783.437000,34003000,1,laser,4.22583600,1814982726,34362897,12339
1783534131.052261,700783.437000,34004000,2,load,-2.35416900,-3949640,34363913,12377
1783534131.053267,700783.437000,34005000,1,laser,4.22645800,1815249799,34364920,12340
1783534131.062268,700783.437000,34007000,1,laser,4.22705900,1815508064,34366942,12341
1783534131.063268,700783.437000,34008000,2,load,-2.35663100,-3953770,34367957,12378
1783534131.063889,700783.437000,34009000,1,laser,4.22692300,1815449389,34368964,12342
1783534131.064400,700783.437000,34010000,2,load,-2.36738300,-3971810,34369973,12379
1783534131.064942,700783.453000,34011000,1,laser,4.22692300,1815449389,34370987,12343
1783534131.065476,700783.453000,34012000,2,load,-2.36738300,-3971810,34371996,12380
1783534131.066046,700783.453000,34014000,2,load,-2.36409900,-3966300,34374018,12381
1783534131.066578,700783.453000,34015000,1,laser,4.22692100,1815448542,34375032,12344
1783534131.066578,700783.453000,34016000,2,load,-2.36313300,-3964680,34376041,12382
1783534131.067106,700783.453000,34017000,1,laser,4.22584300,1814986042,34377048,12345
1783534131.067621,700783.453000,34019000,1,laser,4.22632900,1815194600,34379070,12346
1783534131.068150,700783.453000,34020000,2,load,-2.37256300,-3980500,34380085,12383
1783534131.068675,700783.453000,34021000,1,laser,4.22706700,1815511704,34381092,12347
1783534131.069206,700783.453000,34022000,2,load,-2.37256300,-3980500,34382108,12384
1783534131.069732,700783.453000,34023000,1,laser,4.22706700,1815511704,34383115,12348
1783534131.070255,700783.453000,34025000,1,laser,4.22682900,1815409033,34385137,12349
1783534131.070255,700783.453000,34026000,2,load,-2.36735300,-3971760,34386146,12385
1783534131.070779,700783.453000,34027000,1,laser,4.22759100,1815736538,34387160,12350
1783534131.071304,700783.453000,34028000,2,load,-2.36054100,-3960330,34388169,12386
1783534131.071830,700783.453000,34029000,1,laser,4.22704800,1815503526,34389182,12351
1783534131.072370,700783.453000,34031000,1,laser,4.22573000,1814937305,34391204,12352
1783534131.072895,700783.453000,34032000,2,load,-2.36241200,-3963470,34392213,12387
1783534131.073419,700783.453000,34033000,1,laser,4.22573000,1814937305,34393227,12353
1783534131.073419,700783.453000,34034000,2,load,-2.36241200,-3963470,34394236,12388
1783534131.074477,700783.453000,34035000,1,laser,4.22599300,1815050224,34395243,12354
1783534131.074477,700783.453000,34037000,1,laser,4.22697600,1815472441,34397265,12355
1783534131.075001,700783.453000,34038000,2,load,-2.35918800,-3958060,34398281,12389
1783534131.075001,700783.453000,34039000,1,laser,4.22662000,1815319233,34399288,12356
1783534131.076006,700783.453000,34040000,2,load,-2.35694600,-3954300,34400303,12390
1783534131.077008,700783.453000,34042000,2,load,-2.34794000,-3939190,34402325,12391
1783534131.077008,700783.453000,34043000,1,laser,4.22733900,1815628138,34403332,12357
1783534131.078007,700783.453000,34044000,2,load,-2.34794000,-3939190,34404348,12392
1783534131.078007,700783.453000,34045000,1,laser,4.22707500,1815514573,34405355,12358
1783534131.079010,700783.453000,34046000,2,load,-2.35865100,-3957160,34406364,12393
1783534131.079010,700783.453000,34048000,2,load,-2.35968200,-3958890,34408386,12394
1783534131.079846,700783.453000,34049000,1,laser,4.22611200,1815101253,34409400,12359
1783534131.080351,700783.453000,34050000,2,load,-2.36626900,-3969940,34410409,12395
1783534131.080890,700783.468000,34051000,1,laser,4.22716000,1815551325,34411416,12360
1783534131.080890,700783.468000,34052000,2,load,-2.35583800,-3952440,34412431,12396
