host_timestamp_s,monotonic_s,position_mm
1783534130.019929,700782.406000,79.999979
1783534130.096961,700782.484000,79.999979
1783534130.117112,700782.500000,79.999979
1783534130.174700,700782.562000,79.999979
1783534130.241064,700782.625000,79.999979
1783534130.276273,700782.656000,79.999979
1783534130.331327,700782.718000,79.999979
1783534130.408968,700782.796000,79.999979
1783534130.432927,700782.812000,79.999979
1783534130.465094,700782.843000,79.999979
1783534130.487677,700782.875000,79.999979
1783534130.541219,700782.921000,79.999979
1783534130.565537,700782.953000,79.999979
1783534130.643418,700783.031000,79.999979
1783534130.721293,700783.109000,79.999979
1783534130.750122,700783.125000,79.999979
1783534130.799372,700783.187000,79.999979
1783534130.820916,700783.203000,79.999979
1783534130.878169,700783.265000,79.999979
1783534130.898370,700783.281000,79.999979
1783534130.918839,700783.296000,79.999979
1783534130.939168,700783.312000,79.999979
1783534130.961610,700783.343000,79.999979
1783534130.984987,700783.359000,79.999979
1783534131.005564,700783.390000,79.999979
1783534131.025738,700783.406000,79.999979
1783534131.046362,700783.421000,79.999979
1783534131.067621,700783.453000,79.999979
1783534131.087897,700783.468000,79.999979
1783534131.108619,700783.484000,79.999979
1783534131.128911,700783.515000,79.999979
1783534131.149132,700783.531000,79.999979
1783534131.169347,700783.546000,79.999979
1783534131.193810,700783.578000,79.999979
1783534131.216300,700783.593000,79.999979
1783534131.240784,700783.625000,79.999979
1783534131.261524,700783.640000,79.999979
1783534131.284046,700783.671000,79.999979
1783534131.305316,700783.687000,79.999979
1783534131.325951,700783.703000,79.999979
1783534131.347164,700783.734000,79.999979
1783534131.369477,700783.750000,79.999979
1783534131.389820,700783.765000,79.999979
1783534131.412612,700783.796000,79.999979
1783534131.436138,700783.812000,79.999979
1783534131.466111,700783.843000,79.999979
1783534131.517700,700783.890000,79.999979
1783534131.572507,700783.953000,79.999979
1783534131.612020,700784.000000,79.999979
1783534131.648423,700784.031000,79.999979
1783534131.690500,700784.078000,79.999979
1783534131.768676,700784.156000,79.999979
1783534131.794351,700784.171000,79.999979
1783534131.847259,700784.234000,79.999979
1783534131.924853,700784.312000,79.999979
1783534131.945268,700784.328000,79.999979
1783534131.979788,700784.359000,79.999979
1783534132.002603,700784.390000,79.999979
1783534132.054108,700784.437000,79.999979
1783534132.081013,700784.468000,79.999979
1783534132.158689,700784.546000,79.999979
1783534132.236773,700784.625000,79.999979
1783534132.315327,700784.703000,79.999979
1783534132.346220,700784.734000,79.999979
1783534132.393260,700784.781000,79.999979
1783534132.431565,700784.812000,79.999979
1783534132.471615,700784.859000,79.999979
1783534132.549747,700784.937000,79.999979
1783534132.628179,700785.015000,79.999979
1783534132.705746,700785.093000,79.999979
1783534132.784187,700785.171000,79.999979
1783534132.862258,700785.250000,79.999979
1783534132.940024,700785.328000,79.999979
