host_timestamp_s,monotonic_s,firmware_timestamp_us,src,channel,value,raw_code,hw_us,seq
1783958621.006869,1125264.109000,124995000,1,laser,4.97196500,2135442635,126437344,60508
1783958621.006869,1125264.109000,124996000,2,load,2.34172300,3928760,126438360,60508
1783958621.007868,1125264.109000,124997000,1,laser,4.97196500,2135442635,126439367,60509
1783958621.007868,1125264.109000,124998000,2,load,2.33465400,3916900,126440382,60509
1783958621.008869,1125264.109000,124999000,1,laser,4.97132700,2135168648,126441389,60510
1783958621.008869,1125264.109000,125000000,2,load,2.32889700,3907240,126442405,60510
1783958621.008869,1125264.109000,125001000,1,laser,4.97166600,2135314340,126443418,60511
1783958621.008869,1125264.109000,125002000,2,load,2.33627000,3919610,126444427,60511
1783958621.010373,1125264.109000,125003000,1,laser,4.97182200,2135381309,126445440,60512
1783958621.010373,1125264.109000,125004000,2,load,2.34212300,3929430,126446456,60512
1783958621.011378,1125264.109000,125005000,1,laser,4.97260500,2135717530,126447463,60513
1783958621.011378,1125264.109000,125006000,2,load,2.34212300,3929430,126448478,60513
1783958621.012379,1125264.109000,125007000,1,laser,4.97260500,2135717530,126449492,60514
1783958621.012379,1125264.109000,125008000,2,load,2.33606700,3919270,126450501,60514
1783958621.012379,1125264.109000,125009000,1,laser,4.97328900,2136011288,126451514,60515
1783958621.013380,1125264.109000,125010000,2,load,2.34275500,3930490,126452529,60515
1783958621.013380,1125264.109000,125011000,1,laser,4.97202300,2135467696,126453536,60516
1783958621.014379,1125264.109000,125012000,2,load,2.33805800,3922610,126454552,60516
1783958621.014379,1125264.109000,125013000,1,laser,4.97125500,2135137824,126455559,60517
1783958621.015280,1125264.109000,125014000,2,load,2.33635300,3919750,126456574,60517
1783958621.015785,1125264.109000,125015000,1,laser,4.97169300,2135325839,126457588,60518
1783958621.016317,1125264.109000,125016000,2,load,2.34521600,3934620,126458597,60518
1783958621.016842,1125264.109000,125017000,1,laser,4.97169300,2135325839,126459610,60519
1783958621.017435,1125264.109000,125018000,2,load,2.34521600,3934620,126460625,60519
1783958621.018490,1125264.125000,125019000,1,laser,4.97173800,2135345207,126461632,60520
1783958621.020063,1125264.125000,125020000,2,load,2.33808800,3922660,126462648,60520
1783958621.020593,1125264.125000,125021000,1,laser,4.97245900,2135655075,126463655,60521
1783958621.021642,1125264.125000,125022000,2,load,2.34439400,3933240,126464670,60521
1783958621.022693,1125264.125000,125023000,1,laser,4.97330000,2136015830,126465684,60522
1783958621.023741,1125264.125000,125024000,2,load,2.35446100,3950130,126466699,60522
1783958621.024775,1125264.125000,125025000,1,laser,4.97231500,2135592992,126467706,60523
1783958621.025817,1125264.125000,125026000,2,load,2.34786300,3939060,126468721,60523
1783958621.026867,1125264.125000,125027000,1,laser,4.97231500,2135592992,126469728,60524
1783958621.027873,1125264.125000,125028000,2,load,2.34786300,3939060,126470744,60524
1783958621.028873,1125264.125000,125029000,1,laser,4.97124500,2135133557,126471757,60525
1783958621.029872,1125264.125000,125030000,2,load,2.34467400,3933710,126472773,60525
1783958621.030876,1125264.125000,125031000,1,laser,4.97157300,2135274274,126473780,60526
1783958621.031717,1125264.125000,125032000,2,load,2.33941100,3924880,126474795,60526
1783958621.032245,1125264.125000,125033000,1,laser,4.97179800,2135371069,126475802,60527
1783958621.033252,1125264.140000,125034000,2,load,2.33840300,3923190,126476817,60527
1783958621.034250,1125264.140000,125035000,1,laser,4.97236700,2135615215,126477831,60528
1783958621.035249,1125264.140000,125036000,2,load,2.34611000,3936120,126478840,60528
1783958621.037250,1125264.140000,125037000,1,laser,4.97328100,2136008075,126479853,60529
1783958621.037250,1125264.140000,125038000,2,load,2.34611000,3936120,126480869,60529
1783958621.039251,1125264.140000,125039000,1,laser,4.97328100,2136008075,126481876,60530
1783958621.039251,1125264.140000,125040000,2,load,2.35149900,3945160,126482891,60530
1783958621.041250,1125264.140000,125041000,1,laser,4.97254300,2135691073,126483904,60531
1783958621.041250,1125264.140000,125042000,2,load,2.34015000,3926120,126484913,60531
1783958621.049261,1125264.156000,125043000,1,laser,4.97123200,2135127916,126485927,60532
1783958621.061453,1125264.156000,125044000,2,load,2.33901100,3924210,126486942,60532
1783958621.066715,1125264.171000,125045000,1,laser,4.97146200,2135226486,126487949,60533
1783958621.067233,1125264.171000,125046000,2,load,2.34048400,3926680,126488965,60533
1783958621.072321,1125264.171000,125047000,1,laser,4.97185400,2135395211,126489972,60534
1783958621.073322,1125264.171000,125048000,2,load,2.34692700,3937490,126490987,60534
1783958621.073322,1125264.171000,125049000,1,laser,4.97185400,2135395211,126492000,60535
1783958621.074323,1125264.171000,125050000,2,load,2.34692700,3937490,126493016,60535
1783958621.074323,1125264.171000,125051000,1,laser,4.97224700,2135563685,126494023,60536
1783958621.075321,1125264.171000,125052000,2,load,2.34878700,3940610,126495038,60536
1783958621.075321,1125264.171000,125053000,1,laser,4.97320100,2135973638,126496045,60537
1783958621.075321,1125264.171000,125054000,2,load,2.34217000,3929510,126497061,60537
1783958621.076322,1125264.171000,125055000,1,laser,4.97271000,2135762735,126498074,60538
1783958621.076322,1125264.171000,125056000,2,load,2.33743200,3921560,126499083,60538
1783958621.077322,1125264.171000,125057000,1,laser,4.97137500,2135189202,126500096,60539
1783958621.077322,1125264.171000,125058000,2,load,2.34339800,3931570,126501112,60539
1783958621.078322,1125264.171000,125059000,1,laser,4.97137500,2135189202,126502119,60540
1783958621.078322,1125264.171000,125060000,2,load,2.34339800,3931570,126503134,60540
