host_timestamp_s,monotonic_s,firmware_timestamp_us,src,channel,value,raw_code,hw_us,seq
1784159168.695359,69047.843000,1828504000,2,load,2.05853600,3453650,1850695582,912262
1784159168.696362,69047.843000,1828505000,1,laser,4.97247600,2135662099,1850696596,912263
1784159168.697361,69047.843000,1828506000,2,load,2.06160500,3458800,1850697605,912263
1784159168.701118,69047.843000,1828507000,1,laser,4.97313700,2135946037,1850698618,912264
1784159168.701118,69047.843000,1828508000,2,load,2.06009700,3456270,1850699633,912264
1784159168.701118,69047.843000,1828509000,1,laser,4.97155200,2135265308,1850700640,912265
1784159168.701118,69047.843000,1828510000,2,load,2.06486600,3464270,1850701656,912265
1784159168.702169,69047.843000,1828511000,1,laser,4.97099000,2135023878,1850702669,912266
1784159168.703277,69047.843000,1828512000,2,load,2.06486600,3464270,1850703678,912266
1784159168.704479,69047.859000,1828513000,1,laser,4.97099000,2135023878,1850704692,912267
1784159168.705548,69047.859000,1828514000,2,load,2.07409900,3479760,1850705707,912267
1784159168.706628,69047.859000,1828515000,1,laser,4.97153900,2135259736,1850706714,912268
1784159168.707669,69047.859000,1828516000,2,load,2.06243400,3460190,1850707729,912268
1784159168.708227,69047.859000,1828517000,1,laser,4.97164700,2135306163,1850708743,912269
1784159168.709345,69047.859000,1828518000,2,load,2.05429200,3446530,1850709752,912269
1784159168.710434,69047.859000,1828519000,1,laser,4.97236800,2135615908,1850710765,912270
1784159168.711549,69047.859000,1828520000,2,load,2.06105700,3457880,1850711781,912270
1784159168.712610,69047.859000,1828521000,1,laser,4.97314600,2135950061,1850712788,912271
1784159168.713666,69047.859000,1828522000,2,load,2.06286300,3460910,1850713803,912271
1784159168.714725,69047.859000,1828523000,1,laser,4.97314600,2135950061,1850714810,912272
1784159168.715273,69047.859000,1828524000,2,load,2.06286300,3460910,1850715825,912272
1784159168.716366,69047.859000,1828525000,1,laser,4.97171500,2135335141,1850716839,912273
1784159168.717451,69047.859000,1828526000,2,load,2.05858900,3453740,1850717854,912273
1784159168.718457,69047.859000,1828527000,1,laser,4.97101800,2135036181,1850718861,912274
1784159168.719455,69047.859000,1828528000,2,load,2.05924500,3454840,1850719877,912274
1784159168.720459,69047.875000,1828529000,1,laser,4.97140400,2135201686,1850720884,912275
1784159168.720459,69047.875000,1828530000,2,load,2.05599100,3449380,1850721899,912275
1784159168.722508,69047.875000,1828531000,1,laser,4.97155500,2135266727,1850722912,912276
1784159168.723513,69047.875000,1828532000,2,load,2.05319500,3444690,1850723928,912276
1784159168.724513,69047.875000,1828533000,1,laser,4.97155500,2135266727,1850724935,912277
1784159168.725515,69047.875000,1828534000,2,load,2.05319500,3444690,1850725950,912277
1784159168.726515,69047.875000,1828535000,1,laser,4.97222900,2135556075,1850726957,912278
1784159168.726515,69047.875000,1828536000,2,load,2.05929300,3454920,1850727973,912278
1784159168.728375,69047.875000,1828537000,1,laser,4.97315300,2135953086,1850728986,912279
1784159168.729381,69047.875000,1828538000,2,load,2.07022400,3473260,1850729995,912279
1784159168.730381,69047.875000,1828539000,1,laser,4.97192100,2135423904,1850731008,912280
1784159168.731381,69047.875000,1828540000,2,load,2.05978200,3455740,1850732024,912280
1784159168.732886,69047.875000,1828541000,1,laser,4.97103900,2135044919,1850733031,912281
1784159168.734015,69047.875000,1828542000,2,load,2.05693200,3450960,1850734046,912281
1784159168.734544,69047.875000,1828543000,1,laser,4.97142700,2135211436,1850735060,912282
1784159168.735653,69047.890000,1828544000,2,load,2.05693200,3450960,1850736069,912282
1784159168.736725,69047.890000,1828545000,1,laser,4.97142700,2135211436,1850737082,912283
1784159168.739916,69047.890000,1828546000,2,load,2.05663400,3450460,1850738097,912283
1784159168.739916,69047.890000,1828547000,1,laser,4.97160600,2135288553,1850739104,912284
1784159168.739916,69047.890000,1828548000,2,load,2.05430400,3446550,1850740120,912284
1784159168.741053,69047.890000,1828549000,1,laser,4.97220200,2135544496,1850741133,912285
1784159168.741590,69047.890000,1828550000,2,load,2.06644500,3466920,1850742142,912285
1784159168.755486,69047.906000,1828551000,1,laser,4.97306900,2135916868,1850743156,912286
1784159168.761300,69047.906000,1828552000,2,load,2.05681300,3450760,1850744171,912286
1784159168.771334,69047.921000,1828553000,1,laser,4.97206200,2135484298,1850745178,912287
1784159168.786945,69047.937000,1828554000,2,load,2.05902500,3454470,1850746193,912287
1784159168.791155,69047.937000,1828555000,1,laser,4.97206200,2135484298,1850747207,912288
1784159168.791687,69047.937000,1828556000,2,load,2.05902500,3454470,1850748216,912288
1784159168.791687,69047.937000,1828557000,1,laser,4.97105600,2135052554,1850749229,912289
1784159168.791687,69047.937000,1828558000,2,load,2.06737500,3468480,1850750245,912289
1784159168.791687,69047.937000,1828559000,1,laser,4.97135000,2135178463,1850751252,912290
1784159168.791687,69047.937000,1828560000,2,load,2.06229100,3459950,1850752267,912290
1784159168.791687,69047.937000,1828561000,1,laser,4.97156600,2135271255,1850753274,912291
1784159168.791687,69047.937000,1828562000,2,load,2.06114600,3458030,1850754289,912291
1784159168.791687,69047.937000,1828563000,1,laser,4.97209700,2135499568,1850755303,912292
1784159168.791687,69047.937000,1828564000,2,load,2.05937000,3455050,1850756312,912292
1784159168.791687,69047.937000,1828565000,1,laser,4.97209700,2135499568,1850757325,912293
1784159168.791687,69047.937000,1828566000,2,load,2.05937000,3455050,1850758341,912293
1784159168.792212,69047.937000,1828567000,1,laser,4.97299500,2135884998,1850759348,912294
1784159168.792212,69047.937000,1828568000,2,load,2.05192000,3442550,1850760363,912294
1784159168.792212,69047.937000,1828569000,1,laser,4.97219100,2135539847,1850761376,912295
1784159168.792212,69047.937000,1828570000,2,load,2.05761200,3452100,1850762385,912295
1784159168.792212,69047.937000,1828571000,1,laser,4.97114100,2135089045,1850763399,912296
1784159168.792212,69047.937000,1828572000,2,load,2.05678300,3450710,1850764414,912296
1784159168.792212,69047.937000,1828573000,1,laser,4.97129800,2135156318,1850765421,912297
1784159168.792212,69047.937000,1828574000,2,load,2.05694400,3450980,1850766437,912297
1784159168.792212,69047.937000,1828575000,1,laser,4.97157200,2135273835,1850767450,912298
1784159168.792212,69047.937000,1828576000,2,load,2.05694400,3450980,1850768459,912298
1784159168.792738,69047.937000,1828577000,1,laser,4.97157200,2135273835,1850769472,912299
1784159168.792738,69047.937000,1828578000,2,load,2.05433400,3446600,1850770488,912299
1784159168.792738,69047.937000,1828579000,1,laser,4.97199900,2135457145,1850771495,912300
1784159168.792738,69047.937000,1828580000,2,load,2.05566300,3448830,1850772510,912300
1784159168.792738,69047.937000,1828581000,1,laser,4.97297700,2135877261,1850773524,912301
1784159168.792738,69047.937000,1828582000,2,load,2.05739700,3451740,1850774533,912301
1784159168.792738,69047.937000,1828583000,1,laser,4.97233700,2135602300,1850775546,912302
1784159168.792738,69047.937000,1828584000,2,load,2.06507400,3464620,1850776561,912302
1784159168.792738,69047.937000,1828585000,1,laser,4.97107300,2135059646,1850777568,912303
1784159168.792738,69047.937000,1828586000,2,load,2.06507400,3464620,1850778584,912303
1784159168.792738,69047.937000,1828587000,1,laser,4.97107300,2135059646,1850779591,912304
1784159168.793262,69047.937000,1828588000,2,load,2.05807700,3452880,1850780606,912304
1784159168.793262,69047.937000,1828589000,1,laser,4.97123500,2135129111,1850781620,912305
1784159168.793262,69047.937000,1828590000,2,load,2.05585400,3449150,1850782629,912305
1784159168.793262,69047.937000,1828591000,1,laser,4.97162000,2135294583,1850783642,912306
1784159168.793262,69047.937000,1828592000,2,load,2.05696800,3451020,1850784657,912306
1784159168.793262,69047.937000,1828593000,1,laser,4.97187100,2135402494,1850785664,912307
1784159168.793262,69047.937000,1828594000,2,load,2.06612300,3466380,1850786680,912307
1784159168.793262,69047.937000,1828595000,1,laser,4.97286300,2135828440,1850787693,912308
1784159168.793262,69047.937000,1828596000,2,load,2.06487200,3464280,1850788702,912308
1784159168.793262,69047.937000,1828597000,1,laser,4.97286300,2135828440,1850789716,912309
1784159168.793783,69047.937000,1828598000,2,load,2.06487200,3464280,1850790731,912309
1784159168.793783,69047.937000,1828599000,1,laser,4.97251900,2135680752,1850791738,912310
1784159168.793783,69047.937000,1828600000,2,load,2.05267700,3443820,1850792753,912310
1784159168.793783,69047.937000,1828601000,1,laser,4.97109100,2135067475,1850793767,912311
1784159168.794305,69047.937000,1828602000,2,load,2.04986300,3439100,1850794776,912311
1784159168.795396,69047.937000,1828603000,1,laser,4.97111000,2135075469,1850795789,912312
1784159168.796471,69047.937000,1828604000,2,load,2.05697400,3451030,1850796805,912312
1784159168.797534,69047.937000,1828605000,1,laser,4.97167900,2135319733,1850797812,912313
1784159168.798679,69047.953000,1828606000,2,load,2.05741500,3451770,1850798827,912313
