host_timestamp_s,monotonic_s,position_mm
1784159168.701629,69047.843000,79.999979
1784159168.721965,69047.875000,79.999979
1784159168.761300,69047.906000,79.999979
1784159168.786945,69047.937000,79.999979
1784159168.807460,69047.953000,79.999979
1784159168.828242,69047.968000,79.999979
1784159168.849028,69048.000000,79.999979
1784159168.869296,69048.015000,79.999979
1784159168.889621,69048.031000,79.999979
1784159168.913679,69048.062000,79.999979
1784159168.933850,69048.078000,79.999979
1784159168.954634,69048.109000,79.999979
1784159168.975041,69048.125000,79.999979
1784159168.995358,69048.140000,79.999979
1784159169.015809,69048.156000,79.999979
1784159169.036058,69048.187000,79.999979
1784159169.056319,69048.203000,79.999979
1784159169.076754,69048.218000,79.999979
1784159169.096915,69048.250000,79.999979
1784159169.117017,69048.265000,79.999979
1784159169.137185,69048.281000,79.999979
1784159169.157403,69048.312000,79.999979
1784159169.177845,69048.328000,79.999979
1784159169.198309,69048.343000,79.999979
1784159169.219417,69048.359000,79.999979
1784159169.240760,69048.390000,79.999979
1784159169.260930,69048.406000,79.999979
1784159169.281233,69048.421000,79.999979
1784159169.302271,69048.453000,79.999979
1784159169.322853,69048.468000,79.999979
1784159169.343295,69048.484000,79.999979
1784159169.363513,69048.515000,79.999979
1784159169.383546,69048.531000,79.999979
1784159169.403986,69048.546000,79.999979
1784159169.424783,69048.578000,79.999979
1784159169.445007,69048.593000,79.999979
1784159169.465142,69048.609000,79.999979
1784159169.485379,69048.640000,79.999979
1784159169.505419,69048.656000,79.999979
1784159169.525557,69048.671000,79.999979
1784159169.546169,69048.687000,79.999979
1784159169.566258,69048.718000,79.999979
1784159169.586636,69048.734000,79.999979
1784159169.607699,69048.750000,79.999979
1784159169.627956,69048.781000,79.999979
1784159169.649795,69048.796000,79.999979
1784159169.670812,69048.812000,79.999979
1784159169.691240,69048.843000,79.999979
1784159169.712771,69048.859000,79.999979
1784159169.733326,69048.875000,79.999979
1784159169.753493,69048.906000,79.999979
1784159169.773534,69048.921000,79.999979
1784159169.794233,69048.937000,79.999979
1784159169.814315,69048.968000,79.999979
1784159169.835119,69048.984000,79.999979
1784159169.855659,69049.000000,79.999979
1784159169.875900,69049.015000,79.999979
1784159169.902513,69049.046000,79.999979
1784159169.922932,69049.078000,79.999979
1784159169.943466,69049.093000,79.999979
1784159169.963847,69049.109000,79.999979
1784159169.984377,69049.125000,79.999979
1784159170.004513,69049.156000,79.999979
1784159170.025014,69049.171000,79.999979
1784159170.045401,69049.187000,79.999979
1784159170.065656,69049.218000,79.999979
1784159170.088708,69049.234000,79.999979
1784159170.109451,69049.250000,79.999979
1784159170.129933,69049.281000,79.999979
1784159170.153493,69049.296000,79.999979
1784159170.174732,69049.328000,79.999979
1784159170.194856,69049.343000,79.999979
1784159170.215236,69049.359000,79.999979
1784159170.235751,69049.390000,79.999979
1784159170.256876,69049.406000,79.999979
1784159170.277549,69049.421000,79.999979
1784159170.297879,69049.453000,79.999979
1784159170.317959,69049.468000,79.999979
1784159170.339519,69049.484000,79.999979
1784159170.360178,69049.500000,79.999979
1784159170.383039,69049.531000,79.999979
1784159170.403567,69049.546000,79.999979
1784159170.424033,69049.578000,79.999979
1784159170.444075,69049.593000,79.999979
1784159170.464193,69049.609000,79.999979
1784159170.485205,69049.625000,79.999979
1784159170.505544,69049.656000,79.999979
1784159170.525598,69049.671000,79.999979
1784159170.545985,69049.687000,79.999979
1784159170.566231,69049.718000,79.999979
1784159170.587513,69049.734000,79.999979
1784159170.608194,69049.750000,79.999979
1784159170.628582,69049.781000,79.999979
1784159170.648695,69049.796000,79.999979
1784159170.669592,69049.812000,79.999979
1784159170.689968,69049.843000,79.999979
1784159170.710274,69049.859000,79.999979
1784159170.731144,69049.875000,79.999979
1784159170.751585,69049.906000,79.999979
1784159170.773424,69049.921000,79.999979
1784159170.794008,69049.937000,79.999979
1784159170.814370,69049.968000,79.999979
1784159170.837363,69049.984000,79.999979
1784159170.857787,69050.000000,79.999979
1784159170.878081,69050.031000,79.999979
1784159170.900391,69050.046000,79.999979
1784159170.921127,69050.062000,79.999979
1784159170.941279,69050.093000,79.999979
1784159170.963399,69050.109000,79.999979
1784159170.984203,69050.125000,79.999979
1784159171.004262,69050.156000,79.999979
1784159171.025532,69050.171000,79.999979
1784159171.045807,69050.187000,79.999979
1784159171.066143,69050.218000,79.999979
1784159171.088294,69050.234000,79.999979
1784159171.108616,69050.250000,79.999979
1784159171.128807,69050.281000,79.999979
1784159171.149513,69050.296000,79.999979
1784159171.169893,69050.312000,79.999979
1784159171.190071,69050.343000,79.999979
1784159171.211150,69050.359000,79.999979
1784159171.231740,69050.375000,79.999979
1784159171.252165,69050.406000,79.999979
1784159171.273571,69050.421000,79.999979
1784159171.294088,69050.437000,79.999979
1784159171.314571,69050.468000,79.999979
1784159171.334880,69050.484000,79.999979
1784159171.355210,69050.500000,79.999979
1784159171.375523,69050.515000,79.999979
1784159171.398081,69050.546000,79.999979
1784159171.419440,69050.562000,79.999979
1784159171.439783,69050.593000,79.999979
1784159171.460781,69050.609000,79.999979
1784159171.481066,69050.625000,79.999979
1784159171.501193,69050.656000,79.999979
1784159171.524678,69050.671000,79.999979
1784159171.545262,69050.687000,79.999979
1784159171.565709,69050.718000,79.999979
1784159171.586044,69050.734000,79.999979
1784159171.606673,69050.750000,79.999979
1784159171.627210,69050.781000,79.999979
1784159171.648552,69050.796000,79.999979
1784159171.669293,69050.812000,79.999979
1784159171.689357,69050.843000,79.999979
1784159171.709627,69050.859000,79.999979
1784159171.730196,69050.875000,79.999979
1784159171.750377,69050.890000,79.999979
1784159171.770868,69050.921000,79.999979
1784159171.791272,69050.937000,79.999979
1784159171.811474,69050.953000,79.999979
1784159171.831815,69050.984000,79.999979
1784159171.852463,69051.000000,79.999979
1784159171.872538,69051.015000,79.999979
1784159171.894554,69051.046000,79.999979
1784159171.915023,69051.062000,79.999979
1784159171.935530,69051.078000,79.999979
1784159171.956515,69051.109000,79.999979
