host_timestamp_s,monotonic_s,position_mm
1784158121.979633,68001.125000,40.000039
1784158122.000011,68001.140000,40.000039
1784158122.028671,68001.171000,40.000039
1784158122.049619,68001.203000,40.000039
1784158122.078013,68001.218000,40.000039
1784158122.098703,68001.250000,40.000039
1784158122.122228,68001.265000,40.000039
1784158122.142408,68001.296000,40.000039
1784158122.162744,68001.312000,40.000039
1784158122.184769,68001.328000,40.000039
1784158122.205150,68001.359000,40.000039
1784158122.225420,68001.375000,40.000039
1784158122.245934,68001.390000,40.000039
1784158122.266179,68001.406000,40.000039
1784158122.286690,68001.437000,40.000039
1784158122.307084,68001.453000,40.000039
1784158122.327640,68001.468000,40.000039
1784158122.347866,68001.500000,40.000039
1784158122.367919,68001.515000,40.000039
1784158122.388466,68001.531000,40.000039
1784158122.408778,68001.562000,40.000039
1784158122.429070,68001.578000,40.000039
1784158122.449420,68001.593000,40.000039
1784158122.469642,68001.609000,40.000039
1784158122.491912,68001.640000,40.000039
1784158122.513224,68001.656000,40.000039
1784158122.533515,68001.687000,40.000039
1784158122.553640,68001.703000,40.000039
1784158122.574099,68001.718000,40.000039
1784158122.594221,68001.734000,40.000039
1784158122.614273,68001.765000,40.000039
1784158122.635329,68001.781000,40.000039
1784158122.655853,68001.796000,40.000039
1784158122.676176,68001.828000,40.000039
1784158122.696723,68001.843000,40.000039
1784158122.717098,68001.859000,40.000039
1784158122.738201,68001.890000,40.000039
1784158122.759053,68001.906000,40.000039
1784158122.779487,68001.921000,40.000039
1784158122.800719,68001.953000,40.000039
1784158122.821430,68001.968000,40.000039
1784158122.841583,68001.984000,40.000039
1784158122.861690,68002.015000,40.000039
1784158122.881837,68002.031000,40.000039
1784158122.902327,68002.046000,40.000039
1784158122.922456,68002.062000,40.000039
1784158122.943287,68002.093000,40.000039
1784158122.963828,68002.109000,40.000039
1784158122.984125,68002.125000,40.000039
1784158123.005096,68002.156000,40.000039
1784158123.025302,68002.171000,40.000039
1784158123.045819,68002.187000,40.000039
1784158123.066250,68002.218000,40.000039
1784158123.086752,68002.234000,40.000039
1784158123.106983,68002.250000,40.000039
1784158123.127326,68002.281000,40.000039
1784158123.147437,68002.296000,40.000039
1784158123.167822,68002.312000,40.000039
1784158123.189069,68002.343000,40.000039
1784158123.209205,68002.359000,40.000039
1784158123.229385,68002.375000,40.000039
1784158123.251218,68002.406000,40.000039
1784158123.272424,68002.421000,40.000039
1784158123.292974,68002.437000,40.000039
1784158123.315788,68002.468000,40.000039
1784158123.336742,68002.484000,40.000039
1784158123.358072,68002.500000,40.000039
1784158123.378535,68002.531000,40.000039
1784158123.398866,68002.546000,40.000039
1784158123.419398,68002.562000,40.000039
1784158123.439821,68002.593000,40.000039
1784158123.460066,68002.609000,40.000039
1784158123.480552,68002.625000,40.000039
1784158123.501087,68002.656000,40.000039
1784158123.521433,68002.671000,40.000039
1784158123.541620,68002.687000,40.000039
1784158123.562180,68002.703000,40.000039
1784158123.582355,68002.734000,40.000039
1784158123.604817,68002.750000,40.000039
1784158123.625144,68002.765000,40.000039
1784158123.645287,68002.796000,40.000039
1784158123.665597,68002.812000,40.000039
1784158123.687387,68002.828000,40.000039
1784158123.707544,68002.859000,40.000039
1784158123.728217,68002.875000,40.000039
1784158123.748784,68002.890000,40.000039
1784158123.769307,68002.921000,40.000039
1784158123.789353,68002.937000,40.000039
1784158123.809453,68002.953000,40.000039
1784158123.829505,68002.984000,40.000039
1784158123.849884,68003.000000,40.000039
1784158123.870256,68003.015000,40.000039
1784158123.890815,68003.031000,40.000039
1784158123.911000,68003.062000,40.000039
1784158123.931087,68003.078000,40.000039
1784158123.951853,68003.093000,40.000039
1784158123.972182,68003.125000,40.000039
1784158123.992696,68003.140000,40.000039
1784158124.013136,68003.156000,40.000039
1784158124.033457,68003.187000,40.000039
1784158124.054317,68003.203000,40.000039
1784158124.074399,68003.218000,40.000039
1784158124.094816,68003.250000,40.000039
1784158124.114896,68003.265000,40.000039
1784158124.135044,68003.281000,40.000039
1784158124.155562,68003.296000,40.000039
1784158124.176109,68003.328000,40.000039
1784158124.196437,68003.343000,40.000039
1784158124.216893,68003.359000,40.000039
1784158124.238803,68003.390000,40.000039
1784158124.259044,68003.406000,40.000039
1784158124.279173,68003.421000,40.000039
1784158124.300979,68003.453000,40.000039
1784158124.321628,68003.468000,40.000039
1784158124.341997,68003.484000,40.000039
1784158124.362602,68003.515000,40.000039
1784158124.383064,68003.531000,40.000039
1784158124.403465,68003.546000,40.000039
1784158124.427127,68003.578000,40.000039
1784158124.448014,68003.593000,40.000039
1784158124.468363,68003.609000,40.000039
1784158124.489465,68003.640000,40.000039
1784158124.509689,68003.656000,40.000039
1784158124.530041,68003.671000,40.000039
1784158124.551123,68003.703000,40.000039
1784158124.571926,68003.718000,40.000039
1784158124.592360,68003.734000,40.000039
1784158124.613099,68003.765000,40.000039
1784158124.633343,68003.781000,40.000039
1784158124.653550,68003.796000,40.000039
1784158124.674996,68003.828000,40.000039
1784158124.696178,68003.843000,40.000039
1784158124.716707,68003.859000,40.000039
1784158124.739934,68003.890000,40.000039
1784158124.760304,68003.906000,40.000039
1784158124.780733,68003.921000,40.000039
1784158124.801006,68003.953000,40.000039
1784158124.821776,68003.968000,40.000039
1784158124.842003,68003.984000,40.000039
1784158124.863942,68004.015000,40.000039
1784158124.884780,68004.031000,40.000039
1784158124.904881,68004.046000,40.000039
1784158124.927743,68004.078000,40.000039
1784158124.948924,68004.093000,40.000039
1784158124.969445,68004.109000,40.000039
1784158124.991049,68004.140000,40.000039
1784158125.011810,68004.156000,40.000039
1784158125.032264,68004.187000,40.000039
1784158125.053809,68004.203000,40.000039
1784158125.074300,68004.218000,40.000039
1784158125.094338,68004.234000,40.000039
1784158125.118136,68004.265000,40.000039
1784158125.138525,68004.281000,40.000039
1784158125.158763,68004.312000,40.000039
1784158125.182445,68004.328000,40.000039
1784158125.203097,68004.343000,40.000039
1784158125.223520,68004.375000,40.000039
1784158125.244187,68004.390000,40.000039
1784158125.264238,68004.406000,40.000039
1784158125.284291,68004.437000,40.000039
1784158125.304333,68004.453000,40.000039
1784158125.324681,68004.468000,40.000039
1784158125.344746,68004.500000,40.000039
1784158125.366548,68004.515000,40.000039
1784158125.387007,68004.531000,40.000039
1784158125.407394,68004.562000,40.000039
1784158125.428539,68004.578000,40.000039
1784158125.449028,68004.593000,40.000039
1784158125.469142,68004.609000,40.000039
1784158125.489550,68004.640000,40.000039
1784158125.510403,68004.656000,40.000039
1784158125.530549,68004.671000,40.000039
1784158125.555974,68004.703000,40.000039
1784158125.576733,68004.718000,40.000039
1784158125.596922,68004.750000,40.000039
1784158125.619348,68004.765000,40.000039
1784158125.640015,68004.781000,40.000039
1784158125.660441,68004.812000,40.000039
1784158125.686641,68004.828000,40.000039
1784158125.707466,68004.859000,40.000039
1784158125.727818,68004.875000,40.000039
1784158125.750154,68004.890000,40.000039
1784158125.771029,68004.921000,40.000039
1784158125.791123,68004.937000,40.000039
1784158125.812907,68004.953000,40.000039
1784158125.833270,68004.984000,40.000039
1784158125.853448,68005.000000,40.000039
1784158125.873497,68005.015000,40.000039
1784158125.893686,68005.046000,40.000039
1784158125.914250,68005.062000,40.000039
1784158125.937841,68005.078000,40.000039
1784158125.958602,68005.109000,40.000039
1784158125.978753,68005.125000,40.000039
1784158126.000987,68005.156000,40.000039
1784158126.021721,68005.171000,40.000039
1784158126.041765,68005.187000,40.000039
1784158126.063087,68005.203000,40.000039
1784158126.083988,68005.234000,40.000039
1784158126.104475,68005.250000,40.000039
1784158126.125023,68005.265000,40.000039
1784158126.145478,68005.296000,40.000039
1784158126.165632,68005.312000,40.000039
1784158126.185987,68005.328000,40.000039
1784158126.206313,68005.359000,40.000039
1784158126.227113,68005.375000,40.000039
1784158126.247660,68005.390000,40.000039
1784158126.267897,68005.421000,40.000039
1784158126.288276,68005.437000,40.000039
1784158126.308369,68005.453000,40.000039
1784158126.328696,68005.468000,40.000039
1784158126.349217,68005.500000,40.000039
1784158126.369598,68005.515000,40.000039
1784158126.389911,68005.531000,40.000039
1784158126.410287,68005.562000,40.000039
