t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,sma_power_W,stage_mm
0.36999965,65.374989,-0.0015898985,0.4967329,0.1202569,4.0319367,0.059714452,40.000039
0.37999964,62.434531,-0.0013199072,0.49589271,0.11982698,4.0396728,0.059405511,40.000039
0.38999963,62.876186,-0.0017746893,0.49505251,0.11939706,4.0474089,0.05909657,40.000039
0.39999962,65.100397,-0.0011481036,0.49421232,0.11896714,4.055145,0.058787629,40.000039
0.40999961,61.579453,-0.0015088176,0.49337213,0.11853723,4.0628811,0.058478688,40.000039
0.4199996,62.949748,-0.0011464152,0.49253194,0.11810731,4.0706173,0.058169747,40.000039
0.42999959,65.082674,-0.001293286,0.49169175,0.11767739,4.0783534,0.057860806,40.000039
0.43999958,62.537889,-0.0009124093,0.49166725,0.11768944,4.0776712,0.057864136,40.000039
0.44999957,64.160969,-0.0022003133,0.49179172,0.1177822,4.0754517,0.057924495,40.000039
0.45999956,64.336491,-0.0018418866,0.49191619,0.11787496,4.0732321,0.057984854,40.000039
0.46999955,61.159814,-0.00090016648,0.49204066,0.11796772,4.0710126,0.058045212,40.000039
0.47999954,63.140546,-0.0015534444,0.49216513,0.11806048,4.0687931,0.058105571,40.000039
0.48999953,65.22373,-0.0020734718,0.4922896,0.11815324,4.0665735,0.058165929,40.000039
0.49999952,63.243517,-0.0014625711,0.49241407,0.118246,4.064354,0.058226288,40.000039
0.50999951,61.896941,-0.0020650041,0.49253854,0.11833876,4.0621345,0.058286647,40.000039
0.5199995,64.233143,-0.0014884807,0.49266301,0.11843152,4.0599149,0.058347005,40.000039
0.52999949,61.789728,-0.00098378684,0.49278748,0.11852428,4.0576954,0.058407364,40.000039
0.53999949,62.981089,-0.0010239756,0.49327178,0.11856832,4.0602526,0.058486077,40.000039
0.54999948,64.138467,-0.0017361086,0.49467788,0.11848753,4.0750466,0.058611809,40.000039
0.55999947,62.937483,-0.0014961086,0.49608397,0.11840675,4.0898406,0.058737541,40.000039
0.56999946,64.645179,-0.0016104661,0.49749007,0.11832596,4.1046346,0.058863273,40.000039
0.57999945,63.174554,-0.0014162751,0.49889617,0.11824517,4.1194286,0.058989005,40.000039
0.58999944,62.968427,-0.0014462866,0.50030226,0.11816439,4.1342226,0.059114737,40.000039
0.59999943,65.062324,-0.001319958,0.50170836,0.1180836,4.1490166,0.059240469,40.000039
0.60999942,63.662849,-0.0017849859,0.50311445,0.11800281,4.1638106,0.059366201,40.000039
0.61999941,63.198193,-0.0017275473,0.50452055,0.11792203,4.1786046,0.059491932,40.000039
0.6299994,63.024954,-0.0017619672,0.50592665,0.11784124,4.1933986,0.059617664,40.000039
0.63999939,63.349954,-0.0022097931,0.50733274,0.11776046,4.2081926,0.059743396,40.000039
0.64999938,62.631747,-0.0022549694,0.50837166,0.11741113,4.2305727,0.059685449,40.000039
0.65999937,64.515452,-0.0017204425,0.50926035,0.11695193,4.2560566,0.059552352,40.000039
0.66999936,63.315986,-0.0015163148,0.51014905,0.11649273,4.2815405,0.059419255,40.000039
0.67999935,63.639831,-0.0012101781,0.51103774,0.11603353,4.3070244,0.059286158,40.000039
0.68999934,62.640397,-0.00096738404,0.51192643,0.11557433,4.3325082,0.059153061,40.000039
0.69999933,61.673057,-0.0017791942,0.51281512,0.11511513,4.3579921,0.059019964,40.000039
0.70999932,62.91035,-0.0019740946,0.51370381,0.11465593,4.383476,0.058886867,40.000039
0.71999931,65.440794,-0.00081752103,0.5145925,0.11419672,4.4089599,0.05875377,40.000039
0.7299993,61.532621,-0.0014648264,0.51548119,0.11373752,4.4344437,0.058620673,40.000039
0.73999929,63.616298,-0.0022221017,0.51636988,0.11327832,4.4599276,0.058487576,40.000039
0.74999928,63.661037,-0.0016051393,0.51725858,0.11281912,4.4854115,0.058354479,40.000039
0.75999928,60.610494,-0.0018169077,0.51816891,0.11273377,4.496444,0.058416396,40.000039
0.76999927,62.347048,-0.00092183131,0.5191008,0.11302073,4.4930851,0.05867252,40.000039
0.77999926,64.267774,-0.00095381443,0.52003269,0.11330768,4.4897261,0.058928644,40.000039
0.78999925,61.761041,-0.0014061879,0.52096458,0.11359463,4.4863671,0.059184768,40.000039
0.79999924,61.936085,-0.0014578382,0.52189647,0.11388159,4.4830082,0.059440892,40.000039
0.80999923,62.309051,-0.00055986276,0.52282836,0.11416854,4.4796492,0.059697016,40.000039
0.81999922,64.18587,-0.0012078733,0.52376025,0.11445549,4.4762902,0.05995314,40.000039
0.82999921,62.509582,-0.0023535874,0.52469214,0.11474244,4.4729313,0.060209264,40.000039
0.8399992,64.517054,-0.0014081534,0.52562403,0.1150294,4.4695723,0.060465388,40.000039
0.84999919,62.271912,-0.0015538519,0.52655591,0.11531635,4.4662134,0.060721512,40.000039
0.85999918,63.097573,-0.0025006422,0.52614925,0.11569951,4.4483415,0.060871777,40.000039
0.86999917,64.834944,-0.001890449,0.52486476,0.11614576,4.4209522,0.06095262,40.000039
0.87999916,63.484933,-0.0023821758,0.52358027,0.11659202,4.3935629,0.061033463,40.000039
0.88999915,63.401697,-0.0015814952,0.52229578,0.11703827,4.3661736,0.061114306,40.000039
0.89999914,63.578477,-0.0020246632,0.52101129,0.11748452,4.3387843,0.061195149,40.000039
0.90999913,61.848852,-0.0023206342,0.51972681,0.11793078,4.3113951,0.061275992,40.000039
0.91999912,63.396427,-0.0013874781,0.51844232,0.11837703,4.2840058,0.061356835,40.000039
0.92999911,63.122548,-0.0012301161,0.51715783,0.11882329,4.2566165,0.061437679,40.000039
0.9399991,64.657232,-0.0012737982,0.51587334,0.11926954,4.2292272,0.061518522,40.000039
0.94999909,63.701037,-0.0015989493,0.51458885,0.11971579,4.2018379,0.061599365,40.000039
0.95999908,62.469982,-0.0022876311,0.51332636,0.1201164,4.1744486,0.061659005,40.000039
0.96999907,62.446243,-0.0019156905,0.51230677,0.12001277,4.1691738,0.061484446,40.000039
0.97999907,63.68285,-0.0011659096,0.51128718,0.11990913,4.164283,0.061309887,40.000039
0.98999906,63.102676,-0.0020610846,0.51026759,0.1198055,4.1593923,0.061135329,40.000039
0.99999905,62.660737,-0.0023239915,0.509248,0.11970187,4.1545016,0.06096077,40.000039
1.009999,63.715001,-0.00083379748,0.50822842,0.11959824,4.1496109,0.060786211,40.000039
1.019999,60.75253,-0.001330988,0.50720883,0.11949461,4.1447201,0.060611652,40.000039
1.029999,62.569135,-0.0011934779,0.50618924,0.11939098,4.1398294,0.060437094,40.000039
1.039999,64.745976,-0.00089390426,0.50516965,0.11928735,4.1349387,0.060262535,40.000039
1.049999,61.696179,-0.0015003116,0.50415007,0.11918372,4.130048,0.060087976,40.000039
1.059999,62.62427,-0.00099015885,0.50313048,0.11908009,4.1251572,0.059913417,40.000039
1.069999,65.742618,-0.00057470389,0.50261103,0.11915945,4.1180959,0.059891021,40.000039
1.079999,64.34196,-0.00057470389,0.50272942,0.1194722,4.1082665,0.060062678,40.000039
1.089999,63.360514,-0.0016467834,0.50284781,0.11978495,4.098437,0.060234335,40.000039
1.099999,64.617094,-0.001426485,0.5029662,0.1200977,4.0886076,0.060405993,40.000039
1.1099989,62.900148,-0.0015158143,0.5030846,0.12041045,4.0787781,0.06057765,40.000039
1.1199989,63.376849,-0.0011839583,0.50320299,0.12072319,4.0689487,0.060749307,40.000039
1.1299989,65.280014,-0.00084550074,0.50332138,0.12103594,4.0591192,0.060920965,40.000039
1.1399989,62.808755,-0.0011759518,0.50343977,0.12134869,4.0492898,0.061092622,40.000039
1.1499989,63.285068,-0.0011207303,0.50355816,0.12166144,4.0394603,0.061264279,40.000039
1.1599989,65.060735,-0.00094711994,0.50367655,0.12197418,4.0296309,0.061435936,40.000039
1.1699989,61.39485,-0.0013882013,0.50379494,0.12228693,4.0198014,0.061607594,40.000039
1.1799989,62.900694,-0.0019732319,0.50391299,0.12230576,4.0200987,0.061631431,40.000039
1.1899989,64.421285,-0.00096035745,0.50403098,0.1222751,4.0221009,0.061630382,40.000039
1.1999989,61.764394,-0.0012663669,0.50414897,0.12224445,4.0241032,0.061629333,40.000039
1.2099988,63.05989,-0.0024842478,0.50426696,0.12221379,4.0261054,0.061628283,40.000039
1.2199988,64.718404,-0.0012267668,0.50438495,0.12218313,4.0281076,0.061627234,40.000039
1.2299988,61.508201,-0.0030578915,0.50450294,0.12215248,4.0301099,0.061626184,40.000039
1.2399988,63.713103,-0.0015960487,0.50462093,0.12212182,4.0321121,0.061625135,40.000039
1.2499988,65.192784,-0.0021002947,0.50473892,0.12209117,4.0341143,0.061624085,40.000039
1.2599988,61.469799,-0.0013935828,0.50485691,0.12206051,4.0361166,0.061623036,40.000039
1.2699988,64.834343,-0.0014225529,0.5049749,0.12202985,4.0381188,0.061621987,40.000039
1.2799988,64.752553,-0.00093566974,0.50487131,0.12196804,4.0393834,0.061578438,40.000039
1.2899988,62.681896,-0.001842102,0.50421781,0.12182891,4.0388174,0.061429412,40.000039
1.2999988,63.859767,-0.00082307114,0.5035643,0.12168978,4.0382513,0.061280386,40.000039
1.3099988,63.225348,-0.0015809183,0.5029108,0.12155065,4.0376853,0.061131359,40.000039
1.3199987,63.245474,-0.0021567788,0.50225729,0.12141152,4.0371193,0.060982333,40.000039
1.3299987,64.390516,-0.0015495002,0.50160379,0.12127239,4.0365532,0.060833307,40.000039
1.3399987,62.40003,-0.00069979132,0.50095028,0.12113325,4.0359872,0.06068428,40.000039
1.3499987,62.071835,-0.0025917877,0.50029678,0.12099412,4.0354211,0.060535254,40.000039
1.3599987,63.293219,-0.0019247303,0.49964327,0.12085499,4.0348551,0.060386228,40.000039
1.3699987,63.863366,-0.0020672824,0.49898977,0.12071586,4.034289,0.060237201,40.000039
1.3799987,62.426085,-0.001790917,0.49833626,0.12057673,4.033723,0.060088175,40.000039
1.3899987,63.738138,-0.0020615527,0.49844974,0.12019961,4.0331569,0.059889075,40.000039
1.3999987,63.744637,-0.0019415771,0.49918375,0.11954635,4.0606633,0.059649463,40.000039
1.4099987,63.315917,-0.0021327707,0.49991776,0.11889309,4.0927857,0.059409851,40.000039
1.4199986,64.893437,-0.0012276371,0.50065176,0.11823983,4.1249081,0.059170239,40.000039
1.4299986,62.182028,-0.0022800325,0.50138577,0.11758657,4.1570306,0.058930627,40.000039
1.4399986,63.026829,-0.0011979012,0.50211978,0.11693331,4.189153,0.058691015,40.000039
1.4499986,63.423208,-0.0023358439,0.50285379,0.11628005,4.2212754,0.058451402,40.000039
1.4599986,62.213046,-0.0012764136,0.5035878,0.11562679,4.2533979,0.05821179,40.000039
1.4699986,62.995307,-0.0018783188,0.5043218,0.11497353,4.2855203,0.057972178,40.000039
1.4799986,65.082286,-0.0020034062,0.50505581,0.11432027,4.3176427,0.057732566,40.000039
1.4899986,61.447081,-0.002215383,0.5055526,0.11383109,4.3413011,0.057547348,40.000039
1.4999986,63.648783,-0.0010484534,0.50499511,0.11407114,4.3273424,0.057603871,40.000039
1.5099986,64.559078,-0.0014759695,0.50443762,0.1143112,4.3133837,0.057660394,40.000039
1.5199986,60.649525,-0.0020602925,0.50388013,0.11455125,4.2994251,0.057716917,40.000039
1.5299985,63.315648,-0.0013436765,0.50332264,0.1147913,4.2854664,0.05777344,40.000039
1.5399985,65.70684,-0.0017455332,0.50276515,0.11503135,4.2715077,0.057829963,40.000039
1.5499985,62.1003,-0.00096461835,0.50220766,0.1152714,4.257549,0.057886486,40.000039
1.5599985,63.552073,-0.0011179587,0.50165017,0.11551145,4.2435903,0.05794301,40.000039
1.5699985,62.613617,-0.0013866968,0.50109268,0.1157515,4.2296317,0.057999533,40.000039
1.5799985,62.225318,-0.0001589583,0.50053519,0.11599156,4.215673,0.058056056,40.000039
1.5899985,63.203923,-0.0011115546,0.49997769,0.11623161,4.2017143,0.058112579,40.000039
1.5999985,64.310031,-0.0017363165,0.49978143,0.11656992,4.1877276,0.058259753,40.000039
1.6099985,61.982566,-0.0018419506,0.49989791,0.11699331,4.1737167,0.058485411,40.000039
1.6199985,64.838029,-0.0019525282,0.5000144,0.1174167,4.1597057,0.05871107,40.000039
1.6299984,61.685238,-0.001377536,0.50013088,0.11784009,4.1456948,0.058936728,40.000039
1.6399984,62.397474,-0.00170525,0.50024736,0.11826348,4.1316838,0.059162386,40.000039
1.6499984,62.66043,-0.0007990146,0.50036385,0.11868687,4.1176729,0.059388045,40.000039
1.6599984,64.177937,-0.0017511234,0.50048033,0.11911026,4.1036619,0.059613703,40.000039
1.6699984,61.999719,-0.00076285239,0.50059681,0.11953364,4.089651,0.059839362,40.000039
1.6799984,63.372441,-0.0011719051,0.5007133,0.11995703,4.07564,0.06006502,40.000039
1.6899984,64.313112,-0.0010992353,0.50082978,0.12038042,4.0616291,0.060290678,40.000039
1.6999984,63.780658,-0.0012604097,0.50094626,0.12080381,4.0476181,0.060516337,40.000039
1.7099984,63.956672,-0.0014190398,0.50158265,0.12051238,4.061636,0.060443975,40.000039
1.7199984,63.635095,-0.00090145609,0.50237394,0.12000798,4.0866703,0.060282821,40.000039
1.7299984,62.192305,-0.0021644796,0.50316523,0.11950358,4.1117046,0.060121667,40.000039
1.7399983,64.385883,-0.00086131898,0.50395653,0.11899918,4.136739,0.059960513,40.000039
1.7499983,62.376109,-0.0023285991,0.50474782,0.11849478,4.1617733,0.059799359,40.000039
1.7599983,63.165862,-0.0012770363,0.50553911,0.11799038,4.1868076,0.059638205,40.000039
1.7699983,64.508876,-0.0020679762,0.5063304,0.11748598,4.2118419,0.059477051,40.000039
1.7799983,62.172278,-0.0015096246,0.50712169,0.11698157,4.2368762,0.059315897,40.000039
1.7899983,62.537889,-0.0010937643,0.50791298,0.11647717,4.2619105,0.059154743,40.000039
1.7999983,63.826246,-0.0023941028,0.50870428,0.11597277,4.2869449,0.058993589,40.000039
1.8099983,61.82791,-0.0014519539,0.50903874,0.11591875,4.2918073,0.05900643,40.000039
1.8199983,63.521812,-0.0013206432,0.50874634,0.11648273,4.2689898,0.059258028,40.000039
1.8299983,64.340278,-0.0024433115,0.50845393,0.11704671,4.2461724,0.059509626,40.000039
1.8399982,62.483595,-0.0022763633,0.50816153,0.11761069,4.2233549,0.059761223,40.000039
1.8499982,64.14341,-0.0016853262,0.50786913,0.11817467,4.2005374,0.060012821,40.000039
1.8599982,65.430788,-0.0010523216,0.50757672,0.11873865,4.1777199,0.060264419,40.000039
1.8699982,61.600673,-0.0020249127,0.50728432,0.11930263,4.1549024,0.060516017,40.000039
1.8799982,63.28725,-0.0013201362,0.50699192,0.11986661,4.1320849,0.060767615,40.000039
1.8899982,65.257526,-0.0016616054,0.50669952,0.12043059,4.1092674,0.061019212,40.000039
1.8999982,62.503698,-0.0027871356,0.50640711,0.12099457,4.0864499,0.06127081,40.000039
1.9099982,63.192776,-0.0011263238,0.50611471,0.12155855,4.0636324,0.061522408,40.000039
1.9199982,65.319894,-0.0014652166,0.50587308,0.12107066,4.0791643,0.061247638,40.000039
1.9299982,61.895056,-0.0019338043,0.50563676,0.12047266,4.098711,0.060917762,40.000039
1.9399981,62.935774,-0.00085341486,0.50540045,0.11987465,4.1182578,0.060587885,40.000039
1.9499981,63.565717,-0.0016080213,0.50516413,0.11927664,4.1378046,0.060258009,40.000039
1.9599981,61.409179,-0.0021309732,0.50492782,0.11867863,4.1573513,0.059928132,40.000039
1.9699981,61.574473,-0.0018525056,0.5046915,0.11808062,4.1768981,0.059598255,40.000039
1.9799981,65.245441,-0.00082049363,0.50445519,0.11748261,4.1964449,0.059268379,40.000039
1.9899981,61.894633,-0.0021008571,0.50421887,0.1168846,4.2159916,0.058938502,40.000039
1.9999981,63.645301,-0.0020399005,0.50398256,0.11628659,4.2355384,0.058608625,40.000039
2.0099981,63.030138,-0.001452168,0.50374624,0.11568858,4.2550851,0.058278749,40.000039
2.0199981,62.375213,-0.0012035221,0.50335265,0.11532883,4.2646782,0.058050218,40.000039
2.0299981,62.996299,-0.0017917623,0.50246512,0.11571735,4.2430119,0.058139962,40.000039
2.0399981,63.658576,-0.002395162,0.5015776,0.11610587,4.2213455,0.058229707,40.000039
2.049998,62.917563,-0.0018030367,0.50069008,0.11649438,4.1996792,0.058319451,40.000039
2.059998,63.492096,-0.0014342388,0.49980256,0.1168829,4.1780129,0.058409195,40.000039
2.069998,62.447374,-0.0011173588,0.49891503,0.11727142,4.1563465,0.058498939,40.000039
2.079998,62.658532,-0.00061391625,0.49802751,0.11765994,4.1346802,0.058588684,40.000039
2.089998,63.2385,-0.0017239734,0.49713999,0.11804845,4.1130139,0.058678428,40.000039
2.099998,64.602002,-0.0021551719,0.49625247,0.11843697,4.0913475,0.058768172,40.000039
2.109998,62.871543,-0.0015908405,0.49536494,0.11882549,4.0696812,0.058857916,40.000039
2.119998,64.306055,-0.001620459,0.49447742,0.119214,4.0480149,0.05894766,40.000039
2.129998,62.162696,-0.0019573345,0.49409735,0.11931983,4.04095,0.058955615,40.000039
2.139998,63.478355,-0.0019517235,0.49391014,0.11931822,4.0394348,0.058932485,40.000039
2.1499979,64.98804,-0.0023590186,0.49372294,0.11931661,4.0379195,0.058909355,40.000039
2.1599979,61.982323,-0.0013295208,0.49353573,0.119315,4.0364042,0.058886224,40.000039
2.1699979,63.691302,-0.0014355821,0.49334853,0.11931339,4.0348889,0.058863094,40.000039
2.1799979,65.000127,-0.00068882903,0.49316132,0.11931178,4.0333737,0.058839963,40.000039
2.1899979,60.928796,-0.0013982881,0.49297411,0.11931017,4.0318584,0.058816833,40.000039
2.1999979,62.559056,-0.0016702035,0.49278691,0.11930856,4.0303431,0.058793702,40.000039
2.2099979,65.904732,-0.0018800834,0.4925997,0.11930695,4.0288279,0.058770572,40.000039
2.2199979,62.932045,-0.0014166913,0.49241249,0.11930534,4.0273126,0.058747441,40.000039
2.2299979,61.840946,-0.0023183634,0.49226257,0.11925672,4.0277623,0.058705604,40.000039
2.2399979,63.682937,-0.001278847,0.49229546,0.11897761,4.0378469,0.058572039,40.000039
2.2499979,62.58117,-0.0021805011,0.49232836,0.11869851,4.0479314,0.058438475,40.000039
2.2599978,63.887673,-0.0016376749,0.49236125,0.1184194,4.058016,0.058304911,40.000039
2.2699978,65.357338,-0.0015946489,0.49239414,0.1181403,4.0681006,0.058171346,40.000039
2.2799978,62.298258,-0.0020353453,0.49242703,0.11786119,4.0781851,0.058037782,40.000039
2.2899978,64.381924,-0.0013145778,0.49245992,0.11758208,4.0882697,0.057904218,40.000039
2.2999978,65.676412,-0.0017298128,0.49249282,0.11730298,4.0983543,0.057770654,40.000039
2.3099978,62.292417,-0.0011337916,0.49252571,0.11702387,4.1084388,0.057637089,40.000039
2.3199978,64.820241,-0.0016942377,0.4925586,0.11674477,4.1185234,0.057503525,40.000039
2.3299978,64.757222,-0.0014536291,0.49259149,0.11646566,4.128608,0.057369961,40.000039
2.3399978,61.530118,-0.0016106944,0.49288359,0.11674074,4.1241009,0.057541223,40.000039
2.3499978,62.889194,-0.0011981804,0.49331521,0.11731409,4.1076648,0.057876552,40.000039
2.3599977,65.689784,-0.00088908899,0.49374683,0.11788745,4.0912286,0.058211882,40.000039
2.3699977,62.051768,-0.001442302,0.49417845,0.11846081,4.0747925,0.058547212,40.000039
2.3799977,64.657339,-0.0016086298,0.49461007,0.11903416,4.0583564,0.058882541,40.000039
2.3899977,63.594167,-0.0018637632,0.49504169,0.11960752,4.0419203,0.059217871,40.000039
2.3999977,61.699726,-0.001385663,0.4954733,0.12018087,4.0254842,0.059553201,40.000039
2.4099977,62.883751,-0.0014864796,0.49590492,0.12075423,4.0090481,0.05988853,40.000039
2.4199977,64.265052,-0.00086009851,0.49633654,0.12132759,3.992612,0.06022386,40.000039
2.4299977,61.953746,-0.0013125552,0.49676816,0.12190094,3.9761759,0.06055919,40.000039
2.4399977,63.025171,-0.0012160965,0.49719978,0.1224743,3.9597397,0.060894519,40.000039
2.4499977,62.98891,-0.002022133,0.49807942,0.12238817,3.9698344,0.06095761,40.000039
2.4599977,62.763564,-0.0018196002,0.49902208,0.12220927,3.9836608,0.060982409,40.000039
2.4699976,64.278998,-0.001364521,0.49996474,0.12203038,3.9974871,0.061007208,40.000039
2.4799976,62.149058,-0.0014798232,0.50090739,0.12185148,4.0113135,0.061032006,40.000039
2.4899976,62.739747,-0.0024924824,0.50185005,0.12167259,4.0251399,0.061056805,40.000039
2.4999976,64.150343,-0.00071240083,0.50279271,0.1214937,4.0389662,0.061081604,40.000039
2.5099976,63.720203,-0.0014202817,0.50373537,0.1213148,4.0527926,0.061106403,40.000039
2.5199976,62.708642,-0.0019485411,0.50467803,0.12113591,4.066619,0.061131202,40.000039
2.5299976,63.589345,-0.0018357144,0.50562069,0.12095702,4.0804453,0.061156001,40.000039
2.5399976,63.30787,-0.0020653695,0.50656335,0.12077812,4.0942717,0.0611808,40.000039
2.5499976,63.020345,-0.0015967846,0.50733486,0.12049667,4.1106442,0.061131198,40.000039
2.5599976,65.080968,-0.0018528867,0.50786804,0.12007239,4.1305621,0.060977992,40.000039
2.5699975,62.668499,-0.001961957,0.50840123,0.11964812,4.1504801,0.060824787,40.000039
2.5799975,63.207486,-0.0016024103,0.50893441,0.11922385,4.1703981,0.060671581,40.000039
2.5899975,65.85729,-0.0014323412,0.5094676,0.11879957,4.190316,0.060518376,40.000039
2.5999975,62.112957,-0.0017220594,0.51000078,0.1183753,4.210234,0.06036517,40.000039
2.6099975,62.34228,-0.0017822027,0.51053397,0.11795103,4.2301519,0.060211965,40.000039
2.6199975,64.61186,-0.001028783,0.51106715,0.11752676,4.2500699,0.060058759,40.000039
2.6299975,63.019739,-0.0018438879,0.51160034,0.11710248,4.2699879,0.059905554,40.000039
2.6399975,63.166661,-0.0026683498,0.51213352,0.11667821,4.2899058,0.059752348,40.000039
2.6499975,64.597155,-0.00091451668,0.51266671,0.11625394,4.3098238,0.059599143,40.000039
2.6599975,61.109593,-0.0023544029,0.51285439,0.11608658,4.3178518,0.059543543,40.000039
2.6699975,62.628227,-0.0018652889,0.51297536,0.11598932,4.3226361,0.059506789,40.000039
2.6799974,65.389093,-0.0013038052,0.51309633,0.11589206,4.3274203,0.059470036,40.000039
2.6899974,63.293934,-0.0008516709,0.5132173,0.1157948,4.3322046,0.059433283,40.000039
2.6999974,64.038511,-0.0015792775,0.51333828,0.11569754,4.3369889,0.05939653,40.000039
2.7099974,65.015442,-0.0010074005,0.51345925,0.11560027,4.3417731,0.059359776,40.000039
2.7199974,61.407974,-0.0020522209,0.51358022,0.11550301,4.3465574,0.059323023,40.000039
2.7299974,63.002107,-0.0011234375,0.51370119,0.11540575,4.3513416,0.05928627,40.000039
2.7399974,65.308972,-0.0015166383,0.51382216,0.11530849,4.3561259,0.059249517,40.000039
2.7499974,63.337277,-0.00096784143,0.51394313,0.11521122,4.3609102,0.059212763,40.000039
2.7599974,64.724584,-0.001493478,0.5140641,0.11511396,4.3656944,0.05917601,40.000039
2.7699974,63.761122,-0.0011330996,0.51332621,0.11564473,4.3400422,0.059359397,40.000039
2.7799973,61.911126,-0.00092124312,0.51251177,0.11623149,4.3116768,0.059562409,40.000039
2.7899973,63.136528,-0.00076989561,0.51169732,0.11681825,4.2833113,0.059765421,40.000039
2.7999973,64.602993,-0.0018731232,0.51088287,0.11740501,4.2549459,0.059968433,40.000039
2.8099973,62.47689,-0.0018836974,0.51006843,0.11799177,4.2265804,0.060171445,40.000039
2.8199973,63.742749,-0.001584614,0.50925398,0.11857853,4.198215,0.060374457,40.000039
2.8299973,64.53637,-0.0011399581,0.50843953,0.11916528,4.1698495,0.060577468,40.000039
2.8399973,62.640395,-0.002016252,0.50762508,0.11975204,4.1414841,0.06078048,40.000039
2.8499973,64.108816,-0.0021085149,0.50681064,0.1203388,4.1131186,0.060983492,40.000039
2.8599973,62.942697,-0.0012347086,0.50599619,0.12092556,4.0847532,0.061186504,40.000039
2.8699973,62.833647,-0.0010449539,0.50539687,0.12163095,4.0563986,0.061469191,40.000039
2.8799973,65.611122,-0.0011385776,0.5048849,0.1223845,4.0280485,0.061784227,40.000039
2.8899972,61.581674,-0.0016288302,0.50437293,0.12313806,3.9996984,0.062099263,40.000039
2.8999972,63.5014,-0.002508775,0.50386096,0.12389161,3.9713482,0.062414299,40.000039
