cycle,t_s,dur_ms,i_mA,u_V,R_est,dx_um,dF_mN
1,4.958352999999999,308.7230000000005,32.42738613861386,2.670717,4.108795999999999,-6.027604356481788,-1.441416544789746
2,36.230661,313.9539999999954,31.735039344262297,2.670717,4.108795999999999,-7.160128958696987,-2.59741943093411
