src,hw_us,value,raw_code,seq
2,115444804,1.79249600,3007310,54436
3,117641684,0.52781200,0,74479
4,117641684,0.11691900,0,74479
1,115445811,4.76011700,2044454457,54437
2,115446820,1.79255600,3007410,54437
1,115447827,4.76011700,2044454457,54438
2,115448842,1.79255600,3007410,54438
1,115449849,4.75708700,2043153434,54439
2,115450858,1.79255600,3007410,54439
1,115451865,4.75561300,2042520228,54440
2,115452881,1.78694100,2997990,54440
1,115453888,4.75749200,2043327152,54441
2,115454897,1.79755100,3015790,54441
1,115455904,4.75753600,2043346093,54442
2,115456919,1.79592400,3013060,54442
1,115457926,4.75753600,2043346093,54443
2,115458935,1.79592400,3013060,54443
1,115459942,4.75578000,2042592059,54444
2,115460951,1.79660300,3014200,54444
1,115461965,4.75738200,2043280058,54445
2,115462973,1.80481100,3027970,54445
1,115463980,4.75945900,2044172113,54446
2,115464989,1.79633500,3013750,54446
1,115465996,4.75471400,2042133981,54447
2,115467012,1.79433200,3010390,54447
1,115468019,4.75515200,2042322350,54448
2,115469028,1.79433200,3010390,54448
1,115470035,4.75515200,2042322350,54449
2,115471050,1.79394500,3009740,54449
1,115472057,4.75788600,2043496386,54450
2,115473066,1.79790300,3016380,54450
1,115474073,4.75601100,2042690994,54451
2,115475082,1.79902900,3018270,54451
1,115476096,4.75497200,2042244922,54452
2,115477105,1.78925400,3001870,54452
1,115478112,4.75849400,2043757610,54453
2,115479121,1.78925400,3001870,54453
1,115480128,4.75849400,2043757610,54454
2,115481143,1.79042800,3003840,54454
1,115482150,4.75794600,2043522338,54455
2,115483159,1.80045400,3020660,54455
1,115484166,4.75402300,2041837055,54456
2,115485181,1.79536900,3012130,54456
1,115486188,4.75550000,2042471710,54457
2,115487197,1.79576300,3012790,54457
1,115488204,4.75747100,2043317984,54458
2,115489213,1.79429700,3010330,54458
1,115490227,4.75747100,2043317984,54459
2,115491236,1.79429700,3010330,54459
1,115492243,4.75487800,2042204359,54460
2,115493252,1.79542300,3012220,54460
1,115494259,4.75593400,2042658055,54461
2,115495274,1.79809900,3016710,54461
1,115496281,4.75715700,2043183462,54462
2,115497290,1.80367200,3026060,54462
1,115498297,4.75518300,2042335778,54463
2,115499313,1.80335000,3025520,54463
1,115500320,4.75518300,2042335778,54464
2,115501329,1.80335000,3025520,54464
1,115502336,4.75373600,2041713951,54465
2,115503345,1.80128200,3022050,54465
1,115504352,4.75669000,2042982524,54466
2,115505367,1.80794000,3033220,54466
1,115506374,4.75632600,2042826671,54467
2,115507383,1.80293300,3024820,54467
1,115508390,4.75385000,2041763209,54468
2,115509405,1.79454100,3010740,54468
1,115510412,4.75507400,2042288644,54469
2,115511421,1.79454100,3010740,54469
1,115512428,4.75507400,2042288644,54470
2,115513444,1.79613200,3013410,54470
1,115514451,4.75632700,2042826727,54471
2,115515460,1.80079300,3021230,54471
1,115516467,4.75406600,2041855440,54472
2,115517476,1.80190200,3023090,54472
1,115518483,4.75415200,2041892890,54473
2,115519498,1.80935900,3035600,54473
1,115520505,4.75508100,2042291811,54474
2,115521514,1.80935900,3035600,54474
1,115522521,4.75508100,2042291811,54475
2,115523537,1.79756300,3015810,54475
1,115524544,4.75361900,2041663790,54476
2,115525553,1.79220400,3006820,54476
1,115526560,4.75280500,2041314105,54477
2,115527569,1.80119300,3021900,54477
1,115528582,4.75520200,2042343953,54478
2,115529591,1.80673000,3031190,54478
1,115530598,4.75449000,2042037920,54479
2,115531607,1.79984000,3019630,54479
1,115532620,4.75449000,2042037920,54480
2,115533629,1.79984000,3019630,54480
