level_mA,heat_ms,cycle,bootstrap,i_mA,dx_um,x_base_um,baseline_V,peak_V,rise_V,clipped
650,300,1,1,655.06,425.05,-4490.61,1.88083,2.25083,0.37000,0
650,300,2,0,650.60,-576.67,-4437.94,1.92928,2.31404,0.38475,0
