wall_us,step,phase,stage_mm,set_vel_mm_s
308331625000,1,static,9.999960,0.0000
308332640000,1,static,9.999960,0.0000
308333656000,1,static,9.999960,0.0000
308334656000,1,static,9.999960,0.0000
308335656000,1,static,9.999960,0.0000
308336656000,1,static,9.999960,0.0000
308337671000,1,static,9.999960,0.0000
308338687000,1,static,9.999960,0.0000
