t_s,v_trig,v_dac,v_out
0.2272,-1,-1.84,-0.6
0.2273,-1,-1.84,-0.48
0.2274,-1,-1.84,-0.6
0.2275,-1,-1.84,-0.6
0.2276,-1,-1.84,-0.6
0.2277,-1,-1.84,-0.48
0.2278,-1,-1.84,-0.6
0.2279,-1,-1.84,-0.48
0.228,-1,-1.76,-0.48
0.2281,-1,-1.84,-0.6
0.2282,-1,-1.92,-0.6
0.2283,-1,-1.84,-0.6
0.2284,-1,-1.76,-0.48
0.2285,-1,-1.76,-0.48
0.2286,-1,-1.84,-0.6
0.2287,-1,-1.84,-0.48
0.2288,-1,-1.84,-0.6
0.2289,-1,-1.92,-0.6
0.229,-1,-1.84,-0.48
0.2291,-1,-1.84,-0.48
0.2292,-1,-1.84,-0.48
0.2293,-1,-1.84,-0.6
0.2294,-1,-1.84,-0.6
0.2295,-1,-1.84,-0.6
0.2296,-1,-1.92,-0.72
0.2297,-1,-1.84,-0.6
0.2298,-1,-1.84,-0.6
0.2299,-1,-1.84,-0.48
0.23,-1,-1.92,-0.72
0.2301,-1,-1.84,-0.6
0.2302,-1,-1.84,-0.48
0.2303,-1,-1.84,-0.6
0.2304,-1,-1.84,-0.48
0.2305,-1,-1.84,-0.48
0.2306,-1,-1.76,-0.48
0.2307,-1,-1.84,-0.48
0.2308,-1,-1.84,-0.6
0.2309,-1,-1.84,-0.6
0.231,-1,-1.84,-0.6
0.2311,-1,-1.76,-0.48
0.2312,-1,-1.84,-0.48
0.2313,-1,-1.76,-0.48
0.2314,-1,-1.84,-0.6
0.2315,-1,-1.84,-0.6
0.2316,-1,-1.84,-0.6
0.2317,-1,-1.84,-0.6
0.2318,-1,-1.84,-0.48
0.2319,-1,-1.84,-0.48
0.232,-1,-1.84,-0.48
0.2321,-1,-1.84,-0.6
0.2322,-1,-1.84,-0.6
0.2323,-1,-1.84,-0.48
0.2324,-1,-1.84,-0.6
0.2325,-1,-1.84,-0.48
0.2326,-1,-1.76,-0.48
0.2327,-1,-1.84,-0.6
0.2328,-1,-1.92,-0.6
0.2329,-1,-1.84,-0.6
0.233,-1,-1.84,-0.48
0.2331,-1,-1.84,-0.6
0.2332,-1,-1.84,-0.48
0.2333,-1,-1.76,-0.48
0.2334,-0.96,-1.84,-0.48
0.2335,-1,-1.84,-0.6
0.2336,-1,-2,-0.72
0.2337,-1,-1.84,-0.6
0.2338,-1,-1.84,-0.48
0.2339,-1,-1.76,-0.48
0.234,-1,-1.84,-0.6
0.2341,-1,-1.84,-0.6
0.2342,-1,-1.84,-0.6
0.2343,-1,-1.92,-0.72
0.2344,-1,-1.84,-0.6
0.2345,-1,-1.76,-0.48
0.2346,-1,-1.84,-0.48
0.2347,-1,-1.84,-0.6
0.2348,-1,-1.84,-0.6
0.2349,-1,-1.76,-0.48
0.235,-1,-1.84,-0.6
0.2351,-1,-1.84,-0.6
0.2352,-1,-1.84,-0.6
0.2353,-1,-1.84,-0.48
0.2354,-1,-1.84,-0.6
0.2355,-1,-1.84,-0.6
0.2356,-1,-1.84,-0.6
0.2357,-1,-1.84,-0.6
0.2358,-1,-1.84,-0.6
0.2359,-1,-1.84,-0.48
0.236,-1,-1.84,-0.48
0.2361,-1,-1.84,-0.6
0.2362,-1,-1.84,-0.6
0.2363,-1,-1.84,-0.6
0.2364,-1,-1.84,-0.6
0.2365,-1,-1.84,-0.6
0.2366,-1,-1.84,-0.6
0.2367,-1,-1.76,-0.48
0.2368,-1,-1.84,-0.48
0.2369,-1,-1.84,-0.6
0.237,-1,-1.84,-0.6
0.2371,-1,-1.84,-0.6
0.2372,-1,-1.76,-0.48
0.2373,-1,-1.84,-0.6
0.2374,-1,-1.84,-0.48
0.2375,-1,-1.84,-0.6
0.2376,-1,-1.84,-0.6
0.2377,-1,-1.84,-0.6
0.2378,-1,-1.84,-0.6
0.2379,-1,-1.76,-0.36
0.238,-1,-1.84,-0.6
0.2381,-1,-1.84,-0.6
0.2382,-1,-1.76,-0.48
0.2383,-1,-1.92,-0.72
0.2384,-1,-1.84,-0.6
0.2385,-1,-1.84,-0.6
0.2386,-1,-1.84,-0.6
0.2387,-1,-1.84,-0.48
0.2388,-1,-1.76,-0.48
0.2389,-1,-1.76,-0.48
0.239,-1,-1.84,-0.72
0.2391,-1,-1.84,-0.6
0.2392,-1,-1.84,-0.6
0.2393,-1,-1.84,-0.6
0.2394,-1,-1.84,-0.6
0.2395,-1,-1.76,-0.6
0.2396,-1,-1.84,-0.6
0.2397,-1,-1.84,-0.6
0.2398,-1,-1.84,-0.6
0.2399,-1,-1.84,-0.48
0.24,-1,-1.84,-0.6
0.2401,-1,-1.84,-0.6
0.2402,-1,-1.84,-0.6
0.2403,-1,-1.84,-0.6
0.2404,-1,-1.84,-0.6
0.2405,-1,-1.76,-0.48
0.2406,-1,-1.84,-0.6
0.2407,-1,-1.84,-0.6
0.2408,-1,-1.84,-0.6
0.2409,-1,-1.84,-0.6
0.241,-1,-1.76,-0.48
0.2411,-1,-1.84,-0.6
0.2412,-0.96,-1.84,-0.48
0.2413,-1,-1.84,-0.6
0.2414,-1,-1.84,-0.6
0.2415,-1,-1.84,-0.6
0.2416,-1,-1.84,-0.6
0.2417,-1,-1.84,-0.6
0.2418,-1,-1.84,-0.48
0.2419,-1,-1.84,-0.6
0.242,-1,-1.84,-0.6
0.2421,-1,-1.84,-0.6
0.2422,-1,-1.84,-0.6
0.2423,-1,-1.84,-0.6
0.2424,-1,-1.84,-0.6
0.2425,-1,-1.76,-0.48
0.2426,-1,-1.84,-0.48
0.2427,-1,-1.84,-0.6
0.2428,-1,-1.84,-0.48
0.2429,-1,-1.84,-0.6
0.243,-1,-2,-0.72
0.2431,-1,-1.84,-0.48
0.2432,-1,-1.76,-0.48
0.2433,-1,-1.84,-0.48
0.2434,-1,-1.84,-0.6
0.2435,-1,-1.84,-0.6
0.2436,-1,-1.84,-0.6
0.2437,-1,-1.92,-0.6
0.2438,-1,-1.76,-0.48
0.2439,-1,-1.84,-0.6
0.244,-1,-1.84,-0.6
0.2441,-1,-1.84,-0.6
0.2442,-1,-1.84,-0.48
0.2443,-1,-1.84,-0.6
0.2444,-1,-1.84,-0.6
0.2445,-1,-1.84,-0.6
0.2446,-1,-1.84,-0.6
0.2447,-1,-1.84,-0.48
0.2448,-1,-1.84,-0.6
0.2449,-1,-1.84,-0.6
0.245,-1,-1.84,-0.48
0.2451,-1,-1.84,-0.6
0.2452,-1,-1.84,-0.48
0.2453,-1,-1.92,-0.6
0.2454,-1,-1.84,-0.48
0.2455,-1,-1.76,-0.48
0.2456,-1,-1.92,-0.6
0.2457,-1,-1.84,-0.6
0.2458,-1,-1.84,-0.6
0.2459,-1,-1.76,-0.48
0.246,-1,-1.84,-0.6
0.2461,-1,-1.76,-0.48
0.2462,-1,-1.84,-0.6
0.2463,-1,-1.92,-0.6
0.2464,-1,-1.84,-0.6
0.2465,-1,-1.84,-0.48
0.2466,-1,-1.76,-0.48
0.2467,-1,-1.84,-0.48
0.2468,-1,-1.76,-0.48
0.2469,-1,-1.84,-0.6
0.247,-1,-1.92,-0.6
0.2471,-1,-1.84,-0.48
0.2472,-1,-1.84,-0.48
0.2473,-1,-1.76,-0.6
0.2474,-1,-1.84,-0.6
0.2475,-1,-1.84,-0.6
0.2476,-1,-1.84,-0.6
0.2477,-1,-2,-0.72
0.2478,-1,-1.76,-0.6
0.2479,-1,-1.84,-0.6
0.248,-1,-1.84,-0.48
0.2481,-1,-1.84,-0.48
0.2482,-1,-1.84,-0.6
0.2483,-1,-1.84,-0.6
0.2484,-1,-1.92,-0.6
0.2485,-1,-1.76,-0.36
0.2486,-1,-1.84,-0.48
0.2487,-1,-1.76,-0.48
0.2488,-1,-1.84,-0.6
0.2489,-1,-1.84,-0.6
0.249,-1,-1.92,-0.6
0.2491,-1,-1.84,-0.48
0.2492,-1,-1.84,-0.48
0.2493,-1,-1.84,-0.48
0.2494,-1,-1.84,-0.48
0.2495,-1,-1.84,-0.6
0.2496,-1,-1.84,-0.6
0.2497,-1,-1.84,-0.6
0.2498,-1,-1.84,-0.6
0.2499,-1,-1.84,-0.48
0.25,-1,-1.84,-0.6
0.2501,-1,-1.84,-0.6
0.2502,-1,-1.84,-0.6
0.2503,-1,-1.84,-0.6
0.2504,-1,-1.84,-0.6
0.2505,-1,-1.84,-0.6
0.2506,-1,-1.84,-0.48
0.2507,-1,-1.76,-0.48
0.2508,-1,-1.76,-0.48
0.2509,-1,-1.84,-0.48
0.251,-1,-1.92,-0.6
0.2511,-1,-1.84,-0.6
0.2512,-1,-1.84,-0.6
0.2513,-1,-1.76,-0.48
0.2514,-1,-1.84,-0.6
0.2515,-1,-1.76,-0.48
0.2516,-1,-1.84,-0.6
0.2517,-1,-1.92,-0.72
0.2518,-1,-1.84,-0.6
0.2519,-1,-1.84,-0.6
0.252,-1,-1.76,-0.48
0.2521,-1,-1.84,-0.48
0.2522,-1,-1.84,-0.6
0.2523,-1,-1.84,-0.6
0.2524,-1,-1.92,-0.72
0.2525,-1,-1.84,-0.6
0.2526,-1,-1.84,-0.6
0.2527,-1,-1.84,-0.48
0.2528,-1,-1.84,-0.6
0.2529,-1,-1.84,-0.48
0.253,-1,-1.84,-0.6
0.2531,-1,-1.84,-0.48
0.2532,-1,-1.84,-0.48
0.2533,-1,-1.92,-0.6
0.2534,-1,-1.76,-0.48
0.2535,-1,-1.84,-0.48
0.2536,-1,-1.84,-0.6
0.2537,-1,-1.84,-0.6
0.2538,-1,-1.84,-0.6
0.2539,-1,-1.84,-0.6
0.254,-1,-1.84,-0.6
0.2541,-1,-1.76,-0.48
0.2542,-1,-1.84,-0.6
0.2543,-1,-1.84,-0.6
0.2544,-1,-1.84,-0.6
0.2545,-1,-1.84,-0.6
0.2546,-1,-1.84,-0.48
0.2547,-1,-1.76,-0.48
0.2548,-1,-1.84,-0.48
0.2549,-1,-1.84,-0.48
0.255,-1,-1.84,-0.6
0.2551,-1,-1.84,-0.6
0.2552,-1,-1.84,-0.6
0.2553,-1,-1.84,-0.48
0.2554,-1,-1.76,-0.48
0.2555,-1,-1.84,-0.6
0.2556,-1,-1.84,-0.48
0.2557,-1,-1.84,-0.6
0.2558,-1,-1.84,-0.48
0.2559,-1,-1.84,-0.6
0.256,-1,-1.84,-0.6
0.2561,-1,-1.84,-0.6
0.2562,-1,-1.84,-0.6
0.2563,-1,-1.84,-0.6
0.2564,-1,-1.92,-0.72
0.2565,-1,-1.84,-0.6
0.2566,-1,-1.84,-0.48
0.2567,-1,-1.84,-0.6
0.2568,-1,-1.84,-0.6
0.2569,-1,-1.84,-0.6
0.257,-1,-1.84,-0.6
0.2571,-1,-1.84,-0.6
0.2572,-1,-1.84,-0.48
0.2573,-1,-1.84,-0.6
0.2574,-1,-1.84,-0.48
0.2575,-1,-1.84,-0.6
0.2576,-1,-1.84,-0.6
0.2577,-1,-1.84,-0.6
0.2578,-1,-1.84,-0.6
0.2579,-1,-1.76,-0.48
0.258,-1,-1.84,-0.48
0.2581,-1,-1.84,-0.6
0.2582,-1,-1.92,-0.6
0.2583,-1,-1.84,-0.6
0.2584,-1,-1.84,-0.48
0.2585,-1,-1.76,-0.36
0.2586,-1,-1.76,-0.48
0.2587,-1,-1.84,-0.6
0.2588,-1,-1.84,-0.6
0.2589,-1,-1.84,-0.6
0.259,-1,-1.84,-0.6
0.2591,-1,-1.84,-0.6
0.2592,-1,-1.84,-0.6
0.2593,-1,-1.84,-0.48
0.2594,-1,-1.84,-0.6
0.2595,-1,-1.84,-0.48
0.2596,-1,-1.84,-0.6
0.2597,-1,-1.84,-0.6
0.2598,-1,-1.84,-0.6
0.2599,-1,-1.84,-0.6
0.26,-1,-1.76,-0.48
0.2601,-1,-1.84,-0.6
0.2602,-1,-1.76,-0.6
0.2603,-1,-1.92,-0.72
0.2604,-1,-2,-0.72
0.2605,-1,-1.84,-0.6
0.2606,-1,-1.84,-0.6
0.2607,-1,-1.68,-0.36
0.2608,-1,-1.84,-0.6
0.2609,-1,-1.84,-0.6
0.261,-1,-1.84,-0.6
0.2611,-1,-1.92,-0.6
0.2612,-1,-1.84,-0.6
0.2613,-1,-1.84,-0.48
0.2614,-1,-1.76,-0.48
0.2615,-1,-1.84,-0.6
0.2616,-1,-1.84,-0.6
0.2617,-1,-1.84,-0.6
0.2618,-1,-1.84,-0.6
0.2619,-1,-1.84,-0.6
0.262,-1,-1.84,-0.6
0.2621,-1,-1.84,-0.6
0.2622,-1,-1.84,-0.6
0.2623,-1,-1.84,-0.48
0.2624,-1,-1.84,-0.6
0.2625,-1,-1.84,-0.48
0.2626,-1,-1.84,-0.48
0.2627,-1,-1.84,-0.6
0.2628,-1,-1.76,-0.48
0.2629,-1,-1.84,-0.6
0.263,-1,-1.84,-0.6
0.2631,-1,-1.84,-0.6
0.2632,-1,-1.84,-0.6
0.2633,-1,-1.76,-0.48
0.2634,-1,-1.84,-0.48
0.2635,-1,-1.84,-0.6
0.2636,-1,-1.84,-0.6
0.2637,-1,-1.84,-0.6
0.2638,-1,-1.84,-0.6
0.2639,-1,-1.84,-0.6
0.264,-1,-1.76,-0.48
0.2641,-1,-1.84,-0.6
0.2642,-1,-1.84,-0.6
0.2643,-1,-1.84,-0.6
0.2644,-1,-1.92,-0.72
0.2645,-1,-1.84,-0.48
0.2646,-1,-1.84,-0.6
0.2647,-1,-1.76,-0.48
0.2648,-1,-1.84,-0.6
0.2649,-1,-1.84,-0.6
0.265,-1,-1.84,-0.6
0.2651,-1,-1.92,-0.72
0.2652,-1,-1.84,-0.6
0.2653,-1,-1.84,-0.6
0.2654,-1,-1.76,-0.48
0.2655,-1,-1.76,-0.48
0.2656,-1,-1.84,-0.6
0.2657,-1,-1.84,-0.48
0.2658,-1,-1.92,-0.6
0.2659,-1,-1.84,-0.6
0.266,-1,-1.76,-0.48
0.2661,-1,-1.84,-0.48
0.2662,-1,-1.76,-0.48
0.2663,-1,-1.84,-0.6
0.2664,-1,-1.84,-0.6
0.2665,-1,-1.84,-0.6
0.2666,-1,-1.84,-0.48
0.2667,-1,-1.84,-0.6
0.2668,-1,-1.76,-0.6
0.2669,-1,-1.84,-0.6
0.267,-1,-1.84,-0.6
0.2671,-1,-1.84,-0.6
0.2672,-1,-1.84,-0.6
0.2673,-1,-1.76,-0.48
0.2674,-1,-1.84,-0.6
0.2675,-1,-1.84,-0.48
0.2676,-1,-1.76,-0.48
0.2677,-1,-1.84,-0.48
0.2678,-1,-1.84,-0.48
0.2679,-1,-1.84,-0.6
0.268,-1,-1.84,-0.6
0.2681,-1,-1.84,-0.6
0.2682,-1,-1.84,-0.48
0.2683,-1,-0.88,-0.48
0.2684,-1,-0.88,-0.36
0.2685,-1,-0.88,-0.24
0.2686,-1,-0.96,0
0.2687,-1,-0.88,0.12
0.2688,-0.96,-0.88,0.24
0.2689,-1,-0.88,0.24
0.269,-1,-0.96,0.36
0.2691,-1,-0.88,0.36
0.2692,-1,-0.88,0.48
0.2693,-1,-0.88,0.48
0.2694,-1,-0.88,0.6
0.2695,-1,-0.88,0.6
0.2696,-1,-0.88,0.6
0.2697,-1,-0.88,0.72
0.2698,-1,-0.88,0.72
0.2699,-1,-0.88,0.72
0.27,-1,-0.88,0.72
0.2701,-1,-0.96,0.72
0.2702,-1,-0.96,0.72
0.2703,-1,-0.88,0.72
0.2704,-1,-0.88,0.84
0.2705,-1,-0.88,0.84
0.2706,-1,-0.8,0.84
0.2707,-1,-0.96,0.84
0.2708,-1,-0.88,0.84
0.2709,-1,-0.88,0.84
0.271,-1,-0.88,0.84
0.2711,-1,-0.88,0.96
0.2712,-1,-0.88,0.84
0.2713,-1,-0.88,0.96
0.2714,-1,-0.88,0.84
0.2715,-1,-0.88,0.96
0.2716,-1,-0.88,0.84
0.2717,-1,-0.96,0.84
0.2718,-1,-0.88,0.96
0.2719,-1,-0.96,0.84
0.272,-1,-0.88,0.84
0.2721,-1,-0.88,0.96
0.2722,-1,-0.88,0.96
0.2723,-1,-0.88,0.96
0.2724,-1,-0.96,0.84
0.2725,-1,-0.88,0.96
0.2726,-1,-0.88,0.96
0.2727,-1,-0.8,0.96
0.2728,-1,-0.88,0.84
0.2729,-1,-0.88,0.84
0.273,-1,-0.96,0.84
0.2731,-1,-0.96,0.84
0.2732,-1,-0.8,0.96
0.2733,-1,-0.88,0.96
0.2734,-1,-0.88,0.84
0.2735,-1,-0.88,0.84
0.2736,-1,-0.96,0.96
0.2737,-1,-0.88,0.84
0.2738,-1,-0.88,0.96
0.2739,-1,-0.88,0.96
0.274,-1,-0.88,0.96
0.2741,-1,-0.88,0.96
0.2742,-1,-0.88,0.84
0.2743,-1,-0.88,0.84
0.2744,-1,-0.88,0.96
0.2745,-1,-0.88,0.84
0.2746,-1,-0.88,0.96
0.2747,-1,-0.88,0.96
0.2748,-1,-0.88,0.96
0.2749,-1,-0.88,0.96
0.275,-1,-0.88,0.96
0.2751,-1,-0.88,0.96
0.2752,-1,-0.88,0.96
0.2753,-1,-0.8,0.96
0.2754,-1,-0.88,0.96
0.2755,-1,-0.88,0.96
0.2756,-1,-0.96,0.84
0.2757,-1,-0.88,0.84
0.2758,-1,-0.88,0.84
0.2759,-1,-0.88,0.84
0.276,-1,-0.8,0.96
0.2761,-1,-0.88,0.84
0.2762,-1,-0.8,0.84
0.2763,-1,-0.96,0.84
0.2764,-1,-0.96,0.84
0.2765,-1,-0.88,0.96
0.2766,-1,-0.88,0.84
0.2767,-1,-0.88,0.96
0.2768,-1,-0.88,0.96
0.2769,-1,-0.88,0.84
0.277,-1,-0.88,0.84
0.2771,-1,-1.04,0.72
0.2772,-1,-0.88,0.96
0.2773,-1,-0.88,0.96
0.2774,-1,-0.88,0.84
0.2775,-1,-0.8,1.08
0.2776,-1,-0.88,0.96
0.2777,-1,-0.96,0.84
0.2778,-1,-0.96,0.84
0.2779,-1,-0.88,0.96
0.278,-1,-0.88,0.96
0.2781,-1,-0.88,0.96
0.2782,-1,-0.88,0.96
0.2783,-1,-0.88,0.84
0.2784,-1,-0.96,0.84
0.2785,-1,-0.96,0.84
0.2786,-1,-0.88,0.84
0.2787,-1,-0.88,0.96
0.2788,-1,-0.8,0.96
0.2789,-1,-0.88,0.96
0.279,-1,-0.88,0.84
0.2791,-1,-0.88,0.84
0.2792,-1,-0.88,0.96
0.2793,-1,-0.88,0.96
0.2794,-0.96,-0.88,0.96
0.2795,-1,-0.8,1.08
0.2796,-1,-0.96,0.84
0.2797,-1,-0.88,0.84
0.2798,-1,-0.88,0.96
0.2799,-1,-0.88,0.84
0.28,-1,-0.88,0.84
0.2801,-1,-0.88,0.96
0.2802,-1,-0.8,1.08
0.2803,-0.96,-0.88,0.84
0.2804,-1,-0.88,0.84
0.2805,-1,-0.88,0.96
0.2806,-1,-0.88,0.84
0.2807,-1,-0.88,0.84
0.2808,-1,-0.88,0.96
0.2809,-1,-0.88,0.96
0.281,-1,-0.88,0.96
0.2811,-1,-0.96,0.72
0.2812,-1,-0.88,0.84
0.2813,-1,-0.88,0.96
0.2814,-1,-0.8,0.96
0.2815,-1,-0.88,0.84
0.2816,-1,-0.88,0.84
0.2817,-1,-0.88,0.84
0.2818,-1,-0.96,0.84
0.2819,-1,-0.88,0.96
0.282,-1,-0.88,0.96
0.2821,-1,-0.88,0.96
0.2822,-0.96,-0.88,0.96
0.2823,-1,-0.88,0.84
0.2824,-1,-0.88,0.96
0.2825,-1,-0.88,0.96
0.2826,-1,-0.88,0.96
0.2827,-1,-0.88,0.84
0.2828,-1,-0.88,0.96
0.2829,-1,-0.88,0.96
0.283,-1,-0.88,0.96
0.2831,-1,-0.88,0.96
0.2832,-1,-0.88,0.96
0.2833,-1,-0.88,0.96
0.2834,-1,-0.88,0.84
0.2835,-1,-0.88,0.84
0.2836,-1,-0.88,0.84
0.2837,-1,-0.88,0.84
0.2838,-1,-0.88,0.84
0.2839,-1,-0.88,0.84
0.284,-1,-0.88,0.96
0.2841,-1,-0.88,0.96
0.2842,-1,-0.88,0.96
0.2843,-1,-0.88,0.84
0.2844,-1,-0.96,0.84
0.2845,-1,-0.88,0.96
0.2846,-1,-0.88,0.84
0.2847,-1,-0.88,0.96
0.2848,-1,-0.88,0.96
0.2849,-1,-0.88,0.96
0.285,-0.96,-0.88,0.96
0.2851,-1,-0.96,0.72
0.2852,-1,-0.88,0.96
0.2853,-1,-0.88,0.96
0.2854,-1,-0.88,0.96
0.2855,-1,-0.88,0.96
0.2856,-1,-0.88,0.84
0.2857,-1,-0.88,0.84
0.2858,-1,-0.96,0.84
0.2859,-1,-0.88,0.96
0.286,-1,-0.88,0.84
0.2861,-1,-0.88,0.96
0.2862,-1,-0.88,0.84
0.2863,-1,-0.88,0.84
0.2864,-1,-0.88,0.96
0.2865,-1,-0.88,0.84
0.2866,-1,-0.8,0.96
0.2867,-1,-0.88,0.84
0.2868,-1,-0.88,0.96
0.2869,-1,-0.88,0.84
0.287,-1,-0.88,0.96
0.2871,-1,-0.88,0.84
0.2872,-1,-0.96,0.84
0.2873,-1,-0.8,1.08
0.2874,-1,-0.88,0.96
0.2875,-1,-0.88,0.96
0.2876,-1,-0.96,0.84
0.2877,-1,-0.96,0.84
0.2878,-1,-0.8,0.96
0.2879,-1,-0.88,0.96
0.288,-1,-0.8,1.08
0.2881,-1,-0.88,0.84
0.2882,-1,-0.88,0.96
0.2883,-1,-0.96,0.84
0.2884,-1,-0.96,0.84
0.2885,-1,-0.8,0.96
0.2886,-1,-0.88,0.96
0.2887,-1,-0.88,0.84
0.2888,-1,-0.88,0.96
0.2889,-1,-0.88,0.96
0.289,-1,-0.88,0.84
0.2891,-1,-0.96,0.72
0.2892,-1,-0.88,0.96
0.2893,-1,-0.88,0.96
0.2894,-1,-0.88,0.84
0.2895,-1,-0.88,0.96
0.2896,-1,-0.88,0.84
0.2897,-1,-0.88,0.84
0.2898,-1,-1.04,0.72
0.2899,-1,-0.88,0.84
0.29,-0.96,-0.88,0.96
0.2901,-1,-0.8,0.96
0.2902,-1,-0.88,0.96
0.2903,-1,-0.88,0.96
0.2904,-1,-0.96,0.84
0.2905,-1,-0.96,0.84
0.2906,-1,-0.88,0.96
0.2907,-1,-0.88,0.96
0.2908,-1,-0.8,0.96
0.2909,-1,-0.88,0.84
0.291,-1,-0.88,0.96
0.2911,-1,-0.88,0.84
0.2912,-1,-0.88,0.96
0.2913,-1,-0.88,0.96
0.2914,-1,-0.88,0.84
0.2915,-1,-0.88,0.96
0.2916,-1,-0.88,0.84
0.2917,-1,-0.88,0.96
0.2918,-1,-0.88,0.96
0.2919,-1,-0.88,0.96
0.292,-1,-0.88,0.96
0.2921,-1,-0.88,0.96
0.2922,-1,-0.8,0.96
0.2923,-1,-0.96,0.84
0.2924,-1,-0.88,0.84
0.2925,-1,-0.88,0.84
0.2926,-1,-0.88,0.84
0.2927,-1,-0.88,0.96
0.2928,-1,-0.88,0.96
0.2929,-1,-0.88,0.96
0.293,-1,-0.96,0.84
0.2931,-1,-0.88,0.96
0.2932,-1,-0.88,0.96
0.2933,-1,-0.88,0.96
0.2934,-1,-0.88,0.96
0.2935,-1,-0.88,0.96
0.2936,-1,-0.88,0.84
0.2937,-1,-0.88,0.84
0.2938,-1,-0.96,0.72
0.2939,-1,-0.88,0.96
0.294,-1,-0.88,0.96
0.2941,-1,-0.88,0.96
0.2942,-1,-0.88,0.84
0.2943,-1,-0.88,0.84
0.2944,-1,-0.88,0.96
0.2945,-1,-0.96,0.72
0.2946,-1,-0.88,0.96
0.2947,-1,-0.88,0.84
0.2948,-1,-0.88,0.84
0.2949,-1,-0.88,0.96
0.295,-1,-0.88,0.96
0.2951,-1,-0.88,0.96
0.2952,-1,-0.88,0.84
0.2953,-1,-0.88,0.96
0.2954,-1,-0.8,0.96
0.2955,-1,-0.88,0.84
0.2956,-1,-0.88,0.96
0.2957,-1,-0.88,0.84
0.2958,-1,-0.88,0.84
0.2959,-1,-0.96,0.84
0.296,-1,-0.88,0.84
0.2961,-1,-0.88,0.96
0.2962,-1,-0.88,0.96
0.2963,-1,-0.88,0.96
0.2964,-1,-0.88,0.84
0.2965,-1,-0.88,0.96
0.2966,-1,-0.88,0.96
0.2967,-1,-0.88,0.96
0.2968,-1,-0.88,0.96
0.2969,-1,-0.88,0.96
0.297,-1,-0.88,0.84
0.2971,-1,-0.88,0.96
0.2972,-1,-0.88,0.96
0.2973,-1,-0.88,0.84
0.2974,-1,-0.88,0.84
0.2975,-1,-0.88,0.84
0.2976,-1,-0.88,0.96
0.2977,-1,-0.88,0.96
0.2978,-1,-0.96,0.84
0.2979,-1,-0.88,0.84
0.298,-1,-0.96,0.84
0.2981,-1,-0.88,0.96
0.2982,-1,-0.88,0.96
0.2983,-1,-0.88,0.96
0.2984,-1,-0.88,0.96
0.2985,-1,-1.04,0.72
0.2986,-1,-0.88,0.84
0.2987,-1,-0.88,0.84
0.2988,-1,-0.88,0.96
0.2989,-1,-0.88,0.96
0.299,-1,-0.88,0.84
0.2991,-1,-0.88,0.84
0.2992,-1,-0.96,0.84
0.2993,-1,-0.88,0.84
0.2994,-1,-0.88,0.96
0.2995,-1,-0.88,0.96
0.2996,-1,-0.96,0.72
0.2997,-1,-0.88,0.84
0.2998,-1,-0.88,0.96
0.2999,-1,-0.88,0.84
0.3,-1,-0.8,1.08
0.3001,-1,-0.88,0.96
0.3002,-1,-0.88,0.96
0.3003,-1,-0.96,0.84
0.3004,-1,-0.88,0.84
0.3005,-1,-0.88,0.96
0.3006,-1,-0.88,0.96
0.3007,-1,-0.8,1.08
0.3008,-1,-0.96,0.84
0.3009,-1,-0.88,0.96
0.301,-1,-0.88,0.96
0.3011,-1,-0.88,0.84
0.3012,-1,-0.88,0.96
0.3013,-1,-0.88,0.96
0.3014,-1,-0.88,0.84
0.3015,-1,-0.88,0.96
0.3016,-1,-0.8,0.96
0.3017,-1,-0.88,0.84
0.3018,-1,-0.96,0.72
0.3019,-1,-0.88,0.96
0.302,-1,-0.88,0.84
0.3021,-1,-0.88,0.96
0.3022,-1,-0.88,0.96
0.3023,-1,-0.88,0.96
0.3024,-1,-0.96,0.84
0.3025,-1,-0.96,0.84
0.3026,-1,-0.88,0.96
0.3027,-1,-0.88,0.96
0.3028,-1,-0.88,0.96
0.3029,-1,-0.88,0.84
0.303,-1,-0.88,0.96
0.3031,-1,-0.88,0.96
0.3032,-1,-0.96,0.72
0.3033,-1,-0.88,0.96
0.3034,-1,-0.88,0.96
0.3035,-1,-0.88,0.84
0.3036,-1,-0.88,0.84
0.3037,-1,-0.8,0.96
0.3038,-1,-0.88,0.96
0.3039,-1,-0.88,0.84
0.304,-1,-0.88,0.96
0.3041,-1,-0.88,0.84
0.3042,-1,-0.88,0.96
0.3043,-1,-0.88,0.96
0.3044,-1,-0.88,0.96
0.3045,-1,-0.96,0.84
0.3046,-1,-0.88,0.84
0.3047,-1,-0.88,0.96
0.3048,-1,-0.88,0.96
0.3049,-1,-0.88,0.96
0.305,-1,-0.88,0.84
0.3051,-1,-0.96,0.84
0.3052,-1,-0.88,0.84
0.3053,-1,-0.88,0.96
0.3054,-1,-0.88,0.96
0.3055,-1,-0.88,0.96
0.3056,-1,-0.88,0.96
0.3057,-1,-0.88,0.84
0.3058,-1,-1.04,0.72
0.3059,-1,-0.88,0.84
0.306,-1,-0.88,0.96
0.3061,-1,-0.88,0.84
0.3062,-1,-0.88,0.84
0.3063,-1,-0.88,0.96
0.3064,-1,-0.88,0.84
0.3065,-1,-1.04,0.72
0.3066,-1,-0.88,0.96
0.3067,-1,-0.8,0.96
0.3068,-1,-0.88,0.96
0.3069,-1,-0.88,0.96
0.307,-1,-0.8,0.96
0.3071,-1,-0.88,0.84
0.3072,-1,-1.04,0.72
0.3073,-1,-0.96,0.84
