file,level_mA,heat_ms,cycle,bootstrap,railed,i_mA,dx_um,x_base_um,F_base_mN,dF_mN,clipped
c00_level_650mA_h300ms,650,300,1,1,0,651.15,433.85,-4372.54,191.609,33.467,0
c00_level_650mA_h300ms,650,300,2,0,0,654.26,459.40,-4320.80,195.675,34.994,0
c00_level_650mA_h300ms,650,300,3,0,0,660.91,483.23,-4289.96,198.360,37.261,0
c00_level_650mA_h300ms,650,300,4,0,0,650.42,483.96,-4314.57,196.320,36.299,0
c00_level_650mA_h300ms,650,300,5,0,0,656.67,451.60,-4335.64,194.335,35.495,0
c00_level_650mA_h300ms,650,300,6,0,0,647.89,490.32,-4298.09,197.726,36.252,0
