level_mA,heat_ms,cycle,bootstrap,i_mA,dx_um,x_base_um,baseline_V,peak_V,rise_V,clipped
650,300,1,1,651.15,433.85,-4372.54,1.92039,2.26178,0.34139,0
650,300,2,0,654.26,459.40,-4320.80,1.96187,2.31883,0.35697,0
650,300,3,0,660.91,483.23,-4289.96,1.98926,2.36935,0.38009,0
650,300,4,0,650.42,483.96,-4314.57,1.96844,2.33873,0.37028,0
650,300,5,0,656.67,451.60,-4335.64,1.94820,2.31028,0.36207,0
650,300,6,0,647.89,490.32,-4298.09,1.98279,2.35259,0.36980,0
