wall_us,step,phase,fw_t_us,src,seq,hw_us,raw_code,voltage_V,stage_mm
308789109000,1,static,27931000,1,,,2129675629,4.95853800,9.999960
308789109000,1,static,27932000,2,,,69070,0.04116900,9.999960
308789109000,1,static,27933000,1,,,2129675629,4.95853800,9.999960
308789125000,1,static,27934000,2,,,69070,0.04116900,9.999960
308789125000,1,static,27935000,1,,,2129462563,4.95804100,9.999960
308789125000,1,static,27936000,2,,,68540,0.04085300,9.999960
308789125000,1,static,27937000,1,,,2129185135,4.95739600,9.999960
308789125000,1,static,27938000,2,,,67700,0.04035200,9.999960
308789125000,1,static,27939000,1,,,2129398511,4.95789200,9.999960
308789125000,1,static,27940000,2,,,67940,0.04049500,9.999960
308789125000,1,static,27941000,1,,,2129510696,4.95815300,9.999960
308789125000,1,static,27942000,2,,,69110,0.04119300,9.999960
308789125000,1,static,27943000,1,,,2129460440,4.95803600,9.999960
308789125000,1,static,27944000,2,,,69110,0.04119300,9.999960
308789125000,1,static,27945000,1,,,2129460440,4.95803600,9.999960
308789125000,1,static,27946000,2,,,69230,0.04126400,9.999960
308789125000,1,static,27947000,1,,,2129654515,4.95848800,9.999960
308789125000,1,static,27948000,2,,,69280,0.04129400,9.999960
308789125000,1,static,27949000,1,,,2129421809,4.95794700,9.999960
308789140000,1,static,27950000,2,,,68840,0.04103200,9.999960
308789140000,1,static,27951000,1,,,2129038478,4.95705400,9.999960
308789140000,1,static,27952000,2,,,68550,0.04085900,9.999960
308789140000,1,static,27953000,1,,,2129244903,4.95753500,9.999960
308789140000,1,static,27954000,2,,,67890,0.04046600,9.999960
308789140000,1,static,27955000,1,,,2129244903,4.95753500,9.999960
308789140000,1,static,27956000,2,,,67890,0.04046600,9.999960
308789140000,1,static,27957000,1,,,2129475999,4.95807300,9.999960
308789140000,1,static,27958000,2,,,68670,0.04093100,9.999960
308789140000,1,static,27959000,1,,,2129444210,4.95799900,9.999960
308789140000,1,static,27960000,2,,,68900,0.04106800,9.999960
308789140000,1,static,27961000,1,,,2129638004,4.95845000,9.999960
308789140000,1,static,27962000,2,,,69210,0.04125200,9.999960
308789140000,1,static,27963000,1,,,2129498475,4.95812500,9.999960
308789140000,1,static,27964000,2,,,69130,0.04120500,9.999960
308789156000,1,static,27965000,1,,,2129498475,4.95812500,9.999960
308789156000,1,static,27966000,2,,,69130,0.04120500,9.999960
308789156000,1,static,27967000,1,,,2129123791,4.95725300,9.999960
308789156000,1,static,27968000,2,,,67660,0.04032900,9.999960
308789156000,1,static,27969000,1,,,2129235240,4.95751200,9.999960
308789156000,1,static,27970000,2,,,67910,0.04047800,9.999960
308789156000,1,static,27971000,1,,,2129488321,4.95810100,9.999960
308789156000,1,static,27972000,2,,,68320,0.04072200,9.999960
308789156000,1,static,27973000,1,,,2129432473,4.95797100,9.999960
308789156000,1,static,27974000,2,,,68840,0.04103200,9.999960
308789156000,1,static,27975000,1,,,2129620416,4.95840900,9.999960
308789156000,1,static,27976000,2,,,68840,0.04103200,9.999960
308789156000,1,static,27977000,1,,,2129620416,4.95840900,9.999960
308789156000,1,static,27978000,2,,,68570,0.04087100,9.999960
308789156000,1,static,27979000,1,,,2129540884,4.95822400,9.999960
308789171000,1,static,27980000,2,,,69370,0.04134800,9.999960
308789171000,1,static,27981000,1,,,2129141025,4.95729300,9.999960
308789171000,1,static,27982000,2,,,67640,0.04031700,9.999960
308789171000,1,static,27983000,1,,,2129187877,4.95740200,9.999960
308789171000,1,static,27984000,2,,,67930,0.04048900,9.999960
308789171000,1,static,27985000,1,,,2129431571,4.95796900,9.999960
308789171000,1,static,27986000,2,,,67930,0.04048900,9.999960
308789171000,1,static,27987000,1,,,2129431571,4.95796900,9.999960
308789171000,1,static,27988000,2,,,67280,0.04010200,9.999960
308789171000,1,static,27989000,1,,,2129334923,4.95774400,9.999960
308789171000,1,static,27990000,2,,,68050,0.04056100,9.999960
308789171000,1,static,27991000,1,,,2129510543,4.95815300,9.999960
308789171000,1,static,27992000,2,,,69110,0.04119300,9.999960
308789171000,1,static,27993000,1,,,2129500850,4.95813000,9.999960
308789171000,1,static,27994000,2,,,69370,0.04134800,9.999960
308789171000,1,static,27995000,1,,,2129075060,4.95713900,9.999960
308789187000,1,static,27996000,2,,,68180,0.04063800,9.999960
308789187000,1,static,27997000,1,,,2129075060,4.95713900,9.999960
308789187000,1,static,27998000,2,,,68180,0.04063800,9.999960
308789187000,1,static,27999000,1,,,2129085298,4.95716300,9.999960
308789187000,1,static,28000000,2,,,68860,0.04104400,9.999960
308789187000,1,static,28001000,1,,,2129415857,4.95793200,9.999960
308789187000,1,static,28002000,2,,,67790,0.04040600,9.999960
308789187000,1,static,28003000,1,,,2129341857,4.95776000,9.999960
308789187000,1,static,28004000,2,,,68540,0.04085300,9.999960
308789187000,1,static,28005000,1,,,2129559657,4.95826800,9.999960
308789187000,1,static,28006000,2,,,68520,0.04084100,9.999960
308789187000,1,static,28007000,1,,,2129559657,4.95826800,9.999960
308789187000,1,static,28008000,2,,,68520,0.04084100,9.999960
308789187000,1,static,28009000,1,,,2129618385,4.95840500,9.999960
308789187000,1,static,28010000,2,,,68930,0.04108500,9.999960
308789187000,1,static,28011000,1,,,2129185600,4.95739700,9.999960
308789203000,1,static,28012000,2,,,69170,0.04122900,9.999960
308789203000,1,static,28013000,1,,,2129140868,4.95729300,9.999960
308789203000,1,static,28014000,2,,,69090,0.04118100,9.999960
308789203000,1,static,28015000,1,,,2129488983,4.95810300,9.999960
308789203000,1,static,28016000,2,,,67510,0.04023900,9.999960
308789203000,1,static,28017000,1,,,2129391626,4.95787600,9.999960
308789203000,1,static,28018000,2,,,67510,0.04023900,9.999960
308789203000,1,static,28019000,1,,,2129391626,4.95787600,9.999960
308789203000,1,static,28020000,2,,,67750,0.04038200,9.999960
308789203000,1,static,28021000,1,,,2129495040,4.95811700,9.999960
308789203000,1,static,28022000,2,,,67860,0.04044800,9.999960
308789203000,1,static,28023000,1,,,2129565576,4.95828100,9.999960
308789203000,1,static,28024000,2,,,68570,0.04087100,9.999960
308789203000,1,static,28025000,1,,,2129132138,4.95727200,9.999960
308789203000,1,static,28026000,2,,,69340,0.04133000,9.999960
308789218000,1,static,28027000,1,,,2129040575,4.95705900,9.999960
308789218000,1,static,28028000,2,,,69340,0.04133000,9.999960
308789218000,1,static,28029000,1,,,2129040575,4.95705900,9.999960
308789218000,1,static,28030000,2,,,69820,0.04161600,9.999960
308789218000,1,static,28031000,1,,,2129391724,4.95787700,9.999960
308789218000,1,static,28032000,2,,,68340,0.04073400,9.999960
308789218000,1,static,28033000,1,,,2129318037,4.95770500,9.999960
308789218000,1,static,28034000,2,,,67900,0.04047200,9.999960
308789218000,1,static,28035000,1,,,2129456486,4.95802700,9.999960
308789218000,1,static,28036000,2,,,66770,0.03979800,9.999960
308789218000,1,static,28037000,1,,,2129583387,4.95832300,9.999960
308789218000,1,static,28038000,2,,,68500,0.04082900,9.999960
308789218000,1,static,28039000,1,,,2129583387,4.95832300,9.999960
308789218000,1,static,28040000,2,,,68500,0.04082900,9.999960
308789218000,1,static,28041000,1,,,2129164774,4.95734800,9.999960
308789234000,1,static,28042000,2,,,68040,0.04055500,9.999960
308789234000,1,static,28043000,1,,,2129067326,4.95712100,9.999960
308789234000,1,static,28044000,2,,,68830,0.04102600,9.999960
308789234000,1,static,28045000,1,,,2129448427,4.95800900,9.999960
308789234000,1,static,28046000,2,,,68530,0.04084700,9.999960
308789234000,1,static,28047000,1,,,2129403000,4.95790300,9.999960
308789234000,1,static,28048000,2,,,68290,0.04070400,9.999960
308789234000,1,static,28049000,1,,,2129523331,4.95818300,9.999960
308789234000,1,static,28050000,2,,,68290,0.04070400,9.999960
308789234000,1,static,28051000,1,,,2129523331,4.95818300,9.999960
308789234000,1,static,28052000,2,,,67920,0.04048300,9.999960
308789234000,1,static,28053000,1,,,2129681123,4.95855000,9.999960
308789234000,1,static,28054000,2,,,67910,0.04047800,9.999960
308789234000,1,static,28055000,1,,,2129285813,4.95763000,9.999960
308789234000,1,static,28056000,2,,,68310,0.04071600,9.999960
308789234000,1,static,28057000,1,,,2129101020,4.95720000,9.999960
308789250000,1,static,28058000,2,,,68650,0.04091900,9.999960
308789250000,1,static,28059000,1,,,2129420830,4.95794400,9.999960
308789250000,1,static,28060000,2,,,68650,0.04091900,9.999960
308789250000,1,static,28061000,1,,,2129420830,4.95794400,9.999960
308789250000,1,static,28062000,2,,,69230,0.04126400,9.999960
308789250000,1,static,28063000,1,,,2129415986,4.95793300,9.999960
308789250000,1,static,28064000,2,,,68660,0.04092500,9.999960
308789250000,1,static,28065000,1,,,2129525647,4.95818800,9.999960
308789250000,1,static,28066000,2,,,68460,0.04080500,9.999960
308789250000,1,static,28067000,1,,,2129719575,4.95864000,9.999960
308789250000,1,static,28068000,2,,,67660,0.04032900,9.999960
308789250000,1,static,28069000,1,,,2129327988,4.95772800,9.999960
308789250000,1,static,28070000,2,,,68230,0.04066800,9.999960
308789250000,1,static,28071000,1,,,2129327988,4.95772800,9.999960
308789250000,1,static,28072000,2,,,68230,0.04066800,9.999960
308789265000,1,static,28073000,1,,,2129095016,4.95718600,9.999960
308789265000,1,static,28074000,2,,,69070,0.04116900,9.999960
308789265000,1,static,28075000,1,,,2129350419,4.95778000,9.999960
308789265000,1,static,28076000,2,,,69270,0.04128800,9.999960
308789265000,1,static,28077000,1,,,2129350571,4.95778000,9.999960
308789265000,1,static,28078000,2,,,70010,0.04172900,9.999960
308789265000,1,static,28079000,1,,,2129406347,4.95791100,9.999960
308789265000,1,static,28080000,2,,,68220,0.04066200,9.999960
308789265000,1,static,28081000,1,,,2129406347,4.95791100,9.999960
308789265000,1,static,28082000,2,,,68220,0.04066200,9.999960
308789265000,1,static,28083000,1,,,2129598374,4.95835700,9.999960
308789265000,1,static,28084000,2,,,68230,0.04066800,9.999960
308789265000,1,static,28085000,1,,,2129291558,4.95764300,9.999960
308789265000,1,static,28086000,2,,,67930,0.04048900,9.999960
308789265000,1,static,28087000,1,,,2129016299,4.95700300,9.999960
308789281000,1,static,28088000,2,,,68110,0.04059700,9.999960
308789281000,1,static,28089000,1,,,2129280836,4.95761800,9.999960
308789281000,1,static,28090000,2,,,68980,0.04111500,9.999960
308789281000,1,static,28091000,1,,,2129440370,4.95799000,9.999960
308789281000,1,static,28092000,2,,,68980,0.04111500,9.999960
308789281000,1,static,28093000,1,,,2129440370,4.95799000,9.999960
308789281000,1,static,28094000,2,,,69540,0.04144900,9.999960
308789281000,1,static,28095000,1,,,2129469061,4.95805600,9.999960
308789281000,1,static,28096000,2,,,69830,0.04162200,9.999960
308789281000,1,static,28097000,1,,,2129666906,4.95851700,9.999960
308789281000,1,static,28098000,2,,,68180,0.04063800,9.999960
308789281000,1,static,28099000,1,,,2129414592,4.95793000,9.999960
308789281000,1,static,28100000,2,,,67740,0.04037600,9.999960
308789281000,1,static,28101000,1,,,2129064785,4.95711500,9.999960
308789281000,1,static,28102000,2,,,67740,0.04037600,9.999960
308789281000,1,static,28103000,1,,,2129064785,4.95711500,9.999960
308789296000,1,static,28104000,2,,,68240,0.04067400,9.999960
308789296000,1,static,28105000,1,,,2129217752,4.95747100,9.999960
308789296000,1,static,28106000,2,,,68860,0.04104400,9.999960
308789296000,1,static,28107000,1,,,2129382401,4.95785500,9.999960
308789296000,1,static,28108000,2,,,68970,0.04110900,9.999960
308789296000,1,static,28109000,1,,,2129374686,4.95783700,9.999960
308789296000,1,static,28110000,2,,,69510,0.04143100,9.999960
308789296000,1,static,28111000,1,,,2129571229,4.95829400,9.999960
308789296000,1,static,28112000,2,,,67990,0.04052500,9.999960
308789296000,1,static,28113000,1,,,2129571229,4.95829400,9.999960
308789296000,1,static,28114000,2,,,67990,0.04052500,9.999960
308789296000,1,static,28115000,1,,,2129385416,4.95786200,9.999960
308789296000,1,static,28116000,2,,,66980,0.03992300,9.999960
308789296000,1,static,28117000,1,,,2129032412,4.95704000,9.999960
308789296000,1,static,28118000,2,,,67790,0.04040600,9.999960
308789296000,1,static,28119000,1,,,2129196719,4.95742200,9.999960
308789312000,1,static,28120000,2,,,68210,0.04065600,9.999960
308789312000,1,static,28121000,1,,,2129468304,4.95805500,9.999960
308789312000,1,static,28122000,2,,,68270,0.04069200,9.999960
308789312000,1,static,28123000,1,,,2129468304,4.95805500,9.999960
308789312000,1,static,28124000,2,,,68270,0.04069200,9.999960
308789312000,1,static,28125000,1,,,2129437150,4.95798200,9.999960
308789312000,1,static,28126000,2,,,68760,0.04098400,9.999960
308789312000,1,static,28127000,1,,,2129633612,4.95844000,9.999960
308789312000,1,static,28128000,2,,,69070,0.04116900,9.999960
308789312000,1,static,28129000,1,,,2129512001,4.95815700,9.999960
308789312000,1,static,28130000,2,,,68400,0.04077000,9.999960
308789312000,1,static,28131000,1,,,2129128158,4.95726300,9.999960
308789312000,1,static,28132000,2,,,68330,0.04072800,9.999960
308789312000,1,static,28133000,1,,,2129220563,4.95747800,9.999960
308789312000,1,static,28134000,2,,,68330,0.04072800,9.999960
308789328000,1,static,28135000,1,,,2129220563,4.95747800,9.999960
308789328000,1,static,28136000,2,,,68520,0.04084100,9.999960
308789328000,1,static,28137000,1,,,2129491554,4.95810900,9.999960
308789328000,1,static,28138000,2,,,68250,0.04068000,9.999960
308789328000,1,static,28139000,1,,,2129426975,4.95795800,9.999960
308789328000,1,static,28140000,2,,,68950,0.04109700,9.999960
308789328000,1,static,28141000,1,,,2129607324,4.95837800,9.999960
308789328000,1,static,28142000,2,,,69770,0.04158600,9.999960
308789328000,1,static,28143000,1,,,2129552382,4.95825100,9.999960
308789328000,1,static,28144000,2,,,69380,0.04135400,9.999960
308789328000,1,static,28145000,1,,,2129552382,4.95825100,9.999960
308789328000,1,static,28146000,2,,,69380,0.04135400,9.999960
308789328000,1,static,28147000,1,,,2129143742,4.95729900,9.999960
308789328000,1,static,28148000,2,,,68910,0.04107400,9.999960
308789328000,1,static,28149000,1,,,2129181861,4.95738800,9.999960
308789328000,1,static,28150000,2,,,67990,0.04052500,9.999960
308789343000,1,static,28151000,1,,,2129494184,4.95811500,9.999960
308789343000,1,static,28152000,2,,,67610,0.04029900,9.999960
308789343000,1,static,28153000,1,,,2129414283,4.95792900,9.999960
308789343000,1,static,28154000,2,,,68680,0.04093600,9.999960
308789343000,1,static,28155000,1,,,2129414283,4.95792900,9.999960
308789343000,1,static,28156000,2,,,68680,0.04093600,9.999960
308789343000,1,static,28157000,1,,,2129589922,4.95833800,9.999960
308789343000,1,static,28158000,2,,,69760,0.04158000,9.999960
308789343000,1,static,28159000,1,,,2129594865,4.95834900,9.999960
308789343000,1,static,28160000,2,,,69700,0.04154400,9.999960
308789343000,1,static,28161000,1,,,2129164981,4.95734800,9.999960
308789343000,1,static,28162000,2,,,69790,0.04159800,9.999960
308789343000,1,static,28163000,1,,,2129150213,4.95731400,9.999960
308789343000,1,static,28164000,2,,,68570,0.04087100,9.999960
308789343000,1,static,28165000,1,,,2129496066,4.95811900,9.999960
308789359000,1,static,28166000,2,,,68570,0.04087100,9.999960
308789359000,1,static,28167000,1,,,2129496066,4.95811900,9.999960
308789359000,1,static,28168000,2,,,67570,0.04027500,9.999960
308789359000,1,static,28169000,1,,,2129397749,4.95789100,9.999960
308789359000,1,static,28170000,2,,,67730,0.04037000,9.999960
308789359000,1,static,28171000,1,,,2129521570,4.95817900,9.999960
308789359000,1,static,28172000,2,,,69130,0.04120500,9.999960
308789359000,1,static,28173000,1,,,2129618999,4.95840500,9.999960
308789359000,1,static,28174000,2,,,69260,0.04128200,9.999960
308789359000,1,static,28175000,1,,,2129191782,4.95741100,9.999960
308789359000,1,static,28176000,2,,,69260,0.04128200,9.999960
308789359000,1,static,28177000,1,,,2129191782,4.95741100,9.999960
308789359000,1,static,28178000,2,,,69670,0.04152700,9.999960
308789359000,1,static,28179000,1,,,2129098811,4.95719400,9.999960
308789359000,1,static,28180000,2,,,68770,0.04099000,9.999960
308789359000,1,static,28181000,1,,,2129404029,4.95790500,9.999960
308789375000,1,static,28182000,2,,,68380,0.04075800,9.999960
308789375000,1,static,28183000,1,,,2129314918,4.95769800,9.999960
308789375000,1,static,28184000,2,,,67590,0.04028700,9.999960
308789375000,1,static,28185000,1,,,2129464857,4.95804700,9.999960
308789375000,1,static,28186000,2,,,68340,0.04073400,9.999960
308789375000,1,static,28187000,1,,,2129464857,4.95804700,9.999960
308789375000,1,static,28188000,2,,,68340,0.04073400,9.999960
308789375000,1,static,28189000,1,,,2129527851,4.95819300,9.999960
308789375000,1,static,28190000,2,,,68820,0.04102000,9.999960
308789375000,1,static,28191000,1,,,2129063684,4.95711300,9.999960
308789375000,1,static,28192000,2,,,69260,0.04128200,9.999960
308789375000,1,static,28193000,1,,,2128996278,4.95695500,9.999960
308789375000,1,static,28194000,2,,,69910,0.04167000,9.999960
308789375000,1,static,28195000,1,,,2129388474,4.95786900,9.999960
308789375000,1,static,28196000,2,,,68030,0.04054900,9.999960
308789390000,1,static,28197000,1,,,2129388474,4.95786900,9.999960
308789390000,1,static,28198000,2,,,68030,0.04054900,9.999960
308789390000,1,static,28199000,1,,,2129370723,4.95782800,9.999960
308789390000,1,static,28200000,2,,,67570,0.04027500,9.999960
308789390000,1,static,28201000,1,,,2129533104,4.95820600,9.999960
308789390000,1,static,28202000,2,,,67830,0.04043000,9.999960
308789390000,1,static,28203000,1,,,2129670840,4.95852600,9.999960
308789390000,1,static,28204000,2,,,69170,0.04122900,9.999960
308789390000,1,static,28205000,1,,,2129264644,4.95758100,9.999960
308789390000,1,static,28206000,2,,,69010,0.04113300,9.999960
308789390000,1,static,28207000,1,,,2129160294,4.95733800,9.999960
308789390000,1,static,28208000,2,,,69010,0.04113300,9.999960
308789390000,1,static,28209000,1,,,2129160294,4.95733800,9.999960
308789390000,1,static,28210000,2,,,69310,0.04131200,9.999960
308789390000,1,static,28211000,1,,,2129520986,4.95817800,9.999960
308789406000,1,static,28212000,2,,,68530,0.04084700,9.999960
308789406000,1,static,28213000,1,,,2129489161,4.95810300,9.999960
308789406000,1,static,28214000,2,,,67670,0.04033400,9.999960
308789406000,1,static,28215000,1,,,2129596944,4.95835400,9.999960
308789406000,1,static,28216000,2,,,67850,0.04044200,9.999960
308789406000,1,static,28217000,1,,,2129762417,4.95874000,9.999960
308789406000,1,static,28218000,2,,,67850,0.04044200,9.999960
308789406000,1,static,28219000,1,,,2129762417,4.95874000,9.999960
308789406000,1,static,28220000,2,,,68340,0.04073400,9.999960
308789406000,1,static,28221000,1,,,2129377879,4.95784400,9.999960
308789406000,1,static,28222000,2,,,68410,0.04077600,9.999960
308789406000,1,static,28223000,1,,,2129154900,4.95732500,9.999960
308789406000,1,static,28224000,2,,,69370,0.04134800,9.999960
308789406000,1,static,28225000,1,,,2129413674,4.95792800,9.999960
308789406000,1,static,28226000,2,,,69090,0.04118100,9.999960
308789421000,1,static,28227000,1,,,2129417593,4.95793700,9.999960
308789421000,1,static,28228000,2,,,68420,0.04078100,9.999960
308789421000,1,static,28229000,1,,,2129417593,4.95793700,9.999960
308789421000,1,static,28230000,2,,,68420,0.04078100,9.999960
308789421000,1,static,28231000,1,,,2129482688,4.95808800,9.999960
308789421000,1,static,28232000,2,,,68120,0.04060300,9.999960
308789421000,1,static,28233000,1,,,2129637353,4.95844800,9.999960
308789421000,1,static,28234000,2,,,67710,0.04035800,9.999960
308789421000,1,static,28235000,1,,,2129334701,4.95774400,9.999960
308789421000,1,static,28236000,2,,,68310,0.04071600,9.999960
308789421000,1,static,28237000,1,,,2129095814,4.95718800,9.999960
308789421000,1,static,28238000,2,,,68790,0.04100200,9.999960
308789421000,1,static,28239000,1,,,2129365829,4.95781600,9.999960
308789421000,1,static,28240000,2,,,68790,0.04100200,9.999960
308789421000,1,static,28241000,1,,,2129365829,4.95781600,9.999960
308789421000,1,static,28242000,2,,,69600,0.04148500,9.999960
308789437000,1,static,28243000,1,,,2129432640,4.95797200,9.999960
308789437000,1,static,28244000,2,,,69310,0.04131200,9.999960
308789437000,1,static,28245000,1,,,2129479076,4.95808000,9.999960
308789437000,1,static,28246000,2,,,68860,0.04104400,9.999960
308789437000,1,static,28247000,1,,,2129661850,4.95850500,9.999960
308789437000,1,static,28248000,2,,,68140,0.04061500,9.999960
308789437000,1,static,28249000,1,,,2129342969,4.95776300,9.999960
308789437000,1,static,28250000,2,,,68140,0.04061500,9.999960
308789437000,1,static,28251000,1,,,2129342969,4.95776300,9.999960
308789437000,1,static,28252000,2,,,67340,0.04013800,9.999960
308789437000,1,static,28253000,1,,,2129092781,4.95718100,9.999960
308789437000,1,static,28254000,2,,,68160,0.04062700,9.999960
308789437000,1,static,28255000,1,,,2129323914,4.95771800,9.999960
308789437000,1,static,28256000,2,,,69230,0.04126400,9.999960
308789437000,1,static,28257000,1,,,2129404809,4.95790700,9.999960
308789453000,1,static,28258000,2,,,69110,0.04119300,9.999960
308789453000,1,static,28259000,1,,,2129394804,4.95788400,9.999960
308789453000,1,static,28260000,2,,,69070,0.04116900,9.999960
308789453000,1,static,28261000,1,,,2129394804,4.95788400,9.999960
308789453000,1,static,28262000,2,,,69070,0.04116900,9.999960
308789453000,1,static,28263000,1,,,2129648785,4.95847500,9.999960
308789453000,1,static,28264000,2,,,67840,0.04043600,9.999960
308789453000,1,static,28265000,1,,,2129418024,4.95793800,9.999960
308789453000,1,static,28266000,2,,,67690,0.04034600,9.999960
308789453000,1,static,28267000,1,,,2129035285,4.95704700,9.999960
308789453000,1,static,28268000,2,,,67290,0.04010800,9.999960
308789453000,1,static,28269000,1,,,2129202132,4.95743500,9.999960
308789453000,1,static,28270000,2,,,68650,0.04091900,9.999960
308789453000,1,static,28271000,1,,,2129202132,4.95743500,9.999960
308789453000,1,static,28272000,2,,,68650,0.04091900,9.999960
308789453000,1,static,28273000,1,,,2129387016,4.95786600,9.999960
308789468000,1,static,28274000,2,,,69420,0.04137800,9.999960
308789468000,1,static,28275000,1,,,2129363826,4.95781100,9.999960
308789468000,1,static,28276000,2,,,69300,0.04130600,9.999960
308789468000,1,static,28277000,1,,,2129562363,4.95827400,9.999960
308789468000,1,static,28278000,2,,,68260,0.04068600,9.999960
308789468000,1,static,28279000,1,,,2129369963,4.95782600,9.999960
308789468000,1,static,28280000,2,,,67900,0.04047200,9.999960
308789468000,1,static,28281000,1,,,2128956077,4.95686200,9.999960
308789468000,1,static,28282000,2,,,67900,0.04047200,9.999960
308789468000,1,static,28283000,1,,,2128956077,4.95686200,9.999960
308789468000,1,static,28284000,2,,,68000,0.04053100,9.999960
308789468000,1,static,28285000,1,,,2129107248,4.95721400,9.999960
308789468000,1,static,28286000,2,,,68670,0.04093100,9.999960
308789468000,1,static,28287000,1,,,2129392250,4.95787800,9.999960
308789468000,1,static,28288000,2,,,69130,0.04120500,9.999960
308789484000,1,static,28289000,1,,,2129357756,4.95779700,9.999960
308789484000,1,static,28290000,2,,,69060,0.04116300,9.999960
308789484000,1,static,28291000,1,,,2129559426,4.95826700,9.999960
308789484000,1,static,28292000,2,,,69060,0.04116300,9.999960
308789484000,1,static,28293000,1,,,2129559426,4.95826700,9.999960
308789484000,1,static,28294000,2,,,69110,0.04119300,9.999960
308789484000,1,static,28295000,1,,,2129483852,4.95809100,9.999960
308789484000,1,static,28296000,2,,,69100,0.04118700,9.999960
308789484000,1,static,28297000,1,,,2129130219,4.95726800,9.999960
308789484000,1,static,28298000,2,,,68220,0.04066200,9.999960
308789484000,1,static,28299000,1,,,2129204348,4.95744000,9.999960
308789484000,1,static,28300000,2,,,67790,0.04040600,9.999960
308789484000,1,static,28301000,1,,,2129440099,4.95798900,9.999960
308789484000,1,static,28302000,2,,,67780,0.04040000,9.999960
308789484000,1,static,28303000,1,,,2129440099,4.95798900,9.999960
308789484000,1,static,28304000,2,,,67780,0.04040000,9.999960
308789500000,1,static,28305000,1,,,2129359088,4.95780000,9.999960
308789500000,1,static,28306000,2,,,69220,0.04125800,9.999960
308789500000,1,static,28307000,1,,,2129593854,4.95834700,9.999960
308789500000,1,static,28308000,2,,,69190,0.04124000,9.999960
308789500000,1,static,28309000,1,,,2129568594,4.95828800,9.999960
308789500000,1,static,28310000,2,,,69170,0.04122900,9.999960
308789500000,1,static,28311000,1,,,2129117144,4.95723700,9.999960
308789500000,1,static,28312000,2,,,68130,0.04060900,9.999960
308789500000,1,static,28313000,1,,,2129117144,4.95723700,9.999960
308789500000,1,static,28314000,2,,,68130,0.04060900,9.999960
308789500000,1,static,28315000,1,,,2129095247,4.95718600,9.999960
308789500000,1,static,28316000,2,,,68050,0.04056100,9.999960
308789500000,1,static,28317000,1,,,2129415355,4.95793200,9.999960
308789500000,1,static,28318000,2,,,67110,0.04000100,9.999960
308789500000,1,static,28319000,1,,,2129329139,4.95773100,9.999960
308789515000,1,static,28320000,2,,,68010,0.04053700,9.999960
308789515000,1,static,28321000,1,,,2129497601,4.95812300,9.999960
308789515000,1,static,28322000,2,,,69270,0.04128800,9.999960
308789515000,1,static,28323000,1,,,2129524607,4.95818600,9.999960
308789515000,1,static,28324000,2,,,69270,0.04128800,9.999960
308789515000,1,static,28325000,1,,,2129524607,4.95818600,9.999960
308789515000,1,static,28326000,2,,,69010,0.04113300,9.999960
308789515000,1,static,28327000,1,,,2129101021,4.95720000,9.999960
308789515000,1,static,28328000,2,,,68460,0.04080500,9.999960
308789515000,1,static,28329000,1,,,2129125659,4.95725700,9.999960
308789515000,1,static,28330000,2,,,67750,0.04038200,9.999960
308789515000,1,static,28331000,1,,,2129491554,4.95810900,9.999960
308789515000,1,static,28332000,2,,,67400,0.04017400,9.999960
308789515000,1,static,28333000,1,,,2129396661,4.95788800,9.999960
308789515000,1,static,28334000,2,,,67890,0.04046600,9.999960
308789515000,1,static,28335000,1,,,2129396661,4.95788800,9.999960
308789531000,1,static,28336000,2,,,67890,0.04046600,9.999960
308789531000,1,static,28337000,1,,,2129506086,4.95814300,9.999960
308789531000,1,static,28338000,2,,,68960,0.04110300,9.999960
308789531000,1,static,28339000,1,,,2129553668,4.95825300,9.999960
308789531000,1,static,28340000,2,,,68850,0.04103800,9.999960
308789531000,1,static,28341000,1,,,2129149575,4.95731300,9.999960
308789531000,1,static,28342000,2,,,69140,0.04121100,9.999960
308789531000,1,static,28343000,1,,,2129119515,4.95724200,9.999960
308789531000,1,static,28344000,2,,,68290,0.04070400,9.999960
308789531000,1,static,28345000,1,,,2129119515,4.95724200,9.999960
308789531000,1,static,28346000,2,,,68290,0.04070400,9.999960
308789531000,1,static,28347000,1,,,2129479984,4.95808200,9.999960
308789531000,1,static,28348000,2,,,67790,0.04040600,9.999960
308789531000,1,static,28349000,1,,,2129400408,4.95789700,9.999960
308789531000,1,static,28350000,2,,,67250,0.04008400,9.999960
308789531000,1,static,28351000,1,,,2129542231,4.95822700,9.999960
308789546000,1,static,28352000,2,,,68050,0.04056100,9.999960
308789546000,1,static,28353000,1,,,2129659152,4.95849900,9.999960
308789546000,1,static,28354000,2,,,68760,0.04098400,9.999960
308789546000,1,static,28355000,1,,,2129232156,4.95750500,9.999960
308789546000,1,static,28356000,2,,,68760,0.04098400,9.999960
308789546000,1,static,28357000,1,,,2129232156,4.95750500,9.999960
308789546000,1,static,28358000,2,,,69700,0.04154400,9.999960
308789546000,1,static,28359000,1,,,2129109111,4.95721900,9.999960
308789546000,1,static,28360000,2,,,69390,0.04136000,9.999960
308789546000,1,static,28361000,1,,,2129454891,4.95802400,9.999960
308789546000,1,static,28362000,2,,,68800,0.04100800,9.999960
308789546000,1,static,28363000,1,,,2129402929,4.95790200,9.999960
308789546000,1,static,28364000,2,,,68180,0.04063800,9.999960
308789546000,1,static,28365000,1,,,2129528236,4.95819400,9.999960
308789546000,1,static,28366000,2,,,68180,0.04063800,9.999960
