wall_us,step,phase,stage_mm,set_vel_mm_s
308854046000,2,ramp_fwd,11.728847,0.1000
308854078000,2,ramp_fwd,11.732022,0.1000
308854109000,2,ramp_fwd,11.735296,0.1000
308854140000,2,ramp_fwd,11.738372,0.1000
308854171000,2,ramp_fwd,11.741646,0.1000
308854203000,2,ramp_fwd,11.744821,0.1000
308854234000,2,ramp_fwd,11.747996,0.1000
308854265000,2,ramp_fwd,11.751270,0.1000
308854296000,2,ramp_fwd,11.754346,0.1000
308854328000,2,ramp_fwd,11.757620,0.1000
308854359000,2,ramp_fwd,11.760795,0.1000
308854390000,2,ramp_fwd,11.763970,0.1000
308854421000,2,ramp_fwd,11.767245,0.1000
308854453000,2,ramp_fwd,11.770420,0.1000
308854484000,2,ramp_fwd,11.773595,0.1000
308854515000,2,ramp_fwd,11.776770,0.1000
308854546000,2,ramp_fwd,11.779945,0.1000
308854578000,2,ramp_fwd,11.783219,0.1000
308854609000,2,ramp_fwd,11.783219,0.1000
308854640000,2,ramp_fwd,11.786394,0.1000
308854671000,2,ramp_fwd,11.789569,0.1000
308854703000,2,ramp_fwd,11.792744,0.1000
308854734000,2,ramp_fwd,11.795919,0.1000
308854765000,2,ramp_fwd,11.799193,0.1000
308854796000,2,ramp_fwd,11.802467,0.1000
308854828000,2,ramp_fwd,11.807130,0.1000
308854859000,2,ramp_fwd,11.810305,0.1000
308854890000,2,ramp_fwd,11.813580,0.1000
308854921000,2,ramp_fwd,11.816755,0.1000
308854953000,2,ramp_fwd,11.819930,0.1000
308854984000,2,ramp_fwd,11.823105,0.1000
308855015000,2,ramp_fwd,11.826379,0.1000
308855046000,2,ramp_fwd,11.829554,0.1000
308855078000,2,ramp_fwd,11.832729,0.1000
308855109000,2,ramp_fwd,11.835904,0.1000
308855140000,2,ramp_fwd,11.839079,0.1000
308855171000,2,ramp_fwd,11.842353,0.1000
308855203000,2,ramp_fwd,11.845528,0.1000
308855234000,2,ramp_fwd,11.848703,0.1000
308855265000,2,ramp_fwd,11.848703,0.1000
308855296000,2,ramp_fwd,11.851878,0.1000
308855328000,2,ramp_fwd,11.855053,0.1000
308855359000,2,ramp_fwd,11.858228,0.1000
308855390000,2,ramp_fwd,11.861502,0.1000
308855421000,2,ramp_fwd,11.864677,0.1000
308855453000,2,ramp_fwd,11.867852,0.1000
308855484000,2,ramp_fwd,11.871127,0.1000
308855515000,2,ramp_fwd,11.874202,0.1000
308855546000,2,ramp_fwd,11.877477,0.1000
308855578000,2,ramp_fwd,11.880652,0.1000
308855609000,2,ramp_fwd,11.883827,0.1000
308855640000,2,ramp_fwd,11.887101,0.1000
308855671000,2,ramp_fwd,11.890276,0.1000
308855703000,2,ramp_fwd,11.893451,0.1000
308855734000,2,ramp_fwd,11.896626,0.1000
308855765000,2,ramp_fwd,11.899801,0.1000
308855796000,2,ramp_fwd,11.903075,0.1000
308855828000,2,ramp_fwd,11.906250,0.1000
308855859000,2,ramp_fwd,11.909425,0.1000
308855890000,2,ramp_fwd,11.912600,0.1000
308855921000,2,ramp_fwd,11.915874,0.1000
308855953000,2,ramp_fwd,11.919049,0.1000
308855984000,2,ramp_fwd,11.922224,0.1000
308856015000,2,ramp_fwd,11.925399,0.1000
308856046000,2,ramp_fwd,11.928673,0.1000
308856078000,2,ramp_fwd,11.931848,0.1000
308856109000,2,ramp_fwd,11.935023,0.1000
308856140000,2,ramp_fwd,11.938198,0.1000
308856171000,2,ramp_fwd,11.941373,0.1000
308856203000,2,ramp_fwd,11.944548,0.1000
308856234000,2,ramp_fwd,11.947823,0.1000
308856265000,2,ramp_fwd,11.950998,0.1000
308856296000,2,ramp_fwd,11.954173,0.1000
308856328000,2,ramp_fwd,11.957348,0.1000
308856359000,2,ramp_fwd,11.960622,0.1000
308856390000,2,ramp_fwd,11.963797,0.1000
308856421000,2,ramp_fwd,11.966972,0.1000
308856453000,2,ramp_fwd,11.970147,0.1000
308856484000,2,ramp_fwd,11.973322,0.1000
308856515000,2,ramp_fwd,11.976596,0.1000
308856546000,2,ramp_fwd,11.979771,0.1000
308856578000,2,ramp_fwd,11.982946,0.1000
308856609000,2,ramp_fwd,11.986121,0.1000
308856640000,2,ramp_fwd,11.989395,0.1000
308856671000,2,ramp_fwd,11.989395,0.1000
308856703000,2,ramp_fwd,11.992570,0.1000
308856734000,2,ramp_fwd,11.995745,0.1000
308856765000,2,ramp_fwd,11.998920,0.1000
308856796000,2,ramp_fwd,12.002095,0.1000
308856828000,2,ramp_fwd,12.005370,0.1000
308856859000,2,ramp_fwd,12.008545,0.1000
308856890000,2,ramp_fwd,12.011720,0.1000
308856921000,2,ramp_fwd,12.014895,0.1000
308856953000,2,ramp_fwd,12.018169,0.1000
308856984000,2,ramp_fwd,12.021344,0.1000
308857015000,2,ramp_fwd,12.024519,0.1000
308857046000,2,ramp_fwd,12.027694,0.1000
308857078000,2,ramp_fwd,12.030869,0.1000
308857109000,2,ramp_fwd,12.034143,0.1000
308857140000,2,ramp_fwd,12.037318,0.1000
308857171000,2,ramp_fwd,12.040493,0.1000
308857203000,2,ramp_fwd,12.043668,0.1000
308857234000,2,ramp_fwd,12.046843,0.1000
308857265000,2,ramp_fwd,12.050117,0.1000
308857296000,2,ramp_fwd,12.053292,0.1000
308857328000,2,ramp_fwd,12.056467,0.1000
308857359000,2,ramp_fwd,12.059642,0.1000
308857390000,2,ramp_fwd,12.062916,0.1000
308857421000,2,ramp_fwd,12.066091,0.1000
308857453000,2,ramp_fwd,12.069266,0.1000
308857484000,2,ramp_fwd,12.072441,0.1000
308857515000,2,ramp_fwd,12.075616,0.1000
308857546000,2,ramp_fwd,12.078791,0.1000
308857578000,2,ramp_fwd,12.082066,0.1000
308857609000,2,ramp_fwd,12.085241,0.1000
308857640000,2,ramp_fwd,12.088416,0.1000
308857671000,2,ramp_fwd,12.091591,0.1000
308857703000,2,ramp_fwd,12.094766,0.1000
308857734000,2,ramp_fwd,12.098040,0.1000
308857765000,2,ramp_fwd,12.101215,0.1000
308857796000,2,ramp_fwd,12.104390,0.1000
308857828000,2,ramp_fwd,12.107565,0.1000
308857859000,2,ramp_fwd,12.110839,0.1000
308857890000,2,ramp_fwd,12.114014,0.1000
308857921000,2,ramp_fwd,12.117189,0.1000
308857953000,2,ramp_fwd,12.120364,0.1000
308857984000,2,ramp_fwd,12.123638,0.1000
308858015000,2,ramp_fwd,12.126813,0.1000
308858046000,2,ramp_fwd,12.129988,0.1000
308858078000,2,ramp_fwd,12.129988,0.1000
308858109000,2,ramp_fwd,12.133163,0.1000
308858140000,2,ramp_fwd,12.136338,0.1000
308858171000,2,ramp_fwd,12.139612,0.1000
308858203000,2,ramp_fwd,12.142787,0.1000
308858234000,2,ramp_fwd,12.145962,0.1000
308858265000,2,ramp_fwd,12.149137,0.1000
308858296000,2,ramp_fwd,12.152312,0.1000
308858328000,2,ramp_fwd,12.155587,0.1000
308858359000,2,ramp_fwd,12.158762,0.1000
308858390000,2,ramp_fwd,12.161937,0.1000
308858421000,2,ramp_fwd,12.165112,0.1000
308858453000,2,ramp_fwd,12.168386,0.1000
308858484000,2,ramp_fwd,12.171561,0.1000
308858515000,2,ramp_fwd,12.174736,0.1000
308858546000,2,ramp_fwd,12.177911,0.1000
308858578000,2,ramp_fwd,12.181086,0.1000
308858609000,2,ramp_fwd,12.184360,0.1000
308858640000,2,ramp_fwd,12.187535,0.1000
308858671000,2,ramp_fwd,12.190710,0.1000
308858703000,2,ramp_fwd,12.193885,0.1000
308858734000,2,ramp_fwd,12.197060,0.1000
308858765000,2,ramp_fwd,12.200334,0.1000
308858796000,2,ramp_fwd,12.203509,0.1000
308858828000,2,ramp_fwd,12.206684,0.1000
308858859000,2,ramp_fwd,12.209859,0.1000
308858890000,2,ramp_fwd,12.213034,0.1000
308858921000,2,ramp_fwd,12.216309,0.1000
308858953000,2,ramp_fwd,12.219484,0.1000
308858984000,2,ramp_fwd,12.222659,0.1000
308859015000,2,ramp_fwd,12.225834,0.1000
308859046000,2,ramp_fwd,12.229108,0.1000
308859078000,2,ramp_fwd,12.232283,0.1000
308859109000,2,ramp_fwd,12.235458,0.1000
308859140000,2,ramp_fwd,12.238633,0.1000
308859171000,2,ramp_fwd,12.241808,0.1000
308859203000,2,ramp_fwd,12.245082,0.1000
308859234000,2,ramp_fwd,12.248257,0.1000
308859265000,2,ramp_fwd,12.251432,0.1000
308859296000,2,ramp_fwd,12.254607,0.1000
308859328000,2,ramp_fwd,12.257881,0.1000
308859359000,2,ramp_fwd,12.261056,0.1000
308859390000,2,ramp_fwd,12.264231,0.1000
308859421000,2,ramp_fwd,12.267406,0.1000
308859453000,2,ramp_fwd,12.267406,0.1000
308859484000,2,ramp_fwd,12.270581,0.1000
308859515000,2,ramp_fwd,12.273855,0.1000
308859546000,2,ramp_fwd,12.277030,0.1000
308859578000,2,ramp_fwd,12.280205,0.1000
308859609000,2,ramp_fwd,12.283380,0.1000
308859640000,2,ramp_fwd,12.286555,0.1000
308859671000,2,ramp_fwd,12.289830,0.1000
308859703000,2,ramp_fwd,12.293005,0.1000
308859734000,2,ramp_fwd,12.296180,0.1000
308859765000,2,ramp_fwd,12.299355,0.1000
308859796000,2,ramp_fwd,12.302530,0.1000
308859828000,2,ramp_fwd,12.305804,0.1000
308859859000,2,ramp_fwd,12.308979,0.1000
308859890000,2,ramp_fwd,12.312154,0.1000
308859921000,2,ramp_fwd,12.315428,0.1000
308859953000,2,ramp_fwd,12.320191,0.1000
308859984000,2,ramp_fwd,12.323366,0.1000
308860015000,2,ramp_fwd,12.326541,0.1000
308860046000,2,ramp_fwd,12.329716,0.1000
308860078000,2,ramp_fwd,12.332990,0.1000
308860109000,2,ramp_fwd,12.336165,0.1000
308860140000,2,ramp_fwd,12.336165,0.1000
308860171000,2,ramp_fwd,12.339340,0.1000
308860203000,2,ramp_fwd,12.342515,0.1000
308860234000,2,ramp_fwd,12.345690,0.1000
308860265000,2,ramp_fwd,12.348964,0.1000
308860296000,2,ramp_fwd,12.352139,0.1000
308860328000,2,ramp_fwd,12.355314,0.1000
308860359000,2,ramp_fwd,12.358489,0.1000
308860390000,2,ramp_fwd,12.361763,0.1000
308860421000,2,ramp_fwd,12.364938,0.1000
308860453000,2,ramp_fwd,12.368113,0.1000
308860484000,2,ramp_fwd,12.371288,0.1000
308860515000,2,ramp_fwd,12.374463,0.1000
308860546000,2,ramp_fwd,12.377737,0.1000
308860578000,2,ramp_fwd,12.380912,0.1000
308860609000,2,ramp_fwd,12.384087,0.1000
308860640000,2,ramp_fwd,12.387262,0.1000
308860671000,2,ramp_fwd,12.390537,0.1000
308860703000,2,ramp_fwd,12.393712,0.1000
308860734000,2,ramp_fwd,12.396887,0.1000
308860765000,2,ramp_fwd,12.400062,0.1000
308860796000,2,ramp_fwd,12.403237,0.1000
308860828000,2,ramp_fwd,12.406511,0.1000
308860859000,2,ramp_fwd,12.409686,0.1000
308860890000,2,ramp_fwd,12.412861,0.1000
308860921000,2,ramp_fwd,12.416036,0.1000
308860953000,2,ramp_fwd,12.419310,0.1000
308860984000,2,ramp_fwd,12.422386,0.1000
308861015000,2,ramp_fwd,12.425660,0.1000
308861046000,2,ramp_fwd,12.428835,0.1000
308861078000,2,ramp_fwd,12.432010,0.1000
308861109000,2,ramp_fwd,12.435185,0.1000
308861140000,2,ramp_fwd,12.438360,0.1000
308861171000,2,ramp_fwd,12.441634,0.1000
308861203000,2,ramp_fwd,12.444809,0.1000
308861234000,2,ramp_fwd,12.447984,0.1000
308861265000,2,ramp_fwd,12.451159,0.1000
308861296000,2,ramp_fwd,12.454434,0.1000
308861328000,2,ramp_fwd,12.457609,0.1000
308861359000,2,ramp_fwd,12.460784,0.1000
308861390000,2,ramp_fwd,12.463959,0.1000
308861421000,2,ramp_fwd,12.467134,0.1000
308861453000,2,ramp_fwd,12.470408,0.1000
308861484000,2,ramp_fwd,12.473583,0.1000
308861515000,2,ramp_fwd,12.476758,0.1000
308861546000,2,ramp_fwd,12.476758,0.1000
308861578000,2,ramp_fwd,12.479933,0.1000
308861609000,2,ramp_fwd,12.483207,0.1000
308861640000,2,ramp_fwd,12.486382,0.1000
308861671000,2,ramp_fwd,12.489557,0.1000
308861703000,2,ramp_fwd,12.492732,0.1000
308861734000,2,ramp_fwd,12.495907,0.1000
308861765000,2,ramp_fwd,12.499181,0.1000
308861796000,2,ramp_fwd,12.502356,0.1000
308861828000,2,ramp_fwd,12.505531,0.1000
308861859000,2,ramp_fwd,12.508805,0.1000
308861890000,2,ramp_fwd,12.511980,0.1000
308861921000,2,ramp_fwd,12.515155,0.1000
308861953000,2,ramp_fwd,12.518330,0.1000
308861984000,2,ramp_fwd,12.521505,0.1000
308862015000,2,ramp_fwd,12.524680,0.1000
308862046000,2,ramp_fwd,12.527855,0.1000
308862078000,2,ramp_fwd,12.531130,0.1000
308862109000,2,ramp_fwd,12.534305,0.1000
308862140000,2,ramp_fwd,12.537480,0.1000
308862171000,2,ramp_fwd,12.540754,0.1000
308862203000,2,ramp_fwd,12.543929,0.1000
308862234000,2,ramp_fwd,12.547104,0.1000
308862265000,2,ramp_fwd,12.550279,0.1000
308862296000,2,ramp_fwd,12.553454,0.1000
308862328000,2,ramp_fwd,12.556728,0.1000
308862359000,2,ramp_fwd,12.559903,0.1000
308862390000,2,ramp_fwd,12.563078,0.1000
308862421000,2,ramp_fwd,12.566253,0.1000
308862453000,2,ramp_fwd,12.569428,0.1000
308862484000,2,ramp_fwd,12.572702,0.1000
308862515000,2,ramp_fwd,12.575877,0.1000
308862546000,2,ramp_fwd,12.579052,0.1000
308862578000,2,ramp_fwd,12.582227,0.1000
308862609000,2,ramp_fwd,12.585502,0.1000
308862640000,2,ramp_fwd,12.588677,0.1000
308862671000,2,ramp_fwd,12.591852,0.1000
308862703000,2,ramp_fwd,12.595027,0.1000
308862734000,2,ramp_fwd,12.598202,0.1000
308862765000,2,ramp_fwd,12.601476,0.1000
308862796000,2,ramp_fwd,12.604651,0.1000
308862828000,2,ramp_fwd,12.607826,0.1000
308862859000,2,ramp_fwd,12.611001,0.1000
308862890000,2,ramp_fwd,12.614176,0.1000
308862921000,2,ramp_fwd,12.614176,0.1000
308862953000,2,ramp_fwd,12.617450,0.1000
308862984000,2,ramp_fwd,12.620625,0.1000
308863015000,2,ramp_fwd,12.623800,0.1000
308863046000,2,ramp_fwd,12.626975,0.1000
308863078000,2,ramp_fwd,12.630150,0.1000
308863109000,2,ramp_fwd,12.633424,0.1000
308863140000,2,ramp_fwd,12.636599,0.1000
308863171000,2,ramp_fwd,12.639774,0.1000
308863203000,2,ramp_fwd,12.642949,0.1000
308863234000,2,ramp_fwd,12.646223,0.1000
308863265000,2,ramp_fwd,12.649398,0.1000
308863296000,2,ramp_fwd,12.652573,0.1000
308863328000,2,ramp_fwd,12.655748,0.1000
308863359000,2,ramp_fwd,12.658923,0.1000
308863390000,2,ramp_fwd,12.662198,0.1000
308863421000,2,ramp_fwd,12.665373,0.1000
308863453000,2,ramp_fwd,12.668548,0.1000
308863484000,2,ramp_fwd,12.671723,0.1000
308863515000,2,ramp_fwd,12.674898,0.1000
308863546000,2,ramp_fwd,12.678172,0.1000
308863578000,2,ramp_fwd,12.681347,0.1000
308863609000,2,ramp_fwd,12.684522,0.1000
308863640000,2,ramp_fwd,12.687697,0.1000
308863671000,2,ramp_fwd,12.690971,0.1000
308863703000,2,ramp_fwd,12.694146,0.1000
308863734000,2,ramp_fwd,12.697321,0.1000
308863765000,2,ramp_fwd,12.700496,0.1000
308863796000,2,ramp_fwd,12.703671,0.1000
308863828000,2,ramp_fwd,12.706945,0.1000
308863859000,2,ramp_fwd,12.710120,0.1000
308863890000,2,ramp_fwd,12.713295,0.1000
308863921000,2,ramp_fwd,12.716470,0.1000
308863953000,2,ramp_fwd,12.719745,0.1000
308863984000,2,ramp_fwd,12.722920,0.1000
308864015000,2,ramp_fwd,12.726095,0.1000
308864046000,2,ramp_fwd,12.729270,0.1000
308864078000,2,ramp_fwd,12.732445,0.1000
308864109000,2,ramp_fwd,12.735620,0.1000
308864140000,2,ramp_fwd,12.738894,0.1000
308864171000,2,ramp_fwd,12.742069,0.1000
308864203000,2,ramp_fwd,12.745244,0.1000
308864234000,2,ramp_fwd,12.748419,0.1000
308864265000,2,ramp_fwd,12.751693,0.1000
308864296000,2,ramp_fwd,12.751693,0.1000
308864328000,2,ramp_fwd,12.754868,0.1000
308864359000,2,ramp_fwd,12.758043,0.1000
308864390000,2,ramp_fwd,12.761218,0.1000
308864421000,2,ramp_fwd,12.764393,0.1000
308864453000,2,ramp_fwd,12.767667,0.1000
308864484000,2,ramp_fwd,12.770842,0.1000
308864515000,2,ramp_fwd,12.774017,0.1000
308864546000,2,ramp_fwd,12.777192,0.1000
308864578000,2,ramp_fwd,12.780466,0.1000
308864609000,2,ramp_fwd,12.783641,0.1000
308864640000,2,ramp_fwd,12.786816,0.1000
308864671000,2,ramp_fwd,12.789991,0.1000
308864703000,2,ramp_fwd,12.793166,0.1000
308864734000,2,ramp_fwd,12.796341,0.1000
308864765000,2,ramp_fwd,12.799616,0.1000
308864796000,2,ramp_fwd,12.802791,0.1000
308864828000,2,ramp_fwd,12.805966,0.1000
308864859000,2,ramp_fwd,12.809141,0.1000
308864890000,2,ramp_fwd,12.812415,0.1000
308864921000,2,ramp_fwd,12.815590,0.1000
308864953000,2,ramp_fwd,12.818765,0.1000
308864984000,2,ramp_fwd,12.821940,0.1000
308865015000,2,ramp_fwd,12.825115,0.1000
308865046000,2,ramp_fwd,12.828389,0.1000
308865078000,2,ramp_fwd,12.831564,0.1000
308865109000,2,ramp_fwd,12.834739,0.1000
308865140000,2,ramp_fwd,12.837914,0.1000
308865171000,2,ramp_fwd,12.841188,0.1000
308865203000,2,ramp_fwd,12.844363,0.1000
308865234000,2,ramp_fwd,12.847538,0.1000
308865265000,2,ramp_fwd,12.850713,0.1000
308865296000,2,ramp_fwd,12.853888,0.1000
308865328000,2,ramp_fwd,12.857162,0.1000
308865359000,2,ramp_fwd,12.860337,0.1000
308865390000,2,ramp_fwd,12.863512,0.1000
308865421000,2,ramp_fwd,12.866687,0.1000
308865453000,2,ramp_fwd,12.869862,0.1000
308865484000,2,ramp_fwd,12.873137,0.1000
308865515000,2,ramp_fwd,12.876312,0.1000
308865546000,2,ramp_fwd,12.879487,0.1000
308865578000,2,ramp_fwd,12.882761,0.1000
308865609000,2,ramp_fwd,12.885936,0.1000
308865640000,2,ramp_fwd,12.889111,0.1000
308865671000,2,ramp_fwd,12.892286,0.1000
308865703000,2,ramp_fwd,12.892286,0.1000
308865734000,2,ramp_fwd,12.895461,0.1000
308865765000,2,ramp_fwd,12.898735,0.1000
308865796000,2,ramp_fwd,12.901910,0.1000
308865828000,2,ramp_fwd,12.905085,0.1000
308865859000,2,ramp_fwd,12.908260,0.1000
308865890000,2,ramp_fwd,12.911435,0.1000
308865921000,2,ramp_fwd,12.914610,0.1000
308865953000,2,ramp_fwd,12.917884,0.1000
308865984000,2,ramp_fwd,12.921059,0.1000
308866015000,2,ramp_fwd,12.924234,0.1000
308866046000,2,ramp_fwd,12.927409,0.1000
308866078000,2,ramp_fwd,12.930684,0.1000
308866109000,2,ramp_fwd,12.933859,0.1000
308866140000,2,ramp_fwd,12.937034,0.1000
308866171000,2,ramp_fwd,12.940209,0.1000
308866203000,2,ramp_fwd,12.943483,0.1000
308866234000,2,ramp_fwd,12.946658,0.1000
308866265000,2,ramp_fwd,12.949833,0.1000
308866296000,2,ramp_fwd,12.953008,0.1000
308866328000,2,ramp_fwd,12.956183,0.1000
308866359000,2,ramp_fwd,12.959358,0.1000
308866390000,2,ramp_fwd,12.962632,0.1000
308866421000,2,ramp_fwd,12.965807,0.1000
308866453000,2,ramp_fwd,12.968982,0.1000
308866484000,2,ramp_fwd,12.972256,0.1000
308866515000,2,ramp_fwd,12.975431,0.1000
308866546000,2,ramp_fwd,12.978606,0.1000
308866578000,2,ramp_fwd,12.981781,0.1000
308866609000,2,ramp_fwd,12.984956,0.1000
308866640000,2,ramp_fwd,12.988131,0.1000
308866671000,2,ramp_fwd,12.991405,0.1000
308866703000,2,ramp_fwd,12.994580,0.1000
308866734000,2,ramp_fwd,12.997755,0.1000
308866765000,2,ramp_fwd,13.000930,0.1000
308866796000,2,ramp_fwd,13.004205,0.1000
308866828000,2,ramp_fwd,13.007380,0.1000
308866859000,2,ramp_fwd,13.010555,0.1000
308866890000,2,ramp_fwd,13.013730,0.1000
308866921000,2,ramp_fwd,13.017004,0.1000
308866953000,2,ramp_fwd,13.020179,0.1000
308866984000,2,ramp_fwd,13.023354,0.1000
308867015000,2,ramp_fwd,13.026529,0.1000
308867046000,2,ramp_fwd,13.029704,0.1000
308867078000,2,ramp_fwd,13.029704,0.1000
308867109000,2,ramp_fwd,13.032978,0.1000
308867140000,2,ramp_fwd,13.036153,0.1000
308867171000,2,ramp_fwd,13.039328,0.1000
308867203000,2,ramp_fwd,13.042503,0.1000
308867234000,2,ramp_fwd,13.045678,0.1000
308867265000,2,ramp_fwd,13.048853,0.1000
308867296000,2,ramp_fwd,13.052127,0.1000
308867328000,2,ramp_fwd,13.055302,0.1000
308867359000,2,ramp_fwd,13.058477,0.1000
308867390000,2,ramp_fwd,13.061652,0.1000
308867421000,2,ramp_fwd,13.064927,0.1000
308867453000,2,ramp_fwd,13.068102,0.1000
308867484000,2,ramp_fwd,13.071277,0.1000
308867515000,2,ramp_fwd,13.074452,0.1000
308867546000,2,ramp_fwd,13.077627,0.1000
308867578000,2,ramp_fwd,13.080901,0.1000
308867609000,2,ramp_fwd,13.084076,0.1000
308867640000,2,ramp_fwd,13.087251,0.1000
308867671000,2,ramp_fwd,13.090426,0.1000
308867703000,2,ramp_fwd,13.093700,0.1000
308867734000,2,ramp_fwd,13.096875,0.1000
308867765000,2,ramp_fwd,13.100050,0.1000
308867796000,2,ramp_fwd,13.103225,0.1000
308867828000,2,ramp_fwd,13.106400,0.1000
308867859000,2,ramp_fwd,13.109674,0.1000
308867890000,2,ramp_fwd,13.112849,0.1000
308867921000,2,ramp_fwd,13.116024,0.1000
308867953000,2,ramp_fwd,13.119199,0.1000
308867984000,2,ramp_fwd,13.122374,0.1000
308868015000,2,ramp_fwd,13.125648,0.1000
308868046000,2,ramp_fwd,13.128823,0.1000
308868078000,2,ramp_fwd,13.131998,0.1000
308868109000,2,ramp_fwd,13.135173,0.1000
308868140000,2,ramp_fwd,13.138448,0.1000
308868171000,2,ramp_fwd,13.141523,0.1000
308868203000,2,ramp_fwd,13.144798,0.1000
308868234000,2,ramp_fwd,13.147973,0.1000
308868265000,2,ramp_fwd,13.151148,0.1000
308868296000,2,ramp_fwd,13.154422,0.1000
308868328000,2,ramp_fwd,13.157597,0.1000
308868359000,2,ramp_fwd,13.160772,0.1000
308868390000,2,ramp_fwd,13.163947,0.1000
308868421000,2,ramp_fwd,13.167221,0.1000
308868453000,2,ramp_fwd,13.170396,0.1000
308868484000,2,ramp_fwd,13.173571,0.1000
308868515000,2,ramp_fwd,13.173571,0.1000
308868546000,2,ramp_fwd,13.176746,0.1000
308868578000,2,ramp_fwd,13.179921,0.1000
308868609000,2,ramp_fwd,13.183096,0.1000
308868640000,2,ramp_fwd,13.186370,0.1000
308868671000,2,ramp_fwd,13.189545,0.1000
308868703000,2,ramp_fwd,13.192720,0.1000
308868734000,2,ramp_fwd,13.195995,0.1000
308868765000,2,ramp_fwd,13.199170,0.1000
308868796000,2,ramp_fwd,13.202345,0.1000
308868828000,2,ramp_fwd,13.205520,0.1000
308868859000,2,ramp_fwd,13.208695,0.1000
308868890000,2,ramp_fwd,13.211969,0.1000
308868921000,2,ramp_fwd,13.215144,0.1000
308868953000,2,ramp_fwd,13.218319,0.1000
308868984000,2,ramp_fwd,13.221494,0.1000
308869015000,2,ramp_fwd,13.224669,0.1000
308869046000,2,ramp_fwd,13.227943,0.1000
308869078000,2,ramp_fwd,13.231118,0.1000
308869109000,2,ramp_fwd,13.234293,0.1000
308869140000,2,ramp_fwd,13.237468,0.1000
308869171000,2,ramp_fwd,13.240643,0.1000
308869203000,2,ramp_fwd,13.243917,0.1000
308869234000,2,ramp_fwd,13.247092,0.1000
308869265000,2,ramp_fwd,13.250267,0.1000
308869296000,2,ramp_fwd,13.253442,0.1000
308869328000,2,ramp_fwd,13.256716,0.1000
308869359000,2,ramp_fwd,13.259891,0.1000
308869390000,2,ramp_fwd,13.263066,0.1000
308869421000,2,ramp_fwd,13.266241,0.1000
308869453000,2,ramp_fwd,13.266241,0.1000
308869484000,2,ramp_fwd,13.269516,0.1000
308869515000,2,ramp_fwd,13.274278,0.1000
308869546000,2,ramp_fwd,13.277453,0.1000
308869578000,2,ramp_fwd,13.280628,0.1000
308869609000,2,ramp_fwd,13.283803,0.1000
308869640000,2,ramp_fwd,13.287077,0.1000
308869671000,2,ramp_fwd,13.290252,0.1000
308869703000,2,ramp_fwd,13.293427,0.1000
308869734000,2,ramp_fwd,13.296602,0.1000
308869765000,2,ramp_fwd,13.299777,0.1000
308869796000,2,ramp_fwd,13.303052,0.1000
308869828000,2,ramp_fwd,13.306227,0.1000
308869859000,2,ramp_fwd,13.309402,0.1000
308869890000,2,ramp_fwd,13.312577,0.1000
308869921000,2,ramp_fwd,13.315752,0.1000
308869953000,2,ramp_fwd,13.319026,0.1000
308869984000,2,ramp_fwd,13.322201,0.1000
308870015000,2,ramp_fwd,13.325376,0.1000
308870046000,2,ramp_fwd,13.328551,0.1000
308870078000,2,ramp_fwd,13.331825,0.1000
308870109000,2,ramp_fwd,13.335000,0.1000
308870140000,2,ramp_fwd,13.338175,0.1000
308870171000,2,ramp_fwd,13.341350,0.1000
308870203000,2,ramp_fwd,13.344525,0.1000
308870234000,2,ramp_fwd,13.347799,0.1000
308870265000,2,ramp_fwd,13.350974,0.1000
308870296000,2,ramp_fwd,13.354149,0.1000
308870328000,2,ramp_fwd,13.357324,0.1000
308870359000,2,ramp_fwd,13.360598,0.1000
308870390000,2,ramp_fwd,13.363773,0.1000
308870421000,2,ramp_fwd,13.366948,0.1000
308870453000,2,ramp_fwd,13.370123,0.1000
308870484000,2,ramp_fwd,13.373298,0.1000
308870515000,2,ramp_fwd,13.376573,0.1000
308870546000,2,ramp_fwd,13.379748,0.1000
308870578000,2,ramp_fwd,13.379748,0.1000
308870609000,2,ramp_fwd,13.382923,0.1000
308870640000,2,ramp_fwd,13.386098,0.1000
308870671000,2,ramp_fwd,13.389273,0.1000
308870703000,2,ramp_fwd,13.392547,0.1000
308870734000,2,ramp_fwd,13.395722,0.1000
308870765000,2,ramp_fwd,13.398897,0.1000
308870796000,2,ramp_fwd,13.402072,0.1000
308870828000,2,ramp_fwd,13.405346,0.1000
308870859000,2,ramp_fwd,13.408521,0.1000
308870890000,2,ramp_fwd,13.411696,0.1000
308870921000,2,ramp_fwd,13.414871,0.1000
308870953000,2,ramp_fwd,13.418145,0.1000
308870984000,2,ramp_fwd,13.421221,0.1000
308871015000,2,ramp_fwd,13.424495,0.1000
308871046000,2,ramp_fwd,13.427670,0.1000
308871078000,2,ramp_fwd,13.430845,0.1000
308871109000,2,ramp_fwd,13.434020,0.1000
308871140000,2,ramp_fwd,13.437295,0.1000
308871171000,2,ramp_fwd,13.440470,0.1000
308871203000,2,ramp_fwd,13.443645,0.1000
308871234000,2,ramp_fwd,13.446820,0.1000
308871265000,2,ramp_fwd,13.450094,0.1000
308871296000,2,ramp_fwd,13.453269,0.1000
308871328000,2,ramp_fwd,13.456444,0.1000
308871359000,2,ramp_fwd,13.459619,0.1000
308871390000,2,ramp_fwd,13.462794,0.1000
308871421000,2,ramp_fwd,13.466068,0.1000
308871453000,2,ramp_fwd,13.469243,0.1000
