host_timestamp_s,monotonic_s,firmware_timestamp_us,voltage_V,raw_code
1777060866.751854,822358.765000,5953000,0.17033300,73157591
1777060866.752859,822358.765000,5956000,0.17033300,73157591
1777060866.754859,822358.765000,5959000,0.17033300,73157591
1777060866.757858,822358.765000,5962000,0.17033300,73157591
1777060866.761367,822358.765000,5965000,0.17033300,73157591
1777060866.763875,822358.765000,5968000,0.17033300,73157591
1777060866.766874,822358.781000,5971000,0.17033300,73157591
1777060866.770384,822358.781000,5974000,0.17033300,73157591
1777060866.773892,822358.781000,5977000,0.17033300,73157591
1777060866.776481,822358.781000,5980000,0.17033300,73157591
1777060866.779476,822358.781000,5983000,0.17033300,73157591
1777060866.782557,822358.796000,5986000,0.17033300,73157591
1777060866.785518,822358.796000,5989000,0.17033300,73157591
1777060866.788522,822358.796000,5992000,0.17033300,73157591
1777060866.791524,822358.796000,5995000,0.17033300,73157591
1777060866.794523,822358.796000,5998000,0.17033300,73157591
1777060866.798032,822358.812000,6001000,0.17033300,73157591
1777060866.800628,822358.812000,6004000,0.17033300,73157591
1777060866.803630,822358.812000,6007000,0.17033300,73157591
1777060866.806629,822358.812000,6010000,0.17033300,73157591
1777060866.809628,822358.812000,6013000,0.17033300,73157591
1777060866.812626,822358.828000,6016000,0.17033300,73157591
1777060866.815627,822358.828000,6019000,0.17033300,73157591
1777060866.818627,822358.828000,6022000,0.17033300,73157591
1777060866.821632,822358.828000,6025000,0.17033300,73157591
1777060866.824633,822358.828000,6028000,0.17033300,73157591
1777060866.827630,822358.843000,6031000,0.17033300,73157591
1777060866.831628,822358.843000,6034000,0.17033300,73157591
1777060866.834628,822358.843000,6037000,0.17033300,73157591
1777060866.837633,822358.843000,6040000,0.17033300,73157591
1777060866.840627,822358.843000,6043000,0.17033300,73157591
1777060866.842834,822358.843000,6046000,0.17033300,73157591
1777060866.845834,822358.859000,6049000,0.17033300,73157591
1777060866.849837,822358.859000,6052000,0.17033300,73157591
1777060866.852837,822358.859000,6055000,0.17033300,73157591
1777060866.855837,822358.859000,6058000,0.17033300,73157591
1777060866.858838,822358.875000,6061000,0.17033300,73157591
1777060866.861837,822358.875000,6064000,0.17033300,73157591
1777060866.864938,822358.875000,6067000,0.17033300,73157591
1777060866.867941,822358.875000,6070000,0.17033300,73157591
1777060866.870938,822358.875000,6073000,0.17033300,73157591
1777060866.873938,822358.875000,6076000,0.17033300,73157591
1777060866.875939,822358.890000,6079000,0.17033300,73157591
1777060866.879446,822358.890000,6082000,0.17033300,73157591
