host_timestamp_s,monotonic_s,firmware_timestamp_us,voltage_V,raw_code
1777060421.160995,821913.171000,7582000,0.17033300,73157591
1777060421.164077,821913.171000,7585000,0.17033300,73157591
1777060421.167500,821913.171000,7588000,0.17033300,73157591
1777060421.170500,821913.171000,7591000,0.17033300,73157591
1777060421.173500,821913.187000,7594000,0.17033300,73157591
1777060421.176500,821913.187000,7597000,0.17033300,73157591
1777060421.179506,821913.187000,7600000,0.17033300,73157591
1777060421.182505,821913.187000,7603000,0.17033300,73157591
1777060421.185505,821913.187000,7606000,0.17033300,73157591
1777060421.188505,821913.203000,7609000,0.17033300,73157591
1777060421.191505,821913.203000,7612000,0.17033300,73157591
1777060421.194009,821913.203000,7615000,0.17033300,73157591
1777060421.197017,821913.203000,7618000,0.17033300,73157591
1777060421.200734,821913.203000,7621000,0.17033300,73157591
1777060421.203734,821913.218000,7624000,0.17033300,73157591
1777060421.206731,821913.218000,7627000,0.17033300,73157591
1777060421.209732,821913.218000,7630000,0.17033300,73157591
1777060421.212731,821913.218000,7633000,0.17033300,73157591
1777060421.215732,821913.218000,7636000,0.17033300,73157591
1777060421.218736,821913.234000,7639000,0.17033300,73157591
1777060421.221733,821913.234000,7642000,0.17033300,73157591
1777060421.224732,821913.234000,7645000,0.17033300,73157591
1777060421.227731,821913.234000,7648000,0.17033300,73157591
1777060421.230732,821913.234000,7651000,0.17033300,73157591
1777060421.233732,821913.250000,7654000,0.17033300,73157591
1777060421.236732,821913.250000,7657000,0.17033300,73157591
1777060421.240237,821913.250000,7660000,0.17033300,73157591
1777060421.243244,821913.250000,7663000,0.17033300,73157591
1777060421.246244,821913.250000,7666000,0.17033300,73157591
1777060421.249244,821913.250000,7669000,0.17033300,73157591
1777060421.252243,821913.265000,7672000,0.17033300,73157591
1777060421.254243,821913.265000,7675000,0.17033300,73157591
1777060421.257755,821913.265000,7678000,0.17033300,73157591
1777060421.261754,821913.265000,7681000,0.17033300,73157591
1777060421.264755,821913.265000,7684000,0.17033300,73157591
1777060421.267755,821913.281000,7687000,0.17033300,73157591
1777060421.270756,821913.281000,7690000,0.17033300,73157591
1777060421.273760,821913.281000,7693000,0.17033300,73157591
1777060421.276760,821913.281000,7696000,0.17033300,73157591
1777060421.279760,821913.281000,7699000,0.17033300,73157591
1777060421.282763,821913.296000,7702000,0.17033300,73157591
1777060421.286075,821913.296000,7705000,0.17033300,73157591
1777060421.288386,821913.296000,7708000,0.17033300,73157591
1777060421.291386,821913.296000,7711000,0.17033300,73157591
1777060421.294902,821913.296000,7714000,0.17033300,73157591
1777060421.297896,821913.312000,7717000,0.17033300,73157591
1777060421.300895,821913.312000,7720000,0.17033300,73157591
1777060421.303897,821913.312000,7723000,0.17033300,73157591
1777060421.306895,821913.312000,7726000,0.17033300,73157591
1777060421.309896,821913.312000,7729000,0.17033300,73157591
1777060421.313450,821913.328000,7732000,0.17033300,73157591
1777060421.315704,821913.328000,7735000,0.17033300,73157591
1777060421.318705,821913.328000,7738000,0.17033300,73157591
1777060421.321704,821913.328000,7741000,0.17033300,73157591
1777060421.324706,821913.328000,7744000,0.17033300,73157591
1777060421.328704,821913.343000,7747000,0.17033300,73157591
1777060421.331698,821913.343000,7750000,0.17033300,73157591
1777060421.334355,821913.343000,7753000,0.17033300,73157591
1777060421.337351,821913.343000,7756000,0.17033300,73157591
1777060421.339965,821913.343000,7759000,0.17033300,73157591
1777060421.342969,821913.343000,7762000,0.17033300,73157591
1777060421.345969,821913.359000,7765000,0.17033300,73157591
1777060421.349476,821913.359000,7768000,0.17033300,73157591
1777060421.352336,821913.359000,7771000,0.17033300,73157591
1777060421.355381,821913.359000,7774000,0.17033300,73157591
1777060421.358336,821913.359000,7777000,0.17033300,73157591
1777060421.361850,821913.375000,7780000,0.17033300,73157591
1777060421.364850,821913.375000,7783000,0.17033300,73157591
1777060421.367883,821913.375000,7786000,0.17033300,73157591
1777060421.370883,821913.375000,7789000,0.17033300,73157591
1777060421.373869,821913.375000,7792000,0.17033300,73157591
1777060421.376873,821913.390000,7795000,0.17033300,73157591
1777060421.379879,821913.390000,7798000,0.17033300,73157591
1777060421.382878,821913.390000,7801000,0.17033300,73157591
1777060421.385878,821913.390000,7804000,0.17033300,73157591
1777060421.388879,821913.390000,7807000,0.17033300,73157591
1777060421.391877,821913.406000,7810000,0.17033300,73157591
1777060421.395117,821913.406000,7813000,0.17033300,73157591
1777060421.398116,821913.406000,7816000,0.17033300,73157591
1777060421.401116,821913.406000,7819000,0.17033300,73157591
1777060421.404118,821913.406000,7822000,0.17033300,73157591
1777060421.407115,821913.421000,7825000,0.17033300,73157591
1777060421.410117,821913.421000,7828000,0.17033300,73157591
1777060421.413117,821913.421000,7831000,0.17033300,73157591
1777060421.416116,821913.421000,7834000,0.17033300,73157591
1777060421.419116,821913.421000,7837000,0.17033300,73157591
1777060421.422116,821913.437000,7840000,0.17033300,73157591
1777060421.425116,821913.437000,7843000,0.17033300,73157591
1777060421.428116,821913.437000,7846000,0.17033300,73157591
1777060421.431118,821913.437000,7849000,0.17033300,73157591
1777060421.435116,821913.437000,7852000,0.17033300,73157591
1777060421.438115,821913.453000,7855000,0.17033300,73157591
1777060421.441115,821913.453000,7858000,0.17033300,73157591
1777060421.444116,821913.453000,7861000,0.17033300,73157591
1777060421.447114,821913.453000,7864000,0.17033300,73157591
1777060421.450118,821913.453000,7867000,0.17033300,73157591
1777060421.453117,821913.468000,7870000,0.17033300,73157591
1777060421.456116,821913.468000,7873000,0.17033300,73157591
1777060421.458116,821913.468000,7876000,0.17033300,73157591
1777060421.461625,821913.468000,7879000,0.17033300,73157591
1777060421.464624,821913.468000,7882000,0.17033300,73157591
1777060421.467625,821913.468000,7885000,0.17033300,73157591
1777060421.471624,821913.484000,7888000,0.17033300,73157591
1777060421.473625,821913.484000,7891000,0.17033300,73157591
1777060421.477135,821913.484000,7894000,0.17033300,73157591
1777060421.480141,821913.484000,7897000,0.17033300,73157591
1777060421.483138,821913.484000,7900000,0.17033300,73157591
1777060421.486140,821913.500000,7903000,0.17033300,73157591
1777060421.489137,821913.500000,7906000,0.17033300,73157591
1777060421.492138,821913.500000,7909000,0.17033300,73157591
1777060421.495649,821913.500000,7912000,0.17033300,73157591
1777060421.498650,821913.500000,7915000,0.17033300,73157591
1777060421.501650,821913.515000,7918000,0.17033300,73157591
1777060421.504649,821913.515000,7921000,0.17033300,73157591
1777060421.507653,821913.515000,7924000,0.17033300,73157591
1777060421.510652,821913.515000,7927000,0.17033300,73157591
1777060421.513651,821913.515000,7930000,0.17033300,73157591
1777060421.516655,821913.531000,7933000,0.17033300,73157591
1777060421.519655,821913.531000,7936000,0.17033300,73157591
1777060421.522654,821913.531000,7939000,0.17033300,73157591
1777060421.525655,821913.531000,7942000,0.17033300,73157591
1777060421.528656,821913.531000,7945000,0.17033300,73157591
1777060421.532165,821913.546000,7948000,0.17033300,73157591
1777060421.535169,821913.546000,7951000,0.17033300,73157591
1777060421.538164,821913.546000,7954000,0.17033300,73157591
1777060421.541165,821913.546000,7957000,0.17033300,73157591
1777060421.543761,821913.546000,7960000,0.17033300,73157591
1777060421.546771,821913.562000,7963000,0.17033300,73157591
1777060421.549771,821913.562000,7966000,0.17033300,73157591
1777060421.552771,821913.562000,7969000,0.17033300,73157591
1777060421.556771,821913.562000,7972000,0.17033300,73157591
1777060421.559772,821913.562000,7975000,0.17033300,73157591
1777060421.562282,821913.578000,7978000,0.17033300,73157591
1777060421.565280,821913.578000,7981000,0.17033300,73157591
1777060421.568281,821913.578000,7984000,0.17033300,73157591
1777060421.571334,821913.578000,7987000,0.17033300,73157591
1777060421.574335,821913.578000,7990000,0.17033300,73157591
1777060421.577336,821913.578000,7993000,0.17033300,73157591
1777060421.580335,821913.593000,7996000,0.17033300,73157591
1777060421.583338,821913.593000,7999000,0.17033300,73157591
1777060421.586847,821913.593000,8002000,0.17033300,73157591
1777060421.589846,821913.593000,8005000,0.17033300,73157591
1777060421.592848,821913.593000,8008000,0.17033300,73157591
1777060421.595357,821913.609000,8011000,0.17033300,73157591
1777060421.599357,821913.609000,8014000,0.17033300,73157591
1777060421.602357,821913.609000,8017000,0.17033300,73157591
1777060421.605357,821913.609000,8020000,0.17033300,73157591
1777060421.608358,821913.609000,8023000,0.17033300,73157591
1777060421.611358,821913.625000,8026000,0.17033300,73157591
1777060421.614357,821913.625000,8029000,0.17033300,73157591
