host_timestamp_s,monotonic_s,primary,secondary,status
1777060346.906670,821838.921000,1.72388000e-06,4.54987000,0
1777060346.931176,821838.937000,1.72351000e-06,4.54712000,0
1777060346.939691,821838.953000,1.72347000e-06,4.54561000,0
1777060346.950776,821838.953000,1.72320000e-06,4.54550000,0
1777060346.965676,821838.968000,1.72279000e-06,4.54784000,0
1777060346.981185,821838.984000,1.72279000e-06,4.54941000,0
1777060346.996185,821839.000000,1.72310000e-06,4.55077000,0
1777060347.011191,821839.015000,1.72345000e-06,4.55225000,0
1777060347.026697,821839.031000,1.72345000e-06,4.55225000,0
1777060347.027697,821839.031000,1.72364000e-06,4.54889000,0
1777060347.042311,821839.046000,1.72364000e-06,4.54889000,0
1777060347.043311,821839.046000,1.72375000e-06,4.54734000,0
1777060347.058330,821839.062000,1.72375000e-06,4.54734000,0
1777060347.059334,821839.062000,1.72345000e-06,4.54467000,0
1777060347.074448,821839.078000,1.72345000e-06,4.54467000,0
1777060347.076448,821839.078000,1.72299000e-06,4.54425000,0
1777060347.090957,821839.093000,1.72299000e-06,4.54425000,0
1777060347.091957,821839.093000,1.72272000e-06,4.54608000,0
1777060347.106956,821839.109000,1.72272000e-06,4.54608000,0
1777060347.110956,821839.125000,1.72269000e-06,4.54890000,0
1777060347.122468,821839.125000,1.72269000e-06,4.54890000,0
1777060347.130470,821839.140000,1.72304000e-06,4.54990000,0
1777060347.140040,821839.156000,1.72318000e-06,4.54935000,0
1777060347.153053,821839.156000,1.72368000e-06,4.54997000,0
1777060347.168565,821839.171000,1.72368000e-06,4.54997000,0
1777060347.170087,821839.171000,1.72383000e-06,4.54760000,0
1777060347.184652,821839.187000,1.72383000e-06,4.54760000,0
1777060347.190652,821839.203000,1.72363000e-06,4.54358000,0
1777060347.200229,821839.203000,1.72363000e-06,4.54358000,0
1777060347.210229,821839.218000,1.72328000e-06,4.54401000,0
1777060347.219806,821839.234000,1.72284000e-06,4.54447000,0
1777060347.231321,821839.234000,1.72267000e-06,4.54620000,0
