host_timestamp_s,monotonic_s,primary,secondary,status
1777060160.222139,821652.234000,1.51435000e-06,0.89346800,0
1777060160.236139,821652.250000,1.51430000e-06,0.89454800,0
1777060160.251521,821652.265000,1.51435000e-06,0.89472300,0
1777060160.266728,821652.281000,1.51432000e-06,0.89439900,0
1777060160.281978,821652.296000,1.51449000e-06,0.89347400,0
1777060160.297266,821652.312000,1.51449000e-06,0.89347400,0
1777060160.297266,821652.312000,1.51452000e-06,0.89393000,0
1777060160.313246,821652.328000,1.51435000e-06,0.89583600,0
1777060160.328418,821652.343000,1.51435000e-06,0.89583600,0
1777060160.328679,821652.343000,1.51442000e-06,0.89334100,0
1777060160.343684,821652.359000,1.51466000e-06,0.89272000,0
1777060160.359597,821652.375000,1.51466000e-06,0.89272000,0
1777060160.359854,821652.375000,1.51429000e-06,0.89448100,0
1777060160.375700,821652.390000,1.51429000e-06,0.89448100,0
1777060160.375700,821652.390000,1.51424000e-06,0.89333400,0
1777060160.391432,821652.406000,1.51467000e-06,0.89509100,0
1777060160.406916,821652.421000,1.51439000e-06,0.89428500,0
1777060160.421429,821652.437000,1.51439000e-06,0.89428500,0
1777060160.422430,821652.437000,1.51446000e-06,0.89497400,0
1777060160.438050,821652.453000,1.51425000e-06,0.89484900,0
1777060160.453268,821652.468000,1.51425000e-06,0.89484900,0
1777060160.453268,821652.468000,1.51413000e-06,0.89486900,0
1777060160.469290,821652.484000,1.51421000e-06,0.89354600,0
1777060160.484017,821652.500000,1.51423000e-06,0.89441300,0
1777060160.499022,821652.500000,1.51423000e-06,0.89441300,0
1777060160.500021,821652.515000,1.51411000e-06,0.89509600,0
1777060160.515531,821652.531000,1.51420000e-06,0.89418200,0
1777060160.530530,821652.546000,1.51423000e-06,0.89410600,0
1777060160.545221,821652.546000,1.51425000e-06,0.89422700,0
1777060160.561226,821652.562000,1.51428000e-06,0.89328700,0
1777060160.576243,821652.578000,1.51414000e-06,0.89397900,0
1777060160.590838,821652.593000,1.51414000e-06,0.89397900,0
1777060160.591838,821652.593000,1.51421000e-06,0.89416100,0
1777060160.606844,821652.609000,1.51421000e-06,0.89416100,0
1777060160.607843,821652.609000,1.51409000e-06,0.89423400,0
1777060160.622866,821652.625000,1.51415000e-06,0.89457600,0
1777060160.637868,821652.640000,1.51420000e-06,0.89454500,0
1777060160.653049,821652.656000,1.51441000e-06,0.89373800,0
1777060160.669059,821652.671000,1.51426000e-06,0.89325200,0
1777060160.684113,821652.687000,1.51418000e-06,0.89468700,0
1777060160.699240,821652.703000,1.51410000e-06,0.89345600,0
1777060160.713745,821652.718000,1.51422000e-06,0.89561200,0
1777060160.729750,821652.734000,1.51406000e-06,0.89417800,0
1777060160.744750,821652.750000,1.51436000e-06,0.89331200,0
1777060160.759145,821652.765000,1.51411000e-06,0.89369500,0
1777060160.774612,821652.781000,1.51407000e-06,0.89358900,0
1777060160.790297,821652.796000,1.51423000e-06,0.89340800,0
1777060160.805416,821652.812000,1.51408000e-06,0.89362100,0
1777060160.819927,821652.828000,1.51418000e-06,0.89280000,0
1777060160.835863,821652.843000,1.51406000e-06,0.89418800,0
1777060160.851025,821652.859000,1.51400000e-06,0.89267200,0
1777060160.866025,821652.875000,1.51406000e-06,0.89378800,0
1777060160.881326,821652.890000,1.51406000e-06,0.89378800,0
1777060160.882431,821652.890000,1.51421000e-06,0.89404300,0
1777060160.896519,821652.906000,1.51419000e-06,0.89344600,0
1777060160.912512,821652.921000,1.51411000e-06,0.89217000,0
1777060160.926816,821652.937000,1.51411000e-06,0.89217000,0
1777060160.927815,821652.937000,1.51436000e-06,0.89282300,0
1777060160.943038,821652.953000,1.51436000e-06,0.89282300,0
1777060160.944037,821652.953000,1.51424000e-06,0.89322700,0
1777060160.959042,821652.968000,1.51423000e-06,0.89134400,0
1777060160.974233,821652.984000,1.51413000e-06,0.89386800,0
1777060160.989635,821653.000000,1.51413000e-06,0.89386800,0
1777060160.990635,821653.000000,1.51404000e-06,0.89427000,0
1777060161.005641,821653.015000,1.51412000e-06,0.89446300,0
1777060161.020547,821653.031000,1.51435000e-06,0.89277400,0
1777060161.035548,821653.046000,1.51419000e-06,0.89335100,0
1777060161.051546,821653.062000,1.51431000e-06,0.89349100,0
1777060161.066550,821653.078000,1.51414000e-06,0.89268100,0
1777060161.081630,821653.093000,1.51422000e-06,0.89228900,0
1777060161.096635,821653.109000,1.51438000e-06,0.89312700,0
1777060161.111639,821653.125000,1.51432000e-06,0.89259000,0
1777060161.126674,821653.140000,1.51425000e-06,0.89305500,0
1777060161.142337,821653.156000,1.51456000e-06,0.89373600,0
1777060161.157952,821653.171000,1.51436000e-06,0.89283600,0
1777060161.172467,821653.187000,1.51440000e-06,0.89326700,0
1777060161.187638,821653.203000,1.51445000e-06,0.89337700,0
1777060161.202641,821653.218000,1.51444000e-06,0.89251000,0
1777060161.218719,821653.234000,1.51434000e-06,0.89197000,0
1777060161.233438,821653.234000,1.51436000e-06,0.89298900,0
1777060161.248152,821653.250000,1.51440000e-06,0.89290000,0
1777060161.264153,821653.265000,1.51436000e-06,0.89270800,0
1777060161.278653,821653.281000,1.51441000e-06,0.89319800,0
1777060161.294447,821653.296000,1.51441000e-06,0.89319800,0
1777060161.295478,821653.296000,1.51450000e-06,0.89278700,0
1777060161.310574,821653.312000,1.51452000e-06,0.89284600,0
1777060161.325638,821653.328000,1.51444000e-06,0.89131800,0
1777060161.340641,821653.343000,1.51450000e-06,0.89402500,0
1777060161.355773,821653.359000,1.51445000e-06,0.89337900,0
1777060161.370778,821653.375000,1.51453000e-06,0.89301900,0
1777060161.385973,821653.390000,1.51441000e-06,0.89299400,0
1777060161.400983,821653.406000,1.51427000e-06,0.89336500,0
1777060161.416502,821653.421000,1.51438000e-06,0.89442800,0
1777060161.431779,821653.437000,1.51454000e-06,0.89410300,0
1777060161.446721,821653.453000,1.51454000e-06,0.89410300,0
1777060161.447719,821653.453000,1.51447000e-06,0.89382700,0
1777060161.463030,821653.468000,1.51474000e-06,0.89452100,0
1777060161.477912,821653.484000,1.51474000e-06,0.89452100,0
1777060161.478913,821653.484000,1.51425000e-06,0.89443100,0
1777060161.494404,821653.500000,1.51425000e-06,0.89443100,0
1777060161.495535,821653.500000,1.51458000e-06,0.89305100,0
1777060161.509771,821653.515000,1.51458000e-06,0.89305100,0
1777060161.510772,821653.515000,1.51422000e-06,0.89445600,0
1777060161.526286,821653.531000,1.51443000e-06,0.89492300,0
1777060161.541651,821653.546000,1.51448000e-06,0.89360100,0
1777060161.556357,821653.562000,1.51448000e-06,0.89360100,0
1777060161.557357,821653.562000,1.51443000e-06,0.89412400,0
1777060161.572792,821653.578000,1.51429000e-06,0.89430800,0
1777060161.587962,821653.593000,1.51426000e-06,0.89406200,0
1777060161.602967,821653.609000,1.51437000e-06,0.89364400,0
1777060161.618008,821653.625000,1.51424000e-06,0.89402700,0
1777060161.633004,821653.640000,1.51428000e-06,0.89350500,0
1777060161.648015,821653.656000,1.51428000e-06,0.89325500,0
1777060161.663595,821653.671000,1.51423000e-06,0.89626600,0
1777060161.678108,821653.687000,1.51438000e-06,0.89446900,0
1777060161.693716,821653.703000,1.51433000e-06,0.89223800,0
1777060161.708722,821653.718000,1.51432000e-06,0.89428100,0
1777060161.724238,821653.734000,1.51423000e-06,0.89455200,0
1777060161.739236,821653.750000,1.51428000e-06,0.89379200,0
1777060161.754236,821653.765000,1.51413000e-06,0.89562400,0
1777060161.769248,821653.781000,1.51424000e-06,0.89404900,0
1777060161.784785,821653.796000,1.51429000e-06,0.89341400,0
1777060161.799396,821653.812000,1.51428000e-06,0.89424100,0
1777060161.814912,821653.828000,1.51429000e-06,0.89328400,0
1777060161.829920,821653.843000,1.51431000e-06,0.89485000,0
1777060161.845606,821653.859000,1.51413000e-06,0.89513500,0
1777060161.860785,821653.875000,1.51413000e-06,0.89513500,0
1777060161.860901,821653.875000,1.51408000e-06,0.89462800,0
1777060161.876905,821653.890000,1.51433000e-06,0.89288400,0
1777060161.891163,821653.906000,1.51433000e-06,0.89288400,0
1777060161.892667,821653.906000,1.51412000e-06,0.89361300,0
1777060161.907297,821653.921000,1.51404000e-06,0.89274900,0
1777060161.923316,821653.937000,1.51398000e-06,0.89468100,0
