level_mA,heat_ms,cycle,bootstrap,i_mA,dx_um,x_base_um,baseline_V,peak_V,rise_V,clipped
750,400,1,1,755.24,1070.94,-4478.85,1.89813,2.67079,0.77266,0
750,400,2,0,756.84,1232.38,-4369.34,1.99206,2.81575,0.82369,0
750,400,3,0,757.04,1146.98,-4395.48,1.96713,2.74703,0.77991,0
750,400,4,0,752.26,1083.37,-4387.26,1.97500,2.72824,0.75324,0
