host_timestamp_s,monotonic_s,primary,secondary,status
1782847571.856788,14237.000000,2.02065000e-09,0.01892950,0
1782847571.872760,14237.015000,-7.28368000e-10,-0.04974480,0
1782847571.888218,14237.031000,-2.25019000e-09,-0.02291260,0
1782847571.903675,14237.046000,-5.01562000e-09,0.02806650,0
1782847571.919587,14237.062000,-6.80460000e-09,0.01210650,0
1782847571.938680,14237.078000,-2.15246000e-08,-0.05113400,0
1782847571.950404,14237.093000,-3.52045000e-09,-0.02781880,0
1782847571.966346,14237.109000,8.40159000e-10,0.06865080,0
1782847571.981254,14237.125000,5.14359000e-10,0.01974600,0
1782847572.001920,14237.140000,-4.16295000e-09,0.01974130,0
1782847572.012377,14237.156000,-2.03151000e-09,0.00231605,0
1782847572.028305,14237.171000,8.75063000e-09,0.00045816,0
1782847572.043858,14237.187000,-6.78091000e-09,0.02319590,0
1782847572.061750,14237.203000,-2.18729000e-10,-0.03092640,0
1782847572.074793,14237.218000,2.01878000e-09,-0.02481640,0
1782847572.090747,14237.234000,-3.84808000e-11,0.00918859,0
1782847572.106406,14237.250000,-8.33259000e-09,0.02369430,0
1782847572.123842,14237.265000,2.07594000e-09,0.01411360,0
1782847572.136948,14237.281000,-1.13629000e-09,-0.03189290,0
1782847572.152614,14237.296000,-4.69437000e-09,-0.06147880,0
1782847572.168834,14237.312000,-8.00423000e-10,0.01742450,0
1782847572.197428,14237.343000,2.89091000e-09,-0.14110000,0
1782847572.199428,14237.343000,-1.23114000e-08,0.01027660,0
1782847572.214729,14237.359000,2.15318000e-08,-0.01981940,0
1782847572.230386,14237.375000,3.93260000e-09,-0.00247971,0
1782847572.247102,14237.390000,2.68533000e-09,0.02700330,0
1782847572.261023,14237.406000,9.88789000e-10,0.02015430,0
1782847572.276415,14237.421000,2.53616000e-09,-0.02569810,0
1782847572.291999,14237.437000,-6.06838000e-09,-0.12298700,0
1782847572.310033,14237.453000,2.74843000e-09,-0.03195330,0
1782847572.322812,14237.468000,2.97357000e-09,0.04415980,0
1782847572.337967,14237.484000,-8.52630000e-10,-0.01485030,0
1782847572.354053,14237.500000,9.63860000e-09,0.05747390,0
1782847572.370177,14237.515000,-8.99389000e-09,0.01855120,0
1782847572.384535,14237.531000,1.96768000e-09,-0.02660140,0
1782847572.400080,14237.546000,1.05177000e-09,0.03875150,0
1782847572.416057,14237.562000,-1.37503000e-09,-0.05535970,0
1782847572.436323,14237.578000,4.01172000e-09,-0.01184500,0
1782847572.446237,14237.593000,-1.21039000e-08,0.02903860,0
1782847572.461914,14237.609000,9.11373000e-09,0.02504580,0
1782847572.477547,14237.625000,1.50442000e-08,0.00979915,0
1782847572.495507,14237.640000,9.93755000e-09,0.02821620,0
1782847572.508493,14237.656000,1.59906000e-09,-0.01289790,0
1782847572.524063,14237.671000,9.51888000e-09,-0.04772310,0
1782847572.539472,14237.687000,3.68538000e-09,0.00499208,0
1782847572.558857,14237.703000,9.08872000e-12,0.00489599,0
1782847572.570363,14237.718000,-1.83463000e-10,-0.01006410,0
1782847572.586144,14237.734000,1.04637000e-09,0.04465100,0
1782847572.606369,14237.750000,-2.35382000e-09,0.06015570,0
1782847572.618191,14237.765000,-5.61865000e-09,0.03985690,0
1782847572.631233,14237.781000,-1.08712000e-09,-0.02922330,0
1782847572.646793,14237.796000,4.01823000e-10,0.00498124,0
1782847572.665274,14237.812000,-2.22556000e-11,-0.01076090,0
1782847572.678151,14237.828000,4.57259000e-10,-0.01953860,0
1782847572.692991,14237.843000,2.51072000e-09,-0.00961902,0
1782847572.708466,14237.859000,1.16206000e-10,-0.09718220,0
1782847572.723685,14237.875000,8.11338000e-11,0.04227410,0
1782847572.756406,14237.906000,1.16014000e-08,-0.02870970,0
1782847572.769330,14237.921000,3.50737000e-08,-0.36131300,0
1782847572.784182,14237.921000,5.97548000e-09,0.09471630,0
1782847572.805090,14237.953000,-6.15509000e-09,0.01349640,0
1782847572.816132,14237.968000,-1.86908000e-09,0.02902420,0
1782847572.829185,14237.968000,-2.73158000e-09,0.00451345,0
1782847572.845078,14237.984000,8.34720000e-09,0.03180530,0
1782847572.862490,14238.000000,2.40606000e-09,-0.00215160,0
1782847572.875226,14238.015000,-2.93347000e-09,-0.00113477,0
1782847572.891575,14238.031000,2.59615000e-09,0.05039800,0
1782847572.906489,14238.046000,5.33034000e-09,-0.02221950,0
1782847572.922604,14238.062000,9.95564000e-10,-0.03777030,0
1782847572.937460,14238.078000,1.18802000e-08,-0.19652700,0
1782847572.952367,14238.093000,6.83038000e-10,0.02221270,0
1782847572.967690,14238.109000,-4.28630000e-09,0.05257610,0
1782847572.984321,14238.125000,-6.20806000e-09,0.04952470,0
1782847572.998362,14238.140000,5.02729000e-09,-0.01784490,0
1782847573.014578,14238.156000,-8.01032000e-10,-0.00937538,0
1782847573.029370,14238.171000,-3.43851000e-09,0.03864360,0
1782847573.048764,14238.187000,1.46947000e-08,0.02395470,0
1782847573.060604,14238.203000,6.84035000e-09,0.05169830,0
1782847573.076242,14238.218000,5.22142000e-09,-0.10530900,0
1782847573.092200,14238.234000,-4.95028000e-09,0.00531927,0
1782847573.107882,14238.250000,-6.48016000e-09,-0.01018370,0
1782847573.123691,14238.265000,2.69902000e-11,-0.08925290,0
1782847573.137811,14238.281000,-6.69396000e-09,-0.03237340,0
1782847573.153716,14238.296000,-7.45718000e-10,-0.01490710,0
1782847573.169788,14238.312000,3.63263000e-10,-0.01699500,0
1782847573.185184,14238.328000,-2.93077000e-09,-0.00782447,0
1782847573.199579,14238.343000,-2.16467000e-09,0.10858900,0
1782847573.215023,14238.359000,7.53554000e-09,0.00279400,0
1782847573.231455,14238.375000,-7.70272000e-09,-0.04851530,0
1782847573.246485,14238.390000,1.26551000e-09,-0.04775960,0
1782847573.261944,14238.406000,1.60125000e-09,-0.06133570,0
1782847573.277713,14238.421000,-6.35745000e-09,0.00548657,0
1782847573.292757,14238.437000,6.07552000e-09,0.01390920,0
1782847573.310684,14238.453000,-3.64913000e-09,0.01123300,0
1782847573.323745,14238.468000,4.75217000e-09,-0.00863898,0
1782847573.338967,14238.484000,-6.98752000e-09,-0.03620640,0
1782847573.356107,14238.500000,2.08112000e-09,0.00414128,0
1782847573.371607,14238.515000,-2.07193000e-09,0.02483520,0
1782847573.384911,14238.531000,-2.33184000e-09,-0.02838700,0
1782847573.400481,14238.546000,2.33061000e-09,-0.00725145,0
1782847573.416263,14238.562000,1.70447000e-09,-0.00062302,0
1782847573.434640,14238.578000,-1.86875000e-09,0.00346136,0
1782847573.446795,14238.593000,4.52345000e-09,0.01591110,0
1782847573.462614,14238.609000,-8.15432000e-10,-0.02911930,0
1782847573.478249,14238.625000,-1.74406000e-09,-0.02065430,0
1782847573.507968,14238.656000,7.34606000e-09,-0.03391490,0
1782847573.522706,14238.671000,-4.57434000e-10,-0.02763400,0
1782847573.541683,14238.687000,-4.86447000e-09,-0.10233400,0
1782847573.556018,14238.703000,7.46701000e-09,-0.01250860,0
1782847573.568698,14238.718000,9.77411000e-09,-0.03197760,0
1782847573.584176,14238.734000,2.64213000e-09,0.01606690,0
1782847573.602287,14238.750000,5.06427000e-09,-0.05032890,0
1782847573.615468,14238.765000,1.36542000e-08,0.05697320,0
1782847573.631543,14238.781000,-6.47494000e-09,0.05895430,0
1782847573.647038,14238.796000,-3.40909000e-08,-0.03130640,0
1782847573.666541,14238.812000,1.62461000e-09,-0.01502560,0
1782847573.677951,14238.828000,8.73043000e-09,-0.00987117,0
1782847573.692495,14238.843000,-6.75826000e-09,-0.00403457,0
1782847573.707787,14238.859000,-1.32481000e-09,0.00216824,0
1782847573.723747,14238.875000,-3.88542000e-09,-0.03857420,0
1782847573.742384,14238.890000,1.74558000e-09,-0.05968150,0
1782847573.754716,14238.906000,-2.56601000e-09,-0.00246697,0
1782847573.770483,14238.921000,-3.42400000e-09,-0.01655710,0
1782847573.785848,14238.937000,3.38763000e-09,-0.00155637,0
1782847573.805862,14238.953000,2.93823000e-09,-0.01913300,0
1782847573.816892,14238.968000,5.01340000e-09,-0.00763705,0
1782847573.832438,14238.984000,-7.24063000e-11,0.00451088,0
1782847573.847777,14239.000000,-2.03579000e-09,-0.02335320,0
1782847573.865237,14239.015000,-6.38403000e-10,-0.00469194,0
1782847573.878223,14239.015000,8.80575000e-10,0.00374819,0
1782847573.894056,14239.046000,-5.47660000e-09,0.00573025,0
1782847573.910162,14239.062000,-1.14658000e-08,0.05906500,0
1782847573.925171,14239.078000,1.51564000e-09,-0.01345340,0
1782847573.943232,14239.093000,4.84553000e-09,-0.01664130,0
1782847573.955672,14239.093000,2.31929000e-09,0.00397386,0
1782847573.971910,14239.109000,-8.72985000e-09,0.02885840,0
1782847573.988081,14239.140000,-1.71719000e-08,0.03401130,0
1782847574.003131,14239.140000,-4.25982000e-09,0.04052940,0
1782847574.017163,14239.156000,6.41129000e-09,0.00193621,0
1782847574.033024,14239.171000,-1.19897000e-09,0.01572170,0
1782847574.071010,14239.218000,4.67022000e-09,0.00078208,0
1782847574.078010,14239.218000,-5.86966000e-09,-0.01418410,0
1782847574.092904,14239.234000,-6.15140000e-09,-0.01548400,0
1782847574.110248,14239.250000,7.17799000e-09,-0.00113445,0
1782847574.126352,14239.265000,-2.16201000e-10,-0.00227835,0
1782847574.138152,14239.281000,-2.66517000e-10,-0.03299250,0
1782847574.153429,14239.296000,6.83882000e-09,0.00226994,0
1782847574.171725,14239.312000,-1.42319000e-10,-0.04346830,0
1782847574.184840,14239.328000,1.74219000e-08,-0.04794910,0
1782847574.199334,14239.343000,6.30939000e-09,0.14025500,0
1782847574.214480,14239.359000,1.74270000e-09,-0.03295030,0
1782847574.232249,14239.375000,5.51932000e-09,-0.02288970,0
1782847574.245346,14239.390000,-2.93856000e-09,0.02105430,0
1782847574.261404,14239.406000,2.44103000e-09,-0.00391434,0
1782847574.277212,14239.421000,-1.46687000e-09,0.02572470,0
1782847574.295761,14239.437000,-2.53729000e-09,-0.00011309,0
1782847574.308046,14239.453000,7.84678000e-09,-0.00178161,0
1782847574.323421,14239.468000,-1.14253000e-08,-0.02211480,0
1782847574.339272,14239.484000,-1.06676000e-09,0.03634940,0
1782847574.357643,14239.500000,2.15284000e-09,-0.00838939,0
1782847574.369471,14239.515000,-1.52503000e-08,0.09804530,0
1782847574.385283,14239.531000,-1.83487000e-08,-0.05052070,0
1782847574.400326,14239.546000,-1.68992000e-09,-0.00360119,0
1782847574.418015,14239.562000,-9.19663000e-11,0.02722660,0
1782847574.431511,14239.578000,-1.21143000e-09,-0.00627036,0
1782847574.447044,14239.593000,-6.61421000e-09,0.00521994,0
1782847574.462505,14239.609000,5.22340000e-10,0.01358550,0
1782847574.478437,14239.625000,-3.67388000e-09,0.02481360,0
1782847574.493175,14239.640000,-2.18203000e-08,-0.38543500,0
1782847574.508870,14239.656000,7.56596000e-09,-0.00687615,0
1782847574.524184,14239.671000,-2.71611000e-09,-0.00842315,0
