level_mA,heat_ms,cycle,bootstrap,i_mA,dx_um,x_base_um,baseline_V,peak_V,rise_V,clipped
150,100,1,1,268.27,271.78,-4378.82,3.03729,3.12449,0.08720,0
150,100,2,0,277.98,275.56,-3100.74,3.45590,3.54510,0.08920,0
150,100,3,0,282.17,756.50,-1013.26,4.13060,4.36780,0.23719,0
150,100,4,0,290.60,-19.70,3326.65,5.00000,5.00000,0.00000,1
150,100,5,0,292.35,72.60,3724.31,5.00000,5.00000,0.00000,1
150,100,6,0,290.08,-16.99,3806.96,5.00000,5.00000,0.00000,1
