host_timestamp_s,monotonic_s,primary,secondary,status
1782482317.176574,206548.765000,-4.82489000e+01,537331000.00000000,0
1782482317.191947,206548.781000,7.38352000e+01,-224393000.00000000,0
1782482317.207902,206548.796000,7.97070000e+01,-134187000.00000000,0
1782482317.223945,206548.812000,-2.23838000e+01,397576000.00000000,0
1782482317.240933,206548.843000,-4.46198000e+01,187960000.00000000,0
1782482317.254187,206548.843000,5.63264000e+01,-18490500.00000000,0
1782482317.269883,206548.859000,-3.56055000e+01,-85353600.00000000,0
1782482317.285777,206548.875000,-3.91448000e+00,-770268000.00000000,0
1782482317.301303,206548.890000,7.59093000e+01,127375000.00000000,0
1782482317.316915,206548.906000,-1.60640000e+00,523524000.00000000,0
1782482317.332670,206548.921000,7.30673000e+01,-68875500.00000000,0
1782482317.348157,206548.937000,-7.99851000e+00,268111000.00000000,0
1782482317.364068,206548.953000,4.57281000e+01,-390350000.00000000,0
1782482317.379672,206548.968000,2.72811000e+01,2582690000.00000000,0
1782482317.395491,206548.984000,1.39744000e+01,-146480000.00000000,0
1782482317.411177,206549.000000,-7.88407000e+01,-55086300.00000000,0
1782482317.426434,206549.015000,4.68642000e+01,-2649670.00000000,0
1782482317.442470,206549.031000,-1.51417000e+01,-143680000.00000000,0
1782482317.458338,206549.046000,-6.04021000e+01,-35440000.00000000,0
1782482317.473745,206549.062000,-1.51755000e+01,-153994000.00000000,0
1782482317.489283,206549.078000,5.18602000e+01,103545000.00000000,0
1782482317.505227,206549.093000,-1.87422000e+00,-187757000.00000000,0
1782482317.520746,206549.109000,-1.48061000e+01,591155000.00000000,0
1782482317.536729,206549.125000,-2.72328000e+01,558580000.00000000,0
1782482317.552137,206549.140000,1.64609000e+01,528510000.00000000,0
1782482317.567455,206549.156000,-3.40183000e+01,-260425000.00000000,0
1782482317.583001,206549.171000,-1.79118000e+01,743583000.00000000,0
1782482317.597804,206549.187000,2.23619000e+01,220326000.00000000,0
1782482317.613407,206549.203000,2.14345000e+01,-53723900.00000000,0
1782482317.628532,206549.218000,-7.81564000e+00,222143000.00000000,0
1782482317.644227,206549.234000,-7.19427000e+00,445219000.00000000,0
1782482317.659668,206549.250000,-2.84549000e+01,-303606000.00000000,0
1782482317.675082,206549.265000,6.83210000e+01,226239000.00000000,0
1782482317.691515,206549.281000,3.54273000e+01,-106707000.00000000,0
1782482317.707319,206549.296000,-7.47300000e+01,-738562000.00000000,0
1782482317.722218,206549.312000,-9.57943000e+00,-184538000.00000000,0
1782482317.739237,206549.328000,5.55429000e+00,493481000.00000000,0
1782482317.753177,206549.343000,-3.27442000e+01,-116539000.00000000,0
1782482317.769134,206549.359000,3.48227000e+01,136232000.00000000,0
1782482317.784547,206549.375000,-1.55933000e+01,483184000.00000000,0
1782482317.805232,206549.406000,-8.29198000e+01,-314801000.00000000,0
1782482317.815562,206549.406000,-4.90314000e+01,309418000.00000000,0
1782482317.830503,206549.421000,1.99075000e+01,222385000.00000000,0
1782482317.846612,206549.437000,2.95408000e+01,264953000.00000000,0
1782482317.866616,206549.468000,-6.07257000e+01,1097130000.00000000,0
1782482317.876909,206549.468000,-3.20961000e+01,472704000.00000000,0
1782482317.892909,206549.484000,2.50357000e+01,241337000.00000000,0
1782482317.908307,206549.500000,-6.89773000e+01,19168000.00000000,0
1782482317.929791,206549.531000,-6.36923000e+01,-1057030000.00000000,0
1782482317.939734,206549.531000,3.50791000e+01,12043900.00000000,0
1782482317.956006,206549.546000,-2.84060000e+01,-178018000.00000000,0
1782482317.972157,206549.562000,-2.67130000e+00,-129789000.00000000,0
