frame_idx,host_timestamp_s,monotonic_s,cycle_idx,mode,rel_path,laser_mm
0,1784150126.086676,60005.218000,0,snap,snapshots/cyc00_60005218.jpg,-4.7838
1,1784150126.092204,60005.218000,0,fast,cycle_00/000000.jpg,-4.7838
2,1784150126.117469,60005.265000,0,fast,cycle_00/000001.jpg,-4.7837
3,1784150126.160241,60005.296000,0,fast,cycle_00/000002.jpg,-4.7839
4,1784150126.186295,60005.328000,0,fast,cycle_00/000003.jpg,-4.7840
5,1784150126.211937,60005.359000,0,fast,cycle_00/000004.jpg,-4.7840
6,1784150126.257126,60005.390000,0,fast,cycle_00/000005.jpg,-4.7841
7,1784150126.285499,60005.421000,0,fast,cycle_00/000006.jpg,-4.7841
8,1784150126.315376,60005.453000,0,fast,cycle_00/000007.jpg,-4.7841
9,1784150126.341326,60005.484000,0,fast,cycle_00/000008.jpg,-4.7841
10,1784150126.384613,60005.531000,0,fast,cycle_00/000009.jpg,-4.7844
11,1784150126.428063,60005.562000,0,fast,cycle_00/000010.jpg,-4.7845
12,1784150126.457880,60005.593000,0,fast,cycle_00/000011.jpg,-4.7846
13,1784150126.483011,60005.625000,0,fast,cycle_00/000012.jpg,-4.7846
14,1784150126.514959,60005.656000,0,fast,cycle_00/000013.jpg,-4.7852
15,1784150126.538555,60005.687000,0,fast,cycle_00/000014.jpg,-4.7854
16,1784150126.582179,60005.718000,0,fast,cycle_00/000015.jpg,-4.7858
17,1784150126.606615,60005.750000,0,fast,cycle_00/000016.jpg,-4.7858
18,1784150126.647628,60005.781000,0,fast,cycle_00/000017.jpg,-4.7867
19,1784150126.673154,60005.812000,0,fast,cycle_00/000018.jpg,-4.7870
20,1784150126.702743,60005.843000,0,fast,cycle_00/000019.jpg,-4.7872
21,1784150126.745719,60005.890000,0,fast,cycle_00/000020.jpg,-4.7875
22,1784150126.786857,60005.921000,0,fast,cycle_00/000021.jpg,-4.7875
23,1784150126.819430,60005.953000,0,fast,cycle_00/000022.jpg,-4.7875
24,1784150126.845805,60005.984000,0,fast,cycle_00/000023.jpg,-4.7876
25,1784150126.874378,60006.015000,0,fast,cycle_00/000024.jpg,-4.7876
26,1784150126.899329,60006.046000,0,fast,cycle_00/000025.jpg,-4.7876
27,1784150126.940298,60006.078000,0,fast,cycle_00/000026.jpg,-4.7876
28,1784150126.968822,60006.109000,0,fast,cycle_00/000027.jpg,-4.7876
29,1784150126.992696,60006.140000,0,fast,cycle_00/000028.jpg,-4.7877
30,1784150127.040420,60006.187000,0,fast,cycle_00/000029.jpg,-4.7877
31,1784150127.157079,60006.296000,1,snap,snapshots/cyc01_60006296.jpg,-4.7877
32,1784150127.163055,60006.296000,1,fast,cycle_01/000000.jpg,-4.7877
33,1784150127.195560,60006.328000,1,fast,cycle_01/000001.jpg,-4.7876
34,1784150127.223539,60006.359000,1,fast,cycle_01/000002.jpg,-4.7876
35,1784150127.253930,60006.390000,1,fast,cycle_01/000003.jpg,-4.7874
36,1784150127.280042,60006.421000,1,fast,cycle_01/000004.jpg,-4.7873
37,1784150127.326542,60006.453000,1,fast,cycle_01/000005.jpg,-4.7856
38,1784150127.337016,60006.484000,1,fast,cycle_01/000006.jpg,-4.7833
39,1784150127.386908,60006.515000,1,fast,cycle_01/000007.jpg,-4.7153
40,1784150127.414277,60006.562000,1,fast,cycle_01/000008.jpg,-4.6978
41,1784150127.459552,60006.593000,1,fast,cycle_01/000009.jpg,-4.6426
42,1784150127.483621,60006.625000,1,fast,cycle_01/000010.jpg,-4.6344
43,1784150127.513022,60006.656000,1,fast,cycle_01/000011.jpg,-4.5559
44,1784150127.555570,60006.703000,1,fast,cycle_01/000012.jpg,-4.5294
45,1784150127.596555,60006.734000,1,fast,cycle_01/000013.jpg,-4.4450
46,1784150127.621870,60006.765000,1,fast,cycle_01/000014.jpg,-4.4439
47,1784150127.654837,60006.796000,1,fast,cycle_01/000015.jpg,-4.4439
48,1784150127.704121,60006.843000,1,fast,cycle_01/000016.jpg,-4.4451
49,1784150127.729501,60006.875000,1,fast,cycle_01/000017.jpg,-4.4451
50,1784150127.775545,60006.906000,1,fast,cycle_01/000018.jpg,-4.4482
51,1784150127.801890,60006.937000,1,fast,cycle_01/000019.jpg,-4.4484
52,1784150127.829898,60006.968000,1,fast,cycle_01/000020.jpg,-4.4531
53,1784150127.855776,60007.000000,1,fast,cycle_01/000021.jpg,-4.4540
54,1784150127.897703,60007.031000,1,fast,cycle_01/000022.jpg,-4.4555
55,1784150127.923913,60007.062000,1,fast,cycle_01/000023.jpg,-4.4557
56,1784150127.952561,60007.093000,1,fast,cycle_01/000024.jpg,-4.4575
57,1784150127.977499,60007.125000,1,fast,cycle_01/000025.jpg,-4.4575
58,1784150128.018752,60007.156000,1,fast,cycle_01/000026.jpg,-4.4583
59,1784150128.044591,60007.187000,1,fast,cycle_01/000027.jpg,-4.4591
60,1784150128.085619,60007.218000,1,fast,cycle_01/000028.jpg,-4.4601
61,1784150128.116252,60007.250000,1,fast,cycle_01/000029.jpg,-4.4608
62,1784150128.146939,60007.281000,1,fast,cycle_01/000030.jpg,-4.4608
63,1784150129.134467,60008.281000,1,heartbeat,cycle_01/000031.jpg,-4.4600
64,1784150130.141370,60009.281000,1,heartbeat,cycle_01/000032.jpg,-4.4618
65,1784150131.150738,60010.296000,1,heartbeat,cycle_01/000033.jpg,-4.4685
66,1784150132.161602,60011.296000,1,heartbeat,cycle_01/000034.jpg,-4.1745
67,1784150133.164398,60012.312000,1,heartbeat,cycle_01/000035.jpg,-4.1915
68,1784150134.180695,60013.328000,1,heartbeat,cycle_01/000036.jpg,-4.2349
69,1784150135.187530,60014.328000,1,heartbeat,cycle_01/000037.jpg,-4.2545
70,1784150136.194571,60015.328000,1,heartbeat,cycle_01/000038.jpg,-4.2927
71,1784150137.186746,60016.328000,1,heartbeat,cycle_01/000039.jpg,-4.3325
72,1784150138.192030,60017.328000,1,heartbeat,cycle_01/000040.jpg,-3.9621
73,1784150139.194031,60018.328000,1,heartbeat,cycle_01/000041.jpg,-4.0010
74,1784150140.190123,60019.328000,1,heartbeat,cycle_01/000042.jpg,-4.1391
75,1784150141.222218,60020.359000,1,heartbeat,cycle_01/000043.jpg,-4.1663
76,1784150142.226865,60021.375000,1,heartbeat,cycle_01/000044.jpg,-3.8405
77,1784150143.237684,60022.375000,1,heartbeat,cycle_01/000045.jpg,-4.0011
78,1784150144.251536,60023.375000,1,heartbeat,cycle_01/000046.jpg,-4.0143
79,1784150145.071641,60024.203000,2,snap,snapshots/cyc02_60024203.jpg,-3.7676
80,1784150145.077653,60024.203000,2,fast,cycle_02/000000.jpg,-3.7676
81,1784150145.096426,60024.234000,2,fast,cycle_02/000001.jpg,-3.7475
82,1784150145.161450,60024.281000,2,fast,cycle_02/000002.jpg,-3.7099
83,1784150145.193522,60024.312000,2,fast,cycle_02/000003.jpg,-3.7115
84,1784150145.224166,60024.343000,2,fast,cycle_02/000004.jpg,-3.7101
85,1784150145.262193,60024.375000,2,fast,cycle_02/000005.jpg,-3.7122
86,1784150145.288506,60024.406000,2,fast,cycle_02/000006.jpg,-3.7139
87,1784150145.322544,60024.437000,2,fast,cycle_02/000007.jpg,-3.7149
88,1784150145.352452,60024.468000,2,fast,cycle_02/000008.jpg,-3.7170
89,1784150145.385642,60024.500000,2,fast,cycle_02/000009.jpg,-3.7228
90,1784150145.432579,60024.531000,2,fast,cycle_02/000010.jpg,-3.7252
91,1784150145.468447,60024.578000,2,fast,cycle_02/000011.jpg,-3.7259
92,1784150145.498704,60024.609000,2,fast,cycle_02/000012.jpg,-3.7268
93,1784150145.530715,60024.640000,2,fast,cycle_02/000013.jpg,-3.7268
94,1784150145.561768,60024.671000,2,fast,cycle_02/000014.jpg,-3.7292
95,1784150145.593762,60024.703000,2,fast,cycle_02/000015.jpg,-3.7319
96,1784150145.631802,60024.734000,2,fast,cycle_02/000016.jpg,-3.7349
97,1784150145.655560,60024.781000,2,fast,cycle_02/000017.jpg,-3.7376
98,1784150145.688854,60024.812000,2,fast,cycle_02/000018.jpg,-3.7417
99,1784150145.720513,60024.843000,2,fast,cycle_02/000019.jpg,-3.7437
100,1784150145.757493,60024.875000,2,fast,cycle_02/000020.jpg,-3.7470
101,1784150145.783875,60024.906000,2,fast,cycle_02/000021.jpg,-3.7493
102,1784150145.832314,60024.937000,2,fast,cycle_02/000022.jpg,-3.7505
103,1784150145.868189,60024.984000,2,fast,cycle_02/000023.jpg,-3.7539
104,1784150145.881165,60025.015000,2,fast,cycle_02/000024.jpg,-3.7552
105,1784150145.912118,60025.046000,2,fast,cycle_02/000025.jpg,-3.7554
106,1784150145.945270,60025.078000,2,fast,cycle_02/000026.jpg,-3.7603
107,1784150146.012567,60025.125000,2,fast,cycle_02/000027.jpg,-3.7658
108,1784150146.040263,60025.156000,2,fast,cycle_02/000028.jpg,-3.7678
109,1784150146.074376,60025.187000,2,fast,cycle_02/000029.jpg,-3.7752
110,1784150146.104671,60025.218000,2,fast,cycle_02/000030.jpg,-3.7765
111,1784150146.157066,60025.250000,2,fast,cycle_02/000031.jpg,-3.7802
