src,hw_us,value,raw_code,seq
2,3325200926,1.90313500,3192930,1628913
1,3325201927,4.48450700,1926081141,1628912
2,3325202936,1.91216500,3208080,1628914
1,3325203943,4.48507400,1926324778,1628913
2,3325204952,1.90753300,3200310,1628915
1,3325205959,4.48507400,1926324778,1628914
3,3327402765,0.48972400,0,2542561
4,3327402765,0.10123500,0,2542561
2,3325206968,1.90753300,3200310,1628916
1,3325207975,4.48538000,1926456245,1628915
2,3325208984,1.90581700,3197430,1628917
1,3325209991,4.48413600,1925921601,1628916
2,3325211000,1.90722300,3199790,1628918
1,3325212007,4.48347800,1925639029,1628917
2,3325213016,1.90989400,3204270,1628919
1,3325214023,4.48459700,1926119962,1628918
2,3325215032,1.91021000,3204800,1628920
1,3325216039,4.48459700,1926119962,1628919
2,3325217048,1.91021000,3204800,1628921
1,3325218055,4.48435300,1926014715,1628920
2,3325219064,1.90585900,3197500,1628922
1,3325220071,4.48474600,1926183601,1628921
2,3325221080,1.90251500,3191890,1628923
1,3325222087,4.48498100,1926284700,1628922
2,3325223096,1.90109000,3189500,1628924
1,3325224103,4.48374200,1925752640,1628923
2,3325225112,1.89732900,3183190,1628925
1,3325226112,4.48374200,1925752640,1628924
2,3325227128,1.89732900,3183190,1628926
1,3325228128,4.48292800,1925403039,1628925
2,3325229144,1.89936200,3186600,1628927
1,3325230144,4.48364100,1925708978,1628926
2,3325231153,1.90580500,3197410,1628928
1,3325232160,4.48330400,1925564167,1628927
2,3325233169,1.90604900,3197820,1628929
1,3325234176,4.48330100,1925562993,1628928
2,3325235185,1.89657800,3181930,1628930
1,3325236192,4.48345400,1925628809,1628929
2,3325237201,1.89657800,3181930,1628931
1,3325238208,4.48345400,1925628809,1628930
2,3325239217,1.90531600,3196590,1628932
1,3325240224,4.48236500,1925160939,1628931
2,3325241233,1.90434500,3194960,1628933
1,3325242240,4.48164900,1924853529,1628932
2,3325243249,1.91080000,3205790,1628934
1,3325244256,4.48251800,1925226894,1628933
2,3325245265,1.91463200,3212220,1628935
1,3325246272,4.48267600,1925294649,1628934
2,3325247281,1.91463200,3212220,1628936
1,3325248288,4.48267600,1925294649,1628935
2,3325249297,1.89997600,3187630,1628937
1,3325250304,4.48277000,1925334800,1628936
2,3325251313,1.90428500,3194860,1628938
1,3325252320,4.48314900,1925497604,1628937
2,3325253329,1.91018600,3204760,1628939
1,3325254336,4.48213600,1925062850,1628938
2,3325255345,1.91239100,3208460,1628940
1,3325256346,4.48125400,1924683747,1628939
2,3325257355,1.90541700,3196760,1628941
1,3325258362,4.48125400,1924683747,1628940
2,3325259371,1.90541700,3196760,1628942
1,3325260378,4.48197500,1924993521,1628941
2,3325261387,1.90381400,3194070,1628943
1,3325262394,4.48217500,1925079429,1628942
2,3325263403,1.91434000,3211730,1628944
1,3325264410,4.48210600,1925050013,1628943
2,3325265419,1.91574700,3214090,1628945
1,3325266426,4.48252800,1925231227,1628944
2,3325267435,1.90725300,3199840,1628946
1,3325268442,4.48252800,1925231227,1628945
2,3325269451,1.90725300,3199840,1628947
1,3325270458,4.48152800,1924801611,1628946
2,3325271467,1.90354600,3193620,1628948
1,3325272474,4.48049600,1924358294,1628947
2,3325273483,1.90889200,3202590,1628949
1,3325274490,4.48097500,1924564181,1628948
2,3325275499,1.90097100,3189300,1628950
1,3325276506,4.48143700,1924762500,1628949
2,3325277515,1.89722800,3183020,1628951
1,3325278522,4.48143700,1924762500,1628950
2,3325279531,1.89722800,3183020,1628952
1,3325280538,4.48131700,1924710868,1628951
2,3325281547,1.90762300,3200460,1628953
1,3325282548,4.48181700,1924925578,1628952
2,3325283557,1.90368900,3193860,1628954
1,3325284564,4.48101400,1924580848,1628953
2,3325285573,1.90020200,3188010,1628955
1,3325286580,4.47994500,1924121914,1628954
2,3325287589,1.90140600,3190030,1628956
1,3325288596,4.48045000,1924338552,1628955
2,3325289605,1.90140600,3190030,1628957
1,3325290612,4.48045000,1924338552,1628956
2,3325291621,1.90457100,3195340,1628958
1,3325292628,4.48114900,1924638799,1628957
2,3325293637,1.90372500,3193920,1628959
1,3325294644,4.48082500,1924499789,1628958
2,3325295653,1.90503000,3196110,1628960
1,3325296660,4.48157700,1924822479,1628959
2,3325297669,1.90684200,3199150,1628961
1,3325298676,4.48111100,1924622385,1628960
2,3325299685,1.90684200,3199150,1628962
1,3325300692,4.48111100,1924622385,1628961
2,3325301701,1.91607500,3214640,1628963
1,3325302708,4.47968800,1924011267,1628962
2,3325303717,1.90993000,3204330,1628964
1,3325304724,4.47963000,1923986189,1628963
2,3325305733,1.90491700,3195920,1628965
1,3325306740,4.48020000,1924231425,1628964
2,3325307749,1.91049000,3205270,1628966
1,3325308749,4.47949000,1923926166,1628965
2,3325309765,1.91214100,3208040,1628967
1,3325310765,4.47949000,1923926166,1628966
2,3325311781,1.91214100,3208040,1628968
3,3327506750,0.48848300,0,2542562
4,3327506750,0.09611500,0,2542562
1,3325312781,4.47988800,1924097265,1628967
2,3325313790,1.90554300,3196970,1628969
1,3325314797,4.47942400,1923897989,1628968
2,3325315806,1.90628200,3198210,1628970
1,3325316813,4.47792000,1923252128,1628969
2,3325317822,1.90135200,3189940,1628971
1,3325318829,4.47795500,1923267236,1628970
2,3325319838,1.91242100,3208510,1628972
1,3325321228,4.47795500,1923267236,1628971
2,3325321857,1.91242100,3208510,1628973
1,3325322864,4.47892900,1923685327,1628972
2,3325323873,1.91309500,3209640,1628974
1,3325324874,4.47830400,1923417000,1628973
2,3325325883,1.91393500,3211050,1628975
1,3325326890,4.47899400,1923713553,1628974
2,3325327899,1.91511500,3213030,1628976
1,3325328906,4.47912000,1923767294,1628975
2,3325329915,1.91109200,3206280,1628977
1,3325330922,4.47912000,1923767294,1628976
2,3325331931,1.91109200,3206280,1628978
1,3325332938,4.47778700,1923194797,1628977
2,3325333947,1.91025100,3204870,1628979
1,3325334954,4.47780500,1923202583,1628978
2,3325335963,1.91229600,3208300,1628980
1,3325336970,4.47894600,1923692553,1628979
2,3325337979,1.90903000,3202820,1628981
1,3325338986,4.47830800,1923418797,1628980
2,3325339995,1.90687200,3199200,1628982
1,3325341002,4.47883400,1923644541,1628981
