wall_us,step,phase,stage_mm,set_vel_mm_s
308462296000,1,static,9.999960,0.0000
308463312000,1,static,9.999960,0.0000
308464312000,1,static,9.999960,0.0000
308465328000,1,static,9.999960,0.0000
308466328000,1,static,9.999960,0.0000
308467328000,1,static,9.999960,0.0000
308468343000,1,static,9.999960,0.0000
308469343000,1,static,9.999960,0.0000
308470343000,1,static,9.999960,0.0000
308471359000,1,static,9.999960,0.0000
308472359000,1,static,9.999960,0.0000
308473359000,1,static,9.999960,0.0000
