host_timestamp_s,monotonic_s,fields_json
1784156134.238120,66013.390000,"{""t_ms"":138285,""hwm"":256,""cap"":256,""dropped"":941,""dropped_total"":15053,""crc_err"":0,""crc_err_total"":0,""rate1"":201,""rate2"":200,""prod1"":255,""prod2"":254,""sma_state"":6,""m7_us"":143202819,""m4_us"":139859783,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":243,""loop_us_max"":1209185,""loop_hz"":4115,""cycle_log_ms"":1,""n_cycle"":4}"
1784156136.349809,66015.500000,"{""t_ms"":140053,""hwm"":256,""cap"":256,""dropped"":973,""dropped_total"":16026,""crc_err"":0,""crc_err_total"":0,""rate1"":236,""rate2"":235,""prod1"":236,""prod2"":236,""sma_state"":6,""m7_us"":145034996,""m4_us"":141659896,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":285,""loop_us_max"":1239518,""loop_hz"":3508,""cycle_log_ms"":1,""n_cycle"":4}"
1784156142.050362,66021.203000,"{""t_ms"":141053,""hwm"":197,""cap"":256,""dropped"":0,""dropped_total"":16026,""crc_err"":0,""crc_err_total"":0,""rate1"":606,""rate2"":608,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":146070323,""m4_us"":143876650,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":508,""loop_us_max"":10130,""loop_hz"":1968,""cycle_log_ms"":1,""n_cycle"":4}"
1784156142.695231,66021.843000,"{""t_ms"":143635,""hwm"":256,""cap"":256,""dropped"":2275,""dropped_total"":18301,""crc_err"":0,""crc_err_total"":0,""rate1"":21,""rate2"":22,""prod1"":71,""prod2"":71,""sma_state"":6,""m7_us"":148745258,""m4_us"":143990996,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":512,""loop_us_max"":3357,""loop_hz"":1953,""cycle_log_ms"":1,""n_cycle"":4}"
1784156146.119298,66025.265000,"{""t_ms"":144635,""hwm"":242,""cap"":256,""dropped"":10,""dropped_total"":18311,""crc_err"":0,""crc_err_total"":0,""rate1"":632,""rate2"":634,""prod1"":507,""prod2"":507,""sma_state"":6,""m7_us"":149781097,""m4_us"":147587459,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":313,""loop_us_max"":2567142,""loop_hz"":3194,""cycle_log_ms"":1,""n_cycle"":4}"
1784156146.738413,66025.890000,"{""t_ms"":147410,""hwm"":256,""cap"":256,""dropped"":2396,""dropped_total"":20707,""crc_err"":0,""crc_err_total"":0,""rate1"":33,""rate2"":34,""prod1"":80,""prod2"":80,""sma_state"":6,""m7_us"":152655738,""m4_us"":147778696,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":91,""loop_us_max"":3688,""loop_hz"":10989,""cycle_log_ms"":1,""n_cycle"":4}"
1784156150.143161,66029.296000,"{""t_ms"":148410,""hwm"":238,""cap"":256,""dropped"":11,""dropped_total"":20718,""crc_err"":0,""crc_err_total"":0,""rate1"":631,""rate2"":634,""prod1"":506,""prod2"":507,""sma_state"":6,""m7_us"":153691526,""m4_us"":151497355,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":325,""loop_us_max"":2690236,""loop_hz"":3076,""cycle_log_ms"":1,""n_cycle"":4}"
1784156150.515945,66029.656000,"{""t_ms"":151049,""hwm"":256,""cap"":256,""dropped"":2361,""dropped_total"":23079,""crc_err"":0,""crc_err_total"":0,""rate1"":28,""rate2"":27,""prod1"":65,""prod2"":64,""sma_state"":6,""m7_us"":156425318,""m4_us"":151646083,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":2998,""loop_us_max"":2641570,""loop_hz"":333,""cycle_log_ms"":1,""n_cycle"":4}"
1784156153.918278,66033.062000,"{""t_ms"":152049,""hwm"":200,""cap"":256,""dropped"":0,""dropped_total"":23079,""crc_err"":0,""crc_err_total"":0,""rate1"":608,""rate2"":606,""prod1"":511,""prod2"":512,""sma_state"":6,""m7_us"":157460923,""m4_us"":155266433,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":90,""loop_us_max"":14836,""loop_hz"":11111,""cycle_log_ms"":1,""n_cycle"":4}"
1784156154.273010,66033.421000,"{""t_ms"":154731,""hwm"":256,""cap"":256,""dropped"":2382,""dropped_total"":25461,""crc_err"":0,""crc_err_total"":0,""rate1"":20,""rate2"":20,""prod1"":68,""prod2"":67,""sma_state"":6,""m7_us"":160239315,""m4_us"":155376707,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":91,""loop_us_max"":3356,""loop_hz"":10989,""cycle_log_ms"":1,""n_cycle"":4}"
1784156157.956203,66037.109000,"{""t_ms"":155731,""hwm"":256,""cap"":256,""dropped"":12,""dropped_total"":25473,""crc_err"":0,""crc_err_total"":0,""rate1"":632,""rate2"":632,""prod1"":506,""prod2"":506,""sma_state"":6,""m7_us"":161274764,""m4_us"":159080883,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":325,""loop_us_max"":2675445,""loop_hz"":3076,""cycle_log_ms"":1,""n_cycle"":4}"
1784156158.407349,66037.562000,"{""t_ms"":158547,""hwm"":256,""cap"":256,""dropped"":2495,""dropped_total"":27968,""crc_err"":0,""crc_err_total"":0,""rate1"":34,""rate2"":34,""prod1"":69,""prod2"":68,""sma_state"":6,""m7_us"":164191806,""m4_us"":159277143,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":1986,""loop_us_max"":2777243,""loop_hz"":503,""cycle_log_ms"":1,""n_cycle"":4}"
1784156161.906842,66041.046000,"{""t_ms"":159547,""hwm"":200,""cap"":256,""dropped"":0,""dropped_total"":27968,""crc_err"":0,""crc_err_total"":0,""rate1"":608,""rate2"":606,""prod1"":511,""prod2"":512,""sma_state"":6,""m7_us"":165227179,""m4_us"":163032715,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":90,""loop_us_max"":14623,""loop_hz"":11111,""cycle_log_ms"":1,""n_cycle"":4}"
1784156162.444090,66041.593000,"{""t_ms"":162417,""hwm"":256,""cap"":256,""dropped"":2527,""dropped_total"":30495,""crc_err"":0,""crc_err_total"":0,""rate1"":27,""rate2"":27,""prod1"":72,""prod2"":71,""sma_state"":6,""m7_us"":168200725,""m4_us"":163191539,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":89,""loop_us_max"":3345,""loop_hz"":11235,""cycle_log_ms"":1,""n_cycle"":4}"
1784156166.161155,66045.312000,"{""t_ms"":163417,""hwm"":237,""cap"":256,""dropped"":12,""dropped_total"":30507,""crc_err"":0,""crc_err_total"":0,""rate1"":633,""rate2"":631,""prod1"":506,""prod2"":506,""sma_state"":6,""m7_us"":169235991,""m4_us"":167042132,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":338,""loop_us_max"":2821380,""loop_hz"":2958,""cycle_log_ms"":1,""n_cycle"":4}"
1784156166.462547,66045.609000,"{""t_ms"":166148,""hwm"":256,""cap"":256,""dropped"":2479,""dropped_total"":32986,""crc_err"":0,""crc_err_total"":0,""rate1"":22,""rate2"":22,""prod1"":58,""prod2"":57,""sma_state"":6,""m7_us"":172064765,""m4_us"":167166563,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":4458,""loop_us_max"":2762741,""loop_hz"":224,""cycle_log_ms"":1,""n_cycle"":4}"
1784156170.123867,66049.265000,"{""t_ms"":167148,""hwm"":200,""cap"":256,""dropped"":0,""dropped_total"":32986,""crc_err"":0,""crc_err_total"":0,""rate1"":608,""rate2"":606,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":173100207,""m4_us"":170905912,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":90,""loop_us_max"":12541,""loop_hz"":11111,""cycle_log_ms"":1,""n_cycle"":4}"
1784156170.595020,66049.750000,"{""t_ms"":170037,""hwm"":256,""cap"":256,""dropped"":2588,""dropped_total"":35574,""crc_err"":0,""crc_err_total"":0,""rate1"":30,""rate2"":30,""prod1"":64,""prod2"":64,""sma_state"":6,""m7_us"":176092112,""m4_us"":171083953,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":2469,""loop_us_max"":2871943,""loop_hz"":405,""cycle_log_ms"":1,""n_cycle"":4}"
1784156174.085634,66053.234000,"{""t_ms"":171037,""hwm"":199,""cap"":256,""dropped"":0,""dropped_total"":35574,""crc_err"":0,""crc_err_total"":0,""rate1"":607,""rate2"":607,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":177127925,""m4_us"":174933585,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":90,""loop_us_max"":12025,""loop_hz"":11111,""cycle_log_ms"":1,""n_cycle"":4}"
1784156174.337671,66053.484000,"{""t_ms"":173977,""hwm"":256,""cap"":256,""dropped"":2675,""dropped_total"":38249,""crc_err"":0,""crc_err_total"":0,""rate1"":13,""rate2"":13,""prod1"":57,""prod2"":57,""sma_state"":6,""m7_us"":180173089,""m4_us"":175014520,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":93,""loop_us_max"":3487,""loop_hz"":10752,""cycle_log_ms"":1,""n_cycle"":4}"
1784156175.647470,66054.796000,"{""t_ms"":174977,""hwm"":247,""cap"":256,""dropped"":12,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":631,""rate2"":633,""prod1"":506,""prod2"":506,""sma_state"":0,""m7_us"":181208587,""m4_us"":179014826,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":193,""loop_us_max"":2971045,""loop_hz"":5181,""cycle_log_ms"":1,""n_cycle"":4}"
1784156176.645064,66055.796000,"{""t_ms"":175977,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":182244704,""m4_us"":180050723,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3074,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156177.765183,66056.906000,"{""t_ms"":176979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":511,""rate2"":511,""prod1"":511,""prod2"":511,""sma_state"":0,""m7_us"":183282829,""m4_us"":181088723,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3028,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156178.842855,66057.984000,"{""t_ms"":177979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":184318575,""m4_us"":182124759,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":5092,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156179.908726,66059.062000,"{""t_ms"":178979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":185354618,""m4_us"":183160839,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2904,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156180.868643,66060.015000,"{""t_ms"":179979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":186390990,""m4_us"":184196954,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2913,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156181.925174,66061.078000,"{""t_ms"":180979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":187426884,""m4_us"":185233088,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3152,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156183.015315,66062.156000,"{""t_ms"":181979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":188462984,""m4_us"":186269203,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2885,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156184.027513,66063.171000,"{""t_ms"":182979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":189499364,""m4_us"":187305325,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2912,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156185.094979,66064.250000,"{""t_ms"":183979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":190535246,""m4_us"":188341491,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3151,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156186.168713,66065.312000,"{""t_ms"":184979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":191571481,""m4_us"":189377677,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2878,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156187.351760,66066.500000,"{""t_ms"":185979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":192607673,""m4_us"":190413859,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2966,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156188.477940,66067.625000,"{""t_ms"":186979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":193643826,""m4_us"":191450042,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2928,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156189.536012,66068.687000,"{""t_ms"":187979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":194680054,""m4_us"":192486247,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2890,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156190.538240,66069.687000,"{""t_ms"":188979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":195716425,""m4_us"":193522426,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3052,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156191.428690,66070.578000,"{""t_ms"":189979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":196752432,""m4_us"":194558624,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3093,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156192.286858,66071.437000,"{""t_ms"":190979,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":197788695,""m4_us"":195594813,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2888,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156193.163651,66072.312000,"{""t_ms"":191979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":198824871,""m4_us"":196631021,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3009,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156194.033515,66073.187000,"{""t_ms"":192979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":199861035,""m4_us"":197667229,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3024,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156194.970471,66074.125000,"{""t_ms"":193979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":200897225,""m4_us"":198703440,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2877,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156195.866283,66075.015000,"{""t_ms"":194979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":201933586,""m4_us"":199739719,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3004,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156196.797455,66075.937000,"{""t_ms"":195979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":202969864,""m4_us"":200775991,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3014,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156197.720502,66076.875000,"{""t_ms"":196979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":204006247,""m4_us"":201812224,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2970,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156198.598915,66077.750000,"{""t_ms"":197979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":205042294,""m4_us"":202848477,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3129,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156199.466597,66078.609000,"{""t_ms"":198979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":206078577,""m4_us"":203884781,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":2989,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156200.286746,66079.437000,"{""t_ms"":199979,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":207115014,""m4_us"":204921111,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3019,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
1784156201.237228,66080.390000,"{""t_ms"":200979,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":38261,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":208151246,""m4_us"":205957443,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":44,""loop_us_max"":3010,""loop_hz"":22727,""cycle_log_ms"":1,""n_cycle"":4}"
