host_timestamp_s,monotonic_s,firmware_timestamp_us,src,channel,value,raw_code,hw_us,seq
1784156120.071386,65999.218000,127360000,2,load,5.00000000,8388607,128866075,54632
1784156120.072960,65999.218000,127361000,1,laser,0.00258000,1107947,128867088,54637
1784156120.084248,65999.234000,127362000,2,load,5.00000000,8388607,128868097,54633
1784156120.085250,65999.234000,127363000,1,laser,0.00260900,1120365,128869111,54638
1784156120.085250,65999.234000,127364000,2,load,5.00000000,8388607,128870126,54634
1784156120.089249,65999.234000,127365000,1,laser,0.00260900,1120365,128871133,54639
1784156120.089249,65999.234000,127366000,2,load,5.00000000,8388607,128872148,54635
1784156120.090250,65999.234000,127367000,1,laser,0.00269700,1158499,128873162,54640
1784156120.090250,65999.234000,127368000,2,load,5.00000000,8388607,128874171,54636
1784156120.090250,65999.234000,127369000,1,laser,0.00237400,1019450,128875184,54641
1784156120.091755,65999.234000,127370000,2,load,5.00000000,8388607,128876200,54637
1784156120.092760,65999.234000,127371000,1,laser,0.00240600,1033222,128877207,54642
1784156120.092760,65999.234000,127372000,2,load,5.00000000,8388607,128878222,54638
1784156120.093760,65999.234000,127373000,1,laser,0.00223400,959490,128879229,54643
1784156120.093760,65999.234000,127374000,2,load,5.00000000,8388607,128880244,54639
1784156120.093760,65999.234000,127375000,1,laser,0.00223400,959490,128881258,54644
1784156120.095264,65999.250000,127376000,2,load,5.00000000,8388607,128882267,54640
1784156120.095264,65999.250000,127377000,1,laser,0.00244500,1050268,128883280,54645
1784156120.096041,65999.250000,127378000,2,load,5.00000000,8388607,128884296,54641
1784156120.096575,65999.250000,127379000,1,laser,0.00270700,1162710,128885303,54646
1784156120.097110,65999.250000,127380000,2,load,5.00000000,8388607,128886318,54642
1784156120.097644,65999.250000,127381000,1,laser,0.00285200,1224888,128887325,54647
1784156120.097644,65999.250000,127382000,2,load,5.00000000,8388607,128888340,54643
1784156120.098172,65999.250000,127383000,1,laser,0.00236100,1014128,128889354,54648
1784156120.098698,65999.250000,127384000,2,load,5.00000000,8388607,128890363,54644
1784156120.099220,65999.250000,127385000,1,laser,0.00232200,997368,128891376,54649
1784156120.099741,65999.250000,127386000,2,load,5.00000000,8388607,128892392,54645
1784156120.099741,65999.250000,127387000,1,laser,0.00232200,997368,128893399,54650
1784156120.100261,65999.250000,127388000,2,load,5.00000000,8388607,128894414,54646
1784156120.100782,65999.250000,127389000,1,laser,0.00246400,1058189,128895421,54651
1784156120.101305,65999.250000,127390000,2,load,5.00000000,8388607,128896436,54647
1784156120.101833,65999.250000,127391000,1,laser,0.00282700,1214117,128897450,54652
1784156120.102890,65999.250000,127392000,2,load,4.97518800,8346980,128898459,54648
1784156120.103412,65999.250000,127393000,1,laser,0.00295300,1268141,128899472,54653
1784156120.103924,65999.250000,127394000,2,load,4.90564100,8230300,128900488,54649
1784156120.104455,65999.250000,127395000,1,laser,0.00314300,1349819,128901495,54654
1784156120.104985,65999.250000,127396000,2,load,4.90564100,8230300,128902510,54650
1784156120.105512,65999.250000,127397000,1,laser,0.00314300,1349819,128903517,54655
1784156120.105512,65999.250000,126606000,3,sma_v,0.99651700,514,131098538,10337
1784156120.106025,65999.250000,126606000,4,sma_i,0.25824900,0,131098538,10337
1784156120.106557,65999.250000,126606000,5,sma_r,3.75874800,0,131098538,10337
1784156120.107087,65999.250000,127398000,2,load,4.95917800,8320120,128904532,54651
1784156120.107613,65999.250000,127399000,1,laser,0.00232200,997314,128905546,54656
1784156120.108139,65999.250000,127400000,2,load,5.00000000,8388607,128906555,54652
1784156120.108139,65999.250000,127401000,1,laser,0.00229200,984270,128907568,54657
1784156120.108662,65999.250000,127402000,2,load,5.00000000,8388607,128908584,54653
1784156120.109182,65999.250000,127403000,1,laser,0.00240100,1031086,128909591,54658
1784156120.109738,65999.250000,127404000,2,load,5.00000000,8388607,128910606,54654
1784156120.110261,65999.250000,127405000,1,laser,0.00218100,936734,128911613,54659
1784156120.110261,65999.250000,127406000,2,load,5.00000000,8388607,128912628,54655
1784156120.110781,65999.265000,127407000,1,laser,0.00218100,936734,128913642,54660
1784156120.111302,65999.265000,127408000,2,load,5.00000000,8388607,128914651,54656
1784156120.111824,65999.265000,127409000,1,laser,0.00228900,983038,128915664,54661
1784156120.112336,65999.265000,127410000,2,load,5.00000000,8388607,128916680,54657
1784156120.112851,65999.265000,127411000,1,laser,0.00233500,1003033,128917687,54662
1784156120.113382,65999.265000,127412000,2,load,5.00000000,8388607,128918702,54658
1784156120.113892,65999.265000,127413000,1,laser,0.00244700,1051103,128919709,54663
1784156120.114418,65999.265000,127414000,2,load,5.00000000,8388607,128920724,54659
1784156120.114942,65999.265000,127415000,1,laser,0.00220500,947013,128921738,54664
1784156120.114942,65999.265000,127416000,2,load,5.00000000,8388607,128922747,54660
1784156120.115462,65999.265000,127417000,1,laser,0.00236300,1014975,128923760,54665
1784156120.115982,65999.265000,127418000,2,load,5.00000000,8388607,128924776,54661
1784156120.116509,65999.265000,127419000,1,laser,0.00236300,1014975,128925783,54666
1784156120.117034,65999.265000,127420000,2,load,5.00000000,8388607,128926798,54662
1784156120.117034,65999.265000,127421000,1,laser,0.00249200,1070104,128927811,54667
1784156120.117558,65999.265000,127422000,2,load,5.00000000,8388607,128928820,54663
1784156120.118081,65999.265000,127423000,1,laser,0.00269700,1158563,128929834,54668
1784156120.118607,65999.265000,127424000,2,load,5.00000000,8388607,128930849,54664
1784156120.119130,65999.265000,127425000,1,laser,0.00276300,1186586,128931856,54669
1784156120.119651,65999.265000,127426000,2,load,5.00000000,8388607,128932872,54665
1784156120.119651,65999.265000,127427000,1,laser,0.00242900,1043259,128933879,54670
1784156120.120179,65999.265000,127428000,2,load,5.00000000,8388607,128934894,54666
1784156120.120709,65999.265000,127429000,1,laser,0.00242900,1043259,128935907,54671
1784156120.121241,65999.265000,127430000,2,load,5.00000000,8388607,128936916,54667
1784156120.121769,65999.265000,127431000,1,laser,0.00211000,906334,128937930,54672
1784156120.121769,65999.265000,127432000,2,load,5.00000000,8388607,128938945,54668
1784156120.122291,65999.265000,127433000,1,laser,0.00198300,851810,128939952,54673
1784156120.122801,65999.265000,127434000,2,load,5.00000000,8388607,128940968,54669
1784156120.122801,65999.265000,127435000,1,laser,0.00234600,1007587,128941975,54674
1784156120.122801,65999.265000,127436000,2,load,5.00000000,8388607,128942990,54670
1784156120.124316,65999.265000,127437000,1,laser,0.00258600,1110752,128944003,54675
1784156120.124316,65999.265000,127438000,2,load,5.00000000,8388607,128945012,54671
1784156120.124316,65999.265000,127439000,1,laser,0.00258600,1110752,128946026,54676
1784156120.125323,65999.265000,127440000,2,load,5.00000000,8388607,128947041,54672
1784156120.125323,65999.265000,127441000,1,laser,0.00257700,1106613,128948048,54677
1784156120.126323,65999.281000,127442000,2,load,5.00000000,8388607,128949064,54673
1784156120.126323,65999.281000,127443000,1,laser,0.00243600,1046067,128950071,54678
1784156120.127321,65999.281000,127444000,2,load,5.00000000,8388607,128951086,54674
1784156120.128059,65999.281000,127445000,1,laser,0.00226600,973053,128952099,54679
