t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,sma_power_W,stage_mm
12.639988,4987.6088,0.31195548,0.61982036,0.1499058,3.9808278,0.093343762,79.999979
12.649988,4987.9104,0.3120191,0.58099077,0.12676425,4.378973,0.075156398,79.999979
12.659988,4988.5463,0.311993,0.62342341,0.15011723,4.0565846,0.094058189,79.999979
12.669988,4989.4764,0.31218319,0.63960553,0.16296746,3.7986128,0.10192732,79.999979
12.679988,4988.2648,0.31188075,0.61804535,0.15432453,3.8442227,0.097737903,79.999979
12.689988,4988.0904,0.31217918,0.62362705,0.18654424,3.1757108,0.12019074,79.999979
12.699988,4988.3784,0.31211169,0.61743466,0.15764375,3.9332836,0.12024709,79.999979
12.709988,4988.6664,0.3120442,0.61124227,0.18882215,3.4112331,0.12030344,79.999979
12.719988,4989.1888,0.31197993,0.60701215,0.1417065,3.9676505,0.086040414,79.999979
12.729988,4988.9796,0.31211016,0.70774958,0.13967564,4.9671947,0.098878897,79.999979
12.739988,4987.7103,0.31171943,0.61465436,0.15631034,3.9777887,0.096118566,79.999979
12.749988,4988.773,0.31223221,0.57995834,0.1437177,4.3235114,0.084265436,79.999979
12.759988,4989.6812,0.31223917,0.63373789,0.15072178,3.9151846,0.09635943,79.999979
12.769988,4989.7346,0.31224612,0.68751744,0.15772586,4.0644201,0.10845342,79.999979
12.779988,4989.7166,0.31225003,0.64172031,0.15228661,4.1398658,0.098141841,79.999979
12.789988,4989.3807,0.31213916,0.65738124,0.14209376,4.1745566,0.09533813,79.999979
12.799988,4989.3857,0.31213436,0.6026,0.14488239,4.4159521,0.087258169,79.999979
12.809988,4989.3961,0.31213954,0.59907724,0.14377339,4.0760042,0.086127794,79.999979
12.819988,4989.1714,0.31212534,0.59019249,0.150921,3.9473549,0.089195483,79.999979
12.829988,4989.0849,0.31208635,0.58484017,0.17754281,3.7985195,0.10447023,79.999979
12.839988,4988.9984,0.31206485,0.68456789,0.17317152,2.9778157,0.11498513,79.999979
12.849988,4988.4793,0.31192627,0.61540681,0.18858911,4.0877156,0.11526507,79.999979
12.859988,4989.7051,0.31198645,0.71228529,0.1456387,4.8002484,0.10374821,79.999979
12.869988,4989.8306,0.31216013,0.61256067,0.15557415,3.9225687,0.095473283,79.999979
12.879988,4989.8397,0.31237277,0.62304998,0.17182122,3.5347905,0.10709181,79.999979
12.889988,4989.8397,0.31237277,0.6406962,0.18585942,3.2974074,0.10602877,79.999979
12.899988,4989.8921,0.31237277,0.66495205,0.16851036,3.5152831,0.095248859,79.999979
12.909988,4990.132,0.31230885,0.61561248,0.15305644,4.0351402,0.094184998,79.999979
12.919988,4989.6957,0.31230562,0.70663399,0.13776058,5.0075988,0.097345697,79.999979
12.929988,4990.4916,0.31241542,0.58242226,0.13859505,4.0717347,0.081338192,79.999979
12.939988,4989.5384,0.31221984,0.62533736,0.16198454,3.6781534,0.10192276,79.999979
12.949988,4989.5384,0.31228453,0.61442625,0.15761567,3.849541,0.097819983,79.999979
12.959988,4989.5731,0.31234921,0.61179254,0.15534247,3.8102842,0.094839808,79.999979
12.969988,4991.2067,0.31261705,0.67663949,0.1490271,4.4223724,0.10066836,79.999979
12.979988,4989.7589,0.31221327,0.61493859,0.14582858,4.1416647,0.093731081,79.999979
12.989988,4989.9769,0.31225387,0.61142953,0.15276786,4.0092489,0.093443308,79.999979
12.999988,4989.0362,0.31195356,0.59606724,0.14954081,3.8598494,0.090329549,79.999979
13.009988,4988.9799,0.31201466,0.6165249,0.15037232,3.90765,0.092653995,79.999979
13.019988,4988.9475,0.31207576,0.61902312,0.15120383,3.9554505,0.093167279,79.999979
13.029988,4989.0483,0.31216401,0.59590059,0.15042684,3.8535425,0.08961981,79.999979
13.039988,4989.6107,0.31225298,0.62160333,0.13967221,4.4716203,0.086790725,79.999979
13.049988,4989.1319,0.31195695,0.62634648,0.1372735,4.3023799,0.085982552,79.999979
13.059988,4990.2795,0.31243602,0.6168975,0.15156687,4.1371172,0.093499,79.999979
13.069988,4990.2882,0.31240258,0.60608415,0.15316297,4.0203325,0.092669829,79.999979
13.079988,4990.2988,0.31236913,0.60933144,0.15475907,3.9035478,0.093960626,79.999979
13.089988,4990.3094,0.31233568,0.61257873,0.15635517,3.786763,0.095251423,79.999979
13.099988,4990.32,0.31230224,0.61582602,0.15720948,3.780488,0.096542221,79.999979
13.109987,4990.3305,0.31221686,0.61987582,0.15134701,3.9824989,0.093374439,79.999979
13.119987,4989.6629,0.31231292,0.62098094,0.17264499,3.6065188,0.10030256,79.999979
13.129987,4989.5817,0.31232483,0.60155948,0.15955885,4.0420692,0.093010798,79.999979
13.139987,4989.4709,0.31232483,0.58642084,0.17343591,3.589672,0.10035321,79.999979
13.149987,4989.3601,0.31220587,0.585293,0.16841856,3.1402748,0.098464902,79.999979
13.159987,4988.5229,0.31189232,0.66932272,0.14837443,4.4869481,0.098057894,79.999979
13.169987,4990.8257,0.31249641,0.70048634,0.15056641,4.3523179,0.1055705,79.999979
13.179987,4990.1044,0.31241188,0.62578762,0.14826194,4.0703237,0.094625283,79.999979
13.189987,4990.3312,0.31240201,0.60535349,0.14779105,4.1701393,0.10610077,79.999979
13.199987,4990.3669,0.31238789,0.61480451,0.15563709,4.1886522,0.11351504,79.999979
13.209987,4990.4027,0.31240558,0.63022213,0.18319589,3.4577147,0.11517893,79.999979
13.219987,4990.6652,0.31261361,0.69912848,0.152962,4.193592,0.10776542,79.999979
13.229987,4990.3879,0.31230692,0.62484762,0.1504887,4.2037908,0.094508259,79.999979
13.239987,4990.5225,0.31233804,0.62705251,0.12412394,5.0104313,0.081246365,79.999979
13.249987,4990.9617,0.31236859,0.58306107,0.16978758,3.3710008,0.097379452,79.999979
13.259987,4991.0571,0.31245664,0.59147444,0.15708261,3.4843609,0.091982991,79.999979
13.269987,4991.1525,0.31254278,0.59988782,0.14437765,4.01585,0.08658653,79.999979
13.279987,4991.0969,0.31255436,0.62550843,0.19068103,3.3935126,0.11934201,79.999979
13.289987,4990.814,0.31251071,0.64784713,0.17853513,3.7761989,0.10201892,79.999979
13.299987,4990.9936,0.31259644,0.67382721,0.17052862,3.870363,0.11527538,79.999979
13.309987,4990.4395,0.31214039,0.60970097,0.16326571,3.7334111,0.099626827,79.999979
13.319987,4990.5939,0.31219103,0.62331157,0.19091554,3.3606418,0.11332958,79.999979
13.329987,4990.7483,0.31224167,0.64238637,0.18678043,2.9878725,0.10070861,79.999979
13.339987,4990.8471,0.31236924,0.61146133,0.16800149,3.9316877,0.10260026,79.999979
13.349987,4991.4231,0.31262929,0.70667302,0.14667715,4.5995111,0.10922898,79.999979
13.359987,4990.0623,0.31221411,0.62326243,0.14726556,4.3706172,0.093322231,79.999979
13.369987,4990.2618,0.3122965,0.62088163,0.15421569,3.918066,0.095736606,79.999979
13.379987,4990.4419,0.31240654,0.66507001,0.14916084,4.1949175,0.099195251,79.999979
13.389987,4990.6082,0.31251657,0.66408975,0.14410598,4.4717691,0.09695017,79.999979
13.399987,4990.8232,0.31249422,0.67369467,0.13589635,4.630346,0.088414746,79.999979
13.409987,4991.2481,0.31258726,0.64654478,0.14873988,4.0506098,0.096404059,79.999979
13.419987,4991.1865,0.31251891,0.62986003,0.15028839,4.0859867,0.094175926,79.999979
13.429987,4991.4643,0.31249966,0.64934496,0.14903877,4.1518367,0.097347732,79.999979
13.439987,4992.0654,0.31269382,0.59995182,0.14148002,4.0819392,0.084913575,79.999979
13.449987,4991.9299,0.31279101,0.6274846,0.14301208,4.1705052,0.089824127,79.999979
13.459987,4991.7927,0.31281868,0.63427065,0.14688044,4.1998083,0.095918562,79.999979
13.469987,4991.714,0.31260187,0.6207258,0.1358137,4.5875962,0.088831695,79.999979
13.479987,4991.2617,0.31255244,0.59701227,0.17420548,3.3920781,0.10398757,79.999979
13.489987,4992.0229,0.3128305,0.6574105,0.14419012,4.8761024,0.094476342,79.999979
13.499987,4992.085,0.31271733,0.65418087,0.15044799,4.1709292,0.098438846,79.999979
13.509987,4991.8326,0.31266827,0.67747417,0.15060201,4.4070144,0.10188954,79.999979
13.519987,4991.5803,0.31261922,0.5959713,0.14750723,4.2717408,0.08794531,79.999979
13.529987,4990.183,0.31246304,0.61118384,0.13902561,4.7183112,0.084733369,79.999979
13.539987,4992.2174,0.31262524,0.57722762,0.17338802,3.9157259,0.098450087,79.999979
13.549987,4991.4207,0.31255854,0.68804977,0.14955755,4.5798449,0.099951318,79.999979
13.559987,4990.7379,0.31239446,0.67545771,0.21048587,4.1383582,0.097560158,79.999979
13.569987,4990.8792,0.31241511,0.7022363,0.19066191,3.2476605,0.10878222,79.999979
13.579987,4991.2994,0.31243575,0.72901489,0.17083795,4.0559737,0.12000427,79.999979
13.589987,4991.7383,0.31266431,0.59118968,0.14734727,3.9298345,0.087686375,79.999979
13.599987,4991.2436,0.31249079,0.64703307,0.13666161,4.1295189,0.097389619,79.999979
13.609987,4990.9403,0.31251413,0.58680476,0.14132736,3.9657849,0.082012091,79.999979
13.619987,4990.7512,0.31246117,0.68879316,0.16093962,3.7411185,0.11492308,79.999979
13.629987,4991.0464,0.31255901,0.60529486,0.15938654,4.1582762,0.096662005,79.999979
13.639987,4991.3415,0.31265629,0.60365108,0.15035702,3.8239027,0.090061008,79.999979
13.649987,4991.507,0.31275357,0.61470606,0.13773536,4.2035622,0.083220956,79.999979
13.659987,4991.5737,0.31266353,0.62149031,0.15143674,4.0968532,0.094147538,79.999979
13.669987,4992.3548,0.31268892,0.61789052,0.19766957,2.7474654,0.12243149,79.999979
13.679987,4992.3631,0.31265911,0.69999356,0.13097671,4.9024129,0.091384727,79.999979
13.689987,4990.7959,0.31257851,0.59937389,0.15093134,3.9975435,0.088273045,79.999979
13.699987,4990.7959,0.31253995,0.58972817,0.1552453,3.7667719,0.096261596,79.999979
13.709987,4990.7959,0.31250835,0.59675534,0.17013708,3.3932927,0.10744119,79.999979
13.719987,4991.2511,0.31247745,0.65846312,0.15207083,3.9113243,0.10159369,79.999979
13.729987,4992.0109,0.31269294,0.6141876,0.16335493,3.8716438,0.097615868,79.999979
13.739987,4992.6213,0.31283779,0.62743157,0.16759525,3.8772372,0.1052028,79.999979
13.749987,4991.6015,0.31258491,0.63156994,0.15434166,3.9888794,0.096802405,79.999979
13.759987,4991.6015,0.31258491,0.64380647,0.1460608,4.102722,0.09523496,79.999979
13.769987,4991.6015,0.31258491,0.67969854,0.14265614,4.2165647,0.097543573,79.999979
13.779987,4992.5482,0.31271117,0.62581707,0.15205551,4.6677009,0.095153167,79.999979
13.789987,4991.9972,0.31263275,0.62402866,0.16596475,3.652648,0.10360113,79.999979
13.799987,4992.6822,0.31273591,0.61140101,0.16886116,3.521646,0.1040371,79.999979
13.809987,4992.858,0.31277773,0.62967199,0.15419831,3.9762611,0.097093335,79.999979
13.819987,4992.9044,0.31278414,0.62918614,0.15243379,4.0340839,0.09811121,79.999979
13.829987,4992.9508,0.31280763,0.6135353,0.15066928,4.0919067,0.10764076,79.999979
13.839987,4992.7285,0.31285187,0.62345055,0.14822331,4.0931972,0.092416137,79.999979
13.849987,4992.9012,0.31285596,0.60205523,0.17327274,3.3919619,0.1017988,79.999979
13.859987,4991.9397,0.31267389,0.60249944,0.12641346,4.5361701,0.082173403,79.999979
13.869987,4993.1893,0.31305653,0.62133246,0.14554204,4.0670129,0.092810907,79.999979
13.879987,4993.2357,0.31302207,0.66270531,0.16395752,4.1198371,0.11103214,79.999979
13.889987,4993.2821,0.31293925,0.70407816,0.18237299,3.8325664,0.12925336,79.999979
13.899987,4993.2917,0.31284961,0.61140453,0.14832835,4.0217371,0.090706655,79.999979
13.909987,4993.532,0.31293841,0.6128049,0.15305227,3.736433,0.094514869,79.999979
13.919987,4993.1566,0.31291084,0.59262284,0.18368988,3.4423985,0.10854222,79.999979
13.929987,4993.6209,0.31297973,0.59715137,0.15021737,3.5673441,0.089686581,79.999979
13.939987,4993.3586,0.31292264,0.67488443,0.1387649,4.6953512,0.094480171,79.999979
13.949987,4993.1463,0.31286202,0.6360529,0.13211355,4.7475971,0.084518688,79.999979
13.959987,4992.9584,0.3128014,0.67464789,0.13945177,4.6508062,0.095102814,79.999979
13.969987,4992.1981,0.31282851,0.62637081,0.15213915,4.2388315,0.09529757,79.999979
13.979987,4993.7366,0.3131198,0.5899098,0.15647441,3.4682158,0.092335022,79.999979
13.989987,4993.8559,0.31319721,0.61936099,0.1541852,3.9086587,0.095510761,79.999979
13.999987,4993.6088,0.31302488,0.6146458,0.15374003,3.8780351,0.094292674,79.999979
14.009987,4993.2586,0.31303325,0.61668428,0.15260948,3.9168459,0.094015179,79.999979
14.019987,4992.7757,0.31304163,0.61571447,0.15139317,3.9740433,0.093188727,79.999979
14.029987,4992.7847,0.31276351,0.66191978,0.14262017,4.539449,0.094402782,79.999979
14.039987,4993.1128,0.31298852,0.61889894,0.14875848,4.2058595,0.092066595,79.999979
14.049987,4993.2186,0.31306027,0.60144939,0.16234004,3.8753343,0.097608891,79.999979
14.059987,4993.4974,0.31303919,0.61545069,0.14475278,4.0869957,0.089611985,79.999979
14.069987,4993.8601,0.31308449,0.64423286,0.14884235,4.1208,0.095886489,79.999979
14.079987,4993.8874,0.3131298,0.63669506,0.15297087,4.1546042,0.097399004,79.999979
14.089987,4993.3027,0.3129401,0.65412203,0.13569473,4.7182864,0.091145407,79.999979
14.099987,4992.7957,0.31286443,0.65173765,0.15093905,3.840859,0.097977374,79.999979
14.109987,4993.8052,0.31302311,0.58084699,0.145695,3.8859925,0.084626238,79.999979
14.119987,4994.0996,0.31322204,0.58177263,0.14539057,3.9009849,0.084582676,79.999979
14.129987,4993.7082,0.3130326,0.58269827,0.14508615,3.9159772,0.084539115,79.999979
14.139987,4993.598,0.31295819,0.58362391,0.14478172,3.9309696,0.084495554,79.999979
14.149987,4993.5858,0.31314046,0.58454954,0.14447729,3.9459619,0.084451992,79.999979
14.159986,4993.8677,0.31298714,0.58547518,0.14417286,3.9609543,0.084408431,79.999979
14.169986,4994.5456,0.31343539,0.65345513,0.16156818,3.9673956,0.14688116,79.999979
14.179986,4994.099,0.31308153,1.0427346,0.26377415,3.9328634,0.50890899,79.999979
14.189986,4994.3944,0.313139,1.4320142,0.36598012,3.8983313,0.87093681,79.999979
14.199986,4994.3275,0.31317968,1.8212937,0.46818609,3.8637992,1.2329646,79.999979
14.209986,4994.7,0.31320427,2.2105732,0.57039206,3.829267,1.5949924,79.999979
14.219986,4994.2499,0.31319398,2.5998527,0.67259803,3.7947349,1.9570203,79.999979
14.229986,4993.8637,0.31301312,2.9891322,0.774804,3.7602027,2.3190481,79.999979
14.239986,4994.1987,0.31314177,2.9850781,0.77113593,3.7706509,2.3021516,79.999979
14.249986,4994.6842,0.31304308,2.9760671,0.76613361,3.7844041,2.2804798,79.999979
14.259986,4995.1631,0.31314803,2.9670561,0.76113128,3.7981574,2.258808,79.999979
14.269986,4994.772,0.31323809,2.9580451,0.75612896,3.8119107,2.2371362,79.999979
14.279986,4994.7227,0.31321725,2.9490341,0.75112663,3.825664,2.2154644,79.999979
14.289986,4995.399,0.3131997,2.9400231,0.74612431,3.8394173,2.1937926,79.999979
14.299986,4995.4904,0.31343724,2.9338138,0.74476722,3.8422983,2.1849921,79.999979
14.309986,4994.4601,0.31309908,2.9323663,0.74960541,3.8157746,2.1980672,79.999979
14.319986,4994.6249,0.31309908,2.9309188,0.7544436,3.789251,2.2111422,79.999979
14.329986,4995.2027,0.31323548,2.9294713,0.75928179,3.7627273,2.2242173,79.999979
14.339986,4996.4681,0.31356003,2.9280238,0.76411998,3.7362036,2.2372923,79.999979
14.349986,4995.4012,0.31335212,2.9265763,0.76895817,3.70968,2.2503674,79.999979
14.359986,4998.8137,0.31392529,2.9251289,0.77379636,3.6831563,2.2634425,79.999979
14.369986,5003.9526,0.31560474,2.9259737,0.774745,3.6763107,2.2668819,79.999979
14.379986,5003.7789,0.31534648,2.9276254,0.77432453,3.6805518,2.2669296,79.999979
14.389986,5003.6052,0.31508897,2.9292771,0.77390406,3.6847928,2.2669773,79.999979
14.399986,5002.8365,0.31483159,2.9309288,0.77348359,3.6890339,2.267025,79.999979
14.409986,5003.5946,0.31515393,2.9299024,0.75779686,3.7150832,2.2202863,79.999979
14.419986,5002.7325,0.3152937,3.0297069,0.75833888,3.8678596,2.2954343,79.999979
14.429986,5002.6661,0.31499852,3.0556035,0.76553651,3.8873968,2.3464438,79.999979
14.439986,5002.5505,0.31497475,3.0499888,0.75988266,3.9137515,2.3230242,79.999979
14.449986,5002.4349,0.31495098,3.0443742,0.75422882,3.9368449,2.2996047,79.999979
14.459986,5002.3192,0.31492721,3.0387596,0.74857498,3.9599382,2.2761851,79.999979
14.469986,5002.5565,0.31487773,3.0138226,0.7865943,3.6722188,2.3427913,79.999979
14.479986,5000.3319,0.31420987,3.1122212,0.77718594,3.8373081,2.410374,79.999979
14.489986,4999.9996,0.31395699,3.0588955,0.7759631,3.8966979,2.3568656,79.999979
14.499986,5000.8763,0.31402299,3.0363203,0.75909195,3.8839269,2.3073615,79.999979
14.509986,5000.227,0.31394625,3.0554718,0.75348259,3.9644915,2.3027988,79.999979
14.519986,4999.2262,0.31390524,3.0339673,0.75712244,3.9285028,2.2971686,79.999979
14.529986,4999.1737,0.31386423,3.0336717,0.76076228,3.8925142,2.3009757,79.999979
14.539986,4999.1377,0.31383369,3.0394939,0.76297418,3.8728643,2.3075051,79.999979
14.549986,4999.1017,0.31383207,3.045316,0.76270944,3.8815523,2.3140346,79.999979
14.559986,4999.0658,0.31383046,3.0511382,0.76244471,3.8902404,2.320564,79.999979
14.569986,4999.0298,0.31382884,3.0569604,0.76217997,3.8989284,2.3270934,79.999979
14.579986,4998.9938,0.31382723,3.0626321,0.76191523,3.9076164,2.3333905,79.999979
14.589986,4998.9579,0.31382562,3.0580946,0.76030605,3.9163045,2.3239172,79.999979
14.599986,4998.1695,0.313824,3.0535571,0.7579781,3.9278739,2.314444,79.999979
14.609986,4996.3707,0.31351475,3.0863228,0.76546176,3.9258468,2.362306,79.999979
14.619986,4997.9594,0.31379335,3.0619514,0.7522602,3.9328576,2.3405962,79.999979
14.629986,4996.5904,0.31349463,3.0675439,0.75588757,4.0390076,2.3170606,79.999979
14.639986,4995.0949,0.31349463,3.0976081,0.77347629,3.8731378,2.3694584,79.999979
14.649986,4995.0949,0.31349463,3.1447823,0.77327844,3.908914,2.4172854,79.999979
14.659986,4995.0949,0.31336883,3.1384802,0.77019609,3.9972243,2.4169344,79.999979
14.669986,4995.6091,0.31341666,3.0838555,0.80047396,3.7113777,2.4668292,79.999979
14.679986,4996.0913,0.31355188,3.0884634,0.76523375,3.9203513,2.3632755,79.999979
14.689986,4993.3694,0.31310152,3.084031,0.77487346,3.8775972,2.400464,79.999979
14.699986,4992.6842,0.31281823,3.1099755,0.76445382,4.0229537,2.373527,79.999979
14.709986,4992.6842,0.31273911,3.0852015,0.76878755,3.9445954,2.3700028,79.999979
14.719986,4992.6842,0.31273911,3.0896933,0.77662759,3.866679,2.40313,79.999979
14.729986,4992.1812,0.31275446,3.1683159,0.79045705,3.909588,2.5042308,79.999979
14.739986,4991.2124,0.3128244,3.1416016,0.77275299,4.0035472,2.4276155,79.999979
14.749986,4990.3971,0.31234022,3.0928883,0.76900447,3.861848,2.3605463,79.999979
14.759986,4990.3821,0.31241907,3.123379,0.76857724,3.9695703,2.3862734,79.999979
14.769986,4990.3821,0.31252991,3.1038982,0.77030532,3.9544114,2.383532,79.999979
14.779986,4990.3821,0.31252991,3.0844173,0.77203339,3.9018968,2.3807907,79.999979
14.789986,4991.1093,0.31244195,1.7964459,0.56909224,3.9767739,1.1268921,79.999979
14.799986,4988.088,0.31197885,0.60744115,0.17000159,3.7209891,0.10470559,79.999979
14.809986,4990.1122,0.31242136,0.70344339,0.13601838,4.958717,0.095574293,79.999979
14.819986,4988.695,0.31197545,0.65090411,0.14505408,4.3833305,0.094481603,79.999979
14.829986,4988.7781,0.31197545,0.62902845,0.13585291,4.4508592,0.086891906,79.999979
14.839986,4988.8612,0.31197545,0.62833256,0.13540058,4.518388,0.085699617,79.999979
14.849986,4988.8815,0.31197731,0.62258158,0.16153124,4.1084613,0.0976736,79.999979
14.859986,4989.1851,0.31210711,0.60427961,0.14325851,4.004652,0.091338499,79.999979
14.869986,4988.9437,0.3122345,0.6771368,0.15517797,4.1911374,0.10380329,79.999979
14.879986,4989.687,0.31210867,0.70405647,0.15777473,4.1171153,0.11111265,79.999979
14.889986,4989.687,0.31210867,0.69393954,0.17110503,4.10578,0.11648062,79.999979
14.899986,4989.687,0.31210867,0.65898375,0.18187131,4.0944446,0.11781313,79.999979
14.909986,4989.687,0.31210867,0.62402795,0.19194934,4.0831092,0.11914565,79.999979
14.919986,4990.195,0.31235322,0.59279898,0.16415316,3.6166084,0.095634579,79.999979
14.929986,4986.6717,0.3118143,0.62995966,0.15023654,4.3349263,0.094559668,79.999979
14.939986,4989.0822,0.31209714,0.62415561,0.1697354,4.518044,0.1053973,79.999979
14.949986,4989.6618,0.31215692,0.61264528,0.16200207,3.1343891,0.09490341,79.999979
14.959986,4990.201,0.31221671,0.62706368,0.13486774,4.0345399,0.083333057,79.999979
14.969986,4990.7343,0.3122765,0.60535192,0.17325933,4.881336,0.10479437,79.999979
14.979986,4989.7827,0.31231016,0.65068073,0.16348025,3.7358753,0.10262633,79.999979
14.989986,4990.1892,0.31227288,0.63131101,0.15635284,3.8080141,0.098249216,79.999979
14.999986,4989.3591,0.31225381,0.61338059,0.14784838,3.8948732,0.090596583,79.999979
15.009986,4989.1153,0.31203851,0.65143201,0.14112359,4.5438992,0.091963304,79.999979
15.019986,4989.0523,0.31209869,0.63457094,0.14038264,4.4737838,0.089127175,79.999979
15.029986,4988.9893,0.31215888,0.61770987,0.1396417,4.4036684,0.086291047,79.999979
15.039986,4988.9437,0.31221906,0.60103243,0.13890075,4.333553,0.083780058,79.999979
15.049986,4988.9437,0.31227925,0.5867403,0.13815981,4.2634377,0.08549275,79.999979
15.059986,4988.9437,0.31231964,0.57244817,0.14965262,4.0149207,0.087205442,79.999979
15.069986,4988.9437,0.31231964,0.62174492,0.1550993,3.7546479,0.094838934,79.999979
15.079986,4988.9437,0.31231964,0.73350357,0.14804044,3.4943751,0.10828829,79.999979
15.089986,4989.761,0.31234876,0.62446965,0.14371525,4.5905166,0.089202421,79.999979
15.099986,4989.8793,0.3123398,0.60256201,0.17848971,3.4084668,0.105905,79.999979
15.109986,4991.4826,0.31270611,0.62432419,0.16321765,3.6750327,0.093129514,79.999979
15.119986,4988.9417,0.31185527,0.59306754,0.14485386,4.2007679,0.09051403,79.999979
15.129986,4988.3908,0.31202117,0.61147055,0.15045002,3.8720027,0.091976663,79.999979
15.139986,4989.2821,0.31216426,0.60629675,0.14207969,4.063552,0.086982632,79.999979
15.149986,4990.1734,0.31230735,0.58298366,0.14772734,4.2551013,0.086233472,79.999979
15.159986,4990.3883,0.31242537,0.67925015,0.14715304,4.8575543,0.099641193,79.999979
15.169986,4990.4166,0.31248617,0.63147162,0.1526065,4.2156141,0.096426188,79.999979
15.179986,4988.8647,0.31204084,0.64131114,0.1504238,4.2920232,0.093782629,79.999979
15.189986,4990.4693,0.31252375,0.65616136,0.15569519,4.4274003,0.10454582,79.999979
15.199986,4990.8545,0.31254384,0.66737059,0.1428668,4.61803,0.11192503,79.999979
15.209985,4991.2258,0.31256393,0.67857982,0.17021449,4.1182129,0.11930424,79.999979
15.219985,4990.6904,0.31252041,0.58572898,0.15408527,4.1968289,0.089746365,79.999979
15.229985,4989.6785,0.3122694,0.69732331,0.13884374,5.0364367,0.10199798,79.999979
15.239985,4989.5566,0.31216136,0.59866509,0.16475036,3.4580342,0.098244498,79.999979
15.249985,4989.9283,0.31214827,0.62306105,0.14478591,4.2101728,0.088356823,79.999979
15.259985,4989.682,0.3121108,0.62423403,0.1500778,4.1472333,0.093565405,79.999979
15.269985,4989.3566,0.31207334,0.60179508,0.15145354,4.0842938,0.090972009,79.999979
15.279985,4989.0313,0.31217388,0.58863968,0.15236471,3.8283487,0.09710086,79.999979
15.289985,4990.2736,0.31267372,0.6051485,0.14760864,4.2082889,0.089228625,79.999979
15.299985,4990.5599,0.31241733,0.63010253,0.18253916,3.340409,0.11269012,79.999979
15.309985,4989.7601,0.31222005,0.6199136,0.14399163,4.1383542,0.097494453,79.999979
15.319985,4990.0368,0.31234475,0.64593926,0.14355759,3.9879288,0.093880323,79.999979
15.329985,4989.9902,0.31242727,0.66603281,0.12225975,4.4222786,0.08144931,79.999979
15.339985,4989.9436,0.31248798,0.67188805,0.10275201,4.959199,0.069037222,79.999979
15.349985,4990.4946,0.31216501,0.63065833,0.18650639,3.517537,0.10961118,79.999979
15.359985,4990.8572,0.31241127,0.6253489,0.14401831,4.165186,0.091102182,79.999979
15.369985,4989.5273,0.31215838,0.6254298,0.14916157,3.7574788,0.093053497,79.999979
15.379985,4990.7506,0.3125018,0.62914541,0.14091889,4.289283,0.088501984,79.999979
15.389985,4990.6551,0.31252059,0.63524154,0.14177304,4.396157,0.090643222,79.999979
15.399985,4990.5596,0.31253939,0.64005265,0.14936433,4.4160405,0.095668727,79.999979
15.409985,4990.485,0.31232109,0.62957193,0.1763064,3.4935469,0.11104912,79.999979
15.419985,4990.167,0.31234954,0.60943654,0.16368368,3.2998427,0.09681295,79.999979
15.429985,4992.0213,0.31288854,0.62728048,0.16506585,4.5108641,0.10368995,79.999979
15.439985,4991.0852,0.3126727,0.62009107,0.15048624,3.8612978,0.089445802,79.999979
15.449985,4990.4066,0.31255333,0.70181689,0.14257534,4.3254979,0.10026212,79.999979
15.459985,4989.7281,0.31243395,0.65540199,0.13653116,4.789698,0.08973897,79.999979
15.469985,4989.2403,0.3120442,0.63286177,0.14686648,4.3903332,0.093756016,79.999979
15.479985,4992.1598,0.31269995,0.63764755,0.17158917,4.1231084,0.10887743,79.999979
15.489985,4991.6338,0.31249051,0.6220118,0.14085281,4.2905087,0.08945752,79.999979
15.499985,4991.3009,0.31236891,0.61343362,0.14989585,4.0401421,0.093446572,79.999979
15.509985,4990.3531,0.31230314,0.60554403,0.15202526,3.9113645,0.091807162,79.999979
15.519985,4990.1826,0.31224143,0.6147309,0.15153552,3.8936677,0.098172205,79.999979
15.529985,4990.0951,0.31233993,0.63710856,0.17017603,3.6110251,0.11053047,79.999979
15.539985,4991.2569,0.31262285,0.61387468,0.17686044,3.3717028,0.10857604,79.999979
15.549985,4990.7256,0.31238524,0.6500005,0.14370559,4.6215692,0.093376248,79.999979
15.559985,4990.397,0.3124902,0.69804597,0.14569723,3.948444,0.10245231,79.999979
15.569985,4991.6011,0.31266806,0.66867344,0.15325349,4.9177036,0.10110846,79.999979
15.579985,4992.2613,0.31275121,0.61332007,0.16522676,4.3072891,0.099484076,79.999979
15.589985,4992.2809,0.31283435,0.65304822,0.16580612,3.5033951,0.097960975,79.999979
15.599985,4992.0414,0.31266667,0.611781,0.17398422,4.0423613,0.1066382,79.999979
15.609985,4991.9686,0.31271538,0.64778513,0.15098597,4.349664,0.097884666,79.999979
15.619985,4991.943,0.31256618,0.63914645,0.14408197,4.3444838,0.09238923,79.999979
15.629985,4991.943,0.31256618,0.67514741,0.15516211,4.256033,0.1049552,79.999979
15.639985,4991.943,0.31256618,0.69094077,0.15411883,4.2938207,0.1056408,79.999979
15.649985,4991.943,0.31259085,0.68634396,0.14761627,4.5860458,0.10292645,79.999979
15.659985,4991.3859,0.31245914,0.63124345,0.13725157,4.2573707,0.086439294,79.999979
15.669985,4992.2503,0.31251648,0.6019008,0.13848435,4.3147542,0.088288463,79.999979
15.679985,4992.7032,0.31284519,0.63495744,0.15636835,3.7925532,0.092495238,79.999979
