host_timestamp_s,monotonic_s,kind,detail
1784138899.632523,48778.781000,session,start console_20260715_140818
1784138917.804955,48796.953000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1784138919.814219,48798.968000,disarm,disarm
1784138919.869341,48799.015000,disarm,disarm
1784138919.936967,48799.078000,disarm,disarm
1784138919.999374,48799.140000,disarm,disarm
1784138920.068245,48799.218000,disarm,disarm
1784138920.122354,48799.265000,disarm,disarm
1784138920.184701,48799.328000,disarm,disarm
1784138920.246294,48799.390000,disarm,disarm
1784138920.320294,48799.468000,disarm,disarm
1784138920.370584,48799.515000,disarm,disarm
1784138920.431845,48799.578000,disarm,disarm
1784138920.494045,48799.640000,disarm,disarm
1784138920.556397,48799.703000,disarm,disarm
1784138920.616946,48799.765000,disarm,disarm
1784138920.681640,48799.828000,disarm,disarm
1784138920.743468,48799.890000,disarm,disarm
1784138920.805077,48799.953000,disarm,disarm
1784138920.864022,48800.015000,disarm,disarm
1784138920.924010,48800.078000,disarm,disarm
1784138920.990032,48800.140000,disarm,disarm
1784138921.049942,48800.203000,disarm,disarm
1784138921.112356,48800.265000,disarm,disarm
1784138921.174255,48800.328000,disarm,disarm
1784138921.238149,48800.390000,disarm,disarm
1784138921.313003,48800.453000,disarm,disarm
1784138921.374574,48800.515000,disarm,disarm
1784138921.436220,48800.578000,disarm,disarm
1784138921.486721,48800.640000,disarm,disarm
1784138921.553625,48800.703000,disarm,disarm
1784138921.613658,48800.765000,disarm,disarm
1784138921.683939,48800.828000,disarm,disarm
1784138921.741641,48800.890000,disarm,disarm
1784138921.807021,48800.953000,disarm,disarm
1784138921.868684,48801.015000,disarm,disarm
1784138921.929827,48801.078000,disarm,disarm
1784138921.991028,48801.140000,disarm,disarm
1784138922.053340,48801.203000,disarm,disarm
