host_timestamp_s,monotonic_s,kind,detail
1783380994.371685,547650.359000,session,start console_20260706_193633
1783381005.162463,547661.156000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783381007.164684,547663.156000,disarm,disarm
1783381007.233974,547663.218000,disarm,disarm
1783381007.296058,547663.281000,disarm,disarm
1783381007.358273,547663.343000,disarm,disarm
1783381007.418536,547663.406000,disarm,disarm
1783381007.482511,547663.468000,disarm,disarm
1783381007.545058,547663.531000,disarm,disarm
1783381007.600291,547663.593000,disarm,disarm
1783381007.668298,547663.656000,disarm,disarm
1783381007.732256,547663.718000,disarm,disarm
1783381007.793729,547663.781000,disarm,disarm
1783381007.856019,547663.843000,disarm,disarm
1783381007.917231,547663.906000,disarm,disarm
1783381007.978673,547663.968000,disarm,disarm
1783381008.039333,547664.031000,disarm,disarm
1783381008.099524,547664.093000,disarm,disarm
1783381008.161635,547664.156000,disarm,disarm
1783381008.224104,547664.218000,disarm,disarm
1783381008.286616,547664.281000,disarm,disarm
1783381008.361116,547664.343000,disarm,disarm
1783381008.425117,547664.421000,disarm,disarm
1783381008.473834,547664.468000,disarm,disarm
1783381008.545725,547664.531000,disarm,disarm
1783381008.610338,547664.593000,disarm,disarm
1783381008.673172,547664.656000,disarm,disarm
1783381008.735984,547664.718000,disarm,disarm
1783381008.798173,547664.781000,disarm,disarm
1783381008.859636,547664.843000,disarm,disarm
1783381008.922099,547664.906000,disarm,disarm
1783381008.984320,547664.968000,disarm,disarm
1783381009.045514,547665.031000,disarm,disarm
1783381009.107787,547665.093000,disarm,disarm
1783381009.168977,547665.156000,disarm,disarm
1783381009.231432,547665.218000,disarm,disarm
1783381009.293163,547665.281000,disarm,disarm
1783381009.354974,547665.343000,disarm,disarm
1783381009.417295,547665.406000,disarm,disarm
1783381009.479394,547665.468000,disarm,disarm
1783381009.541403,547665.531000,disarm,disarm
1783381009.599174,547665.593000,disarm,disarm
1783381009.665250,547665.656000,disarm,disarm
1783381009.726731,547665.718000,disarm,disarm
1783381009.789032,547665.781000,disarm,disarm
1783381009.851285,547665.843000,disarm,disarm
1783381009.914408,547665.906000,disarm,disarm
1783381009.975638,547665.968000,disarm,disarm
1783381010.037749,547666.031000,disarm,disarm
1783381010.099485,547666.093000,disarm,disarm
1783381010.163031,547666.156000,disarm,disarm
1783381010.223562,547666.218000,disarm,disarm
1783381010.286220,547666.281000,disarm,disarm
1783381010.348567,547666.343000,disarm,disarm
1783381010.411113,547666.406000,disarm,disarm
1783381010.473612,547666.468000,disarm,disarm
1783381010.551460,547666.546000,disarm,disarm
1783381010.628529,547666.625000,disarm,disarm
1783381010.677579,547666.671000,disarm,disarm
1783381010.750011,547666.734000,disarm,disarm
1783381010.811614,547666.796000,disarm,disarm
1783381010.868626,547666.859000,disarm,disarm
1783381010.928975,547666.921000,disarm,disarm
1783381010.996021,547666.984000,disarm,disarm
1783381011.055294,547667.046000,disarm,disarm
1783381011.121752,547667.109000,disarm,disarm
1783381011.183644,547667.171000,disarm,disarm
1783381011.243451,547667.234000,disarm,disarm
1783381011.306069,547667.296000,disarm,disarm
1783381011.368489,547667.359000,disarm,disarm
1783381011.431317,547667.421000,disarm,disarm
1783381011.493339,547667.484000,disarm,disarm
1783381011.554882,547667.546000,disarm,disarm
1783381011.615217,547667.609000,disarm,disarm
1783381011.678703,547667.671000,disarm,disarm
1783381011.741379,547667.734000,disarm,disarm
1783381011.802964,547667.796000,disarm,disarm
1783381011.865403,547667.859000,disarm,disarm
1783381011.928108,547667.921000,disarm,disarm
1783381012.031895,547668.015000,disarm,disarm
1783381012.037127,547668.031000,disarm,disarm
1783381012.438609,547668.421000,session,end complete
