host_timestamp_s,monotonic_s,kind,detail
1782488882.286772,213113.875000,session,start console_20260626_114801
1782488896.388639,213127.984000,warn,"LCR startup: worker error RuntimeError('Could not connect to Keysight E4980 LCR meter. Check USB/LAN cable, instrument power, and VISA backend.')"
1782488900.513299,213132.109000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1782488902.510172,213134.109000,warn,LCR silent 3.0s — no new samples (auxiliary; other instruments still recording)
1782488902.510705,213134.109000,disarm,disarm
1782488902.572120,213134.171000,disarm,disarm
1782488902.633797,213134.234000,disarm,disarm
1782488902.697591,213134.296000,disarm,disarm
1782488902.758909,213134.359000,disarm,disarm
1782488902.820817,213134.421000,disarm,disarm
1782488902.883544,213134.484000,disarm,disarm
1782488902.958960,213134.546000,disarm,disarm
1782488903.021291,213134.609000,disarm,disarm
1782488903.083294,213134.671000,disarm,disarm
1782488903.144984,213134.734000,disarm,disarm
1782488903.207662,213134.796000,disarm,disarm
1782488903.268664,213134.859000,disarm,disarm
1782488903.332309,213134.921000,disarm,disarm
1782488903.388081,213134.984000,disarm,disarm
1782488903.454008,213135.046000,disarm,disarm
1782488903.526732,213135.125000,disarm,disarm
1782488903.576567,213135.171000,disarm,disarm
1782488903.635698,213135.234000,disarm,disarm
1782488903.702838,213135.296000,disarm,disarm
1782488903.808500,213135.406000,disarm,disarm
1782488903.841041,213135.437000,disarm,disarm
1782488903.903170,213135.500000,disarm,disarm
1782488903.965674,213135.562000,disarm,disarm
1782488904.025697,213135.625000,disarm,disarm
1782488904.086398,213135.687000,disarm,disarm
1782488904.148161,213135.750000,disarm,disarm
1782488904.210473,213135.812000,disarm,disarm
1782488904.273077,213135.875000,disarm,disarm
1782488904.342394,213135.937000,disarm,disarm
1782488904.412224,213136.000000,disarm,disarm
1782488904.472737,213136.062000,disarm,disarm
1782488904.534535,213136.125000,warn,LCR silent 5.0s — no new samples (auxiliary; other instruments still recording)
1782488904.535057,213136.125000,disarm,disarm
1782488904.596098,213136.187000,disarm,disarm
1782488904.657814,213136.250000,disarm,disarm
1782488904.720121,213136.312000,disarm,disarm
1782488904.782857,213136.375000,disarm,disarm
1782488905.805697,213137.406000,error,send failed 'disarm': Write timeout
1782488905.837495,213137.437000,disarm,disarm
1782488905.899189,213137.500000,disarm,disarm
1782488905.959966,213137.562000,disarm,disarm
1782488906.037946,213137.640000,disarm,disarm
1782488906.099511,213137.687000,disarm,disarm
1782488906.162185,213137.750000,disarm,disarm
1782488906.224179,213137.812000,disarm,disarm
1782488906.286367,213137.875000,disarm,disarm
1782488906.347631,213137.937000,disarm,disarm
1782488906.409661,213138.000000,disarm,disarm
1782488906.471260,213138.062000,disarm,disarm
1782488906.532070,213138.125000,warn,LCR silent 7.0s — no new samples (auxiliary; other instruments still recording)
1782488906.532070,213138.125000,disarm,disarm
1782488906.593191,213138.187000,disarm,disarm
1782488906.654869,213138.250000,disarm,disarm
1782488906.716638,213138.312000,disarm,disarm
1782488906.779422,213138.375000,disarm,disarm
1782488906.842017,213138.437000,disarm,disarm
1782488906.903963,213138.500000,disarm,disarm
1782488906.966583,213138.562000,disarm,disarm
1782488907.028359,213138.625000,disarm,disarm
1782488907.090648,213138.687000,disarm,disarm
1782488907.152064,213138.750000,disarm,disarm
1782488907.214966,213138.812000,disarm,disarm
1782488907.276020,213138.875000,disarm,disarm
1782488907.338597,213138.937000,disarm,disarm
1782488907.401393,213139.000000,disarm,disarm
1782488907.462486,213139.062000,disarm,disarm
1782488907.524965,213139.125000,disarm,disarm
1782488907.587873,213139.187000,disarm,disarm
1782488907.649973,213139.250000,disarm,disarm
1782488907.711636,213139.312000,disarm,disarm
1782488907.773216,213139.375000,disarm,disarm
1782488907.849607,213139.437000,disarm,disarm
1782488907.911242,213139.500000,disarm,disarm
1782488907.973802,213139.562000,disarm,disarm
1782488908.034963,213139.625000,disarm,disarm
1782488908.097208,213139.687000,disarm,disarm
1782488908.157650,213139.750000,disarm,disarm
1782488908.219519,213139.812000,disarm,disarm
1782488908.281174,213139.875000,disarm,disarm
1782488908.342749,213139.937000,disarm,disarm
1782488908.404104,213140.000000,disarm,disarm
1782488908.467190,213140.062000,disarm,disarm
1782488908.529760,213140.125000,warn,LCR silent 9.0s — no new samples (auxiliary; other instruments still recording)
1782488908.529760,213140.125000,disarm,disarm
1782488908.591639,213140.187000,disarm,disarm
1782488908.653509,213140.250000,disarm,disarm
1782488908.714416,213140.312000,disarm,disarm
1782488908.775572,213140.375000,disarm,disarm
1782488908.836846,213140.437000,disarm,disarm
1782488908.898011,213140.500000,disarm,disarm
1782488908.963343,213140.562000,disarm,disarm
1782488909.027455,213140.625000,disarm,disarm
1782488909.098887,213140.687000,disarm,disarm
1782488909.159916,213140.750000,disarm,disarm
1782488909.220877,213140.812000,disarm,disarm
1782488909.282981,213140.875000,disarm,disarm
1782488909.344606,213140.937000,disarm,disarm
1782488909.406794,213141.000000,disarm,disarm
1782488909.469120,213141.062000,disarm,disarm
1782488909.531063,213141.125000,disarm,disarm
1782488909.592799,213141.187000,disarm,disarm
1782488909.655281,213141.250000,disarm,disarm
1782488909.717377,213141.312000,disarm,disarm
1782488909.779979,213141.375000,disarm,disarm
1782488909.841650,213141.437000,disarm,disarm
1782488909.906222,213141.500000,disarm,disarm
1782488909.966172,213141.562000,disarm,disarm
1782488910.028372,213141.625000,disarm,disarm
1782488910.089364,213141.687000,disarm,disarm
1782488910.148093,213141.750000,disarm,disarm
1782488910.211174,213141.812000,disarm,disarm
1782488910.275619,213141.875000,disarm,disarm
1782488910.337079,213141.937000,disarm,disarm
1782488910.398593,213142.000000,disarm,disarm
1782488910.461569,213142.062000,disarm,disarm
1782488910.522376,213142.125000,warn,LCR silent 11.0s — no new samples (auxiliary; other instruments still recording)
1782488910.523384,213142.125000,disarm,disarm
1782488910.585061,213142.187000,disarm,disarm
1782488910.659692,213142.250000,disarm,disarm
1782488910.723379,213142.312000,disarm,disarm
1782488910.785393,213142.375000,disarm,disarm
1782488910.841458,213142.437000,disarm,disarm
1782488910.907876,213142.500000,disarm,disarm
1782488910.961940,213142.562000,disarm,disarm
1782488911.030408,213142.625000,disarm,disarm
1782488911.093401,213142.687000,disarm,disarm
1782488911.149270,213142.750000,disarm,disarm
1782488911.216497,213142.812000,disarm,disarm
1782488911.278711,213142.875000,disarm,disarm
1782488911.341297,213142.937000,disarm,disarm
1782488911.403243,213143.000000,disarm,disarm
1782488911.465340,213143.062000,disarm,disarm
1782488911.525604,213143.125000,disarm,disarm
1782488911.588405,213143.187000,disarm,disarm
1782488911.650704,213143.250000,disarm,disarm
1782488911.713478,213143.312000,disarm,disarm
1782488911.775222,213143.375000,disarm,disarm
1782488911.837759,213143.437000,disarm,disarm
1782488911.898515,213143.500000,disarm,disarm
1782488911.975773,213143.578000,disarm,disarm
1782488912.037098,213143.625000,disarm,disarm
1782488912.099886,213143.703000,disarm,disarm
1782488912.161595,213143.750000,disarm,disarm
