host_timestamp_s,monotonic_s,fields_json
1782489161.735890,213393.328000,"{""t_ms"":34739,""hwm"":0,""cap"":1024,""dropped"":832,""dropped_total"":2156,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":505,""rate2"":499,""rate_other"":16,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":122125,""m7_us"":34015571,""m4_us"":31751113,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489162.853956,213394.453000,"{""t_ms"":35799,""hwm"":0,""cap"":1024,""dropped"":4294966554,""dropped_total"":1414,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":508,""rate2"":502,""rate_other"":15,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":122114,""m7_us"":35113203,""m4_us"":32848747,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489163.872823,213395.468000,"{""t_ms"":36801,""hwm"":0,""cap"":1024,""dropped"":832,""dropped_total"":2246,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":505,""rate2"":499,""rate_other"":16,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":122015,""m7_us"":36150290,""m4_us"":33885832,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489164.918230,213396.515000,"{""t_ms"":37801,""hwm"":0,""cap"":1024,""dropped"":4294966502,""dropped_total"":1452,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":507,""rate2"":500,""rate_other"":17,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121726,""m7_us"":37185446,""m4_us"":34920428,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489165.946149,213397.546000,"{""t_ms"":38806,""hwm"":0,""cap"":1024,""dropped"":22,""dropped_total"":1474,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":504,""rate2"":497,""rate_other"":16,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121845,""m7_us"":38226803,""m4_us"":35962347,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489166.992640,213398.593000,"{""t_ms"":39806,""hwm"":0,""cap"":1024,""dropped"":830,""dropped_total"":2304,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":507,""rate2"":501,""rate_other"":16,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121702,""m7_us"":39262351,""m4_us"":36997899,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489168.038701,213399.640000,"{""t_ms"":40808,""hwm"":0,""cap"":1024,""dropped"":4294966504,""dropped_total"":1512,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":505,""rate2"":499,""rate_other"":16,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121753,""m7_us"":40299959,""m4_us"":38035502,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489169.053586,213400.656000,"{""t_ms"":41810,""hwm"":0,""cap"":1024,""dropped"":832,""dropped_total"":2344,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":505,""rate2"":499,""rate_other"":16,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121695,""m7_us"":41337265,""m4_us"":39072808,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489170.102001,213401.703000,"{""t_ms"":42810,""hwm"":0,""cap"":1024,""dropped"":4294966504,""dropped_total"":1552,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":507,""rate2"":500,""rate_other"":17,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121682,""m7_us"":42372370,""m4_us"":40107917,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489171.142400,213402.734000,"{""t_ms"":43813,""hwm"":0,""cap"":1024,""dropped"":22,""dropped_total"":1574,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":505,""rate2"":499,""rate_other"":15,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121723,""m7_us"":43411333,""m4_us"":41146881,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489172.225679,213403.828000,"{""t_ms"":44874,""hwm"":0,""cap"":1024,""dropped"":880,""dropped_total"":2454,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":508,""rate2"":501,""rate_other"":16,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121732,""m7_us"":44509734,""m4_us"":42244825,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489173.277394,213404.875000,"{""t_ms"":45886,""hwm"":0,""cap"":1024,""dropped"":4294966512,""dropped_total"":1670,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":500,""rate2"":493,""rate_other"":17,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121726,""m7_us"":45557640,""m4_us"":43292596,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489174.383063,213405.984000,"{""t_ms"":46886,""hwm"":0,""cap"":1024,""dropped"":830,""dropped_total"":2500,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":507,""rate2"":500,""rate_other"":17,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121757,""m7_us"":46593301,""m4_us"":44328844,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489175.379963,213406.968000,"{""t_ms"":47902,""hwm"":0,""cap"":1024,""dropped"":4294966516,""dropped_total"":1720,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":499,""rate2"":492,""rate_other"":16,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121802,""m7_us"":47646058,""m4_us"":45381602,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489176.398619,213408.000000,"{""t_ms"":48903,""hwm"":0,""cap"":1024,""dropped"":18,""dropped_total"":1738,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":505,""rate2"":499,""rate_other"":17,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121678,""m7_us"":48682168,""m4_us"":46417715,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489177.514238,213409.109000,"{""t_ms"":49964,""hwm"":0,""cap"":1024,""dropped"":882,""dropped_total"":2620,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":507,""rate2"":498,""rate_other"":19,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121803,""m7_us"":49781415,""m4_us"":47516961,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489178.595149,213410.187000,"{""t_ms"":51024,""hwm"":0,""cap"":1024,""dropped"":4294965740,""dropped_total"":1064,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":507,""rate2"":500,""rate_other"":18,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121638,""m7_us"":50878820,""m4_us"":48614367,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489179.703319,213411.296000,"{""t_ms"":52084,""hwm"":0,""cap"":1024,""dropped"":880,""dropped_total"":1944,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":507,""rate2"":500,""rate_other"":18,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121757,""m7_us"":51976580,""m4_us"":49712126,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489180.727908,213412.328000,"{""t_ms"":53084,""hwm"":0,""cap"":1024,""dropped"":4294966502,""dropped_total"":1150,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":506,""rate2"":500,""rate_other"":18,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121732,""m7_us"":53012026,""m4_us"":50747574,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489181.771350,213413.359000,"{""t_ms"":54090,""hwm"":0,""cap"":1024,""dropped"":836,""dropped_total"":1986,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":503,""rate2"":497,""rate_other"":16,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121796,""m7_us"":54054344,""m4_us"":51789370,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489182.820011,213414.421000,"{""t_ms"":55091,""hwm"":0,""cap"":1024,""dropped"":4294966502,""dropped_total"":1192,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":506,""rate2"":499,""rate_other"":16,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121746,""m7_us"":55090775,""m4_us"":52826318,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489183.847516,213415.437000,"{""t_ms"":56096,""hwm"":0,""cap"":1024,""dropped"":23,""dropped_total"":1215,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":504,""rate2"":496,""rate_other"":17,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121696,""m7_us"":56131503,""m4_us"":53867047,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489184.949208,213416.546000,"{""t_ms"":57157,""hwm"":0,""cap"":1024,""dropped"":881,""dropped_total"":2096,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":508,""rate2"":501,""rate_other"":16,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121876,""m7_us"":57230961,""m4_us"":54966508,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1782489186.005601,213417.593000,"{""t_ms"":58159,""hwm"":0,""cap"":1024,""dropped"":4294966504,""dropped_total"":1304,""crc_err"":0,""crc_err_total"":46,""overrun"":0,""overrun_total"":0,""rate1"":505,""rate2"":500,""rate_other"":15,""prod1"":0,""prod2"":0,""sma_state"":0,""m4_loops_per_s"":121714,""m7_us"":58268463,""m4_us"":56004008,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
