host_timestamp_s,monotonic_s,position_mm
1782489151.264699,213382.859000,101.494828
1782489151.285260,213382.875000,101.494828
1782489151.305605,213382.906000,101.494828
1782489151.325951,213382.921000,101.494828
1782489151.346499,213382.937000,101.494828
1782489151.367018,213382.968000,101.494828
1782489151.387632,213382.984000,101.494828
1782489151.407709,213383.000000,101.494828
1782489151.427950,213383.031000,101.494828
1782489151.448507,213383.046000,101.494828
1782489151.469261,213383.062000,101.494828
1782489151.489818,213383.078000,101.494828
1782489151.510312,213383.109000,101.494828
1782489151.530418,213383.125000,101.494828
1782489151.550835,213383.140000,101.494828
1782489151.571043,213383.171000,101.494828
1782489151.591440,213383.187000,101.494828
1782489151.611500,213383.203000,101.494828
1782489151.631761,213383.234000,101.494828
1782489151.652155,213383.250000,101.494828
1782489151.672394,213383.265000,101.494828
1782489151.692551,213383.281000,101.494828
1782489151.713095,213383.312000,101.494828
1782489151.733554,213383.328000,101.494828
1782489151.754052,213383.343000,101.494828
1782489151.774527,213383.375000,101.494828
1782489151.795294,213383.390000,101.494828
1782489151.815522,213383.406000,101.494828
1782489151.838449,213383.437000,101.494828
1782489151.859241,213383.453000,101.494828
1782489151.879417,213383.468000,101.494828
1782489151.899502,213383.500000,101.494828
1782489151.920661,213383.515000,101.494828
1782489151.940840,213383.531000,101.494828
1782489151.964771,213383.562000,101.494828
1782489151.985543,213383.578000,101.494828
1782489152.005846,213383.593000,101.494828
1782489152.026309,213383.625000,101.494828
1782489152.047457,213383.640000,101.494828
1782489152.067672,213383.656000,101.494828
1782489152.089755,213383.687000,101.494828
1782489152.110725,213383.703000,101.494828
1782489152.131136,213383.734000,101.494828
1782489152.153854,213383.750000,101.494828
1782489152.174061,213383.765000,101.494828
1782489152.194293,213383.796000,101.494828
1782489152.214595,213383.812000,101.494828
1782489152.235010,213383.828000,101.494828
1782489152.255550,213383.843000,101.494828
1782489152.275685,213383.875000,101.494828
1782489152.296006,213383.890000,101.494828
1782489152.316126,213383.906000,101.494828
1782489152.336397,213383.937000,101.494828
1782489152.356946,213383.953000,101.494828
1782489152.377335,213383.968000,101.494828
1782489152.399115,213384.000000,101.494828
1782489152.419230,213384.015000,101.494828
1782489152.439365,213384.031000,101.494828
1782489152.461350,213384.062000,101.494828
1782489152.482051,213384.078000,101.494828
1782489152.502274,213384.093000,101.494828
1782489152.524635,213384.125000,101.494828
1782489152.545439,213384.140000,101.494828
1782489152.565648,213384.156000,101.494828
1782489152.586416,213384.187000,101.494828
1782489152.607104,213384.203000,101.494828
1782489152.627459,213384.218000,101.494828
1782489152.647601,213384.250000,101.494828
1782489152.668957,213384.265000,101.494828
1782489152.689028,213384.281000,101.494828
1782489152.710496,213384.312000,101.494828
1782489152.731424,213384.328000,101.494828
1782489152.751601,213384.343000,101.494828
1782489152.774678,213384.375000,101.494828
1782489152.795514,213384.390000,101.494828
1782489152.815882,213384.406000,101.494828
1782489152.837356,213384.437000,101.494828
1782489152.857862,213384.453000,101.494828
1782489152.878306,213384.468000,101.494828
1782489152.901858,213384.500000,101.494828
1782489152.922043,213384.515000,101.494828
1782489152.942271,213384.531000,101.494828
1782489152.963954,213384.562000,101.494828
1782489152.986368,213384.578000,101.494828
1782489153.007689,213384.609000,101.494828
1782489153.028155,213384.625000,101.494828
1782489153.048404,213384.640000,101.494828
1782489153.068594,213384.671000,101.494828
1782489153.089098,213384.687000,101.494828
1782489153.109265,213384.703000,101.494828
1782489153.129683,213384.718000,101.494828
1782489153.150052,213384.750000,101.494828
1782489153.170546,213384.765000,101.494828
1782489153.190826,213384.781000,101.494828
1782489153.210989,213384.812000,101.494828
1782489153.231204,213384.828000,101.494828
1782489153.251529,213384.843000,101.494828
1782489153.271691,213384.875000,101.494828
1782489153.292330,213384.890000,101.494828
1782489153.312587,213384.906000,101.494828
1782489153.332888,213384.921000,101.494828
1782489153.353275,213384.953000,101.494828
1782489153.373784,213384.968000,101.494828
1782489153.395225,213384.984000,101.494828
1782489153.415839,213385.015000,101.494828
1782489153.436354,213385.031000,101.494828
1782489153.456767,213385.046000,101.494828
1782489153.477322,213385.078000,101.494828
1782489153.497687,213385.093000,101.494828
1782489153.517751,213385.109000,101.494828
1782489153.538528,213385.140000,101.494828
1782489153.558955,213385.156000,101.494828
1782489153.579279,213385.171000,101.494828
1782489153.599566,213385.187000,101.494828
1782489153.619865,213385.218000,101.494828
1782489153.640216,213385.234000,101.494828
1782489153.660671,213385.250000,101.494828
1782489153.680984,213385.281000,101.494828
1782489153.704622,213385.296000,101.494828
1782489153.724968,213385.328000,101.494828
1782489153.745426,213385.343000,101.494828
1782489153.766866,213385.359000,101.494828
1782489153.787296,213385.390000,101.494828
1782489153.807377,213385.406000,101.494828
1782489153.827825,213385.421000,101.494828
1782489153.848382,213385.437000,101.494828
1782489153.868774,213385.468000,101.494828
1782489153.890379,213385.484000,101.494828
1782489153.910870,213385.500000,101.494828
1782489153.931035,213385.531000,101.494828
1782489153.951655,213385.546000,101.494828
1782489153.972693,213385.562000,101.494828
1782489153.993051,213385.593000,101.494828
1782489154.015670,213385.609000,101.494828
1782489154.036641,213385.625000,101.494828
1782489154.057629,213385.656000,101.494828
1782489154.077888,213385.671000,101.494828
1782489154.098538,213385.687000,101.494828
1782489154.118801,213385.718000,101.494828
1782489154.139745,213385.734000,101.494828
1782489154.160038,213385.750000,101.494828
1782489154.180583,213385.781000,101.494828
1782489154.200667,213385.796000,101.494828
1782489154.221080,213385.812000,101.494828
1782489154.241163,213385.843000,101.494828
1782489154.261396,213385.859000,101.494828
1782489154.282271,213385.875000,101.494828
