src,hw_us,value,raw_code,seq
2,2076382996,3.05565000,5126530,3115234
1,2076384003,4.76246400,2045462615,3115241
2,2076385012,3.05272900,5121630,3115235
1,2076386019,4.76120800,2044923296,3115242
2,2076387028,3.04944500,5116120,3115236
3,2078583841,0.50223500,0,5509076
4,2078583841,0.12426200,0,5509076
1,2076388035,4.76051100,2044623945,3115243
2,2076389044,3.05114400,5118970,3115237
1,2076390051,4.76051100,2044623945,3115244
2,2076391060,3.05114400,5118970,3115238
1,2076392067,4.76118800,2044914646,3115245
2,2076393076,3.05593000,5127000,3115239
1,2076394083,4.76115900,2044902125,3115246
2,2076395092,3.05735500,5129390,3115240
1,2076396099,4.76167900,2045125665,3115247
2,2076397108,3.05399900,5123760,3115241
1,2076398115,4.76213000,2045319113,3115248
2,2076399124,3.05721200,5129150,3115242
1,2076400131,4.76213000,2045319113,3115249
2,2076401140,3.05721200,5129150,3115243
1,2076402147,4.76094300,2044809572,3115250
2,2076403156,3.05414200,5124000,3115244
1,2076404163,4.76015500,2044470840,3115251
2,2076405172,3.05035100,5117640,3115245
1,2076406179,4.76073600,2044720516,3115252
2,2076407188,3.05473800,5125000,3115246
1,2076408195,4.76091300,2044796765,3115253
2,2076409204,3.05708600,5128940,3115247
1,2076410211,4.76139700,2045004472,3115254
2,2076411220,3.05708600,5128940,3115248
1,2076412227,4.76139700,2045004472,3115255
2,2076413236,3.05627000,5127570,3115249
1,2076414243,4.76191200,2045225771,3115256
2,2076415252,3.05871400,5131670,3115250
1,2076416259,4.76081300,2044753851,3115257
2,2076417268,3.05883900,5131880,3115251
1,2076418275,4.75987600,2044351172,3115258
2,2076419284,3.05656800,5128070,3115252
1,2076420291,4.76037900,2044567033,3115259
2,2076421300,3.05656800,5128070,3115253
1,2076422307,4.76037900,2044567033,3115260
2,2076423316,3.05647300,5127910,3115254
1,2076424323,4.76067800,2044695617,3115261
2,2076425332,3.05649000,5127940,3115255
1,2076426339,4.76107100,2044864214,3115262
2,2076427348,3.05661600,5128150,3115256
1,2076428355,4.76160200,2045092485,3115263
2,2076429364,3.05478600,5125080,3115257
1,2076430371,4.76063400,2044676681,3115264
2,2076431380,3.05309300,5122240,3115258
1,2076432387,4.76063400,2044676681,3115265
2,2076433396,3.05309300,5122240,3115259
1,2076434403,4.75952800,2044201843,3115266
2,2076435412,3.05182900,5120120,3115260
1,2076436419,4.75982100,2044327531,3115267
2,2076437428,3.05424300,5124170,3115261
1,2076438435,4.76005400,2044427353,3115268
2,2076439444,3.05786100,5130240,3115262
1,2076440451,4.76035700,2044557953,3115269
2,2076441460,3.05520900,5125790,3115263
1,2076442467,4.76035700,2044557953,3115270
2,2076443476,3.05520900,5125790,3115264
1,2076444483,4.76095400,2044814186,3115271
2,2076445492,3.05333700,5122650,3115265
1,2076446499,4.76001400,2044410491,3115272
2,2076447508,3.05273500,5121640,3115266
1,2076448515,4.75888000,2043923343,3115273
2,2076449524,3.05517300,5125730,3115267
1,2076450531,4.75909300,2044014683,3115274
2,2076451540,3.05824300,5130880,3115268
1,2076452547,4.75909300,2044014683,3115275
2,2076453556,3.05824300,5130880,3115269
1,2076454563,4.75950000,2044189676,3115276
2,2076455572,3.05566800,5126560,3115270
1,2076456579,4.75955400,2044212903,3115277
2,2076457588,3.05774200,5130040,3115271
1,2076458595,4.76041400,2044582427,3115278
2,2076459604,3.05466700,5124880,3115272
1,2076460611,4.75976400,2044302864,3115279
2,2076461620,3.05368300,5123230,3115273
1,2076462627,4.75844800,2043738024,3115280
2,2076463636,3.05368300,5123230,3115274
1,2076464643,4.75844800,2043738024,3115281
2,2076465652,3.05842200,5131180,3115275
1,2076466659,4.75853600,2043775661,3115282
2,2076467668,3.06071000,5135020,3115276
1,2076468675,4.75917900,2044052026,3115283
2,2076469684,3.05932200,5132690,3115277
1,2076470691,4.75926500,2044088454,3115284
2,2076471700,3.06047200,5134620,3115278
1,2076472707,4.76017800,2044480790,3115285
2,2076473716,3.06047200,5134620,3115279
1,2076474723,4.76017800,2044480790,3115286
2,2076475732,3.06319600,5139190,3115280
1,2076476739,4.75974300,2044293849,3115287
2,2076477748,3.06001900,5133860,3115281
1,2076478755,4.75836800,2043703393,3115288
2,2076479764,3.05797500,5130430,3115282
1,2076480771,4.75820500,2043633533,3115289
2,2076481780,3.06236100,5137790,3115283
1,2076482787,4.75899700,2043973745,3115290
2,2076483796,3.06069300,5134990,3115284
1,2076484803,4.75899700,2043973745,3115291
2,2076485812,3.06069300,5134990,3115285
1,2076486819,4.75891200,2043936975,3115292
2,2076487828,3.05846300,5131250,3115286
1,2076488835,4.75975100,2044297451,3115293
2,2076489844,3.05664500,5128200,3115287
1,2076490851,4.75946800,2044175932,3115294
2,2076491860,3.06423900,5140940,3115288
1,2076492867,4.75815200,2043610643,3115295
3,2078687840,0.50627300,0,5509077
4,2078687840,0.12089800,0,5509077
2,2076493876,3.06329100,5139350,3115289
1,2076494883,4.75815200,2043610643,3115296
2,2076495892,3.06329100,5139350,3115290
1,2076496899,4.75803900,2043562233,3115297
2,2076497908,3.06083000,5135220,3115291
1,2076498915,4.75873800,2043862227,3115298
2,2076499924,3.06166400,5136620,3115292
1,2076500931,4.75870300,2043847272,3115299
2,2076501940,3.06082400,5135210,3115293
1,2076502947,4.75966100,2044258931,3115300
2,2076503956,3.06250500,5138030,3115294
1,2076504963,4.75966100,2044258931,3115301
2,2076505972,3.06250500,5138030,3115295
1,2076506979,4.75950100,2044189904,3115302
2,2076507988,3.06216500,5137460,3115296
1,2076508995,4.75801700,2043552784,3115303
2,2076510004,3.06085900,5135270,3115297
1,2076511011,4.75767000,2043403641,3115304
2,2076512020,3.06003700,5133890,3115298
1,2076513027,4.75827900,2043665153,3115305
2,2076514036,3.05908300,5132290,3115299
1,2076515043,4.75810000,2043588042,3115306
2,2076516052,3.05908300,5132290,3115300
1,2076517059,4.75810000,2043588042,3115307
2,2076518068,3.06025700,5134260,3115301
1,2076519075,4.75895300,2043954750,3115308
2,2076520090,3.05882700,5131860,3115302
1,2076521097,4.75896800,2043961372,3115309
2,2076522106,3.06090700,5135350,3115303
1,2076523113,4.75749500,2043328721,3115310
2,2076524122,3.06119900,5135840,3115304
1,2076525123,4.75719300,2043198611,3115311
2,2076526132,3.06119900,5135840,3115305
1,2076527139,4.75719300,2043198611,3115312
2,2076528154,3.05554300,5126350,3115306
1,2076529161,4.75792900,2043514817,3115313
2,2076530170,3.05419600,5124090,3115307
1,2076531177,4.75783400,2043474492,3115314
2,2076532186,3.05756900,5129750,3115308
1,2076533193,4.75846700,2043745953,3115315
2,2076534202,3.05876100,5131750,3115309
1,2076535209,4.75872200,2043855757,3115316
2,2076536218,3.05546500,5126220,3115310
1,2076537225,4.75872200,2043855757,3115317
