level_mA,heat_ms,cycle,bootstrap,cool_s,i_mA,u_V,R_ohm,cc_pct,v_hot_V,i_hot_mA,r_hot_ohm,p_hot_W,r_base_ohm,t_heat_start_s,t_heat_end_s,t_pulse_utc,dx_um,x_base_um,baseline_V,peak_V,rise_V,F_base_mN,dF_mN,clipped,railed,detect_ok,n_samples,sweep,run_type,i_low_mA,seeded
350,100,5,0,30.0,345.775956043956,1.3376095274725275,3.8684283973246734,98.8,1.3437934999999999,340.5525,3.9459217007656666,0.45763223590875,4.010154493363313,364.179728,364.279728,2026-08-05T14:59:18.989988+00:00,35.14445667621567,-4272.257398044097,3.272083265957447,3.302532,0.030448734042552772,320.7652674158925,2.9849168018580143,0,0,1,91,sweep_20260805_105318,map,0,1
350,100,6,0,30.0,354.2545,1.3601495543478261,3.8394700825192793,101.2,1.346997,349.3105,3.856159491340799,0.47052019556849994,4.008750414855468,395.250096,395.350096,2026-08-05T14:59:50.038327+00:00,33.764638355148236,-4256.413816829526,3.2829654521276597,3.311145,0.028179547872340116,321.8320579200566,2.7624664393389775,0,0,1,92,sweep_20260805_105318,map,0,1
450,100,1,1,30.0,450.96231521739134,1.7304091195652171,3.8371479415770127,100.2,1.688551,452.41949999999997,3.732268392498555,0.7639333991444999,3.9496607357024334,449.26483,449.36483,2026-08-05T15:00:43.935967+00:00,63.954894858844455,-4303.285613203728,3.2492489414893617,3.30075,0.05150105851063813,318.5267980375396,5.0486951164222615,0,0,1,92,sweep_20260805_105318,map,0,1
450,100,2,0,30.0,449.3080957446808,1.7256367127659573,3.8406535050428956,99.8,1.710374,446.78950000000003,3.828142783122701,0.764177144273,3.988612861430997,480.333487,480.433487,2026-08-05T15:01:14.981576+00:00,61.16865416135715,-4262.965907797602,3.2775477765957444,3.330934,0.053386223404255695,321.30095831178954,5.23349952757998,0,0,1,94,sweep_20260805_105318,map,0,1
450,100,3,0,30.0,450.41447368421046,1.7094609368421052,3.795306404919446,100.1,1.717645,445.848,3.8525349446448116,0.7658085879600001,3.999425121005998,511.400299,511.500299,2026-08-05T15:01:46.025342+00:00,54.15229426089627,-4269.891008241712,3.2730978670212765,3.318244,0.0451461329787235,320.8647296713142,4.425716047136196,0,0,1,95,sweep_20260805_105318,map,0,1
450,100,4,0,30.0,449.8334375,1.7317683124999999,3.8497989880976777,100.0,1.711574,446.16,3.836233638156715,0.7636358558399999,4.004250899693258,542.466792,542.566792,2026-08-05T15:02:17.068788+00:00,60.88803939518402,-4278.579361366622,3.266561656084656,3.316897,0.05033534391534378,320.2239790306491,4.93441906550985,0,0,1,96,sweep_20260805_105318,map,0,1
450,100,5,0,30.0,448.4472365591397,1.7246959462365592,3.845928362653902,99.7,1.7034755,444.0365,3.83634115663915,0.7564052988557499,4.0288,573.536604,573.636604,2026-08-05T15:02:48.115552+00:00,60.57087602431238,-4279.541839240634,3.2655267500000003,3.312743,0.04721624999999996,320.12252625576144,4.628651481824052,0,0,1,93,sweep_20260805_105318,map,0,1
450,100,6,0,30.0,451.33584536082475,1.749066474226804,3.875310353044297,100.3,1.701616,445.761,3.8173281197771898,0.758514049776,3.9846875276017952,604.604379,604.704379,2026-08-05T15:03:19.160279+00:00,65.87566939130556,-4284.519189086566,3.261692361702128,3.31586,0.05416763829787197,319.74663771999593,5.310102332869607,0,0,1,97,sweep_20260805_105318,map,0,1
550,100,1,1,30.0,551.4464456521739,2.093458652173913,3.7963045526534533,100.3,2.0514004999999997,541.3865,3.7891607936289504,1.1106005367932499,4.0482439404748085,658.839022,658.939022,2026-08-05T15:04:13.440151+00:00,96.4692701023423,-4303.515664355355,3.249484492063492,3.326011,0.07652650793650784,318.5498892723156,7.501962446385247,0,0,1,92,sweep_20260805_105318,map,0,1
550,100,2,0,30.0,550.0023260869564,2.0875940108695654,3.795609421730905,100.0,2.045054,546.476,3.7422576654784474,1.1175729297039998,3.995939389536057,689.906412,690.006412,2026-08-05T15:04:44.485492+00:00,87.23530334329462,-4284.251479800853,3.2615099521276596,3.332269,0.07075904787234055,319.7287559452434,6.93657314561763,0,0,1,92,sweep_20260805_105318,map,0,1
550,100,3,0,30.0,551.24,2.1306332150537632,3.8651643840319334,100.2,2.1387055,551.4275,3.8784890126081852,1.1793410271012499,3.985725429644463,720.974062,721.074062,2026-08-05T15:05:15.531093+00:00,97.12661246939479,-4249.670735741349,3.2877225000000005,3.365356,0.07763349999999924,322.29839560429497,7.61048187465511,0,0,1,93,sweep_20260805_105318,map,0,1
550,100,4,0,30.0,551.0807765957447,2.0950491063829784,3.8017096501260097,100.2,2.104369,554.397,3.7957799194440085,1.1666558604930002,4.003283675785306,752.041643,752.141643,2026-08-05T15:05:46.576625+00:00,89.6944888691396,-4285.171881663307,3.2607055767195776,3.338039,0.07733342328042259,319.64990230005634,7.581065083767876,0,0,1,94,sweep_20260805_105318,map,0,1
550,100,5,0,30.0,548.905445652174,2.072058728260869,3.77489191385045,99.8,2.0855575,548.9024999999999,3.7995044657293424,1.14476772564375,3.9711916368497304,783.110708,783.210708,2026-08-05T15:06:17.623640+00:00,86.5060604755572,-4269.938352948969,3.272381597883599,3.34298,0.070598402116401,320.79451316310997,6.92082489758272,0,0,1,92,sweep_20260805_105318,map,0,1
550,100,6,0,30.0,551.2109795918366,2.1093591836734698,3.8267727998368577,100.2,2.097291,541.815,3.870861825530854,1.136343723165,4.007539692129238,814.181717,814.281717,2026-08-05T15:06:48.672598+00:00,93.30803606201334,-4283.144561327715,3.2620896878306875,3.33789,0.07580031216931227,319.78558795796965,7.430772821755503,0,0,1,98,sweep_20260805_105318,map,0,1
650,100,1,1,30.0,648.2779032258064,2.465828677419355,3.803659919842222,99.7,2.4908655,639.345,3.8959646200408224,1.5925224030975,4.112436393591735,868.885386,868.985386,2026-08-05T15:07:43.797851+00:00,137.0470705312364,-4313.2756055413,3.2426053650793656,3.350228,0.1076226349206344,317.87552226289125,10.55034376095526,0,0,1,93,sweep_20260805_105318,map,0,1
650,100,2,0,30.0,651.1699782608696,2.4840162391304346,3.8146971175862414,100.2,2.456517,659.732,3.723507424226807,1.620642873444,3.9963397307775663,899.951703,900.051703,2026-08-05T15:08:14.841109+00:00,130.12964983964957,-4267.350219868321,3.2750945714285717,3.379524,0.10442942857142823,321.0604684013826,10.237310868677218,0,0,1,92,sweep_20260805_105318,map,0,1
650,100,3,0,30.0,651.6746979166667,2.4834535208333333,3.810879153007881,100.3,2.456325,644.021,3.8140448836295713,1.5819248828249999,3.9719915597596294,931.021695,931.121695,2026-08-05T15:08:45.888038+00:00,138.72839748437127,-4261.388779533584,3.2794625238095234,3.387088,0.10762547619047647,321.4886627044166,10.550622293195003,0,0,1,96,sweep_20260805_105318,map,0,1
650,100,4,0,30.0,650.1712765957446,2.450410446808511,3.7688691195936914,100.0,2.396914,647.35,3.702655441415,1.5516422779,3.9684748559937835,962.090788,962.190788,2026-08-05T15:09:16.934070+00:00,126.76465582989113,-4277.46063162101,3.266680476190476,3.367418,0.10073752380952383,320.23562707255996,9.875390122176976,0,0,1,94,sweep_20260805_105318,map,0,1
650,100,5,0,30.0,648.8486021505375,2.44893288172043,3.774274728501704,99.8,2.4484425,648.1514999999999,3.7775774645279694,1.58696167903875,3.9832357359166526,993.156725,993.256725,2026-08-05T15:09:47.976947+00:00,132.0878912431217,-4274.384840276221,3.26942935106383,3.37525,0.10582064893616971,320.50510175036476,10.373693453122288,0,0,1,93,sweep_20260805_105318,map,0,1
650,100,6,0,30.0,651.20778125,2.476341322916667,3.802690008039069,100.2,2.48555,657.722,3.779028221649876,1.6348009171,4.0009743998582685,1024.223693,1024.323693,2026-08-05T15:10:19.020855+00:00,131.03985392563845,-4232.99495762161,3.2996828624338628,3.40625,0.10656713756613723,323.4708806979364,10.44687240535301,0,0,1,96,sweep_20260805_105318,map,0,1
750,100,1,1,30.0,751.6126489361704,2.8724970638297878,3.8217785023915027,100.2,2.8478125,758.4645,3.754707702206233,2.1599646839062503,4.0421577363439205,1079.134852,1079.234852,2026-08-05T15:11:13.675199+00:00,179.0965555441171,-4317.112632531931,3.2398977819148933,3.382099,0.14220121808510688,317.6100954484705,13.940113389072952,0,0,1,94,sweep_20260805_105318,map,0,1
750,100,2,0,30.0,750.6929574468088,2.854691840425532,3.802742269135787,100.1,2.8400735,747.9815,3.7969836152364733,2.12432243664025,4.016692129236689,1110.202602,1110.302602,2026-08-05T15:11:44.720121+00:00,176.25487393877665,-4280.156559057501,3.2643639470899473,3.407419,0.14305505291005272,320.00853563997373,14.023815585408292,0,0,1,94,sweep_20260805_105318,map,0,1
750,100,3,0,30.0,751.7394795918367,2.8276509795918363,3.7614772888170425,100.2,2.811904,752.094,3.738766696716102,2.114816126976,3.9934273663497284,1141.270154,1141.370154,2026-08-05T15:12:15.764845+00:00,170.73735871442204,-4286.971410555812,3.258102962962963,3.3943,0.13619703703703667,319.3947657311597,13.351518117205954,0,0,1,98,sweep_20260805_105318,map,0,1
750,100,4,0,30.0,751.6167391304347,2.8519443260869557,3.7944130001501106,100.2,2.844705,757.144,3.757151875997168,2.15385132252,3.979402867711367,1172.336278,1172.436278,2026-08-05T15:12:46.808142+00:00,176.33770719080803,-4283.55601349525,3.2617808994708994,3.405869,0.1440881005291006,319.7553171571521,14.125086173239827,0,0,1,92,sweep_20260805_105318,map,0,1
750,100,5,0,30.0,749.2668387096774,2.8634154408602153,3.821623075954278,99.9,2.878322,757.1560000000001,3.8014913703384767,2.179338772232,4.015072099707737,1203.404502,1203.504502,2026-08-05T15:13:17.853538+00:00,176.46239517042386,-4267.684181485843,3.2744903915343917,3.413945,0.1394546084656083,321.00124010259805,13.670860776142355,0,0,1,93,sweep_20260805_105318,map,0,1
750,100,6,0,30.0,751.551788888889,2.864437722222222,3.8113643857558657,100.2,2.8293485,747.2950000000001,3.786119939247553,2.1143579873075002,3.9765097708759685,1234.472491,1234.572491,2026-08-05T15:13:48.898698+00:00,176.75301678919914,-4292.908723248251,3.2545065978835983,3.400385,0.14587840211640168,319.0422108257239,14.300591049102971,0,0,1,90,sweep_20260805_105318,map,0,1
850,100,1,1,30.0,838.1680526315789,3.179082421052631,3.792893812966662,98.6,3.2513449999999997,842.119,3.8609092064185697,2.7380194000549998,3.907455161106946,1289.614771,1289.714771,2026-08-05T15:14:44.001809+00:00,240.64466982988597,-4314.188523719912,3.2413841587301597,3.431481,0.19009684126984006,317.7558063054007,18.635364435627935,0,0,1,95,sweep_20260805_105318,map,0,1
850,100,2,0,30.0,852.3542421052631,3.2383152842105263,3.7992598901274715,100.3,3.1894865,856.5160000000001,3.7237909157563895,2.7318462190340003,4.002023072662026,1320.686341,1320.786341,2026-08-05T15:15:15.039791+00:00,245.61046558801672,-4272.898402202241,3.270781164021164,3.47417,0.20338883597883584,320.63762119119525,19.93839063966131,0,0,1,95,sweep_20260805_105318,map,0,1
850,100,3,0,30.0,850.5532173913043,3.212746445652175,3.7772433046645255,100.1,3.2059230000000003,850.385,3.769966544565109,2.726268830355,3.9885924815182077,1351.754328,1351.854328,2026-08-05T15:15:46.074193+00:00,230.42426015358888,-4283.3773404799485,3.2605633297872347,3.447145,0.18658167021276517,319.63595770525745,18.29076905327134,0,0,1,92,sweep_20260805_105318,map,0,1
850,100,4,0,30.0,849.1050769230769,3.2341265164835167,3.8088648912606917,99.9,3.2339124999999997,862.626,3.748916100372583,2.789657004225,3.9648925027783775,1382.822174,1382.922174,2026-08-05T15:16:17.108454+00:00,240.59848847479452,-4286.707396554187,3.2576636542553192,3.454864,0.19720034574468093,319.3516999031743,19.33172737240534,0,0,1,91,sweep_20260805_105318,map,0,1
850,100,5,0,30.0,850.1073870967742,3.223218430107527,3.7915426674684376,100.0,3.217692,848.9665,3.790128350176362,2.731712715318,4.000679746764164,1413.891283,1413.991283,2026-08-05T15:16:48.143977+00:00,238.91575805885213,-4278.89162890021,3.2642970478723408,3.45645,0.19215295212765904,320.00197744946286,18.8369268335066,0,0,1,93,sweep_20260805_105318,map,0,1
850,100,6,0,30.0,851.3719354838709,3.227113311827957,3.7904858937989907,100.2,3.220368,848.505,3.7953435748758113,2.73249834984,4.029160309041148,1444.959843,1445.059843,2026-08-05T15:17:19.178952+00:00,239.29569099825903,-4287.700721436995,3.25802728042328,3.448588,0.19056071957672005,319.3873465036807,18.6808388435389,0,0,1,93,sweep_20260805_105318,map,0,1
950,100,1,1,30.0,951.607989247312,3.6324806559139784,3.8172027735781633,100.2,3.628759,953.404,3.806108428326292,3.4596733456360003,3.7206385222587963,1500.172684,1500.272684,2026-08-05T15:18:14.457488+00:00,311.80554980440365,-4317.986436873901,3.2362475291005293,3.494126,0.2578784708994708,317.2522578798741,25.280058591255283,0,0,1,93,sweep_20260805_105318,map,0,1
950,100,2,0,30.0,948.2438645833332,3.60193096875,3.798528103667426,99.8,3.5538600000000002,939.7869999999999,3.781559012840144,3.33987142782,3.9737861113789004,1531.238224,1531.338224,2026-08-05T15:18:45.500082+00:00,307.6052991325164,-4289.00895682306,3.256401068783068,3.504986,0.24858493121693215,319.2279275130106,24.369004532049537,0,0,1,96,sweep_20260805_105318,map,0,1
950,100,3,0,30.0,949.6186666666667,3.594608711111111,3.785318083235282,100.0,3.559918,942.948,3.775306803768607,3.3568175582640003,4.010778039744021,1562.305849,1562.405849,2026-08-05T15:19:16.544760+00:00,325.756379665283,-4259.951922356202,3.279015569148936,3.544974,0.26595843085106363,321.44484733678286,26.072144337222387,0,0,1,90,sweep_20260805_105318,map,0,1
950,100,4,0,30.0,948.8981382978724,3.5774996276595745,3.7701619207272037,99.9,3.620553,951.8919999999999,3.803533384039366,3.446375436276,3.9825928687689927,1593.372435,1593.472435,2026-08-05T15:19:47.588400+00:00,311.1904414685064,-4282.618120474449,3.2631546968085106,3.512168,0.2490133031914894,319.8899917465669,24.410998222247432,0,0,1,94,sweep_20260805_105318,map,0,1
950,100,5,0,30.0,951.6408526315788,3.5941134000000003,3.7767540034259506,100.2,3.5604585,949.6395,3.74927380337486,3.38115202971075,3.98173570873304,1624.438909,1624.538909,2026-08-05T15:20:18.631927+00:00,312.80591241090997,-4305.021232864347,3.2459227180851062,3.499293,0.25337028191489397,318.2007253636406,24.838116767755864,0,0,1,95,sweep_20260805_105318,map,0,1
950,100,6,0,30.0,950.2498666666668,3.5943556222222215,3.782537360232082,100.0,3.599774,946.6735,3.8025507210247254,3.4078106517889997,3.971301046006631,1655.504599,1655.604599,2026-08-05T15:20:49.674671+00:00,304.9820243021618,-4295.1000991360415,3.2537811329787236,3.501183,0.24740186702127653,318.9710928481852,24.253027684199182,0,0,1,90,sweep_20260805_105318,map,0,1
