index,time_ms,voltage_V
308,372,2.190602
309,374,1.679770
310,375,0.925423
311,376,0.485327
312,377,0.236166
313,378,0.348070
314,379,0.717278
315,380,1.471120
316,381,1.911703
317,382,2.190459
318,383,2.049118
319,384,1.680042
320,385,1.181743
321,386,0.485492
322,387,0.206314
323,388,0.347917
324,389,0.717121
325,390,1.471023
326,392,2.161095
327,393,2.049555
328,394,1.680699
329,395,0.926182
330,396,0.485599
331,397,0.235884
332,398,0.347566
333,400,1.214524
334,401,1.911546
335,402,2.160970
336,403,2.049727
337,404,1.681249
338,406,0.486322
339,407,0.206601
340,409,0.716023
341,410,1.470072
342,412,2.160699
343,413,2.049917
344,414,1.681550
345,415,1.183817
346,416,0.486717
347,418,0.347105
348,419,0.715478
349,421,1.910549
350,422,2.190718
351,423,2.050240
352,424,1.681786
353,425,0.927696
354,426,0.486884
355,427,0.236812
356,428,0.347071
357,430,1.212786
358,431,1.910237
359,432,2.160425
360,433,2.050479
361,434,1.682520
362,435,1.184527
363,436,0.487525
364,437,0.206844
365,439,0.714841
366,440,1.468434
367,441,1.909637
368,442,2.160024
369,443,2.050675
370,444,1.682825
371,445,0.928990
372,446,0.487805
373,447,0.206422
374,449,0.714742
375,450,1.468166
376,452,2.160291
377,453,2.051040
378,455,1.185870
379,456,0.487750
380,458,0.345657
381,459,0.713664
382,461,1.909177
383,462,2.190875
384,463,2.051313
385,464,1.683750
386,466,0.488400
387,467,0.206530
388,469,0.713365
389,470,1.467114
390,472,2.160017
391,473,2.051285
392,475,1.186878
393,476,0.488785
394,478,0.345569
395,479,0.712881
396,480,1.210188
397,481,1.908336
398,483,2.051755
399,484,1.684705
400,486,0.488974
401,487,0.206512
402,488,0.345579
403,489,0.712772
404,490,1.466230
405,492,2.159753
406,493,2.052084
407,495,1.187593
408,496,0.489510
409,497,0.237228
410,498,0.344977
411,499,0.712043
412,501,1.907919
413,502,2.190675
414,504,1.685695
415,505,0.932070
416,507,0.237462
417,508,0.344594
418,509,0.711622
419,510,1.208871
420,511,1.907413
421,513,2.052258
422,514,1.685847
423,516,0.490349
424,517,0.206665
425,518,0.344514
426,519,0.711176
427,520,1.464811
428,522,2.159550
429,523,2.053223
430,525,1.189353
431,526,0.490670
432,528,0.344282
433,529,0.710799
434,530,1.207663
435,531,1.906684
436,532,2.190824
437,534,1.687194
438,535,0.933206
439,537,0.206555
440,538,0.344225
441,539,0.710458
442,540,1.463549
443,542,2.158912
444,543,2.053231
445,545,1.190283
446,546,0.490969
447,548,0.343642
448,549,0.709907
449,551,1.905976
450,552,2.190746
451,554,1.687618
452,555,0.934554
453,556,0.491562
454,557,0.237951
455,558,0.343178
456,560,1.205916
457,561,1.905467
458,562,2.158587
459,563,2.053717
460,564,1.688299
461,565,1.191648
462,566,0.492315
463,567,0.238686
464,568,0.343090
465,569,0.708915
466,570,1.205850
467,571,1.905367
468,573,2.054001
469,574,1.688524
470,575,1.191749
471,576,0.492162
472,577,0.238317
473,578,0.342854
474,579,0.708392
475,581,1.904884
476,582,2.190814
477,584,1.688916
478,585,0.935477
479,586,0.492440
480,587,0.238686
481,588,0.342822
482,590,1.204579
483,591,1.904494
484,592,2.158597
485,593,2.054727
486,594,1.689622
487,595,1.192573
488,596,0.492718
489,597,0.206245
490,599,0.707615
491,600,1.460770
492,601,1.904087
493,602,2.190614
494,603,2.054799
495,604,1.689909
496,605,0.936893
497,607,0.238649
498,608,0.342067
499,609,0.707058
500,610,1.203652
501,611,1.903929
502,613,2.055470
503,614,1.690677
504,616,0.493814
505,617,0.206553
506,618,0.342026
507,619,0.706669
508,620,1.203185
509,621,1.903725
510,622,2.190932
511,623,2.055637
512,624,1.690985
513,626,0.494046
514,627,0.206474
515,629,0.706373
516,630,1.459072
517,631,1.902983
518,632,2.190796
519,633,2.055804
520,634,1.691295
521,635,0.938159
522,637,0.239387
523,638,0.341704
524,639,0.706137
525,640,1.202192
526,641,1.902701
527,642,2.157820
528,643,2.055973
529,644,1.691753
530,646,0.494357
531,647,0.206065
532,648,0.340895
533,649,0.705512
534,650,1.458510
535,652,2.157695
536,653,2.056089
537,655,1.195608
538,656,0.494668
539,657,0.238911
540,658,0.340286
541,659,0.704581
542,660,1.200834
543,661,1.901883
544,663,2.056325
545,664,1.692530
546,665,1.196498
547,666,0.495586
548,667,0.206508
549,669,0.704679
550,670,1.457539
551,672,2.157608
552,673,2.056525
553,674,1.692930
554,675,0.940186
555,677,0.239859
556,678,0.340248
557,679,0.703915
558,680,1.456572
559,682,2.157376
560,683,2.057009
561,685,1.197077
562,686,0.496307
563,687,0.240083
564,688,0.340329
565,690,1.199990
566,691,1.901185
567,693,2.057220
568,694,1.693833
569,695,1.197651
570,696,0.496261
571,697,0.206125
572,698,0.340017
573,699,0.703512
574,700,1.455992
575,702,2.157271
576,703,2.057713
577,704,1.694643
578,705,1.198421
579,706,0.496938
580,708,0.339292
581,709,0.702735
582,711,1.900185
583,712,2.190961
584,714,1.694886
585,715,0.942255
586,716,0.497245
587,717,0.240036
588,718,0.339339
589,719,0.702434
590,720,1.198360
591,721,1.900151
592,723,2.058022
593,724,1.695291
594,725,1.199124
595,726,0.497623
596,727,0.206641
597,729,0.701805
598,730,1.454128
599,732,2.156629
600,733,2.058419
601,734,1.695732
602,735,1.199816
603,736,0.497902
604,737,0.240402
605,738,0.339092
606,739,0.701604
607,741,1.898802
608,742,2.190673
609,743,2.058606
610,744,1.696409
611,745,1.200323
612,746,0.498302
613,747,0.206478
614,749,0.701230
615,750,1.453740
616,751,1.898906
617,752,2.156492
618,753,2.058897
619,754,1.696618
620,755,1.201265
621,756,0.499032
622,758,0.338301
623,759,0.700622
624,760,1.196045
625,761,1.898756
626,762,2.190751
627,763,2.059056
628,764,1.697117
629,765,0.945125
630,767,0.241374
631,768,0.338159
632,770,1.195903
633,771,1.898244
634,773,2.059368
635,774,1.697438
636,776,0.499302
637,777,0.206528
638,779,0.699710
639,780,1.452059
640,781,1.897905
641,782,2.156332
642,783,2.059862
643,785,1.202555
644,786,0.499764
645,788,0.337796
646,789,0.699497
647,790,1.194432
648,791,1.897309
649,792,2.190955
650,794,1.698638
651,795,0.946086
652,797,0.240976
653,798,0.337501
654,799,0.699288
655,800,1.451257
656,801,1.897152
657,802,2.155928
658,803,2.059866
659,805,1.203454
660,806,0.500867
661,807,0.241526
662,808,0.337069
663,809,0.698386
664,810,1.193496
665,811,1.896680
666,812,2.190818
667,814,1.699382
668,815,0.947229
669,817,0.241863
670,818,0.336995
671,819,0.698154
672,820,1.450131
673,821,1.896468
674,822,2.190737
675,824,1.699804
676,825,0.947497
677,827,0.241873
678,828,0.336613
679,829,0.697542
680,830,1.449496
681,831,1.895885
682,833,2.060893
683,834,1.700198
684,836,0.501591
685,837,0.206703
686,839,0.697312
687,840,1.448777
688,841,1.895245
689,842,2.154985
690,843,2.060986
691,844,1.700603
692,845,1.205253
693,846,0.501602
694,847,0.241540
695,848,0.336107
696,849,0.696852
697,850,1.448663
698,851,1.895290
699,853,2.061306
700,854,1.701067
701,855,1.206032
702,856,0.502554
703,857,0.241896
704,858,0.335597
705,859,0.696097
706,861,1.894770
707,862,2.190759
708,864,1.701559
709,865,0.949993
710,866,0.503147
711,867,0.242410
712,868,0.335449
713,870,1.190770
714,871,1.894517
715,872,2.154939
716,873,2.061896
717,874,1.701900
718,875,1.207000
719,876,0.503264
720,877,0.206972
721,879,0.695492
722,880,1.447011
723,881,1.894069
724,882,2.190736
725,884,1.702434
726,885,0.950542
727,886,0.503526
728,887,0.206942
729,889,0.695224
730,890,1.446638
731,892,2.154415
732,893,2.062340
733,895,1.208051
734,896,0.503647
735,897,0.242444
736,898,0.334871
737,899,0.694521
738,901,1.893487
739,902,2.190656
740,903,2.062646
741,904,1.703207
742,905,1.208390
743,906,0.504180
744,907,0.206390
745,909,0.694141
746,910,1.445867
747,911,1.893358
748,912,2.190554
749,913,2.062616
750,914,1.703392
751,915,0.952186
752,917,0.243454
753,918,0.334473
754,920,1.445386
755,921,1.893110
756,922,2.154439
757,923,2.063046
758,924,1.704214
759,926,0.504974
760,927,0.206713
761,928,0.334398
762,929,0.693363
763,930,1.444515
764,931,1.892358
765,932,2.154197
766,933,2.063414
767,935,1.210354
768,936,0.505478
769,937,0.243408
770,938,0.334241
771,939,0.693119
772,940,1.443999
773,941,1.891956
774,942,2.153891
775,943,2.063709
776,944,1.704997
777,945,0.953557
778,946,0.505367
779,948,0.333689
780,949,0.692534
781,950,1.186544
782,951,1.891818
783,952,2.153673
784,953,2.064062
785,954,1.705691
786,956,0.506315
787,957,0.206476
788,958,0.333367
789,959,0.692035
790,960,1.443344
791,962,2.153587
792,963,2.063980
793,965,1.211857
794,966,0.506655
795,967,0.244066
796,968,0.333184
797,969,0.691567
798,971,1.890938
799,972,2.190746
800,974,1.706138
801,975,0.954832
802,976,0.506719
803,977,0.206865
804,978,0.332895
805,979,0.690993
806,980,1.442277
807,982,2.153509
808,983,2.064691
809,985,0.955612
810,986,0.507287
811,987,0.243986
812,988,0.332958
813,989,0.690928
814,990,1.441733
815,991,1.890292
816,992,2.153104
817,993,2.064757
818,995,1.212735
819,996,0.507168
820,997,0.243891
821,998,0.332160
822,999,0.689936
823,1000,1.183778
824,1001,1.889473
825,1002,2.190501
826,1004,1.707345
827,1005,0.956246
828,1006,0.507612
829,1007,0.206168
830,1008,0.331946
831,1009,0.689479
832,1010,1.440575
833,1012,2.152593
834,1013,2.065015
835,1014,1.707914
836,1015,0.956976
837,1016,0.508356
838,1017,0.244457
839,1018,0.331873
840,1019,0.926876
841,1021,1.889074
842,1022,2.190498
843,1023,2.065515
844,1024,1.708342
845,1025,0.957175
846,1027,0.244448
847,1028,0.331762
848,1030,1.439432
849,1031,1.888386
850,1032,2.152360
851,1033,2.065674
852,1034,1.708645
853,1035,0.957513
854,1036,0.508816
855,1038,0.331584
856,1039,0.688474
857,1040,1.181749
858,1041,1.888077
859,1042,2.190425
860,1044,1.709189
861,1045,0.958316
862,1047,0.244299
863,1048,0.331165
864,1049,0.688115
865,1050,1.438611
866,1052,2.152036
867,1053,2.066280
868,1054,1.709800
869,1055,0.959017
870,1056,0.509641
871,1057,0.244582
872,1058,0.330580
873,1060,1.438127
874,1061,1.887516
875,1062,2.190472
876,1064,1.710035
877,1065,0.959328
878,1066,0.509964
879,1067,0.206630
880,1069,0.687145
881,1070,1.437797
882,1071,1.887280
883,1072,2.190630
884,1073,2.066789
885,1074,1.710498
886,1075,0.959690
887,1077,0.244921
888,1078,0.330340
889,1079,0.686577
890,1080,1.436927
891,1081,1.886888
892,1083,2.066931
893,1084,1.473559
894,1086,0.510857
895,1087,0.206919
896,1088,0.330581
897,1089,0.686442
898,1090,1.179326
899,1091,1.886530
900,1092,2.190673
901,1094,1.711335
902,1095,0.960673
903,1096,0.510783
904,1097,0.245140
905,1098,0.330215
906,1099,0.686255
907,1100,1.436376
908,1101,1.885990
909,1102,2.190367
910,1103,2.067275
911,1104,1.711991
912,1105,0.961567
913,1107,0.245594
914,1108,0.329674
915,1110,1.435840
916,1111,1.885909
917,1112,2.151535
918,1113,2.067689
919,1114,1.475042
920,1116,0.511710
921,1117,0.245787
922,1118,0.329357
923,1120,1.435399
924,1121,1.885698
925,1122,2.151506
926,1123,2.068010
927,1124,1.712757
928,1126,0.512027
929,1127,0.206755
930,1129,0.684286
931,1130,1.434560
932,1131,1.885000
933,1132,2.190545
934,1133,2.068222
935,1134,1.713204
936,1135,0.962586
937,1137,0.246195
938,1138,0.329415
939,1139,0.684386
940,1140,1.434252
941,1141,1.884706
942,1143,2.068328
943,1144,1.476671
944,1146,0.512607
945,1147,0.206531
946,1148,0.328919
947,1149,0.683856
948,1150,1.433796
949,1152,2.150774
950,1153,2.068901
951,1155,0.963936
952,1156,0.513364
953,1157,0.246084
954,1158,0.328317
955,1159,0.683195
956,1160,1.433320
957,1161,1.884032
958,1163,2.068772
959,1164,1.477548
960,1166,0.513754
961,1167,0.206552
962,1169,0.682700
963,1170,1.432798
964,1172,2.150833
965,1173,2.069190
966,1175,0.964501
967,1176,0.514042
968,1178,0.327885
969,1179,0.919023
970,1181,1.883138
971,1182,2.190331
972,1183,2.069568
973,1184,1.715433
974,1185,1.222924
975,1186,0.514608
976,1187,0.206823
977,1189,0.682013
978,1190,1.431661
979,1192,2.149932
980,1193,2.069607
981,1194,1.715696
982,1195,0.965573
983,1196,0.514491
984,1198,0.327484
985,1199,0.918347
986,1201,1.882535
987,1202,2.190412
988,1204,1.716236
989,1205,0.966298
990,1207,0.246996
991,1208,0.327017
992,1209,0.680728
993,1210,1.430569
994,1212,2.149788
995,1213,2.069807
996,1215,0.966678
997,1216,0.515401
998,1217,0.246789
999,1218,0.326751
1000,1219,0.916942
1001,1221,1.881482
1002,1222,2.190181
1003,1224,1.716798
1004,1225,0.966994
1005,1226,0.515639
1006,1227,0.206637
1007,1229,0.679933
1008,1230,1.429347
1009,1232,2.149780
1010,1233,2.070723
1011,1234,1.717554
1012,1235,0.967487
1013,1236,0.515821
1014,1238,0.326310
1015,1239,0.915891
1016,1241,1.880769
1017,1242,2.190150
1018,1243,2.070655
1019,1244,1.717962
1020,1245,1.225615
1021,1246,0.516401
1022,1247,0.206643
1023,1249,0.679503
1024,1250,1.428933
1025,1252,2.149297
1026,1253,2.071010
1027,1255,0.968875
1028,1256,0.517026
1029,1258,0.325807
1030,1259,0.915121
1031,1260,1.428304
1032,1261,1.880038
1033,1262,2.190139
1034,1263,2.071314
1035,1264,1.718655
1036,1265,0.969555
1037,1267,0.248492
1038,1268,0.325874
1039,1269,0.678501
1040,1270,1.428040
1041,1271,1.880051
1042,1272,2.149291
1043,1273,2.071455
1044,1275,0.969350
1045,1276,0.517407
1046,1277,0.247809
1047,1278,0.325376
1048,1279,0.913927
1049,1280,1.169297
1050,1281,1.879197
1051,1282,2.190249
1052,1284,1.719642
1053,1285,0.969956
1054,1286,0.517846
1055,1287,0.206953
1056,1289,0.677657
1057,1290,1.426841
1058,1291,1.879037
1059,1292,2.190047
1060,1293,2.071944
1061,1294,1.719981
1062,1295,0.970328
1063,1297,0.247772
1064,1298,0.324725
1065,1299,0.677153
1066,1300,1.426519
1067,1301,1.878828
1068,1302,2.148804
1069,1303,2.072559
1070,1305,0.971182
1071,1306,0.518750
1072,1307,0.248220
1073,1308,0.324688
1074,1309,0.912682
1075,1311,1.878407
1076,1312,2.190040
1077,1314,1.720858
1078,1315,0.971761
1079,1316,0.519456
1080,1317,0.248963
1081,1318,0.324852
1082,1319,0.676457
1083,1320,1.425517
1084,1321,1.878280
1085,1323,2.072884
1086,1324,1.485282
1087,1325,0.972258
1088,1326,0.519735
1089,1327,0.248868
1090,1328,0.324203
1091,1329,0.911651
1092,1331,1.877587
1093,1332,2.190100
1094,1333,2.072948
1095,1334,1.722056
1096,1335,0.972725
1097,1336,0.519867
1098,1337,0.248816
1099,1338,0.324405
1100,1340,1.424286
1101,1341,1.877187
1102,1342,2.147997
1103,1343,2.073174
1104,1344,1.486550
1105,1346,0.520129
1106,1347,0.206845
1107,1349,0.675242
1108,1350,1.423970
1109,1351,1.876839
1110,1352,2.189940
1111,1353,2.073211
1112,1354,1.722383
1113,1355,0.973590
1114,1357,0.249079
1115,1358,0.323639
1116,1359,0.674338
1117,1360,1.423262
1118,1361,1.876419
1119,1363,2.073497
1120,1364,1.487375
1121,1366,0.521315
1122,1367,0.206951
1123,1368,0.323330
1124,1369,0.909968
1125,1370,1.165133
1126,1371,1.876156
1127,1372,2.190076
1128,1373,2.073834
1129,1374,1.487632
1130,1376,0.521227
1131,1377,0.207063
1132,1379,0.673408
1133,1380,1.421918
1134,1381,1.875649
1135,1382,2.189991
1136,1383,2.074155
1137,1384,1.724092
1138,1385,0.975083
1139,1386,0.521727
1140,1387,0.207157
1141,1389,0.673399
1142,1390,1.421777
1143,1392,2.147450
1144,1393,2.074626
1145,1395,0.975441
1146,1396,0.521824
1147,1397,0.249371
1148,1398,0.322581
1149,1399,0.908659
1150,1401,1.875127
1151,1402,2.190334
1152,1403,2.074824
1153,1404,1.489261
1154,1406,0.522565
1155,1407,0.206659
1156,1409,0.672182
1157,1410,1.420864
1158,1411,1.874847
1159,1412,2.147262
1160,1413,2.074920
1161,1414,1.725264
1162,1415,0.976990
1163,1416,0.523240
1164,1418,0.322153
1165,1419,0.907642
1166,1420,1.420655
1167,1421,1.874504
1168,1422,2.147101
1169,1423,2.075073
1170,1424,1.490202
1171,1426,0.523253
1172,1427,0.207143
1173,1428,0.321860
1174,1429,0.671339
1175,1430,1.419802
1176,1431,1.873904
1177,1432,2.146716
1178,1433,2.075385
1179,1435,0.977741
1180,1436,0.523613
1181,1437,0.250414
1182,1438,0.321785
1183,1439,0.671137
1184,1440,1.419172
1185,1441,1.873424
1186,1442,2.146361
1187,1443,2.075343
1188,1444,1.726363
1189,1445,0.977869
1190,1446,0.523662
1191,1448,0.321345
1192,1449,0.905811
1193,1451,1.873249
1194,1452,2.190212
1195,1453,2.075957
1196,1454,1.726958
1197,1455,0.978718
1198,1457,0.250427
1199,1458,0.321125
1200,1459,0.670029
1201,1460,1.418537
1202,1462,2.146447
1203,1463,2.076049
1204,1465,0.979135
1205,1466,0.524765
1206,1467,0.250840
1207,1468,0.321001
1208,1469,0.905014
1209,1471,1.872729
1210,1472,2.190298
1211,1474,1.727695
1212,1475,0.979271
1213,1476,0.525003
1214,1477,0.207234
1215,1478,0.320987
1216,1479,0.669382
1217,1480,1.417372
1218,1482,2.146274
1219,1483,2.076663
1220,1484,1.728208
1221,1485,0.980066
1222,1486,0.525665
1223,1487,0.251160
1224,1488,0.320753
1225,1489,0.903911
1226,1491,1.871847
1227,1492,2.190150
1228,1493,2.077122
1229,1494,1.493871
1230,1495,0.980674
1231,1496,0.525651
1232,1497,0.207125
1233,1498,0.320230
1234,1499,0.903388
1235,1500,1.416503
1236,1501,1.871478
1237,1502,2.190078
1238,1504,1.729175
1239,1505,0.981151
1240,1507,0.250943
1241,1508,0.319567
1242,1509,0.667939
1243,1510,1.415831
1244,1511,1.870823
1245,1513,2.077233
1246,1514,1.494572
1247,1516,0.526643
1248,1517,0.207312
1249,1518,0.319785
1250,1519,0.667644
1251,1520,1.415631
1252,1521,1.870694
1253,1522,2.145633
1254,1523,2.077469
1255,1525,0.981781
1256,1526,0.526963
1257,1527,0.251794
1258,1528,0.319693
1259,1529,0.902172
1260,1531,1.870022
1261,1532,2.189619
1262,1534,1.730566
1263,1535,0.982629
1264,1536,0.527440
1265,1537,0.207253
1266,1538,0.319476
1267,1539,0.667062
1268,1540,1.414489
1269,1541,1.869712
1270,1542,2.189829
1271,1543,2.078137
1272,1544,1.730901
1273,1545,0.983101
1274,1547,0.251832
1275,1548,0.319287
1276,1550,1.414139
1277,1551,1.869425
1278,1553,2.078058
1279,1554,1.496790
1280,1556,0.528225
1281,1557,0.207273
1282,1558,0.318836
1283,1559,0.900559
1284,1560,1.413624
1285,1561,1.869029
1286,1562,2.189678
1287,1564,1.731767
1288,1565,0.984233
1289,1566,0.528563
1290,1567,0.252520
1291,1568,0.318702
1292,1570,1.412791
1293,1571,1.868681
1294,1573,2.078648
1295,1574,1.497593
1296,1575,0.984877
1297,1576,0.529100
1298,1577,0.252732
1299,1578,0.318722
1300,1579,0.899665
1301,1581,1.868547
1302,1582,2.189968
1303,1583,2.079201
1304,1584,1.732614
1305,1585,0.984831
1306,1587,0.252597
1307,1588,0.318402
1308,1590,1.411794
1309,1591,1.867871
1310,1592,2.144333
1311,1593,2.079261
1312,1594,1.498736
1313,1595,0.985586
1314,1596,0.529402
1315,1597,0.207148
1316,1599,0.664234
1317,1600,1.411687
1318,1601,1.867760
1319,1602,2.189770
1320,1603,2.079509
1321,1604,1.733291
1322,1605,0.986199
1323,1607,0.252864
1324,1608,0.317506
1325,1609,0.663739
1326,1610,1.411007
1327,1612,2.144171
1328,1613,2.079620
1329,1614,1.733674
1330,1615,0.986659
1331,1616,0.530589
1332,1617,0.253312
1333,1618,0.317582
1334,1620,1.410306
1335,1621,1.866834
1336,1622,2.143965
1337,1623,2.079732
1338,1624,1.499775
1339,1626,0.530731
1340,1627,0.207564
1341,1629,0.663169
1342,1630,1.409852
1343,1631,1.866226
1344,1632,2.189443
1345,1634,1.734586
1346,1635,0.987358
1347,1637,0.253401
1348,1638,0.317160
1349,1639,0.662845
1350,1640,1.409368
1351,1641,1.865880
1352,1643,2.080341
1353,1644,1.500928
1354,1646,0.531358
1355,1647,0.207560
1356,1648,0.316997
1357,1649,0.662451
1358,1650,1.409091
1359,1652,2.143413
1360,1653,2.080405
1361,1655,0.988619
1362,1656,0.531975
1363,1657,0.253560
1364,1658,0.316502
1365,1659,0.661719
1366,1660,1.408628
1367,1661,1.865378
1368,1663,2.080632
1369,1664,1.501793
1370,1665,0.988974
1371,1666,0.532408
1372,1667,0.207761
1373,1668,0.316351
1374,1669,0.661210
1375,1670,1.408091
1376,1672,2.143100
1377,1673,2.080911
1378,1675,0.989201
1379,1676,0.532617
1380,1677,0.253958
1381,1678,0.315827
1382,1679,0.894668
1383,1681,1.864688
1384,1682,2.189569
1385,1683,2.081377
1386,1684,1.503041
1387,1685,0.990200
1388,1686,0.533008
1389,1687,0.207863
1390,1689,0.660559
1391,1690,1.407130
1392,1691,1.864355
1393,1692,2.142854
1394,1693,2.081355
1395,1694,1.737167
1396,1695,0.990432
1397,1696,0.533106
1398,1698,0.315913
1399,1699,0.893812
1400,1701,1.863926
1401,1702,2.189487
1402,1704,1.737856
1403,1705,0.990875
1404,1707,0.254182
1405,1708,0.315290
1406,1709,0.659354
1407,1710,1.406059
1408,1711,1.863421
1409,1712,2.142453
1410,1713,2.081581
1411,1715,0.991507
1412,1716,0.534228
1413,1717,0.254917
1414,1718,0.315088
1415,1719,0.892692
1416,1721,1.863234
1417,1722,2.189408
1418,1724,1.738322
1419,1725,0.991917
1420,1726,0.534624
1421,1727,0.207968
1422,1728,0.314817
1423,1729,0.658731
1424,1730,1.405077
1425,1732,2.142288
1426,1733,2.082530
1427,1734,1.738963
1428,1735,0.992459
1429,1736,0.534963
1430,1738,0.315093
1431,1739,0.892168
1432,1741,1.862488
