index,time_ms,voltage_V
  Sanity check: 1.3435 V  (should be ~1.2V if generator connected)

616,1234,1.607559
617,1236,0.644162
618,1238,0.406764
619,1240,1.282809
620,1242,2.074845
621,1244,1.607925
622,1246,0.644742
623,1248,0.406257
624,1250,1.282263
625,1252,2.074666
626,1254,1.608193
627,1256,0.645324
628,1258,0.405833
629,1260,1.281526
630,1262,2.074379
631,1264,1.608692
632,1266,0.645567
633,1268,0.405760
634,1270,1.281198
635,1272,2.074269
636,1274,1.609189
637,1276,0.645634
638,1278,0.405411
639,1280,1.280471
640,1282,2.073655
641,1284,1.609544
642,1286,0.646105
643,1288,0.405194
644,1290,1.280338
645,1292,2.073713
646,1294,1.610264
647,1296,0.646797
648,1298,0.404881
649,1300,1.279829
650,1302,2.073582
651,1304,1.610447
652,1306,0.647373
653,1308,0.404471
654,1310,1.279330
655,1312,2.073382
656,1314,1.610717
657,1316,0.647447
658,1318,0.404460
659,1320,1.278757
660,1322,2.073367
661,1324,1.611344
662,1326,0.647808
663,1328,0.404093
664,1330,1.278187
665,1332,2.072638
666,1334,1.611813
667,1336,0.648260
668,1338,0.403939
669,1340,1.277838
670,1342,2.072711
671,1344,1.612180
672,1346,0.648798
673,1348,0.403543
674,1350,1.277424
675,1352,2.072660
676,1354,1.613002
677,1356,0.649141
678,1358,0.403061
679,1360,1.276851
680,1362,2.072321
681,1364,1.613068
682,1366,0.649600
683,1368,0.403202
684,1370,1.276114
685,1372,2.071953
686,1374,1.613523
687,1376,0.649711
688,1378,0.402535
689,1380,1.275597
690,1382,2.071563
691,1384,1.614208
692,1386,0.650303
693,1389,0.783638
694,1391,1.746917
695,1393,1.995154
696,1395,1.122587
697,1397,0.325794
698,1399,0.782805
699,1401,1.746602
700,1403,1.995424
701,1405,1.122959
702,1407,0.326183
703,1409,0.782151
704,1411,1.746222
705,1413,1.995665
706,1415,1.123194
707,1417,0.326508
708,1419,0.782005
709,1421,1.745858
710,1423,1.996015
711,1425,1.123796
712,1427,0.326742
713,1429,0.781696
714,1431,1.745009
715,1433,1.996278
716,1435,1.124480
717,1437,0.326735
718,1439,0.781221
719,1441,1.744873
720,1443,1.996283
721,1445,1.124850
722,1447,0.326979
723,1449,0.780790
724,1451,1.744512
725,1453,1.996869
726,1455,1.125427
727,1457,0.327197
728,1459,0.779956
729,1461,1.743903
730,1463,1.996935
731,1465,1.125478
732,1467,0.327444
733,1469,0.779755
734,1471,1.743839
735,1473,1.997543
736,1475,1.126322
737,1477,0.327424
738,1479,0.778997
739,1481,1.743014
740,1483,1.997684
741,1485,1.126850
742,1487,0.327703
743,1489,0.778767
744,1491,1.742816
745,1493,1.997761
746,1495,1.127442
747,1497,0.328127
748,1499,0.778659
749,1501,1.742398
750,1503,1.997878
751,1505,1.127922
752,1507,0.328339
753,1509,0.777854
754,1511,1.741840
755,1513,1.998370
756,1515,1.128061
757,1517,0.328354
758,1519,0.777178
759,1521,1.741381
760,1523,1.998708
761,1525,1.128583
762,1527,0.328442
763,1529,0.776929
764,1531,1.741012
765,1533,1.998897
766,1535,1.129108
767,1537,0.328586
768,1539,0.776529
769,1541,1.740617
770,1543,1.999169
771,1545,1.129718
772,1547,0.329065
773,1549,0.776180
774,1551,1.740549
775,1553,1.999578
776,1555,1.130354
777,1557,0.329299
778,1559,0.775773
779,1561,1.739966
780,1563,1.999781
781,1565,1.130639
782,1567,0.329616
783,1569,0.775205
784,1571,1.739539
785,1573,2.000193
786,1575,1.130952
787,1577,0.329517
788,1579,0.774615
789,1581,1.738896
790,1583,2.000417
791,1585,1.131588
792,1587,0.329810
793,1589,0.774537
794,1591,1.738608
795,1593,2.000507
796,1595,1.132161
797,1597,0.330275
798,1599,0.773799
799,1601,1.738289
800,1603,2.000861
801,1605,1.132618
802,1607,0.330297
803,1609,0.773297
804,1611,1.737807
805,1613,2.001308
806,1615,1.133132
807,1617,0.330715
808,1619,0.773056
809,1621,1.737550
810,1623,2.001358
811,1625,1.133505
812,1627,0.330987
813,1629,0.772626
814,1631,1.737033
815,1633,2.001807
816,1635,1.134152
817,1637,0.330940
818,1639,0.772388
819,1641,1.736897
820,1643,2.001764
821,1645,1.134740
822,1647,0.331263
823,1649,0.771839
824,1651,1.736388
825,1653,2.002329
826,1655,1.135514
827,1657,0.331720
828,1659,0.771297
829,1661,1.736095
830,1663,2.002717
831,1665,1.135682
832,1667,0.331801
833,1669,0.770543
834,1671,1.735401
835,1673,2.002900
836,1675,1.136043
837,1677,0.331936
838,1679,0.770451
839,1681,1.734903
840,1683,2.003166
841,1685,1.136608
842,1687,0.332081
843,1689,0.769810
844,1691,1.734389
845,1693,2.003443
846,1695,1.136960
847,1697,0.332128
848,1699,0.769294
849,1701,1.734126
850,1703,2.003727
851,1705,1.137808
852,1707,0.332568
853,1709,0.769000
854,1711,1.733614
855,1713,2.004072
856,1715,1.138157
857,1717,0.333076
858,1719,0.768827
859,1721,1.733429
860,1723,2.004440
861,1725,1.138710
862,1727,0.332990
863,1729,0.768135
864,1731,1.732925
865,1733,2.004644
866,1735,1.139460
867,1737,0.333436
868,1739,0.768064
869,1741,1.732514
870,1743,2.004595
871,1745,1.139558
872,1747,0.333165
873,1749,0.767305
874,1751,1.732164
875,1753,2.005096
876,1755,1.140124
877,1757,0.333923
878,1759,0.766466
879,1761,1.731534
880,1763,2.005093
881,1765,1.140418
882,1767,0.334123
883,1769,0.766399
884,1771,1.731294
885,1773,2.005377
886,1775,1.140714
887,1777,0.333875
888,1779,0.765595
889,1781,1.730981
890,1783,2.005949
891,1785,1.141618
892,1787,0.334103
893,1789,0.765449
894,1791,1.730438
895,1793,2.005900
896,1795,1.141993
897,1797,0.334208
898,1799,0.764902
899,1801,1.730060
900,1803,2.006184
901,1805,1.142720
902,1807,0.335044
903,1809,0.764652
904,1811,1.729842
905,1813,2.006672
906,1815,1.142998
907,1817,0.335337
908,1819,0.763997
909,1821,1.729269
910,1823,2.007207
911,1825,1.143625
912,1827,0.335203
913,1829,0.763451
914,1831,1.728622
915,1833,2.007445
916,1835,1.144193
917,1837,0.335350
918,1839,0.763421
919,1841,1.728598
920,1843,2.007531
921,1845,1.144607
922,1847,0.335607
923,1849,0.762930
924,1851,1.727998
925,1853,2.007745
926,1855,1.145162
927,1857,0.336085
928,1859,0.762201
929,1861,1.727793
930,1863,2.008023
931,1865,1.145455
932,1867,0.336426
933,1869,0.761883
934,1871,1.727122
935,1873,2.008627
936,1875,1.146322
937,1877,0.336412
938,1879,0.761582
939,1881,1.726613
940,1883,2.008780
941,1885,1.146788
942,1887,0.336460
943,1889,0.761375
944,1891,1.726347
945,1893,2.008870
946,1895,1.146947
947,1897,0.336670
948,1899,0.760634
