index,time_ms,voltage_V
338,1696,1.211639
339,1701,2.124837
340,1706,1.185480
341,1711,0.271682
342,1716,1.211212
343,1721,2.125223
344,1726,1.186414
345,1731,0.271932
346,1736,1.210678
347,1741,2.125129
348,1746,1.186377
349,1751,0.271617
350,1756,1.210014
351,1761,2.124835
352,1766,1.187051
353,1771,0.271917
354,1776,1.209805
355,1781,2.125014
356,1786,1.187489
357,1791,0.271702
358,1796,1.209051
359,1801,2.124727
360,1806,1.187708
361,1811,0.271649
362,1816,1.208672
363,1821,2.125020
364,1826,1.188290
365,1831,0.271772
366,1836,1.208486
367,1841,2.124838
368,1846,1.188641
369,1851,0.271397
370,1856,1.207825
371,1861,2.125027
372,1866,1.189033
373,1871,0.271620
374,1876,1.207384
375,1881,2.124836
376,1886,1.189567
377,1891,0.271721
378,1896,1.206683
379,1901,2.124894
380,1906,1.190215
381,1911,0.271441
382,1916,1.206228
383,1921,2.124977
384,1926,1.190772
385,1931,0.271689
386,1936,1.205833
387,1941,2.125018
388,1946,1.191115
389,1951,0.271541
390,1956,1.205599
391,1961,2.125113
392,1966,1.191387
393,1971,0.271725
394,1976,1.204969
395,1981,2.124932
396,1986,1.191997
397,1991,0.271546
398,1996,1.204400
399,2001,2.124848
400,2006,1.192520
401,2011,0.271549
402,2016,1.203901
403,2021,2.124869
404,2026,1.192971
405,2031,0.271484
406,2036,1.203428
407,2041,2.125078
408,2046,1.193405
409,2051,0.271653
410,2056,1.202996
411,2061,2.124827
412,2066,1.193837
413,2071,0.271707
414,2076,1.202694
415,2081,2.124852
416,2086,1.194540
417,2091,0.271695
418,2096,1.201906
419,2101,2.125100
420,2106,1.194688
421,2111,0.271615
422,2116,1.201521
423,2121,2.124884
424,2126,1.195282
425,2131,0.271473
426,2136,1.201215
427,2141,2.124851
428,2146,1.195861
429,2151,0.271530
430,2156,1.200897
431,2161,2.125068
432,2166,1.196245
433,2171,0.271670
434,2176,1.200102
435,2181,2.125006
436,2186,1.196923
437,2191,0.271801
438,2196,1.199794
439,2201,2.125253
440,2206,1.197374
441,2211,0.271560
442,2216,1.199202
443,2221,2.125076
444,2226,1.197688
445,2231,0.271537
446,2236,1.198608
447,2241,2.124860
448,2246,1.198146
449,2251,0.271555
450,2256,1.198475
451,2261,2.124946
452,2266,1.198447
453,2271,0.271652
454,2276,1.198100
455,2281,2.125025
456,2286,1.199084
457,2291,0.271652
458,2296,1.197162
459,2301,2.125292
460,2306,1.199696
461,2311,0.271515
462,2316,1.196608
463,2321,2.124984
464,2326,1.199970
465,2331,0.271447
466,2336,1.196562
467,2341,2.125361
468,2346,1.200589
469,2351,0.271533
470,2356,1.195809
471,2361,2.125120
472,2366,1.201082
473,2371,0.271562
474,2376,1.195455
475,2381,2.125001
476,2386,1.201467
477,2391,0.271580
478,2396,1.194721
479,2401,2.125080
480,2406,1.201989
481,2411,0.271568
482,2416,1.194545
483,2421,2.124808
484,2426,1.202603
485,2431,0.271841
486,2436,1.194127
487,2441,2.124958
488,2446,1.202658
489,2451,0.271661
490,2456,1.193626
491,2461,2.124880
492,2466,1.203311
493,2471,0.271708
494,2476,1.193042
495,2481,2.124843
496,2486,1.203840
497,2491,0.271560
498,2496,1.192506
499,2501,2.125041
500,2506,1.204559
501,2511,0.271835
502,2516,1.192071
503,2521,2.125118
504,2526,1.204944
505,2531,0.271666
506,2536,1.191632
507,2541,2.125082
508,2546,1.205193
509,2551,0.271413
510,2556,1.191291
511,2561,2.125120
512,2566,1.205825
513,2571,0.271803
514,2576,1.190863
515,2581,2.125022
516,2586,1.206319
517,2591,0.271715
518,2596,1.190366
519,2601,2.124878
520,2606,1.206963
521,2611,0.271660
522,2616,1.189775
523,2621,2.125003
524,2626,1.207370
525,2631,0.271679
526,2636,1.189486
527,2641,2.125035
528,2646,1.207804
529,2651,0.271795
530,2656,1.188972
531,2661,2.124958
532,2666,1.208401
533,2671,0.271902
534,2676,1.188389
535,2681,2.124833
536,2686,1.208453
537,2691,0.271903
538,2696,1.187842
539,2701,2.124923
540,2706,1.209325
541,2711,0.271568
542,2716,1.187196
543,2721,2.125172
544,2726,1.209895
545,2731,0.271563
546,2736,1.186898
547,2741,2.125134
548,2746,1.210070
549,2751,0.271721
550,2756,1.186540
551,2761,2.125034
552,2766,1.210719
553,2771,0.272003
554,2776,1.186202
555,2781,2.125056
556,2786,1.211125
557,2791,0.271908
558,2796,1.185563
559,2801,2.125052
560,2806,1.211814
561,2811,0.271760
562,2816,1.185109
563,2821,2.125216
564,2826,1.212259
565,2831,0.271759
566,2836,1.184690
567,2841,2.125107
568,2846,1.212509
569,2851,0.271843
570,2856,1.184328
571,2861,2.125343
572,2866,1.213074
573,2871,0.272132
574,2876,1.183851
575,2881,2.124908
576,2886,1.213619
577,2891,0.272019
578,2896,1.183308
579,2901,2.124977
580,2906,1.213936
581,2911,0.272081
582,2916,1.182786
583,2921,2.125102
584,2926,1.214673
585,2931,0.272117
586,2936,1.182417
587,2941,2.125025
588,2946,1.214988
589,2951,0.271812
590,2956,1.181926
591,2961,2.124973
592,2966,1.215390
593,2971,0.271983
594,2976,1.181598
595,2981,2.124822
596,2986,1.216216
597,2991,0.272163
598,2996,1.180901
599,3001,2.125019
600,3006,1.216471
601,3011,0.271826
602,3016,1.180454
603,3021,2.124699
604,3026,1.216809
605,3031,0.272003
606,3036,1.179946
607,3041,2.124883
608,3046,1.217436
609,3051,0.271956
610,3056,1.179269
611,3061,2.124868
612,3066,1.217754
613,3071,0.272088
614,3076,1.179136
615,3081,2.124993
616,3086,1.218187
617,3091,0.272015
618,3096,1.178541
619,3101,2.125007
620,3106,1.218760
621,3111,0.272001
622,3116,1.177982
623,3121,2.124877
624,3126,1.219342
625,3131,0.272061
626,3136,1.177527
627,3141,2.124821
628,3146,1.219603
629,3151,0.272130
630,3156,1.176990
631,3161,2.124911
632,3166,1.220090
633,3171,0.272183
634,3176,1.176762
635,3181,2.125046
636,3186,1.220752
637,3191,0.272107
638,3196,1.176108
639,3201,2.124693
640,3206,1.221205
641,3211,0.272011
642,3216,1.175598
643,3221,2.124942
644,3226,1.221694
645,3231,0.271949
646,3236,1.175335
647,3241,2.125027
648,3246,1.221890
649,3251,0.271992
650,3256,1.174689
651,3261,2.124756
652,3266,1.222609
653,3271,0.272153
654,3276,1.174300
655,3281,2.124612
656,3286,1.222924
657,3291,0.272048
658,3296,1.173452
659,3301,2.124676
660,3306,1.223536
661,3311,0.272186
662,3316,1.173167
663,3321,2.124810
664,3326,1.223875
665,3331,0.271953
666,3336,1.172755
667,3341,2.124794
668,3346,1.224431
669,3351,0.271951
670,3356,1.172492
671,3361,2.124788
672,3366,1.224748
673,3371,0.272141
674,3376,1.172005
675,3381,2.124543
676,3386,1.225157
677,3391,0.272078
678,3396,1.171373
679,3401,2.124636
680,3406,1.225778
681,3411,0.272031
682,3416,1.170616
683,3421,2.124720
684,3426,1.226268
685,3431,0.272152
686,3436,1.170265
687,3441,2.124630
688,3446,1.226672
689,3451,0.272161
690,3456,1.169924
691,3461,2.124537
692,3466,1.227129
693,3471,0.272372
694,3476,1.169709
695,3481,2.124593
696,3486,1.227781
697,3491,0.272382
698,3496,1.168794
699,3501,2.124648
700,3506,1.228354
701,3511,0.272275
702,3516,1.168769
703,3521,2.124892
704,3526,1.228998
705,3531,0.272415
706,3536,1.167987
707,3541,2.124621
708,3546,1.229224
709,3551,0.272263
710,3556,1.167624
711,3561,2.124594
712,3566,1.229714
713,3571,0.272394
714,3576,1.167319
715,3581,2.124573
716,3586,1.230061
717,3591,0.272332
718,3596,1.166403
719,3601,2.124286
720,3606,1.230467
721,3611,0.272332
722,3616,1.166314
723,3621,2.124561
724,3626,1.231068
725,3631,0.272457
726,3636,1.165729
727,3641,2.124510
728,3646,1.231475
729,3651,0.272428
730,3656,1.165222
731,3661,2.124470
732,3666,1.231958
733,3671,0.272336
734,3676,1.164905
735,3681,2.124561
736,3686,1.232707
737,3691,0.272727
738,3696,1.164500
739,3701,2.124594
740,3706,1.233186
741,3711,0.272421
742,3716,1.163861
743,3721,2.124666
744,3726,1.233469
745,3731,0.272462
746,3736,1.163413
747,3741,2.124513
748,3746,1.233848
749,3751,0.272238
750,3756,1.162911
751,3761,2.124644
752,3766,1.234306
753,3771,0.272538
754,3776,1.162553
755,3781,2.124344
756,3786,1.234911
757,3791,0.272547
758,3796,1.161768
759,3801,2.124280
760,3806,1.235395
761,3811,0.272334
762,3816,1.161543
763,3821,2.124433
764,3826,1.235832
765,3831,0.272414
766,3836,1.161140
767,3841,2.124490
768,3846,1.236238
769,3851,0.272411
770,3856,1.160512
771,3861,2.124270
772,3866,1.236718
773,3871,0.272501
774,3876,1.159944
775,3881,2.124127
776,3886,1.237231
777,3891,0.272886
778,3896,1.159656
779,3901,2.124382
780,3906,1.237712
781,3911,0.272729
782,3916,1.159003
783,3921,2.124246
784,3926,1.238272
785,3931,0.272633
786,3936,1.158656
787,3941,2.124377
788,3946,1.238741
789,3951,0.272734
790,3956,1.158135
791,3961,2.124322
792,3966,1.239094
793,3971,0.272942
794,3976,1.157931
795,3981,2.124437
796,3986,1.239798
797,3991,0.273066
798,3996,1.157092
799,4001,2.124068
800,4006,1.240178
801,4011,0.272690
802,4016,1.156793
803,4021,2.124472
804,4026,1.240685
805,4031,0.272777
806,4036,1.156401
807,4041,2.124245
808,4046,1.241124
809,4051,0.272674
810,4056,1.156020
811,4061,2.124277
812,4066,1.241444
813,4071,0.272848
814,4076,1.155567
815,4081,2.124003
816,4086,1.241968
817,4091,0.272955
818,4096,1.155023
819,4101,2.124205
820,4106,1.242598
821,4111,0.272892
822,4116,1.154324
823,4121,2.124157
824,4126,1.243079
825,4131,0.272802
826,4136,1.154033
827,4141,2.124081
828,4146,1.243441
829,4151,0.272905
830,4156,1.153369
831,4161,2.124153
832,4166,1.243940
833,4171,0.273026
834,4176,1.153026
835,4181,2.123911
836,4186,1.244429
837,4191,0.272903
838,4196,1.152479
839,4201,2.123805
840,4206,1.244910
841,4211,0.273000
842,4216,1.151949
843,4221,2.123947
844,4226,1.245103
845,4231,0.272634
846,4236,1.151474
847,4241,2.123730
848,4246,1.245864
849,4251,0.273055
850,4256,1.150991
851,4261,2.123910
852,4266,1.246144
853,4271,0.273140
854,4276,1.150735
855,4281,2.123851
856,4286,1.246724
857,4291,0.272927
858,4296,1.149890
859,4301,2.123900
860,4306,1.247168
861,4311,0.272918
862,4316,1.149615
863,4321,2.123864
864,4326,1.247654
865,4331,0.273146
866,4336,1.149112
867,4341,2.123850
868,4346,1.248100
869,4351,0.272865
870,4356,1.148776
871,4361,2.123688
872,4366,1.248499
873,4371,0.273274
874,4376,1.148189
875,4381,2.123839
876,4386,1.248976
877,4391,0.273215
878,4396,1.147525
879,4401,2.123738
880,4406,1.249577
881,4411,0.273189
882,4416,1.147228
883,4421,2.123821
884,4426,1.250075
885,4431,0.273139
886,4436,1.146562
887,4441,2.123456
888,4446,1.250388
889,4451,0.273067
890,4456,1.146357
891,4461,2.123522
892,4466,1.251035
893,4471,0.273409
894,4476,1.146145
895,4481,2.123742
896,4486,1.251528
897,4491,0.273417
898,4496,1.145350
899,4501,2.123478
900,4506,1.251836
901,4511,0.273362
902,4516,1.144858
903,4521,2.123790
904,4526,1.252521
905,4531,0.273540
906,4536,1.144609
907,4541,2.123710
908,4546,1.252792
909,4551,0.273500
910,4556,1.144300
911,4561,2.123950
912,4566,1.253474
913,4571,0.273687
914,4576,1.143679
915,4581,2.123610
916,4586,1.253889
917,4591,0.273486
918,4596,1.142898
919,4601,2.123511
920,4606,1.254405
921,4611,0.273275
922,4616,1.142410
923,4621,2.123518
924,4626,1.254862
925,4631,0.273511
926,4636,1.142092
927,4641,2.123549
928,4646,1.255132
929,4651,0.273505
930,4656,1.141672
931,4661,2.123364
932,4666,1.255500
933,4671,0.273710
934,4676,1.141366
935,4681,2.123293
936,4686,1.256393
937,4691,0.273762
938,4696,1.140524
939,4701,2.123228
940,4706,1.256666
941,4711,0.273589
942,4716,1.140147
943,4721,2.123422
944,4726,1.257207
945,4731,0.273496
946,4736,1.139722
947,4741,2.123267
948,4746,1.257388
949,4751,0.273661
950,4756,1.139165
951,4761,2.123186
952,4766,1.257950
953,4771,0.273777
954,4776,1.138944
955,4781,2.123113
956,4786,1.258482
957,4791,0.273742
958,4796,1.138218
959,4801,2.123066
960,4806,1.259105
961,4811,0.273894
962,4816,1.137689
963,4821,2.123096
964,4826,1.259432
965,4831,0.273851
966,4836,1.137417
967,4841,2.123181
968,4846,1.259974
969,4851,0.273621
970,4856,1.136817
971,4861,2.122783
972,4866,1.259992
973,4871,0.273731
974,4876,1.136445
975,4881,2.122833
976,4886,1.261010
977,4891,0.274195
978,4896,1.135754
979,4901,2.123056
980,4906,1.261339
981,4911,0.273943
982,4916,1.135463
983,4921,2.123022
984,4926,1.261825
985,4931,0.273845
986,4936,1.135005
987,4941,2.122907
988,4946,1.262341
989,4951,0.273965
990,4956,1.134564
991,4961,2.122865
992,4966,1.262692
993,4971,0.274337
994,4976,1.134082
995,4981,2.122832
996,4986,1.263278
997,4991,0.274265
998,4996,1.133569
999,5001,2.122928
1000,5006,1.263803
1001,5011,0.274156
1002,5016,1.133090
1003,5021,2.122759
