frame_idx,host_timestamp_s,monotonic_s,cycle_idx,mode,rel_path,laser_mm
99,1784158814.495944,68693.609000,2,fast,cycle_02/000028.jpg,0.0884
100,1784158814.544121,68693.640000,2,fast,cycle_02/000029.jpg,0.0555
101,1784158814.575566,68693.687000,2,fast,cycle_02/000030.jpg,0.0352
102,1784158814.607795,68693.718000,2,fast,cycle_02/000031.jpg,0.0265
103,1784158814.639851,68693.750000,2,fast,cycle_02/000032.jpg,0.0200
104,1784158814.672160,68693.781000,2,fast,cycle_02/000033.jpg,-0.0288
105,1784158814.704191,68693.812000,2,fast,cycle_02/000034.jpg,-0.0313
106,1784158814.736149,68693.859000,2,fast,cycle_02/000035.jpg,-0.0666
107,1784158814.767793,68693.890000,2,fast,cycle_02/000036.jpg,-0.0825
108,1784158814.801111,68693.921000,2,fast,cycle_02/000037.jpg,-0.1054
109,1784158814.832399,68693.953000,2,fast,cycle_02/000038.jpg,-0.1167
110,1784158814.864039,68693.984000,2,fast,cycle_02/000039.jpg,-0.1381
111,1784158814.911479,68694.015000,2,fast,cycle_02/000040.jpg,-0.1490
112,1784158814.943785,68694.062000,2,fast,cycle_02/000041.jpg,-0.1786
113,1784158814.975502,68694.093000,2,fast,cycle_02/000042.jpg,-0.1920
114,1784158815.007578,68694.125000,2,fast,cycle_02/000043.jpg,-0.2077
115,1784158815.039348,68694.156000,2,fast,cycle_02/000044.jpg,-0.2176
116,1784158815.072526,68694.187000,2,fast,cycle_02/000045.jpg,-0.2434
117,1784158815.104686,68694.218000,2,fast,cycle_02/000046.jpg,-0.2571
118,1784158815.135604,68694.250000,2,fast,cycle_02/000047.jpg,-0.2797
119,1784158815.168221,68694.281000,2,fast,cycle_02/000048.jpg,-0.2920
120,1784158815.200253,68694.312000,2,fast,cycle_02/000049.jpg,-0.3206
121,1784158815.232238,68694.343000,2,fast,cycle_02/000050.jpg,-0.3292
122,1784158815.264080,68694.375000,2,fast,cycle_02/000051.jpg,-0.3558
123,1784158815.311936,68694.406000,2,fast,cycle_02/000052.jpg,-0.3653
124,1784158815.343668,68694.453000,2,fast,cycle_02/000053.jpg,-0.4045
125,1784158815.376224,68694.484000,2,fast,cycle_02/000054.jpg,-0.4286
126,1784158815.407959,68694.531000,2,fast,cycle_02/000055.jpg,-0.4458
127,1784158815.440636,68694.562000,2,fast,cycle_02/000056.jpg,-0.4744
128,1784158815.472063,68694.593000,2,fast,cycle_02/000057.jpg,-0.4828
129,1784158815.504478,68694.625000,2,fast,cycle_02/000058.jpg,-0.4994
130,1784158815.535593,68694.656000,2,fast,cycle_02/000059.jpg,-0.5068
131,1784158815.568129,68694.687000,2,fast,cycle_02/000060.jpg,-0.5343
132,1784158815.599620,68694.718000,2,fast,cycle_02/000061.jpg,-0.5468
133,1784158815.632097,68694.750000,2,fast,cycle_02/000062.jpg,-0.5609
134,1784158815.663880,68694.781000,2,fast,cycle_02/000063.jpg,-0.5673
135,1784158815.711866,68694.812000,2,fast,cycle_02/000064.jpg,-0.5988
136,1784158815.744521,68694.859000,2,fast,cycle_02/000065.jpg,-0.6121
137,1784158815.776115,68694.890000,2,fast,cycle_02/000066.jpg,-0.6327
138,1784158815.808523,68694.921000,2,fast,cycle_02/000067.jpg,-0.6393
139,1784158815.839827,68694.953000,2,fast,cycle_02/000068.jpg,-0.6795
140,1784158815.871338,68694.984000,2,fast,cycle_02/000069.jpg,-0.6840
141,1784158815.904161,68695.015000,2,fast,cycle_02/000070.jpg,-0.7156
142,1784158815.936240,68695.046000,2,fast,cycle_02/000071.jpg,-0.7218
143,1784158815.968365,68695.078000,2,fast,cycle_02/000072.jpg,-0.7327
144,1784158816.000296,68695.109000,2,fast,cycle_02/000073.jpg,-0.7572
145,1784158816.032147,68695.140000,2,fast,cycle_02/000074.jpg,-0.7605
146,1784158816.063654,68695.171000,2,fast,cycle_02/000075.jpg,-0.7880
147,1784158816.111744,68695.218000,2,fast,cycle_02/000076.jpg,-0.8183
148,1784158816.144001,68695.265000,2,fast,cycle_02/000077.jpg,-0.8289
149,1784158816.176151,68695.296000,2,fast,cycle_02/000078.jpg,-0.8446
150,1784158816.208244,68695.328000,2,fast,cycle_02/000079.jpg,-0.8496
151,1784158816.240173,68695.359000,2,fast,cycle_02/000080.jpg,-0.8716
152,1784158816.272120,68695.390000,2,fast,cycle_02/000081.jpg,-0.8783
153,1784158816.303631,68695.421000,2,fast,cycle_02/000082.jpg,-0.9010
154,1784158816.336679,68695.453000,2,fast,cycle_02/000083.jpg,-0.9110
155,1784158816.368176,68695.484000,2,fast,cycle_02/000084.jpg,-0.9307
156,1784158816.399920,68695.515000,2,fast,cycle_02/000085.jpg,-0.9405
157,1784158816.431856,68695.546000,2,fast,cycle_02/000086.jpg,-0.9616
158,1784158816.464326,68695.578000,2,fast,cycle_02/000087.jpg,-0.9666
159,1784158816.512370,68695.609000,2,fast,cycle_02/000088.jpg,-0.9846
160,1784158816.544173,68695.656000,2,fast,cycle_02/000089.jpg,-1.0096
161,1784158816.575402,68695.687000,2,fast,cycle_02/000090.jpg,-1.0149
162,1784158816.607336,68695.718000,2,fast,cycle_02/000091.jpg,-1.0380
163,1784158816.639690,68695.750000,2,fast,cycle_02/000092.jpg,-1.0410
164,1784158816.655739,68695.781000,2,fast,cycle_02/000093.jpg,-1.0495
165,1784158816.671489,68695.812000,2,fast,cycle_02/000094.jpg,-1.0446
166,1784158816.695574,68695.843000,2,fast,cycle_02/000095.jpg,-1.0503
167,1784158816.736022,68695.875000,2,fast,cycle_02/000096.jpg,-0.0343
168,1784158816.770757,68695.906000,2,fast,cycle_02/000097.jpg,0.1639
169,1784158816.797565,68695.937000,2,fast,cycle_02/000098.jpg,1.6676
170,1784158816.821588,68695.968000,2,fast,cycle_02/000099.jpg,4.4124
171,1784158816.862643,68696.000000,2,fast,cycle_02/000100.jpg,4.4318
172,1784158816.895666,68696.031000,2,fast,cycle_02/000101.jpg,4.4124
173,1784158816.921820,68696.062000,2,fast,cycle_02/000102.jpg,4.3940
174,1784158816.945212,68696.093000,2,fast,cycle_02/000103.jpg,4.3838
175,1784158816.988477,68696.125000,2,fast,cycle_02/000104.jpg,4.2872
176,1784158817.014008,68696.156000,2,fast,cycle_02/000105.jpg,4.2789
177,1784158817.054569,68696.203000,2,fast,cycle_02/000106.jpg,4.2522
178,1784158817.119212,68696.234000,2,fast,cycle_02/000107.jpg,4.2147
179,1784158817.152201,68696.265000,2,fast,cycle_02/000108.jpg,4.1884
180,1784158817.183979,68696.296000,2,fast,cycle_02/000109.jpg,4.1759
181,1784158817.216509,68696.328000,2,fast,cycle_02/000110.jpg,4.1386
182,1784158817.248181,68696.359000,2,fast,cycle_02/000111.jpg,4.1301
183,1784158817.295932,68696.390000,2,fast,cycle_02/000112.jpg,4.1088
184,1784158817.327742,68696.437000,2,fast,cycle_02/000113.jpg,4.0928
185,1784158817.360098,68696.468000,2,fast,cycle_02/000114.jpg,4.0829
186,1784158817.392254,68696.500000,2,fast,cycle_02/000115.jpg,4.0642
187,1784158817.423768,68696.546000,2,fast,cycle_02/000116.jpg,4.0546
188,1784158817.455628,68696.578000,2,fast,cycle_02/000117.jpg,4.0254
189,1784158817.488220,68696.609000,2,fast,cycle_02/000118.jpg,4.0182
190,1784158817.519635,68696.640000,2,fast,cycle_02/000119.jpg,3.9890
191,1784158817.551731,68696.671000,2,fast,cycle_02/000120.jpg,3.9770
192,1784158817.583842,68696.703000,2,fast,cycle_02/000121.jpg,3.9446
193,1784158817.615753,68696.734000,2,fast,cycle_02/000122.jpg,3.9411
194,1784158817.647936,68696.765000,2,fast,cycle_02/000123.jpg,3.9251
195,1784158817.695892,68696.796000,2,fast,cycle_02/000124.jpg,3.9061
196,1784158817.727436,68696.843000,2,fast,cycle_02/000125.jpg,3.8843
197,1784158817.758913,68696.875000,2,fast,cycle_02/000126.jpg,3.8602
198,1784158817.792763,68696.906000,2,fast,cycle_02/000127.jpg,3.8581
199,1784158817.824183,68696.937000,2,fast,cycle_02/000128.jpg,3.8282
200,1784158817.855976,68696.968000,2,fast,cycle_02/000129.jpg,3.8239
201,1784158817.888053,68697.000000,2,fast,cycle_02/000130.jpg,3.8051
202,1784158817.920230,68697.031000,2,fast,cycle_02/000131.jpg,3.7818
203,1784158817.951679,68697.062000,2,fast,cycle_02/000132.jpg,3.7796
204,1784158817.984419,68697.093000,2,fast,cycle_02/000133.jpg,3.7404
205,1784158818.016130,68697.125000,2,fast,cycle_02/000134.jpg,3.7314
206,1784158818.048132,68697.156000,2,fast,cycle_02/000135.jpg,3.7219
207,1784158818.096217,68697.203000,2,fast,cycle_02/000136.jpg,3.6919
208,1784158818.127751,68697.250000,2,fast,cycle_02/000137.jpg,3.6865
209,1784158818.160658,68697.281000,2,fast,cycle_02/000138.jpg,3.6807
210,1784158818.192144,68697.312000,2,fast,cycle_02/000139.jpg,3.6612
211,1784158818.223937,68697.343000,2,fast,cycle_02/000140.jpg,3.6544
212,1784158818.255806,68697.375000,2,fast,cycle_02/000141.jpg,3.6291
213,1784158818.286862,68697.406000,2,fast,cycle_02/000142.jpg,3.6226
214,1784158818.319411,68697.437000,2,fast,cycle_02/000143.jpg,3.6051
215,1784158818.351884,68697.468000,2,fast,cycle_02/000144.jpg,3.5949
216,1784158818.383833,68697.500000,2,fast,cycle_02/000145.jpg,3.5635
217,1784158818.416439,68697.531000,2,fast,cycle_02/000146.jpg,3.5595
218,1784158818.447907,68697.562000,2,fast,cycle_02/000147.jpg,3.5379
219,1784158818.495644,68697.593000,2,fast,cycle_02/000148.jpg,3.5179
220,1784158818.528279,68697.640000,2,fast,cycle_02/000149.jpg,3.5087
221,1784158818.559729,68697.671000,2,fast,cycle_02/000150.jpg,3.4862
222,1784158818.592161,68697.703000,2,fast,cycle_02/000151.jpg,3.4790
223,1784158818.623626,68697.734000,2,fast,cycle_02/000152.jpg,3.4772
224,1784158818.656146,68697.765000,2,fast,cycle_02/000153.jpg,3.4525
225,1784158818.687825,68697.796000,2,fast,cycle_02/000154.jpg,3.4465
226,1784158818.720191,68697.828000,2,fast,cycle_02/000155.jpg,3.4070
227,1784158818.752272,68697.875000,2,fast,cycle_02/000156.jpg,3.3894
228,1784158818.783774,68697.906000,2,fast,cycle_02/000157.jpg,3.3772
229,1784158818.815934,68697.937000,2,fast,cycle_02/000158.jpg,3.3763
230,1784158818.847848,68697.968000,2,fast,cycle_02/000159.jpg,3.3520
231,1784158818.896112,68698.000000,2,fast,cycle_02/000160.jpg,3.3488
232,1784158818.927745,68698.046000,2,fast,cycle_02/000161.jpg,3.3316
233,1784158818.959936,68698.078000,2,fast,cycle_02/000162.jpg,3.3280
234,1784158818.991986,68698.109000,2,fast,cycle_02/000163.jpg,3.3168
235,1784158819.024182,68698.140000,2,fast,cycle_02/000164.jpg,3.3147
236,1784158819.056137,68698.171000,2,fast,cycle_02/000165.jpg,3.3016
237,1784158819.088224,68698.203000,2,fast,cycle_02/000166.jpg,3.2906
238,1784158819.120415,68698.234000,2,fast,cycle_02/000167.jpg,3.2760
239,1784158819.151593,68698.265000,2,fast,cycle_02/000168.jpg,3.2522
240,1784158819.184108,68698.296000,2,fast,cycle_02/000169.jpg,3.2367
241,1784158819.215719,68698.328000,2,fast,cycle_02/000170.jpg,3.2325
242,1784158819.247861,68698.359000,2,fast,cycle_02/000171.jpg,3.2158
243,1784158819.295247,68698.390000,2,fast,cycle_02/000172.jpg,3.2131
244,1784158819.327601,68698.437000,2,fast,cycle_02/000173.jpg,3.1913
245,1784158819.360185,68698.468000,2,fast,cycle_02/000174.jpg,3.1839
246,1784158819.391917,68698.500000,2,fast,cycle_02/000175.jpg,3.1672
247,1784158819.424025,68698.546000,2,fast,cycle_02/000176.jpg,3.1576
248,1784158819.456532,68698.578000,2,fast,cycle_02/000177.jpg,3.1371
249,1784158819.488286,68698.609000,2,fast,cycle_02/000178.jpg,3.1325
250,1784158819.520364,68698.640000,2,fast,cycle_02/000179.jpg,3.1139
251,1784158819.552123,68698.671000,2,fast,cycle_02/000180.jpg,3.1075
252,1784158819.584733,68698.703000,2,fast,cycle_02/000181.jpg,3.0692
253,1784158819.614958,68698.734000,2,fast,cycle_02/000182.jpg,3.0638
254,1784158819.647995,68698.765000,2,fast,cycle_02/000183.jpg,3.0422
255,1784158819.696027,68698.796000,2,fast,cycle_02/000184.jpg,3.0410
256,1784158819.728634,68698.843000,2,fast,cycle_02/000185.jpg,3.0253
257,1784158819.760134,68698.875000,2,fast,cycle_02/000186.jpg,3.0208
258,1784158819.792087,68698.906000,2,fast,cycle_02/000187.jpg,3.0066
259,1784158819.824116,68698.937000,2,fast,cycle_02/000188.jpg,3.0031
260,1784158819.856757,68698.968000,2,fast,cycle_02/000189.jpg,2.9852
261,1784158819.888200,68699.000000,2,fast,cycle_02/000190.jpg,2.9797
262,1784158819.919746,68699.031000,2,fast,cycle_02/000191.jpg,2.9750
263,1784158819.936663,68699.062000,2,fast,cycle_02/000192.jpg,3.0899
264,1784158819.999288,68699.109000,2,fast,cycle_02/000193.jpg,4.3997
265,1784158820.032234,68699.140000,2,fast,cycle_02/000194.jpg,4.9275
266,1784158820.080885,68699.187000,2,fast,cycle_02/000195.jpg,5.0159
267,1784158820.112405,68699.234000,2,fast,cycle_02/000196.jpg,5.0166
268,1784158820.143443,68699.265000,2,fast,cycle_02/000197.jpg,5.0185
269,1784158820.176592,68699.296000,2,fast,cycle_02/000198.jpg,5.0193
270,1784158820.208181,68699.328000,2,fast,cycle_02/000199.jpg,5.0198
271,1784158820.240350,68699.359000,2,fast,cycle_02/000200.jpg,5.0202
272,1784158820.272028,68699.390000,2,fast,cycle_02/000201.jpg,5.0218
273,1784158820.304821,68699.421000,2,fast,cycle_02/000202.jpg,5.0222
274,1784158820.336104,68699.453000,2,fast,cycle_02/000203.jpg,5.0236
275,1784158820.367855,68699.484000,2,fast,cycle_02/000204.jpg,5.0238
276,1784158820.399720,68699.515000,2,fast,cycle_02/000205.jpg,5.0240
277,1784158820.431700,68699.546000,2,fast,cycle_02/000206.jpg,5.0242
278,1784158820.480094,68699.578000,2,fast,cycle_02/000207.jpg,5.0252
279,1784158820.512368,68699.625000,2,fast,cycle_02/000208.jpg,5.0254
280,1784158820.544095,68699.656000,2,fast,cycle_02/000209.jpg,5.0258
281,1784158820.575789,68699.687000,2,fast,cycle_02/000210.jpg,5.0258
282,1784158820.608304,68699.718000,2,fast,cycle_02/000211.jpg,5.0262
283,1784158820.640006,68699.750000,2,fast,cycle_02/000212.jpg,5.0263
284,1784158820.672210,68699.781000,2,fast,cycle_02/000213.jpg,5.0267
285,1784158820.704353,68699.812000,2,fast,cycle_02/000214.jpg,5.0267
286,1784158820.736460,68699.859000,2,fast,cycle_02/000215.jpg,5.0270
287,1784158820.768538,68699.890000,2,fast,cycle_02/000216.jpg,5.0270
288,1784158820.799641,68699.921000,2,fast,cycle_02/000217.jpg,5.0272
289,1784158820.832501,68699.953000,2,fast,cycle_02/000218.jpg,5.0272
290,1784158820.879582,68699.984000,2,fast,cycle_02/000219.jpg,5.0273
291,1784158820.912121,68700.031000,2,fast,cycle_02/000220.jpg,5.0274
292,1784158820.943699,68700.062000,2,fast,cycle_02/000221.jpg,5.0275
293,1784158820.975580,68700.093000,2,fast,cycle_02/000222.jpg,5.0275
294,1784158821.007477,68700.125000,2,fast,cycle_02/000223.jpg,5.0275
295,1784158821.040179,68700.156000,2,fast,cycle_02/000224.jpg,5.0276
296,1784158821.071156,68700.187000,2,fast,cycle_02/000225.jpg,5.0277
297,1784158821.104007,68700.218000,2,fast,cycle_02/000226.jpg,5.0277
298,1784158821.135823,68700.250000,2,fast,cycle_02/000227.jpg,5.0277
299,1784158821.168665,68700.281000,2,fast,cycle_02/000228.jpg,5.0278
300,1784158821.199572,68700.312000,2,fast,cycle_02/000229.jpg,5.0278
301,1784158821.232235,68700.343000,2,fast,cycle_02/000230.jpg,5.0278
302,1784158821.280196,68700.375000,2,fast,cycle_02/000231.jpg,5.0278
303,1784158821.311883,68700.421000,2,fast,cycle_02/000232.jpg,5.0278
304,1784158821.343760,68700.453000,2,fast,cycle_02/000233.jpg,5.0279
305,1784158821.375818,68700.484000,2,fast,cycle_02/000234.jpg,5.0279
306,1784158821.407737,68700.515000,2,fast,cycle_02/000235.jpg,5.0279
307,1784158821.440070,68700.562000,2,fast,cycle_02/000236.jpg,5.0279
308,1784158821.471516,68700.593000,2,fast,cycle_02/000237.jpg,5.0279
309,1784158821.504390,68700.625000,2,fast,cycle_02/000238.jpg,5.0279
310,1784158821.536354,68700.656000,2,fast,cycle_02/000239.jpg,5.0279
311,1784158821.568408,68700.687000,2,fast,cycle_02/000240.jpg,5.0279
312,1784158821.599604,68700.718000,2,fast,cycle_02/000241.jpg,5.0279
313,1784158821.631759,68700.750000,2,fast,cycle_02/000242.jpg,5.0279
314,1784158821.679699,68700.781000,2,fast,cycle_02/000243.jpg,5.0279
315,1784158821.712533,68700.828000,2,fast,cycle_02/000244.jpg,5.0275
316,1784158821.744551,68700.859000,2,fast,cycle_02/000245.jpg,5.0170
317,1784158821.775814,68700.890000,2,fast,cycle_02/000246.jpg,4.9882
318,1784158821.808482,68700.921000,2,fast,cycle_02/000247.jpg,4.9816
319,1784158821.840694,68700.953000,2,fast,cycle_02/000248.jpg,4.9793
320,1784158821.872469,68700.984000,2,fast,cycle_02/000249.jpg,4.9630
321,1784158821.904426,68701.015000,2,fast,cycle_02/000250.jpg,4.9530
322,1784158821.935923,68701.046000,2,fast,cycle_02/000251.jpg,4.9359
323,1784158821.968441,68701.078000,2,fast,cycle_02/000252.jpg,4.9221
324,1784158822.000351,68701.109000,2,fast,cycle_02/000253.jpg,4.9077
325,1784158822.032112,68701.140000,2,fast,cycle_02/000254.jpg,4.9032
326,1784158822.079582,68701.171000,2,fast,cycle_02/000255.jpg,4.8816
327,1784158822.112530,68701.234000,2,fast,cycle_02/000256.jpg,4.8485
328,1784158822.144272,68701.265000,2,fast,cycle_02/000257.jpg,4.8382
329,1784158822.175364,68701.296000,2,fast,cycle_02/000258.jpg,4.8291
330,1784158822.207672,68701.328000,2,fast,cycle_02/000259.jpg,4.8257
331,1784158822.240827,68701.359000,2,fast,cycle_02/000260.jpg,4.8133
332,1784158822.271840,68701.390000,2,fast,cycle_02/000261.jpg,4.8052
333,1784158822.304276,68701.421000,2,fast,cycle_02/000262.jpg,4.7657
334,1784158822.335776,68701.453000,2,fast,cycle_02/000263.jpg,4.7654
335,1784158822.368654,68701.484000,2,fast,cycle_02/000264.jpg,4.7407
336,1784158822.400229,68701.515000,2,fast,cycle_02/000265.jpg,4.7329
337,1784158822.447686,68701.546000,2,fast,cycle_02/000266.jpg,4.7014
338,1784158822.480253,68701.593000,2,fast,cycle_02/000267.jpg,4.6920
339,1784158822.511948,68701.625000,2,fast,cycle_02/000268.jpg,4.6665
340,1784158822.544370,68701.656000,2,fast,cycle_02/000269.jpg,4.6571
341,1784158822.575516,68701.687000,2,fast,cycle_02/000270.jpg,4.6322
342,1784158822.608173,68701.718000,2,fast,cycle_02/000271.jpg,4.6242
343,1784158822.640033,68701.750000,2,fast,cycle_02/000272.jpg,4.6224
344,1784158822.672088,68701.781000,2,fast,cycle_02/000273.jpg,4.5749
345,1784158822.703547,68701.812000,2,fast,cycle_02/000274.jpg,4.5696
346,1784158822.736093,68701.843000,2,fast,cycle_02/000275.jpg,4.5401
347,1784158822.768199,68701.890000,2,fast,cycle_02/000276.jpg,4.5338
348,1784158822.799657,68701.921000,2,fast,cycle_02/000277.jpg,4.5211
349,1784158822.848454,68701.953000,2,fast,cycle_02/000278.jpg,4.4932
350,1784158822.879710,68702.000000,2,fast,cycle_02/000279.jpg,4.4679
351,1784158822.911789,68702.031000,2,fast,cycle_02/000280.jpg,4.4269
