host_timestamp_s,monotonic_s,kind,detail
1784149689.804095,59568.953000,session,start console_20260715_170809
1784149711.238718,59590.390000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1784149713.241841,59592.390000,disarm,disarm
1784149713.307892,59592.453000,disarm,disarm
1784149713.361555,59592.515000,disarm,disarm
1784149713.429248,59592.578000,disarm,disarm
1784149713.488742,59592.640000,disarm,disarm
1784149713.549251,59592.703000,disarm,disarm
1784149713.612651,59592.765000,disarm,disarm
1784149713.676993,59592.828000,disarm,disarm
1784149713.741136,59592.890000,disarm,disarm
1784149713.805003,59592.953000,disarm,disarm
1784149713.868127,59593.015000,disarm,disarm
1784149713.931002,59593.078000,disarm,disarm
1784149713.991906,59593.140000,disarm,disarm
1784149714.052759,59593.203000,disarm,disarm
1784149714.116349,59593.265000,disarm,disarm
1784149714.178148,59593.328000,disarm,disarm
1784149714.239365,59593.390000,disarm,disarm
1784149714.305818,59593.453000,disarm,disarm
1784149714.362938,59593.515000,disarm,disarm
1784149714.424481,59593.578000,disarm,disarm
1784149714.487775,59593.640000,disarm,disarm
1784149714.549537,59593.703000,disarm,disarm
1784149714.613916,59593.765000,disarm,disarm
1784149714.674816,59593.828000,disarm,disarm
1784149714.750062,59593.890000,disarm,disarm
1784149714.809070,59593.953000,disarm,disarm
1784149714.868723,59594.015000,disarm,disarm
1784149714.928896,59594.078000,disarm,disarm
1784149714.998229,59594.140000,disarm,disarm
1784149715.060746,59594.203000,disarm,disarm
1784149715.122441,59594.265000,disarm,disarm
1784149715.183266,59594.328000,disarm,disarm
1784149715.246296,59594.390000,disarm,disarm
1784149715.307701,59594.453000,disarm,disarm
1784149715.369370,59594.515000,disarm,disarm
1784149715.431575,59594.578000,disarm,disarm
1784149715.492896,59594.640000,disarm,disarm
1784149715.553976,59594.703000,disarm,disarm
1784149715.616985,59594.765000,disarm,disarm
1784149715.682348,59594.828000,disarm,disarm
1784149715.739979,59594.890000,disarm,disarm
1784149715.801343,59594.953000,disarm,disarm
1784149715.864383,59595.015000,disarm,disarm
1784149715.926536,59595.078000,disarm,disarm
1784149715.988875,59595.140000,disarm,disarm
1784149716.051051,59595.203000,disarm,disarm
1784149716.114448,59595.265000,disarm,disarm
1784149716.176491,59595.328000,disarm,disarm
1784149716.237625,59595.390000,disarm,disarm
1784149716.299620,59595.453000,disarm,disarm
1784149716.376962,59595.531000,disarm,disarm
1784149716.438225,59595.578000,disarm,disarm
1784149716.501431,59595.656000,disarm,disarm
1784149716.563406,59595.703000,disarm,disarm
1784149716.625309,59595.765000,disarm,disarm
1784149716.686416,59595.828000,disarm,disarm
1784149716.748403,59595.890000,disarm,disarm
1784149716.809856,59595.953000,disarm,disarm
1784149716.871845,59596.015000,disarm,disarm
1784149716.932785,59596.078000,disarm,disarm
1784149716.994458,59596.140000,disarm,disarm
1784149717.056145,59596.203000,disarm,disarm
1784149717.117354,59596.265000,disarm,disarm
1784149717.176939,59596.328000,disarm,disarm
1784149717.241449,59596.390000,disarm,disarm
1784149717.302653,59596.453000,disarm,disarm
1784149717.364061,59596.515000,disarm,disarm
1784149717.425014,59596.578000,disarm,disarm
1784149717.488035,59596.640000,disarm,disarm
1784149717.550079,59596.703000,disarm,disarm
1784149717.627001,59596.781000,disarm,disarm
1784149717.688170,59596.828000,disarm,disarm
1784149717.750393,59596.890000,disarm,disarm
1784149717.812492,59596.953000,disarm,disarm
1784149717.874499,59597.015000,disarm,disarm
1784149717.935408,59597.078000,disarm,disarm
1784149717.996021,59597.140000,disarm,disarm
1784149718.059011,59597.203000,disarm,disarm
1784149718.121083,59597.265000,disarm,disarm
1784149718.179714,59597.328000,disarm,disarm
1784149718.246743,59597.390000,disarm,disarm
1784149718.308680,59597.453000,disarm,disarm
1784149718.370164,59597.515000,disarm,disarm
1784149718.431359,59597.578000,disarm,disarm
1784149718.492662,59597.640000,disarm,disarm
1784149718.553597,59597.703000,disarm,disarm
1784149718.616204,59597.765000,disarm,disarm
1784149718.677219,59597.828000,disarm,disarm
1784149718.738195,59597.890000,disarm,disarm
1784149718.799472,59597.953000,disarm,disarm
1784149718.876712,59598.031000,disarm,disarm
1784149718.939237,59598.093000,disarm,disarm
1784149719.001598,59598.156000,disarm,disarm
1784149719.058113,59598.203000,disarm,disarm
1784149719.126751,59598.281000,disarm,disarm
1784149719.186408,59598.328000,disarm,disarm
1784149719.249162,59598.390000,disarm,disarm
1784149719.310722,59598.453000,disarm,disarm
1784149719.380092,59598.531000,disarm,disarm
1784149719.433553,59598.578000,disarm,disarm
1784149719.489741,59598.640000,disarm,disarm
1784149719.558011,59598.703000,disarm,disarm
1784149719.619453,59598.765000,disarm,disarm
1784149719.678341,59598.828000,disarm,disarm
1784149719.743090,59598.890000,disarm,disarm
1784149719.806798,59598.953000,disarm,disarm
1784149719.868465,59599.015000,disarm,disarm
1784149719.931583,59599.078000,disarm,disarm
1784149719.994569,59599.140000,disarm,disarm
1784149720.056127,59599.203000,disarm,disarm
1784149720.116974,59599.265000,disarm,disarm
1784149720.179147,59599.328000,disarm,disarm
1784149720.240344,59599.390000,disarm,disarm
1784149720.301142,59599.453000,disarm,disarm
1784149720.364089,59599.515000,disarm,disarm
1784149720.436229,59599.578000,disarm,disarm
1784149720.487102,59599.640000,disarm,disarm
1784149720.564907,59599.718000,disarm,disarm
1784149720.626698,59599.781000,disarm,disarm
1784149720.675240,59599.828000,disarm,disarm
1784149720.739701,59599.890000,disarm,disarm
1784149720.799572,59599.953000,disarm,disarm
1784149720.862836,59600.015000,disarm,disarm
1784149720.925147,59600.078000,disarm,disarm
1784149721.002441,59600.156000,disarm,disarm
1784149721.066782,59600.218000,disarm,disarm
1784149721.116766,59600.265000,disarm,disarm
1784149721.187914,59600.328000,disarm,disarm
1784149721.242300,59600.390000,disarm,disarm
1784149721.311357,59600.453000,disarm,disarm
1784149721.372090,59600.515000,disarm,disarm
1784149721.434367,59600.578000,disarm,disarm
1784149721.488093,59600.640000,disarm,disarm
1784149721.550178,59600.703000,disarm,disarm
1784149721.620150,59600.765000,disarm,disarm
1784149721.682341,59600.828000,disarm,disarm
1784149721.745508,59600.890000,disarm,disarm
1784149721.810998,59600.953000,disarm,disarm
1784149721.869157,59601.015000,disarm,disarm
1784149721.930136,59601.078000,disarm,disarm
1784149721.992424,59601.140000,disarm,disarm
1784149722.054975,59601.203000,disarm,disarm
1784149722.114794,59601.265000,disarm,disarm
1784149722.180247,59601.328000,disarm,disarm
1784149722.242178,59601.390000,disarm,disarm
1784149722.304496,59601.453000,disarm,disarm
1784149722.365936,59601.515000,disarm,disarm
1784149722.428154,59601.578000,disarm,disarm
1784149722.493319,59601.640000,disarm,disarm
1784149722.553251,59601.703000,disarm,disarm
1784149722.614318,59601.765000,disarm,disarm
1784149722.676589,59601.828000,disarm,disarm
1784149722.738864,59601.890000,disarm,disarm
1784149722.800722,59601.953000,disarm,disarm
1784149722.862111,59602.015000,disarm,disarm
1784149722.924862,59602.078000,disarm,disarm
1784149722.991558,59602.140000,disarm,disarm
1784149723.052438,59602.203000,disarm,disarm
1784149723.119828,59602.265000,disarm,disarm
1784149723.189253,59602.343000,disarm,disarm
1784149723.240066,59602.390000,disarm,disarm
1784149723.310361,59602.453000,disarm,disarm
1784149723.366464,59602.515000,disarm,disarm
1784149723.436897,59602.578000,disarm,disarm
1784149723.502929,59602.656000,disarm,disarm
1784149723.561368,59602.703000,disarm,disarm
1784149723.617501,59602.765000,disarm,disarm
1784149723.686849,59602.828000,disarm,disarm
1784149723.750083,59602.890000,disarm,disarm
1784149723.813397,59602.953000,disarm,disarm
1784149723.875588,59603.015000,disarm,disarm
1784149723.938195,59603.078000,disarm,disarm
1784149723.998895,59603.140000,disarm,disarm
1784149724.061959,59603.203000,disarm,disarm
1784149724.126537,59603.281000,disarm,disarm
1784149724.161568,59603.312000,reconnect,H7 restart requested
1784149725.175134,59604.328000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1784149727.179612,59606.328000,disarm,disarm
1784149727.243576,59606.390000,disarm,disarm
1784149727.304308,59606.453000,disarm,disarm
1784149727.365120,59606.515000,disarm,disarm
1784149727.424716,59606.578000,disarm,disarm
1784149727.489409,59606.640000,disarm,disarm
1784149727.550870,59606.703000,disarm,disarm
1784149727.612599,59606.765000,disarm,disarm
1784149727.689131,59606.843000,disarm,disarm
1784149727.753175,59606.906000,disarm,disarm
1784149727.830024,59606.984000,disarm,disarm
1784149727.894384,59607.046000,disarm,disarm
1784149727.953796,59607.093000,disarm,disarm
1784149728.015652,59607.156000,disarm,disarm
1784149728.079234,59607.234000,disarm,disarm
1784149728.140770,59607.281000,disarm,disarm
1784149728.202489,59607.343000,disarm,disarm
1784149728.264198,59607.406000,disarm,disarm
1784149728.326269,59607.468000,disarm,disarm
1784149728.387849,59607.531000,disarm,disarm
1784149728.450374,59607.593000,disarm,disarm
1784149728.513948,59607.656000,disarm,disarm
1784149728.577521,59607.718000,disarm,disarm
1784149728.639432,59607.781000,disarm,disarm
1784149728.701640,59607.843000,disarm,disarm
1784149728.763982,59607.906000,disarm,disarm
1784149728.829730,59607.984000,disarm,disarm
1784149728.888274,59608.031000,disarm,disarm
1784149728.949855,59608.093000,disarm,disarm
1784149729.013646,59608.156000,disarm,disarm
1784149729.077153,59608.218000,disarm,disarm
1784149729.131333,59608.281000,disarm,disarm
1784149729.202138,59608.343000,disarm,disarm
1784149729.267423,59608.421000,disarm,disarm
1784149729.325513,59608.468000,disarm,disarm
1784149729.387675,59608.531000,disarm,disarm
1784149729.449029,59608.593000,disarm,disarm
1784149729.511439,59608.656000,disarm,disarm
1784149729.573216,59608.718000,disarm,disarm
1784149729.634242,59608.781000,disarm,disarm
1784149729.696967,59608.843000,disarm,disarm
1784149729.759855,59608.906000,disarm,disarm
1784149729.823440,59608.968000,disarm,disarm
1784149729.885278,59609.031000,disarm,disarm
1784149729.947474,59609.093000,disarm,disarm
1784149730.010450,59609.156000,disarm,disarm
1784149730.073555,59609.218000,disarm,disarm
1784149730.135614,59609.281000,disarm,disarm
1784149730.202194,59609.343000,disarm,disarm
1784149730.262880,59609.406000,disarm,disarm
1784149730.324857,59609.468000,disarm,disarm
1784149730.388403,59609.531000,disarm,disarm
1784149730.450457,59609.593000,disarm,disarm
