host_timestamp_s,monotonic_s,primary,secondary,status
1777060849.965386,822341.968000,1.71605000e-06,4.53658000,0
1777060849.979746,822341.984000,1.71616000e-06,4.53960000,0
1777060849.995090,822342.000000,1.71650000e-06,4.54105000,0
1777060850.010670,822342.015000,1.71669000e-06,4.54144000,0
1777060850.026020,822342.031000,1.71669000e-06,4.54144000,0
1777060850.027032,822342.031000,1.71706000e-06,4.53913000,0
1777060850.041170,822342.046000,1.71712000e-06,4.53793000,0
1777060850.056917,822342.062000,1.71683000e-06,4.53522000,0
1777060850.071871,822342.078000,1.71650000e-06,4.53497000,0
1777060850.087380,822342.093000,1.71604000e-06,4.53658000,0
1777060850.102384,822342.109000,1.71604000e-06,4.53658000,0
1777060850.103384,822342.109000,1.71598000e-06,4.53863000,0
1777060850.118891,822342.125000,1.71598000e-06,4.53863000,0
1777060850.119897,822342.125000,1.71622000e-06,4.54067000,0
1777060850.134482,822342.140000,1.71655000e-06,4.54069000,0
1777060850.150099,822342.156000,1.71655000e-06,4.54069000,0
1777060850.151104,822342.156000,1.71684000e-06,4.54024000,0
1777060850.165351,822342.171000,1.71707000e-06,4.53784000,0
1777060850.180870,822342.187000,1.71670000e-06,4.53511000,0
1777060850.196182,822342.203000,1.71670000e-06,4.53511000,0
1777060850.197183,822342.203000,1.71652000e-06,4.53417000,0
1777060850.212444,822342.218000,1.71652000e-06,4.53417000,0
1777060850.213444,822342.218000,1.71606000e-06,4.53578000,0
1777060850.228521,822342.234000,1.71606000e-06,4.53578000,0
1777060850.229519,822342.234000,1.71589000e-06,4.53746000,0
1777060850.244181,822342.250000,1.71627000e-06,4.54003000,0
1777060850.259973,822342.265000,1.71627000e-06,4.54003000,0
1777060850.261002,822342.265000,1.71650000e-06,4.54052000,0
1777060850.275044,822342.281000,1.71650000e-06,4.54052000,0
1777060850.277043,822342.281000,1.71689000e-06,4.53972000,0
1777060850.292043,822342.296000,1.71693000e-06,4.53781000,0
1777060850.307048,822342.312000,1.71677000e-06,4.53431000,0
1777060850.322003,822342.328000,1.71677000e-06,4.53431000,0
1777060850.323000,822342.328000,1.71644000e-06,4.53403000,0
1777060850.338121,822342.343000,1.71644000e-06,4.53403000,0
1777060850.339480,822342.343000,1.71597000e-06,4.53476000,0
1777060850.354263,822342.359000,1.71597000e-06,4.53476000,0
