host_timestamp_s,monotonic_s,primary,secondary,status
1777060795.839780,822287.843000,1.71624000e-06,4.53611000,0
1777060795.853240,822287.859000,1.71645000e-06,4.53471000,0
1777060795.868865,822287.875000,1.71601000e-06,4.53528000,0
1777060795.884560,822287.890000,1.71604000e-06,4.53876000,0
1777060795.899012,822287.906000,1.71628000e-06,4.54069000,0
1777060795.914494,822287.921000,1.71710000e-06,4.53917000,0
1777060795.930032,822287.937000,1.71730000e-06,4.53751000,0
1777060795.944562,822287.953000,1.71699000e-06,4.53490000,0
1777060795.960676,822287.968000,1.71637000e-06,4.53480000,0
1777060795.975291,822287.984000,1.71665000e-06,4.53483000,0
1777060795.990824,822288.000000,1.71618000e-06,4.53470000,0
1777060796.006345,822288.015000,1.71622000e-06,4.53932000,0
1777060796.021374,822288.031000,1.71658000e-06,4.54056000,0
1777060796.035902,822288.046000,1.71712000e-06,4.53897000,0
1777060796.051438,822288.062000,1.71694000e-06,4.53723000,0
1777060796.067099,822288.078000,1.71734000e-06,4.53580000,0
1777060796.081675,822288.093000,1.71672000e-06,4.53490000,0
1777060796.097779,822288.109000,1.71671000e-06,4.53331000,0
1777060796.112304,822288.125000,1.71603000e-06,4.53681000,0
1777060796.127824,822288.140000,1.71599000e-06,4.53696000,0
1777060796.142844,822288.156000,1.71645000e-06,4.54060000,0
1777060796.158369,822288.171000,1.71689000e-06,4.54079000,0
1777060796.173403,822288.187000,1.71684000e-06,4.53868000,0
1777060796.188683,822288.203000,1.71752000e-06,4.53633000,0
1777060796.203224,822288.218000,1.71669000e-06,4.53489000,0
1777060796.218757,822288.234000,1.71677000e-06,4.53524000,0
1777060796.233795,822288.250000,1.71608000e-06,4.53549000,0
1777060796.249697,822288.265000,1.71626000e-06,4.53625000,0
1777060796.263812,822288.265000,1.71641000e-06,4.53993000,0
1777060796.280022,822288.281000,1.71663000e-06,4.53868000,0
1777060796.295548,822288.296000,1.71709000e-06,4.54032000,0
1777060796.310081,822288.312000,1.71712000e-06,4.53875000,0
1777060796.325612,822288.328000,1.71719000e-06,4.53397000,0
1777060796.340639,822288.343000,1.71718000e-06,4.53337000,0
1777060796.355864,822288.359000,1.71644000e-06,4.53623000,0
1777060796.371412,822288.375000,1.71616000e-06,4.53669000,0
1777060796.385943,822288.390000,1.71590000e-06,4.53736000,0
1777060796.400965,822288.406000,1.71656000e-06,4.53999000,0
1777060796.416498,822288.421000,1.71693000e-06,4.54031000,0
1777060796.432026,822288.437000,1.71730000e-06,4.54026000,0
1777060796.447070,822288.453000,1.71706000e-06,4.53849000,0
1777060796.462184,822288.468000,1.71696000e-06,4.53474000,0
1777060796.477622,822288.484000,1.71657000e-06,4.53273000,0
1777060796.493133,822288.500000,1.71631000e-06,4.53402000,0
