host_timestamp_s,monotonic_s,primary,secondary,status
1777060241.028908,821733.031000,1.51408000e-06,0.89477300,0
1777060241.043019,821733.046000,1.51414000e-06,0.89326500,0
1777060241.058532,821733.062000,1.51418000e-06,0.89325200,0
1777060241.073040,821733.078000,1.51414000e-06,0.89223100,0
1777060241.089142,821733.093000,1.51449000e-06,0.89231800,0
1777060241.104146,821733.109000,1.51426000e-06,0.89232000,0
1777060241.119147,821733.125000,1.51408000e-06,0.89374300,0
1777060241.134146,821733.140000,1.51408000e-06,0.89374300,0
1777060241.135146,821733.140000,1.51394000e-06,0.89282300,0
1777060241.150654,821733.156000,1.51394000e-06,0.89282300,0
1777060241.151654,821733.156000,1.51411000e-06,0.89233800,0
1777060241.167162,821733.171000,1.51442000e-06,0.89451000,0
1777060241.181801,821733.187000,1.51425000e-06,0.89399200,0
1777060241.197799,821733.203000,1.51425000e-06,0.89399200,0
1777060241.198800,821733.203000,1.51446000e-06,0.89375300,0
1777060241.213800,821733.218000,1.51446000e-06,0.89375300,0
1777060241.214800,821733.218000,1.51417000e-06,0.89381700,0
1777060241.229799,821733.234000,1.51412000e-06,0.89322300,0
1777060241.244799,821733.250000,1.51412000e-06,0.89322300,0
1777060241.245804,821733.250000,1.51400000e-06,0.89303000,0
1777060241.261344,821733.265000,1.51400000e-06,0.89303000,0
1777060241.262480,821733.265000,1.51417000e-06,0.89369800,0
1777060241.277608,821733.281000,1.51413000e-06,0.89255800,0
1777060241.292684,821733.296000,1.51413000e-06,0.89255800,0
1777060241.293694,821733.296000,1.51423000e-06,0.89300000,0
1777060241.308692,821733.312000,1.51421000e-06,0.89380700,0
1777060241.323690,821733.328000,1.51407000e-06,0.89411500,0
1777060241.338691,821733.343000,1.51411000e-06,0.89300100,0
1777060241.354695,821733.359000,1.51394000e-06,0.89481900,0
1777060241.370006,821733.375000,1.51423000e-06,0.89271300,0
1777060241.384732,821733.390000,1.51385000e-06,0.89314900,0
1777060241.399732,821733.406000,1.51385000e-06,0.89314900,0
1777060241.400733,821733.406000,1.51413000e-06,0.89304700,0
1777060241.416568,821733.421000,1.51413000e-06,0.89304700,0
1777060241.416568,821733.421000,1.51415000e-06,0.89504200,0
1777060241.432689,821733.437000,1.51415000e-06,0.89517700,0
1777060241.447156,821733.453000,1.51389000e-06,0.89277800,0
1777060241.463160,821733.468000,1.51387000e-06,0.89398700,0
1777060241.478177,821733.484000,1.51413000e-06,0.89454200,0
1777060241.492781,821733.500000,1.51413000e-06,0.89454200,0
1777060241.493786,821733.500000,1.51388000e-06,0.89371500,0
1777060241.509669,821733.515000,1.51380000e-06,0.89419800,0
1777060241.524895,821733.531000,1.51380000e-06,0.89419800,0
