host_timestamp_s,monotonic_s,primary,secondary,status
1777060395.553108,821887.562000,1.71843000e-06,4.54517000,0
1777060395.566926,821887.578000,1.71795000e-06,4.54237000,0
1777060395.583198,821887.593000,1.71752000e-06,4.54122000,0
1777060395.598300,821887.609000,1.71753000e-06,4.54138000,0
1777060395.613159,821887.625000,1.71753000e-06,4.54138000,0
1777060395.614159,821887.625000,1.71722000e-06,4.54222000,0
1777060395.629753,821887.640000,1.71722000e-06,4.54222000,0
1777060395.630859,821887.640000,1.71727000e-06,4.54764000,0
1777060395.645966,821887.656000,1.71827000e-06,4.54733000,0
1777060395.660971,821887.671000,1.71818000e-06,4.55091000,0
1777060395.676479,821887.687000,1.71787000e-06,4.54680000,0
1777060395.691304,821887.703000,1.71833000e-06,4.54335000,0
1777060395.706436,821887.718000,1.71759000e-06,4.54485000,0
1777060395.721947,821887.734000,1.71688000e-06,4.54426000,0
1777060395.736458,821887.750000,1.71725000e-06,4.54581000,0
1777060395.751966,821887.765000,1.71725000e-06,4.55009000,0
1777060395.766968,821887.781000,1.71732000e-06,4.55212000,0
1777060395.782478,821887.796000,1.71757000e-06,4.54745000,0
1777060395.797478,821887.812000,1.71757000e-06,4.54745000,0
1777060395.798479,821887.812000,1.71811000e-06,4.54622000,0
1777060395.813478,821887.828000,1.71764000e-06,4.54366000,0
1777060395.829375,821887.843000,1.71761000e-06,4.54428000,0
1777060395.844784,821887.859000,1.71761000e-06,4.54428000,0
1777060395.845788,821887.859000,1.71707000e-06,4.54262000,0
1777060395.860297,821887.875000,1.71707000e-06,4.54262000,0
1777060395.861298,821887.875000,1.71709000e-06,4.54621000,0
1777060395.876571,821887.890000,1.71709000e-06,4.54621000,0
1777060395.878114,821887.890000,1.71638000e-06,4.54814000,0
1777060395.892630,821887.906000,1.71638000e-06,4.54814000,0
1777060395.893623,821887.906000,1.71704000e-06,4.54795000,0
1777060395.908471,821887.921000,1.71708000e-06,4.54956000,0
1777060395.923543,821887.937000,1.71708000e-06,4.54956000,0
1777060395.924548,821887.937000,1.71738000e-06,4.54466000,0
1777060395.939550,821887.953000,1.71716000e-06,4.54451000,0
1777060395.955056,821887.968000,1.71705000e-06,4.54272000,0
1777060395.970590,821887.984000,1.71708000e-06,4.54118000,0
1777060395.985776,821888.000000,1.71638000e-06,4.54282000,0
1777060396.000901,821888.015000,1.71638000e-06,4.54282000,0
1777060396.001900,821888.015000,1.71665000e-06,4.54538000,0
1777060396.016917,821888.031000,1.71665000e-06,4.54538000,0
1777060396.017917,821888.031000,1.71702000e-06,4.54785000,0
1777060396.032923,821888.046000,1.71689000e-06,4.54512000,0
1777060396.048155,821888.062000,1.71689000e-06,4.54512000,0
1777060396.049155,821888.062000,1.71708000e-06,4.54687000,0
1777060396.064670,821888.078000,1.71708000e-06,4.54687000,0
1777060396.065673,821888.078000,1.71717000e-06,4.54136000,0
1777060396.080033,821888.093000,1.71690000e-06,4.54116000,0
1777060396.096038,821888.109000,1.71673000e-06,4.53847000,0
1777060396.110785,821888.125000,1.71611000e-06,4.54066000,0
1777060396.126294,821888.140000,1.71678000e-06,4.54201000,0
1777060396.141293,821888.156000,1.71604000e-06,4.54163000,0
1777060396.156294,821888.171000,1.71684000e-06,4.54535000,0
1777060396.171814,821888.187000,1.71729000e-06,4.54030000,0
1777060396.187090,821888.203000,1.71705000e-06,4.53850000,0
1777060396.201767,821888.203000,1.71739000e-06,4.54062000,0
1777060396.217765,821888.218000,1.71697000e-06,4.53805000,0
1777060396.232943,821888.234000,1.71693000e-06,4.53549000,0
1777060396.247944,821888.250000,1.71693000e-06,4.53549000,0
1777060396.248944,821888.250000,1.71617000e-06,4.53929000,0
1777060396.264224,821888.265000,1.71644000e-06,4.53921000,0
1777060396.279196,821888.281000,1.71644000e-06,4.53921000,0
1777060396.280194,821888.281000,1.71702000e-06,4.54247000,0
1777060396.294889,821888.296000,1.71790000e-06,4.54572000,0
1777060396.309977,821888.312000,1.71793000e-06,4.54160000,0
1777060396.325408,821888.328000,1.71793000e-06,4.54160000,0
1777060396.327131,821888.328000,1.71784000e-06,4.53646000,0
1777060396.342072,821888.343000,1.71784000e-06,4.53646000,0
1777060396.343072,821888.359000,1.71730000e-06,4.53467000,0
1777060396.358074,821888.359000,1.71730000e-06,4.53467000,0
1777060396.359074,821888.375000,1.71711000e-06,4.53689000,0
1777060396.374081,821888.375000,1.71711000e-06,4.53689000,0
1777060396.375081,821888.390000,1.71715000e-06,4.53717000,0
1777060396.390628,821888.406000,1.71705000e-06,4.54071000,0
1777060396.405569,821888.421000,1.71735000e-06,4.54055000,0
1777060396.420733,821888.421000,1.71792000e-06,4.54069000,0
1777060396.435729,821888.437000,1.71840000e-06,4.53836000,0
1777060396.450729,821888.453000,1.71837000e-06,4.53748000,0
1777060396.466734,821888.468000,1.71786000e-06,4.53945000,0
1777060396.480972,821888.484000,1.71730000e-06,4.53542000,0
1777060396.496489,821888.500000,1.71749000e-06,4.53506000,0
1777060396.512413,821888.515000,1.71752000e-06,4.53763000,0
1777060396.527422,821888.531000,1.71782000e-06,4.54155000,0
1777060396.542419,821888.546000,1.71740000e-06,4.54427000,0
1777060396.558059,821888.562000,1.71814000e-06,4.54093000,0
1777060396.572480,821888.578000,1.71879000e-06,4.54094000,0
1777060396.587987,821888.593000,1.71813000e-06,4.53882000,0
1777060396.603492,821888.609000,1.71813000e-06,4.53882000,0
1777060396.604498,821888.609000,1.71826000e-06,4.53945000,0
1777060396.620006,821888.625000,1.71826000e-06,4.53945000,0
1777060396.621006,821888.625000,1.71750000e-06,4.53979000,0
1777060396.636006,821888.640000,1.71750000e-06,4.53979000,0
1777060396.637006,821888.640000,1.71732000e-06,4.54022000,0
1777060396.651560,821888.656000,1.71732000e-06,4.54022000,0
1777060396.652560,821888.656000,1.71781000e-06,4.54335000,0
1777060396.667565,821888.671000,1.71829000e-06,4.54567000,0
1777060396.683073,821888.687000,1.71826000e-06,4.54703000,0
1777060396.698627,821888.703000,1.71826000e-06,4.54703000,0
1777060396.699628,821888.703000,1.71864000e-06,4.54164000,0
1777060396.714732,821888.718000,1.71864000e-06,4.54164000,0
1777060396.715733,821888.718000,1.71851000e-06,4.54097000,0
1777060396.730240,821888.734000,1.71802000e-06,4.54187000,0
1777060396.745240,821888.750000,1.71746000e-06,4.53904000,0
1777060396.761240,821888.765000,1.71790000e-06,4.54358000,0
1777060396.776243,821888.781000,1.71790000e-06,4.54358000,0
1777060396.777244,821888.781000,1.71770000e-06,4.54767000,0
1777060396.792393,821888.796000,1.71776000e-06,4.54958000,0
1777060396.807393,821888.812000,1.71821000e-06,4.54664000,0
