host_timestamp_s,monotonic_s,primary,secondary,status
1777060030.556328,821522.562000,1.51551000e-06,0.89348600,0
1777060030.570320,821522.578000,1.51546000e-06,0.89509600,0
1777060030.585406,821522.593000,1.51524000e-06,0.89389200,0
1777060030.600492,821522.609000,1.51576000e-06,0.89408300,0
1777060030.615499,821522.625000,1.51575000e-06,0.89622100,0
1777060030.631503,821522.640000,1.51588000e-06,0.89484900,0
1777060030.646014,821522.656000,1.51573000e-06,0.89576300,0
1777060030.662123,821522.671000,1.51564000e-06,0.89559000,0
1777060030.676672,821522.687000,1.51547000e-06,0.89560100,0
1777060030.691673,821522.703000,1.51599000e-06,0.89591100,0
1777060030.707230,821522.718000,1.51575000e-06,0.89547800,0
1777060030.722229,821522.734000,1.51575000e-06,0.89547800,0
1777060030.723233,821522.734000,1.51547000e-06,0.89646200,0
1777060030.738233,821522.750000,1.51539000e-06,0.89492900,0
1777060030.754254,821522.765000,1.51554000e-06,0.89415700,0
1777060030.769424,821522.781000,1.51571000e-06,0.89616800,0
1777060030.784386,821522.796000,1.51545000e-06,0.89735900,0
1777060030.799828,821522.812000,1.51553000e-06,0.89621900,0
1777060030.814722,821522.828000,1.51553000e-06,0.89621900,0
1777060030.815724,821522.828000,1.51562000e-06,0.89412600,0
1777060030.830732,821522.843000,1.51562000e-06,0.89412600,0
1777060030.831732,821522.843000,1.51540000e-06,0.89509300,0
1777060030.847231,821522.859000,1.51540000e-06,0.89509300,0
1777060030.848376,821522.859000,1.51536000e-06,0.89446700,0
1777060030.863456,821522.875000,1.51557000e-06,0.89545900,0
1777060030.878583,821522.890000,1.51560000e-06,0.89503500,0
1777060030.892978,821522.906000,1.51560000e-06,0.89503500,0
1777060030.893978,821522.906000,1.51537000e-06,0.89529100,0
1777060030.909586,821522.921000,1.51549000e-06,0.89490300,0
1777060030.925080,821522.937000,1.51549000e-06,0.89490300,0
1777060030.926301,821522.937000,1.51536000e-06,0.89507600,0
1777060030.941337,821522.953000,1.51536000e-06,0.89507600,0
1777060030.942470,821522.953000,1.51543000e-06,0.89280100,0
1777060030.956723,821522.968000,1.51519000e-06,0.89571500,0
1777060030.971838,821522.984000,1.51514000e-06,0.89497700,0
1777060030.987351,821523.000000,1.51530000e-06,0.89604200,0
1777060031.003084,821523.015000,1.51541000e-06,0.89613500,0
1777060031.017944,821523.031000,1.51541000e-06,0.89613500,0
1777060031.018944,821523.031000,1.51531000e-06,0.89484100,0
1777060031.034500,821523.046000,1.51527000e-06,0.89412200,0
1777060031.049181,821523.062000,1.51517000e-06,0.89427200,0
1777060031.064880,821523.078000,1.51517000e-06,0.89427200,0
1777060031.065108,821523.078000,1.51540000e-06,0.89569600,0
1777060031.080112,821523.093000,1.51540000e-06,0.89569600,0
1777060031.081113,821523.093000,1.51525000e-06,0.89395400,0
1777060031.096915,821523.109000,1.51525000e-06,0.89395400,0
1777060031.097978,821523.109000,1.51530000e-06,0.89539000,0
1777060031.112665,821523.125000,1.51530000e-06,0.89539000,0
1777060031.113666,821523.125000,1.51551000e-06,0.89403200,0
1777060031.128960,821523.140000,1.51551000e-06,0.89403200,0
1777060031.130028,821523.140000,1.51553000e-06,0.89468200,0
1777060031.145072,821523.156000,1.51553000e-06,0.89468200,0
1777060031.145310,821523.156000,1.51535000e-06,0.89406700,0
1777060031.160328,821523.171000,1.51528000e-06,0.89488300,0
1777060031.176156,821523.187000,1.51539000e-06,0.89456500,0
1777060031.191471,821523.203000,1.51551000e-06,0.89615800,0
1777060031.206233,821523.218000,1.51542000e-06,0.89410200,0
1777060031.221862,821523.234000,1.51528000e-06,0.89436100,0
1777060031.236698,821523.250000,1.51530000e-06,0.89469300,0
1777060031.252400,821523.265000,1.51546000e-06,0.89346400,0
1777060031.267424,821523.281000,1.51530000e-06,0.89443100,0
1777060031.282423,821523.296000,1.51527000e-06,0.89535100,0
1777060031.297425,821523.312000,1.51569000e-06,0.89434000,0
1777060031.313425,821523.328000,1.51533000e-06,0.89305000,0
1777060031.328039,821523.343000,1.51540000e-06,0.89296700,0
1777060031.343819,821523.359000,1.51551000e-06,0.89349700,0
1777060031.358904,821523.375000,1.51541000e-06,0.89337400,0
1777060031.374246,821523.375000,1.51569000e-06,0.89527500,0
1777060031.389091,821523.390000,1.51557000e-06,0.89307900,0
1777060031.404171,821523.406000,1.51538000e-06,0.89155600,0
1777060031.419171,821523.421000,1.51527000e-06,0.89384200,0
1777060031.434789,821523.437000,1.51551000e-06,0.89311900,0
