host_timestamp_s,monotonic_s,firmware_timestamp_us,voltage_V,raw_code
1777060855.533695,822347.546000,5932000,0.17033300,73157591
1777060855.534701,822347.546000,5935000,0.17033300,73157591
1777060855.537125,822347.546000,5938000,0.17033300,73157591
1777060855.540125,822347.546000,5941000,0.17033300,73157591
1777060855.543125,822347.546000,5944000,0.17033300,73157591
1777060855.546125,822347.546000,5947000,0.17033300,73157591
1777060855.549740,822347.562000,5950000,0.17033300,73157591
1777060855.552744,822347.562000,5953000,0.17033300,73157591
1777060855.555745,822347.562000,5956000,0.17033300,73157591
1777060855.559134,822347.562000,5959000,0.17033300,73157591
1777060855.561386,822347.562000,5962000,0.17033300,73157591
1777060855.564386,822347.578000,5965000,0.17033300,73157591
1777060855.567388,822347.578000,5968000,0.17033300,73157591
1777060855.570389,822347.578000,5971000,0.17033300,73157591
1777060855.573387,822347.578000,5974000,0.17033300,73157591
1777060855.576391,822347.578000,5977000,0.17033300,73157591
1777060855.580391,822347.593000,5980000,0.17033300,73157591
1777060855.583391,822347.593000,5983000,0.17033300,73157591
1777060855.586391,822347.593000,5986000,0.17033300,73157591
1777060855.588391,822347.593000,5989000,0.17033300,73157591
1777060855.592409,822347.593000,5992000,0.17033300,73157591
1777060855.595409,822347.609000,5995000,0.17033300,73157591
1777060855.598409,822347.609000,5998000,0.17033300,73157591
1777060855.601652,822347.609000,6001000,0.17033300,73157591
1777060855.603853,822347.609000,6004000,0.17033300,73157591
1777060855.606854,822347.609000,6007000,0.17033300,73157591
1777060855.609884,822347.625000,6010000,0.17033300,73157591
1777060855.612885,822347.625000,6013000,0.17033300,73157591
1777060855.615884,822347.625000,6016000,0.17033300,73157591
1777060855.619880,822347.625000,6019000,0.17033300,73157591
1777060855.621985,822347.625000,6022000,0.17033300,73157591
1777060855.625985,822347.640000,6025000,0.17033300,73157591
1777060855.628986,822347.640000,6028000,0.17033300,73157591
1777060855.631986,822347.640000,6031000,0.17033300,73157591
1777060855.634494,822347.640000,6034000,0.17033300,73157591
1777060855.637499,822347.640000,6037000,0.17033300,73157591
1777060855.640499,822347.656000,6040000,0.17033300,73157591
1777060855.643500,822347.656000,6043000,0.17033300,73157591
1777060855.646504,822347.656000,6046000,0.17033300,73157591
1777060855.649500,822347.656000,6049000,0.17033300,73157591
1777060855.653295,822347.656000,6052000,0.17033300,73157591
1777060855.655548,822347.671000,6055000,0.17033300,73157591
1777060855.658549,822347.671000,6058000,0.17033300,73157591
1777060855.661549,822347.671000,6061000,0.17033300,73157591
1777060855.664549,822347.671000,6064000,0.17033300,73157591
1777060855.667549,822347.671000,6067000,0.17033300,73157591
1777060855.670556,822347.671000,6070000,0.17033300,73157591
1777060855.673758,822347.687000,6073000,0.17033300,73157591
1777060855.676765,822347.687000,6076000,0.17033300,73157591
1777060855.680761,822347.687000,6079000,0.17033300,73157591
1777060855.682761,822347.687000,6082000,0.17033300,73157591
1777060855.686761,822347.703000,6085000,0.17033300,73157591
1777060855.689760,822347.703000,6088000,0.17033300,73157591
1777060855.692802,822347.703000,6091000,0.17033300,73157591
1777060855.695311,822347.703000,6094000,0.17033300,73157591
1777060855.698825,822347.703000,6097000,0.17033300,73157591
1777060855.701335,822347.703000,6100000,0.17033300,73157591
1777060855.704340,822347.718000,6103000,0.17033300,73157591
1777060855.707341,822347.718000,6106000,0.17033300,73157591
1777060855.710341,822347.718000,6109000,0.17033300,73157591
1777060855.713341,822347.718000,6112000,0.17033300,73157591
1777060855.717073,822347.718000,6115000,0.17033300,73157591
1777060855.719718,822347.734000,6118000,0.17033300,73157591
1777060855.723039,822347.734000,6121000,0.17033300,73157591
1777060855.725675,822347.734000,6124000,0.17033300,73157591
1777060855.728680,822347.734000,6127000,0.17033300,73157591
1777060855.731683,822347.734000,6130000,0.17033300,73157591
1777060855.734683,822347.750000,6133000,0.17033300,73157591
1777060855.737683,822347.750000,6136000,0.17033300,73157591
1777060855.740684,822347.750000,6139000,0.17033300,73157591
1777060855.743684,822347.750000,6142000,0.17033300,73157591
1777060855.747192,822347.750000,6145000,0.17033300,73157591
1777060855.750193,822347.765000,6148000,0.17033300,73157591
1777060855.753192,822347.765000,6151000,0.17033300,73157591
1777060855.755802,822347.765000,6154000,0.17033300,73157591
1777060855.758803,822347.765000,6157000,0.17033300,73157591
1777060855.761802,822347.765000,6160000,0.17033300,73157591
1777060855.764801,822347.765000,6163000,0.17033300,73157591
1777060855.767801,822347.781000,6166000,0.17033300,73157591
1777060855.770802,822347.781000,6169000,0.17033300,73157591
1777060855.774803,822347.781000,6172000,0.17033300,73157591
1777060855.777807,822347.781000,6175000,0.17033300,73157591
1777060855.780807,822347.796000,6178000,0.17033300,73157591
1777060855.783808,822347.796000,6181000,0.17033300,73157591
1777060855.786807,822347.796000,6184000,0.17033300,73157591
1777060855.789808,822347.796000,6187000,0.17033300,73157591
1777060855.792996,822347.796000,6190000,0.17033300,73157591
1777060855.795996,822347.796000,6193000,0.17033300,73157591
1777060855.798996,822347.812000,6196000,0.17033300,73157591
1777060855.801998,822347.812000,6199000,0.17033300,73157591
1777060855.804995,822347.812000,6202000,0.17033300,73157591
1777060855.807998,822347.812000,6205000,0.17033300,73157591
1777060855.810500,822347.812000,6208000,0.17033300,73157591
1777060855.813506,822347.828000,6211000,0.17033300,73157591
1777060855.816507,822347.828000,6214000,0.17033300,73157591
1777060855.819507,822347.828000,6217000,0.17033300,73157591
1777060855.822505,822347.828000,6220000,0.17033300,73157591
1777060855.826009,822347.828000,6223000,0.17033300,73157591
1777060855.829014,822347.843000,6226000,0.17033300,73157591
1777060855.832015,822347.843000,6229000,0.17033300,73157591
1777060855.835520,822347.843000,6232000,0.17033300,73157591
1777060855.838524,822347.843000,6235000,0.17033300,73157591
1777060855.841605,822347.843000,6238000,0.17033300,73157591
1777060855.844075,822347.859000,6241000,0.17033300,73157591
1777060855.847078,822347.859000,6244000,0.17033300,73157591
1777060855.850076,822347.859000,6247000,0.17033300,73157591
1777060855.853076,822347.859000,6250000,0.17033300,73157591
1777060855.856076,822347.859000,6253000,0.17033300,73157591
1777060855.859076,822347.875000,6256000,0.17033300,73157591
1777060855.862898,822347.875000,6259000,0.17033300,73157591
1777060855.865098,822347.875000,6262000,0.17033300,73157591
1777060855.868099,822347.875000,6265000,0.17033300,73157591
1777060855.871099,822347.875000,6268000,0.17033300,73157591
1777060855.874099,822347.875000,6271000,0.17033300,73157591
1777060855.878102,822347.890000,6274000,0.17033300,73157591
1777060855.881103,822347.890000,6277000,0.17033300,73157591
1777060855.884103,822347.890000,6280000,0.17033300,73157591
1777060855.887103,822347.890000,6283000,0.17033300,73157591
1777060855.890104,822347.906000,6286000,0.17033300,73157591
1777060855.893244,822347.906000,6289000,0.17033300,73157591
1777060855.896312,822347.906000,6292000,0.17033300,73157591
1777060855.898657,822347.906000,6295000,0.17033300,73157591
1777060855.902316,822347.906000,6298000,0.17033300,73157591
1777060855.905316,822347.906000,6301000,0.17033300,73157591
1777060855.908315,822347.921000,6304000,0.17033300,73157591
1777060855.911317,822347.921000,6307000,0.17033300,73157591
1777060855.914317,822347.921000,6310000,0.17033300,73157591
