t_s,v_trig,v_dac,v_out
0.0262,0,0.26,0.64
0.02621,0,0.28,0.66
0.02622,0,0.28,0.64
0.02623,0,0.28,0.64
0.02624,0,0.26,0.64
0.02625,0,0.28,0.66
0.02626,0,0.28,0.66
0.02627,0,0.28,0.64
0.02628,0,0.28,0.66
0.02629,0,0.28,0.64
0.0263,0,0.28,0.64
0.02631,0,0.28,0.64
0.02632,0,0.28,0.64
0.02633,0,0.28,0.66
0.02634,0,0.26,0.64
0.02635,0,0.26,0.64
0.02636,0,0.26,0.64
0.02637,0,0.26,0.64
0.02638,0,0.26,0.64
0.02639,0,0.28,0.66
0.0264,0,0.28,0.64
0.02641,0,0.26,0.64
0.02642,0,0.28,0.66
0.02643,0,0.28,0.64
0.02644,0,0.28,0.64
0.02645,0,0.28,0.64
0.02646,0,0.24,0.62
0.02647,0,0.28,0.66
0.02648,0,0.24,0.62
0.02649,0,0.28,0.64
0.0265,0,0.28,0.66
0.02651,0,0.26,0.64
0.02652,0,0.26,0.64
0.02653,0,0.28,0.66
0.02654,0,0.26,0.64
0.02655,0,0.28,0.64
0.02656,0,0.28,0.64
0.02657,0,0.26,0.64
0.02658,0,0.28,0.66
0.02659,0,0.26,0.64
0.0266,0,0.28,0.66
0.02661,0,0.28,0.66
0.02662,0,0.24,0.62
0.02663,0,0.28,0.64
0.02664,0,0.28,0.66
0.02665,0,0.28,0.64
0.02666,0,0.28,0.64
0.02667,0,0.28,0.66
0.02668,0,0.28,0.64
0.02669,0.04,0.28,0.64
0.0267,0,0.28,0.66
0.02671,0,0.28,0.66
0.02672,0,0.3,0.66
0.02673,0,0.26,0.64
0.02674,0,0.28,0.64
0.02675,0,0.28,0.64
0.02676,0,0.24,0.62
0.02677,0,0.28,0.66
0.02678,0,0.28,0.64
0.02679,0,0.28,0.66
0.0268,0,0.26,0.64
0.02681,0,0.28,0.64
0.02682,0,0.28,0.66
0.02683,0,0.28,0.66
0.02684,0,0.28,0.66
0.02685,0,0.28,0.64
0.02686,0,0.28,0.66
0.02687,0,0.28,0.64
0.02688,0,0.28,0.66
0.02689,0,0.26,0.64
0.0269,0,0.24,0.62
0.02691,0,0.28,0.64
0.02692,0,0.28,0.66
0.02693,0,0.28,0.66
0.02694,0,0.26,0.64
0.02695,0,0.28,0.66
0.02696,0,0.28,0.64
0.02697,0,0.28,0.64
0.02698,0,0.28,0.66
0.02699,0,0.28,0.66
0.027,0,0.3,0.66
0.02701,0,0.26,0.64
0.02702,0,0.26,0.64
0.02703,0,0.28,0.66
0.02704,0,0.24,0.62
0.02705,0,0.26,0.64
0.02706,0,0.28,0.66
0.02707,0,0.26,0.64
0.02708,0,0.26,0.64
0.02709,0,0.28,0.66
0.0271,0,0.28,0.66
0.02711,0,0.28,0.64
0.02712,0,0.26,0.64
0.02713,0,0.28,0.64
0.02714,0,0.3,0.66
0.02715,0,0.26,0.64
0.02716,0,0.28,0.66
0.02717,0,0.28,0.66
0.02718,0,0.24,0.62
0.02719,0,0.26,0.64
0.0272,0,0.28,0.64
0.02721,0,0.26,0.64
0.02722,0,0.26,0.64
0.02723,0,0.28,0.66
0.02724,0,0.28,0.64
0.02725,0,0.26,0.64
0.02726,0,0.28,0.64
0.02727,0,0.28,0.66
0.02728,0,0.3,0.68
0.02729,0,0.26,0.64
0.0273,0,0.28,0.64
0.02731,0,0.28,0.66
0.02732,0,0.26,0.62
0.02733,0,0.28,0.66
0.02734,0,0.28,0.64
0.02735,0,0.28,0.64
0.02736,0,0.28,0.64
0.02737,0,0.28,0.66
0.02738,0,0.28,0.66
0.02739,0,0.28,0.64
0.0274,0,0.28,0.64
0.02741,0,0.28,0.66
0.02742,0,0.3,0.66
0.02743,0,0.26,0.64
0.02744,0,0.28,0.66
0.02745,0,0.28,0.66
0.02746,0,0.26,0.64
0.02747,0,0.26,0.62
0.02748,0,0.26,0.64
0.02749,0,0.28,0.66
0.0275,0,0.26,0.64
0.02751,0,0.28,0.66
0.02752,0,0.28,0.64
0.02753,0,0.26,0.64
0.02754,0,0.28,0.66
0.02755,0,0.28,0.64
0.02756,0,0.3,0.68
0.02757,0,0.26,0.64
0.02758,0,0.26,0.64
0.02759,0,0.3,0.68
0.0276,0,0.26,0.62
0.02761,0,0.26,0.64
0.02762,0,0.28,0.66
0.02763,0,0.28,0.64
0.02764,0,0.26,0.64
0.02765,0,0.3,0.66
0.02766,0,0.26,0.64
0.02767,0,0.28,0.64
0.02768,0,0.26,0.64
0.02769,0,0.28,0.64
0.0277,0,0.3,0.66
0.02771,0,0.26,0.64
0.02772,0,0.28,0.66
0.02773,0,0.28,0.66
0.02774,0,0.26,0.62
0.02775,0,0.26,0.64
0.02776,0,0.28,0.64
0.02777,0,0.28,0.64
0.02778,0,0.28,0.64
0.02779,0,0.28,0.66
0.0278,0,0.26,0.64
0.02781,0,0.28,0.64
0.02782,0,0.28,0.66
0.02783,0,0.28,0.64
0.02784,0,0.3,0.66
0.02785,0,0.26,0.64
0.02786,0,0.28,0.64
0.02787,0,0.28,0.66
