host_timestamp_s,monotonic_s,fields_json
1784158176.697966,68055.843000,"{""t_ms"":829173,""hwm"":5,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":859318987,""m4_us"":858674273,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":5740,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158177.731337,68056.875000,"{""t_ms"":830173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":860355701,""m4_us"":859710766,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3217,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158178.770996,68057.921000,"{""t_ms"":831173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":861392254,""m4_us"":860747304,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3600,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158179.803929,68058.953000,"{""t_ms"":832173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":862428577,""m4_us"":861783832,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3345,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158180.843891,68059.984000,"{""t_ms"":833173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":863465083,""m4_us"":862820357,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3287,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158181.877255,68061.031000,"{""t_ms"":834173,""hwm"":5,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":864501596,""m4_us"":863856885,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":5765,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158182.914259,68062.062000,"{""t_ms"":835173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":865538234,""m4_us"":864893397,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3093,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158183.950074,68063.093000,"{""t_ms"":836173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":866574865,""m4_us"":865929880,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3287,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158184.986986,68064.140000,"{""t_ms"":837173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":867611352,""m4_us"":866966382,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3336,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158186.026001,68065.171000,"{""t_ms"":838173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":868647613,""m4_us"":868002913,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3362,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158187.058858,68066.203000,"{""t_ms"":839173,""hwm"":5,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":869684144,""m4_us"":869039441,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":5646,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158188.096033,68067.250000,"{""t_ms"":840173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":870720772,""m4_us"":870075992,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3111,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158189.132902,68068.281000,"{""t_ms"":841173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":871757294,""m4_us"":871112517,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3225,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158190.171839,68069.312000,"{""t_ms"":842173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":872793800,""m4_us"":872149048,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3418,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158191.208149,68070.359000,"{""t_ms"":843173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":873830474,""m4_us"":873185569,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3171,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158192.241945,68071.390000,"{""t_ms"":844173,""hwm"":5,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":874866826,""m4_us"":874222110,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":5887,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158193.278256,68072.421000,"{""t_ms"":845173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":875903307,""m4_us"":875258632,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3098,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158194.320016,68073.468000,"{""t_ms"":846173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":876939929,""m4_us"":876295157,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3163,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784158195.356715,68074.500000,"{""t_ms"":847173,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":877976448,""m4_us"":877331707,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3507,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
