src,hw_us,value,raw_code,seq
1,221710738,4.76796800,2047826805,106770
2,221711747,1.92625500,3231720,106769
1,221712754,4.76852400,2048065293,106771
2,221713763,1.92183300,3224300,106770
1,221714763,4.76838200,2048004326,106772
3,223911754,0.47344000,0,99210
4,223911754,0.10008400,0,99210
2,221715769,1.91436400,3211770,106771
1,221716782,4.76838200,2048004326,106773
2,221717788,1.91436400,3211770,106772
1,221718795,4.76883300,2048198204,106774
2,221719801,1.92160000,3223910,106773
1,221720808,4.76770400,2047713090,106775
2,221721814,1.91696300,3216130,106774
1,221722827,4.76635400,2047133201,106776
2,221723833,1.92438400,3228580,106775
1,221724840,4.76666400,2047266506,106777
2,221725846,1.92477100,3229230,106776
1,221726853,4.76666400,2047266506,106778
2,221727859,1.92477100,3229230,106777
1,221728866,4.76720800,2047500178,106779
2,221729881,1.92239300,3225240,106778
1,221730882,4.76706200,2047437653,106780
2,221731891,1.92861600,3235680,106779
1,221732898,4.76778500,2047747868,106781
2,221733907,1.92383500,3227660,106780
1,221734914,4.76702500,2047421675,106782
2,221735923,1.92900300,3236330,106781
1,221736930,4.76702500,2047421675,106783
2,221737939,1.92900300,3236330,106782
1,221738946,4.76592200,2046947661,106784
2,221739955,1.92148100,3223710,106783
1,221740955,4.76624500,2047086705,106785
2,221741961,1.92293500,3226150,106784
1,221742974,4.76711400,2047459875,106786
2,221743980,1.92493800,3229510,106785
1,221744984,4.76677500,2047314148,106787
2,221745996,1.92977200,3237620,106786
1,221747003,4.76735700,2047564429,106788
2,221748009,1.92977200,3237620,106787
1,221749016,4.76735700,2047564429,106789
2,221750022,1.92334100,3226830,106788
1,221751035,4.76676400,2047309294,106790
2,221752041,1.93286500,3242810,106789
1,221753048,4.76536700,2046709185,106791
2,221754054,1.92483700,3229340,106790
1,221755058,4.76550600,2046769264,106792
2,221756070,1.92560600,3230630,106791
1,221757077,4.76636000,2047136110,106793
2,221758083,1.92560600,3230630,106792
1,221759090,4.76636000,2047136110,106794
2,221760099,1.92410400,3228110,106793
1,221761106,4.76584100,2046912901,106795
2,221762115,1.92855000,3235570,106794
1,221763122,4.76633600,2047125815,106796
2,221764131,1.92841300,3235340,106795
1,221765138,4.76590900,2046942198,106797
2,221766147,1.93280600,3242710,106796
1,221767154,4.76458900,2046375549,106798
2,221768159,1.93335400,3243630,106797
1,221769166,4.76458900,2046375549,106799
2,221770172,1.93335400,3243630,106798
1,221771179,4.76444500,2046313435,106800
2,221772185,1.92939600,3236990,106799
1,221773198,4.76540700,2046726717,106801
2,221774204,1.92215400,3224840,106800
1,221775211,4.76487100,2046496207,106802
2,221776217,1.92614800,3231540,106801
1,221777224,4.76541900,2046731797,106803
2,221778230,1.92509300,3229770,106802
1,221779243,4.76541900,2046731797,106804
2,221780249,1.92509300,3229770,106803
1,221781256,4.76515000,2046616337,106805
2,221782262,1.91848900,3218690,106804
1,221783266,4.76369300,2045990682,106806
2,221784278,1.92342400,3226970,106805
