host_timestamp_s,monotonic_s,kind,detail
1783372845.845793,539501.828000,session,start console_20260706_172044
1783372853.857720,539509.843000,warn,"LCR startup: worker error RuntimeError('Could not connect to Keysight E4980 LCR meter. Check USB/LAN cable, instrument power, and VISA backend.')"
1783372861.729118,539517.718000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783372863.723635,539519.718000,warn,LCR silent 3.0s — no new samples (auxiliary; other instruments still recording)
1783372863.724160,539519.718000,disarm,disarm
1783372863.785485,539519.781000,disarm,disarm
1783372863.847886,539519.843000,disarm,disarm
1783372863.925153,539519.921000,disarm,disarm
1783372863.986721,539519.968000,disarm,disarm
1783372864.048849,539520.031000,disarm,disarm
1783372864.106759,539520.093000,disarm,disarm
1783372864.172526,539520.156000,disarm,disarm
1783372864.234484,539520.218000,disarm,disarm
1783372864.296278,539520.281000,disarm,disarm
1783372864.358102,539520.343000,disarm,disarm
1783372864.420065,539520.406000,disarm,disarm
1783372864.482078,539520.468000,disarm,disarm
1783372864.544046,539520.531000,disarm,disarm
1783372864.606042,539520.593000,disarm,disarm
1783372864.667688,539520.656000,disarm,disarm
1783372864.729944,539520.718000,disarm,disarm
1783372864.790019,539520.781000,disarm,disarm
1783372864.852027,539520.843000,disarm,disarm
1783372864.913011,539520.906000,disarm,disarm
1783372864.975007,539520.968000,disarm,disarm
1783372865.036441,539521.031000,disarm,disarm
1783372865.098466,539521.093000,disarm,disarm
1783372865.161257,539521.156000,disarm,disarm
1783372865.221976,539521.218000,disarm,disarm
1783372865.284937,539521.281000,disarm,disarm
1783372865.362945,539521.359000,disarm,disarm
1783372865.425910,539521.421000,disarm,disarm
1783372865.487937,539521.484000,disarm,disarm
1783372865.564215,539521.546000,disarm,disarm
1783372865.625746,539521.609000,disarm,disarm
1783372865.688059,539521.671000,disarm,disarm
1783372865.749873,539521.734000,warn,LCR silent 5.0s — no new samples (auxiliary; other instruments still recording)
1783372865.749873,539521.734000,disarm,disarm
1783372865.812578,539521.796000,disarm,disarm
1783372865.874413,539521.859000,disarm,disarm
1783372865.936290,539521.921000,disarm,disarm
1783372865.998254,539521.984000,disarm,disarm
1783372866.060424,539522.046000,disarm,disarm
1783372866.119349,539522.109000,disarm,disarm
1783372866.182663,539522.171000,disarm,disarm
1783372866.243660,539522.234000,disarm,disarm
1783372866.305182,539522.296000,disarm,disarm
1783372866.366700,539522.359000,disarm,disarm
1783372866.427917,539522.421000,disarm,disarm
1783372866.489176,539522.484000,disarm,disarm
1783372866.549755,539522.546000,disarm,disarm
1783372866.628402,539522.625000,disarm,disarm
1783372866.690294,539522.687000,disarm,disarm
1783372866.752193,539522.734000,disarm,disarm
1783372866.813777,539522.796000,disarm,disarm
1783372866.865748,539522.859000,disarm,disarm
1783372866.934220,539522.921000,disarm,disarm
1783372866.997725,539522.984000,disarm,disarm
1783372867.061723,539523.046000,disarm,disarm
1783372867.117462,539523.109000,disarm,disarm
1783372867.180459,539523.171000,disarm,disarm
1783372867.247273,539523.234000,disarm,disarm
1783372867.309132,539523.296000,disarm,disarm
1783372867.371184,539523.359000,disarm,disarm
1783372867.433230,539523.421000,disarm,disarm
1783372867.493628,539523.484000,disarm,disarm
1783372867.556610,539523.546000,disarm,disarm
1783372867.614607,539523.609000,disarm,disarm
1783372867.676123,539523.671000,disarm,disarm
1783372867.740127,539523.734000,warn,LCR silent 7.0s — no new samples (auxiliary; other instruments still recording)
1783372867.740127,539523.734000,disarm,disarm
1783372867.801951,539523.796000,disarm,disarm
1783372867.866485,539523.859000,disarm,disarm
1783372867.928939,539523.921000,disarm,disarm
1783372867.989502,539523.984000,disarm,disarm
1783372868.050673,539524.046000,disarm,disarm
1783372868.116440,539524.109000,disarm,disarm
1783372868.189516,539524.171000,disarm,disarm
1783372868.253512,539524.250000,disarm,disarm
1783372868.302640,539524.296000,disarm,disarm
1783372868.366614,539524.359000,disarm,disarm
1783372868.431072,539524.421000,disarm,disarm
1783372868.494960,539524.484000,disarm,disarm
1783372868.559464,539524.546000,disarm,disarm
1783372868.622006,539524.609000,disarm,disarm
1783372868.683829,539524.671000,disarm,disarm
1783372868.745722,539524.734000,disarm,disarm
1783372868.807443,539524.796000,disarm,disarm
1783372868.868290,539524.859000,disarm,disarm
1783372868.931204,539524.921000,disarm,disarm
1783372868.993377,539524.984000,disarm,disarm
1783372869.055373,539525.046000,disarm,disarm
1783372869.117009,539525.109000,disarm,disarm
1783372869.178192,539525.171000,disarm,disarm
1783372869.239578,539525.234000,disarm,disarm
1783372869.301339,539525.296000,disarm,disarm
1783372869.364490,539525.359000,disarm,disarm
1783372869.426424,539525.421000,disarm,disarm
1783372869.488307,539525.484000,disarm,disarm
1783372869.565802,539525.562000,disarm,disarm
1783372869.613269,539525.609000,disarm,disarm
1783372869.675756,539525.671000,disarm,disarm
1783372869.751605,539525.734000,warn,LCR silent 9.0s — no new samples (auxiliary; other instruments still recording)
1783372869.752126,539525.734000,disarm,disarm
1783372869.801092,539525.796000,disarm,disarm
1783372869.875557,539525.859000,disarm,disarm
1783372869.937802,539525.921000,disarm,disarm
1783372869.999873,539525.984000,disarm,disarm
1783372870.061205,539526.046000,disarm,disarm
1783372870.117203,539526.109000,disarm,disarm
1783372870.183460,539526.171000,disarm,disarm
1783372870.245701,539526.234000,disarm,disarm
1783372870.308421,539526.296000,disarm,disarm
1783372870.370233,539526.359000,disarm,disarm
1783372870.432682,539526.421000,disarm,disarm
1783372870.494725,539526.484000,disarm,disarm
1783372870.556642,539526.546000,disarm,disarm
1783372870.618502,539526.609000,disarm,disarm
1783372870.679926,539526.671000,disarm,disarm
1783372870.741620,539526.734000,disarm,disarm
1783372870.803103,539526.796000,disarm,disarm
1783372870.865129,539526.859000,disarm,disarm
1783372870.928127,539526.921000,disarm,disarm
1783372870.990801,539526.984000,disarm,disarm
1783372871.052578,539527.046000,disarm,disarm
1783372871.113998,539527.109000,disarm,disarm
1783372871.176141,539527.171000,disarm,disarm
1783372871.251931,539527.234000,disarm,disarm
1783372871.313753,539527.296000,disarm,disarm
1783372871.375550,539527.359000,disarm,disarm
1783372871.437006,539527.421000,disarm,disarm
1783372871.498824,539527.484000,disarm,disarm
1783372871.560251,539527.546000,disarm,disarm
1783372871.623180,539527.609000,disarm,disarm
1783372871.684363,539527.671000,disarm,disarm
1783372871.745760,539527.734000,warn,LCR silent 11.0s — no new samples (auxiliary; other instruments still recording)
1783372871.745760,539527.734000,disarm,disarm
1783372871.806507,539527.796000,disarm,disarm
1783372871.866799,539527.859000,disarm,disarm
1783372871.931914,539527.921000,disarm,disarm
1783372871.994806,539527.984000,disarm,disarm
1783372872.054403,539528.046000,disarm,disarm
1783372872.113494,539528.109000,disarm,disarm
1783372872.179796,539528.171000,disarm,disarm
1783372872.241619,539528.234000,disarm,disarm
1783372872.303576,539528.296000,disarm,disarm
1783372872.365021,539528.359000,disarm,disarm
1783372872.440437,539528.437000,disarm,disarm
1783372872.503045,539528.500000,disarm,disarm
1783372872.564817,539528.546000,disarm,disarm
1783372872.627832,539528.625000,disarm,disarm
1783372872.689546,539528.671000,disarm,disarm
1783372872.751492,539528.734000,disarm,disarm
1783372872.813698,539528.796000,disarm,disarm
1783372872.874956,539528.859000,disarm,disarm
1783372872.937924,539528.921000,disarm,disarm
1783372872.999567,539528.984000,disarm,disarm
1783372873.060756,539529.046000,disarm,disarm
1783372873.118096,539529.109000,disarm,disarm
1783372873.185000,539529.171000,disarm,disarm
1783372873.246755,539529.234000,disarm,disarm
1783372873.309051,539529.296000,disarm,disarm
1783372873.371269,539529.359000,disarm,disarm
1783372873.432849,539529.421000,disarm,disarm
1783372873.495512,539529.484000,disarm,disarm
1783372873.556684,539529.546000,disarm,disarm
1783372873.617760,539529.609000,disarm,disarm
1783372873.679671,539529.671000,disarm,disarm
1783372873.741956,539529.734000,warn,LCR silent 13.0s — no new samples (auxiliary; other instruments still recording)
1783372873.741956,539529.734000,disarm,disarm
1783372873.804215,539529.796000,disarm,disarm
1783372873.866149,539529.859000,disarm,disarm
1783372873.928448,539529.921000,disarm,disarm
1783372873.990948,539529.984000,disarm,disarm
1783372874.053179,539530.046000,disarm,disarm
1783372874.114633,539530.109000,disarm,disarm
1783372874.177376,539530.171000,disarm,disarm
1783372874.239170,539530.234000,disarm,disarm
1783372874.301573,539530.296000,disarm,disarm
1783372874.364078,539530.359000,disarm,disarm
1783372874.425678,539530.421000,disarm,disarm
1783372874.503177,539530.500000,disarm,disarm
1783372874.565042,539530.546000,disarm,disarm
1783372874.626947,539530.609000,disarm,disarm
1783372874.689403,539530.671000,disarm,disarm
1783372874.750760,539530.734000,disarm,disarm
1783372874.812506,539530.796000,disarm,disarm
1783372874.873485,539530.859000,disarm,disarm
1783372874.935063,539530.921000,disarm,disarm
1783372874.996471,539530.984000,disarm,disarm
1783372875.058857,539531.046000,disarm,disarm
1783372875.120471,539531.109000,disarm,disarm
1783372875.182470,539531.171000,disarm,disarm
1783372875.245070,539531.234000,disarm,disarm
1783372875.307925,539531.296000,disarm,disarm
1783372875.370003,539531.359000,disarm,disarm
1783372875.431662,539531.421000,disarm,disarm
1783372875.492465,539531.484000,disarm,disarm
1783372875.555465,539531.546000,disarm,disarm
1783372875.617793,539531.609000,disarm,disarm
1783372875.679541,539531.671000,disarm,disarm
1783372875.742220,539531.734000,warn,LCR silent 15.0s — no new samples (auxiliary; other instruments still recording)
1783372875.742220,539531.734000,disarm,disarm
1783372875.803827,539531.796000,disarm,disarm
1783372875.865368,539531.859000,disarm,disarm
1783372875.927792,539531.921000,disarm,disarm
1783372875.988961,539531.984000,disarm,disarm
1783372876.051348,539532.046000,disarm,disarm
1783372876.114934,539532.109000,disarm,disarm
1783372876.175073,539532.171000,disarm,disarm
1783372876.251800,539532.234000,disarm,disarm
1783372876.314341,539532.296000,disarm,disarm
1783372876.376477,539532.359000,disarm,disarm
1783372876.437814,539532.421000,disarm,disarm
1783372876.501157,539532.484000,disarm,disarm
1783372876.563091,539532.546000,disarm,disarm
1783372876.624054,539532.609000,disarm,disarm
1783372876.685775,539532.671000,disarm,disarm
1783372876.747564,539532.734000,disarm,disarm
1783372876.809753,539532.796000,disarm,disarm
1783372876.871451,539532.859000,disarm,disarm
1783372876.934590,539532.921000,disarm,disarm
1783372876.996661,539532.984000,disarm,disarm
1783372877.058195,539533.046000,disarm,disarm
1783372877.118864,539533.109000,disarm,disarm
1783372877.181416,539533.171000,disarm,disarm
1783372877.242737,539533.234000,disarm,disarm
1783372877.305678,539533.296000,disarm,disarm
1783372877.367367,539533.359000,disarm,disarm
1783372877.430494,539533.421000,disarm,disarm
1783372877.492210,539533.484000,disarm,disarm
1783372877.553538,539533.546000,disarm,disarm
1783372877.615237,539533.609000,disarm,disarm
1783372877.677822,539533.671000,disarm,disarm
1783372877.739621,539533.734000,warn,LCR silent 17.0s — no new samples (auxiliary; other instruments still recording)
1783372877.740165,539533.734000,disarm,disarm
1783372877.801097,539533.796000,disarm,disarm
1783372877.878289,539533.875000,disarm,disarm
1783372877.940578,539533.937000,disarm,disarm
1783372878.002048,539533.984000,disarm,disarm
